goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0,90,GK,Liverpool,Tottenham,5,1,2025-04-27,26936,2024,723284,0.0,0,0,0,0,0.0,0.0,8858
1,0,0,0,90,GK,Tottenham,Nottingham Forest,1,2,2025-04-21,26930,2024,721651,0.0,0,0,0,0,0.1676854789257049,0.1676854789257049,8858
2,0,0,0,90,GK,Wolverhampton Wanderers,Tottenham,4,2,2025-04-13,26919,2024,719198,0.0,0,0,0,0,0.4554694592952728,0.4554694592952728,8858
3,0,0,0,90,GK,Tottenham,Southampton,3,1,2025-04-06,26910,2024,717477,0.0,0,0,0,0,0.3506103456020355,0.3506103456020355,8858
4,0,0,0,90,GK,Chelsea,Tottenham,1,0,2025-04-03,26897,2024,716280,0.0,0,0,0,0,0.0,0.0,8858
5,0,0,0,90,GK,Fulham,Tottenham,2,0,2025-03-16,26886,2024,713698,0.0,0,0,0,0,0.0874876827001571,0.0874876827001571,8858
6,0,0,0,90,GK,Tottenham,Bournemouth,2,2,2025-03-09,26879,2024,711935,0.0,0,0,0,0,0.01373952627182,0.01373952627182,8858
7,0,0,0,90,GK,Tottenham,Manchester City,0,1,2025-02-26,26865,2024,709173,0.0,0,0,0,0,0.2833269536495209,0.2833269536495209,8858
8,0,0,0,90,GK,Ipswich,Tottenham,1,4,2025-02-22,26857,2024,707805,0.0,0,0,0,0,0.1039849296212196,0.1039849296212196,8858
9,0,0,0,90,GK,Tottenham,Manchester United,1,0,2025-02-16,26850,2024,706982,0.0,0,0,0,0,0.2035965621471405,0.2035965621471405,8858
10,0,0,0,90,GK,Manchester City,Tottenham,0,4,2024-11-23,26720,2024,688681,0.0,0,0,0,0,0.1025303304195404,0.1025303304195404,8858
11,0,0,0,90,GK,Tottenham,Ipswich,1,2,2024-11-10,26709,2024,687282,0.0,0,0,0,0,0.6858592629432678,0.6858592629432678,8858
12,0,0,0,90,GK,Tottenham,Aston Villa,4,1,2024-11-03,26700,2024,685514,0.0,0,0,0,0,0.0,0.0,8858
13,0,0,0,90,GK,Crystal Palace,Tottenham,1,0,2024-10-27,26689,2024,683492,0.0,0,0,0,0,0.0,0.0,8858
14,0,0,0,90,GK,Tottenham,West Ham,4,1,2024-10-19,26672,2024,680940,0.0,0,0,0,0,0.0,0.0,8858
15,0,0,0,90,GK,Brighton,Tottenham,3,2,2024-10-06,26671,2024,680434,0.0,0,0,0,0,0.3219066858291626,0.3219066858291626,8858
16,0,0,0,90,GK,Manchester United,Tottenham,0,3,2024-09-29,26660,2024,678658,0.0,0,0,0,0,1.0562334060668943,1.0562334060668943,8858
17,0,0,0,90,GK,Tottenham,Brentford,3,1,2024-09-21,26648,2024,675776,0.0,0,0,0,0,0.6020004153251648,0.6020004153251648,8858
18,0,0,0,90,GK,Tottenham,Arsenal,0,1,2024-09-15,26640,2024,674304,0.0,0,0,0,0,0.0,0.0,8858
19,0,0,0,90,GK,Newcastle United,Tottenham,2,1,2024-09-01,26629,2024,672470,0.0,0,0,0,0,0.0747280344367027,0.0747280344367027,8858
20,0,0,0,90,GK,Tottenham,Everton,4,0,2024-08-24,26617,2024,667975,0.0,0,0,0,0,0.4340803623199463,0.4340803623199463,8858
21,0,0,0,90,GK,Leicester,Tottenham,1,1,2024-08-19,26611,2024,667455,0.0,0,0,0,0,0.220610037446022,0.220610037446022,8858
22,0,0,0,90,GK,Sheffield United,Tottenham,0,3,2024-05-19,22274,2023,663127,0.0,0,0,0,0,0.1445092856884002,0.1445092856884002,8858
23,0,0,0,90,GK,Tottenham,Manchester City,0,2,2024-05-14,22233,2023,661899,0.0,0,0,0,0,0.0998191460967063,0.0998191460967063,8858
24,0,0,0,90,GK,Tottenham,Burnley,2,1,2024-05-11,22262,2023,660625,0.0,0,0,0,0,0.1769837439060211,0.1769837439060211,8858
25,0,0,0,90,GK,Liverpool,Tottenham,4,2,2024-05-05,22251,2023,659558,0.0,0,0,0,0,0.5432913899421692,0.5432913899421692,8858
26,0,0,0,90,GK,Chelsea,Tottenham,2,0,2024-05-02,22149,2023,658387,0.0,0,0,0,0,0.1441444158554077,0.1441444158554077,8858
27,0,0,0,90,GK,Tottenham,Arsenal,2,3,2024-04-28,22241,2023,657543,0.0,0,0,0,0,0.3780043721199035,0.3780043721199035,8858
28,0,0,0,90,GK,Newcastle United,Tottenham,4,0,2024-04-13,22222,2023,652929,0.0,0,0,0,0,0.0,0.0,8858
29,0,0,0,90,GK,Tottenham,Nottingham Forest,3,1,2024-04-07,22213,2023,652601,0.0,0,0,0,0,0.0352848283946514,0.0352848283946514,8858
30,0,0,0,90,GK,West Ham,Tottenham,1,1,2024-04-02,22199,2023,651102,0.0,0,0,0,0,0.0896386876702308,0.0896386876702308,8858
31,0,0,0,90,GK,Tottenham,Luton,2,1,2024-03-30,22194,2023,649853,0.0,0,0,0,0,0.7661606669425964,0.7661606669425964,8858
32,0,0,0,90,GK,Fulham,Tottenham,3,0,2024-03-16,22180,2023,648472,0.0,0,0,0,0,0.0803269818425178,0.0803269818425178,8858
33,0,0,0,90,GK,Aston Villa,Tottenham,0,4,2024-03-10,22167,2023,647135,0.0,0,0,0,0,0.0,0.0,8858
34,0,0,0,90,GK,Tottenham,Crystal Palace,3,1,2024-03-02,22164,2023,644898,0.0,0,0,0,0,0.0,0.0,8858
