goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,23,Sub,Liverpool,Tottenham,4,2,2024-05-05,22251,2023,659555,0.0,0,0,0,0.0,0.0,0.0,10723
1,0,1,0.0078678103163838,89,MC,Bournemouth,Liverpool,1,0,2023-03-11,18462,2022,580937,0.0,0,0,0,0.0078678103163838,0.395920991897583,0.3880540132522583,10723
2,0,0,0.0,11,Sub,Liverpool,Manchester United,7,0,2023-03-05,18457,2022,580376,0.0,0,0,0,0.0,0.1406909972429275,0.1406909972429275,10723
3,0,1,0.089442603290081,83,MC,Liverpool,Wolverhampton Wanderers,2,0,2023-03-01,18264,2022,578972,0.0,0,0,0,0.089442603290081,0.1165629997849464,0.0271205995231866,10723
4,0,0,0.0,4,Sub,Crystal Palace,Liverpool,0,0,2023-02-25,18443,2022,578132,0.0,0,0,0,0.0,0.0,0.0,10723
5,0,1,0.0114441998302936,63,MC,Newcastle United,Liverpool,0,2,2023-02-18,18438,2022,576622,0.0,0,0,0,0.0114441998302936,0.5847669839859009,0.5733219981193542,10723
6,0,1,0.0114102000370621,90,MC,Liverpool,Everton,2,0,2023-02-13,18428,2022,575862,0.172993004322052,0,2,0,0.0114102000370621,0.3833779990673065,0.2103859931230545,10723
7,0,0,0.0,81,MC,Wolverhampton Wanderers,Liverpool,3,0,2023-02-04,18421,2022,573268,0.0,0,0,0,0.0,0.2949019968509674,0.2949019968509674,10723
8,0,0,0.0,86,MC,Liverpool,Chelsea,0,0,2023-01-21,18408,2022,569910,0.5776979923248291,0,2,0,0.0,0.1124280020594596,0.0888347029685974,10723
9,0,0,0.0,1,Sub,Liverpool,Leicester,2,1,2022-12-30,18375,2022,566271,0.0,0,0,0,0.0,0.0,0.0,10723
10,1,2,0.8386340141296387,8,Sub,Aston Villa,Liverpool,1,3,2022-12-26,18363,2022,565626,0.0,0,0,1,0.8386340141296387,0.8631709814071655,0.0245370008051395,10723
11,0,0,0.0,18,Sub,Liverpool,Bournemouth,9,0,2022-08-27,18236,2022,544472,0.0,0,0,0,0.0,0.5863479971885681,0.5863479971885681,10723
