goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,1,0.0129190161824226,90,MC,Lyon,Strasbourg,2,1,2024-05-19,23671,2023,663884,0.0,0,0,0,0.0129190161824226,0.0133305797353386,0.0133305797353386,11808
1,1,2,0.63169264793396,90,MC,Strasbourg,Metz,2,1,2024-05-12,23660,2023,661562,0.0,0,0,1,0.63169264793396,1.0233516693115234,0.4073535203933716,11808
2,0,1,0.0166747514158487,82,MC,Le Havre,Strasbourg,3,1,2024-05-04,23656,2023,658667,0.0,0,0,0,0.0166747514158487,0.0166747514158487,0.0,11808
3,0,1,0.0231355037540197,90,MC,Strasbourg,Nice,1,3,2024-04-28,23642,2023,657578,0.0209376979619264,0,1,0,0.0231355037540197,0.1046885848045349,0.0606153830885887,11808
4,0,0,0.0,90,MC,Lille,Strasbourg,1,0,2024-04-21,23634,2023,655310,0.3317755460739136,0,2,0,0.0,0.3467614352703094,0.0149858770892024,11808
5,0,0,0.0,90,MC,Strasbourg,Reims,3,1,2024-04-13,23625,2023,653387,0.0,0,0,0,0.0,0.2132355868816375,0.2132355868816375,11808
6,0,1,0.052741602063179,90,MC,Toulouse,Strasbourg,0,0,2024-04-07,23615,2023,652224,0.0165285319089889,0,1,0,0.052741602063179,0.3121654391288757,0.2428953200578689,11808
7,0,3,0.1745252311229705,90,MC,Strasbourg,Rennes,2,0,2024-03-31,23605,2023,650549,0.1259263902902603,0,1,0,0.1745252311229705,0.3180723190307617,0.2387628257274627,11808
8,0,2,0.0780068337917327,90,MC,Nantes,Strasbourg,1,3,2024-03-16,23602,2023,648416,0.0927974209189415,0,1,0,0.0780068337917327,0.191851794719696,0.1138449609279632,11808
9,0,1,0.0241856556385755,20,Sub,Strasbourg,Brest,0,3,2024-02-24,23577,2023,643559,0.0,0,0,0,0.0241856556385755,0.0241856556385755,0.0,11808
10,0,0,0.0,4,Sub,Strasbourg,Lorient,1,3,2024-02-18,23560,2023,642203,0.0,0,0,0,0.0,0.3010278940200805,0.3010278940200805,11808
11,0,2,0.0721131637692451,3,Sub,Liverpool,Nottingham Forest,3,0,2023-10-29,21991,2023,620620,0.0,0,0,0,0.0721131637692451,0.0278007220476865,0.0278007220476865,11808
