goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,3,0.1227233633399009,74,MC,Luton,Fulham,2,4,2024-05-19,22272,2023,663023,0.3867465853691101,0,2,0,0.1227233633399009,0.5138186812400818,0.0737423822283744,12187
1,0,0,0.0,52,Sub,West Ham,Luton,3,1,2024-05-11,22263,2023,660624,0.0,0,0,0,0.0,0.0,0.0,12187
2,0,1,0.0269191525876522,68,AMC,Wolverhampton Wanderers,Luton,2,1,2024-04-27,22244,2023,658303,0.4853237271308899,0,1,0,0.0269191525876522,0.5738373398780823,0.0615944527089595,12187
3,0,1,0.0115812867879867,85,AMC,Luton,Brentford,1,5,2024-04-20,22230,2023,654808,0.0468151308596134,0,1,0,0.0115812867879867,0.1215808019042015,0.1099995151162147,12187
4,0,0,0.0,90,AMC,Manchester City,Luton,5,1,2024-04-13,22221,2023,653312,0.0,0,0,0,0.0,0.1031093969941139,0.1031093969941139,12187
5,1,3,0.1551983207464218,90,MC,Luton,Bournemouth,2,1,2024-04-06,22210,2023,651777,0.0801721960306167,0,3,1,0.1551983207464218,0.376266211271286,0.1408956944942474,12187
6,0,1,0.0323719792068004,90,AMC,Arsenal,Luton,2,0,2024-04-03,22196,2023,651143,0.0,0,0,0,0.0323719792068004,0.0724498778581619,0.0400778986513614,12187
7,0,1,0.0235645100474357,24,Sub,Tottenham,Luton,2,1,2024-03-30,22194,2023,649883,0.0,0,0,0,0.0235645100474357,0.0,0.0,12187
8,0,2,0.198148488998413,88,AMC,Luton,Nottingham Forest,1,1,2024-03-16,22181,2023,648313,0.0,0,0,0,0.198148488998413,0.1155163273215293,0.0,12187
9,0,0,0.0,90,MC,Bournemouth,Luton,4,3,2024-03-13,25861,2023,647916,0.6030497550964355,1,1,0,0.0,0.6853142976760864,0.6853142976760864,12187
10,0,1,0.0537130050361156,90,MC,Crystal Palace,Luton,1,1,2024-03-09,22170,2023,646676,0.0,0,0,0,0.0537130050361156,0.1131049320101738,0.1131049320101738,12187
11,0,0,0.0,90,MC,Luton,Aston Villa,2,3,2024-03-02,22159,2023,645151,0.1473190188407898,0,2,0,0.0,0.1473190188407898,0.0849340632557869,12187
12,0,0,0.0,25,Sub,Liverpool,Luton,4,1,2024-02-21,22151,2023,642863,0.0,0,0,0,0.0,0.0,0.0,12187
13,0,0,0.0,18,Sub,Luton,Manchester United,1,2,2024-02-18,22139,2023,642547,0.0,0,0,0,0.0,0.0334845148026943,0.0334845148026943,12187
14,0,0,0.0,58,AMC,Luton,Sheffield United,1,3,2024-02-10,22129,2023,640157,0.0,0,0,0,0.0,0.0,0.0,12187
15,0,0,0.0,72,AMC,Newcastle United,Luton,4,4,2024-02-03,22123,2023,638625,0.0,0,0,0,0.0,0.0,0.0,12187
16,0,2,0.173753947019577,73,AMC,Luton,Brighton,4,0,2024-01-30,22107,2023,637813,0.070879079401493,0,1,0,0.173753947019577,1.1658815145492554,0.9650174975395204,12187
17,0,2,0.1283271759748459,77,AMC,Burnley,Luton,1,1,2024-01-12,22096,2023,634550,0.0,0,0,0,0.1283271759748459,0.3240418136119842,0.1957146376371383,12187
18,0,0,0.0,1,Sub,Luton,Manchester City,1,2,2023-12-10,22050,2023,629339,0.0,0,0,0,0.0,0.0,0.0,12187
19,0,0,0.0,1,Sub,Luton,Arsenal,3,4,2023-12-05,22039,2023,627914,0.0,0,0,0,0.0,0.0,0.0,12187
20,0,0,0.0,28,Sub,Brentford,Luton,3,1,2023-12-02,22027,2023,626526,0.0,0,0,0,0.0,0.0,0.0,12187
21,0,0,0.0,27,Sub,Luton,Crystal Palace,2,1,2023-11-25,22019,2023,624879,0.0282259453088045,0,1,0,0.0,0.0282259453088045,0.0,12187
22,0,0,0.0,15,Sub,Manchester United,Luton,1,0,2023-11-11,22012,2023,623257,0.0,0,0,0,0.0,0.0,0.0,12187
