goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,24,Sub,Chelsea,Ipswich,2,2,2025-04-13,26915,2024,719239,0.0,0,0,0,0.0,0.0,0.0,8905
1,0,1,0.0434189923107624,84,DL,Ipswich,Wolverhampton Wanderers,1,2,2025-04-05,26907,2024,716797,0.0,0,0,0,0.0434189923107624,0.0434189923107624,0.0,8905
2,0,0,0.0,90,DL,Bournemouth,Ipswich,1,2,2025-04-02,26896,2024,716099,0.356806993484497,1,1,0,0.0,0.6727185845375061,0.3159115612506866,8905
3,0,0,0.0,90,DL,Aston Villa,Ipswich,1,1,2025-02-15,26842,2024,706170,0.1250611841678619,0,1,0,0.0,0.1250611841678619,0.1250611841678619,8905
4,0,0,0.0,37,Sub,Liverpool,Ipswich,4,1,2025-01-25,26827,2024,701523,0.2919474244117737,0,1,0,0.0,0.2919474244117737,0.0,8905
5,0,0,0.0,1,Sub,Brentford,Ipswich,4,3,2024-10-26,26685,2024,683018,0.0300765987485647,0,1,0,0.0,0.0300765987485647,0.0,8905
6,0,0,0.0,90,DL,Leeds,West Bromwich Albion,3,1,2021-05-23,14808,2020,473327,0.0503728985786438,0,1,0,0.0,0.0602996982634067,0.0099268201738595,8905
7,0,2,0.0827730000019073,90,DL,West Bromwich Albion,West Ham,1,3,2021-05-19,14804,2020,472572,0.0,0,0,0,0.0827730000019073,0.0519420988857746,0.0519420988857746,8905
8,0,0,0.0,90,DL,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471475,0.0,0,0,0,0.0,0.2957020103931427,0.2957020103931427,8905
9,0,0,0.0,90,DL,Arsenal,West Bromwich Albion,3,1,2021-05-09,14775,2020,469649,0.5649780035018921,1,4,0,0.0,0.5649780035018921,0.3506470024585724,8905
10,0,1,0.0677981004118919,90,DML,West Bromwich Albion,Wolverhampton Wanderers,1,1,2021-05-03,14774,2020,467970,0.397812008857727,1,1,0,0.0677981004118919,0.8976349830627441,0.4320249855518341,8905
11,0,0,0.0,90,DL,Aston Villa,West Bromwich Albion,2,2,2021-04-25,14756,2020,466358,0.0274940002709627,0,1,0,0.0,0.0274940002709627,0.0,8905
12,0,0,0.0,90,DL,Leicester,West Bromwich Albion,3,0,2021-04-22,14750,2020,464871,0.0,0,0,0,0.0,0.0,0.0,8905
13,0,1,0.3014239966869354,90,DL,West Bromwich Albion,Southampton,3,0,2021-04-12,14743,2020,462356,0.1504720002412796,0,2,0,0.3014239966869354,0.928380012512207,0.626954972743988,8905
14,0,1,0.1377969980239868,90,DL,Chelsea,West Bromwich Albion,2,5,2021-04-03,14727,2020,459175,0.0,0,0,0,0.1377969980239868,0.3059619963169098,0.3059619963169098,8905
15,0,2,0.094643697142601,90,DL,Crystal Palace,West Bromwich Albion,1,0,2021-03-13,14706,2020,456351,0.1076989993453025,0,2,0,0.094643697142601,0.2219469994306564,0.1004969999194145,8905
16,0,0,0.0,90,DL,West Bromwich Albion,Newcastle United,0,0,2021-03-07,14703,2020,454991,0.9386230111122132,0,5,0,0.0,0.9386230111122132,0.0694995000958442,8905
17,0,0,0.0,90,DL,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454196,0.0,0,0,0,0.0,0.0945684015750885,0.0945684015750885,8905
18,0,0,0.0,90,DL,West Bromwich Albion,Brighton,1,0,2021-02-27,14692,2020,452260,0.0,0,0,0,0.0,0.3417100012302398,0.3417100012302398,8905
19,0,1,0.011001399718225,90,DL,Burnley,West Bromwich Albion,0,0,2021-02-20,14678,2020,450718,0.0,0,0,0,0.011001399718225,0.1132759973406791,0.1132759973406791,8905
20,0,0,0.0,90,DL,West Bromwich Albion,Manchester United,1,1,2021-02-14,14673,2020,449641,0.0349873006343841,0,1,0,0.0,0.4283150136470794,0.4283150136470794,8905
21,0,0,0.0,90,DL,Tottenham,West Bromwich Albion,2,0,2021-02-07,14663,2020,448061,0.1369390040636062,0,1,0,0.0,0.1369390040636062,0.1369390040636062,8905
22,0,0,0.0,90,DL,Sheffield United,West Bromwich Albion,2,1,2021-02-02,14649,2020,446729,0.0301473997533321,0,1,0,0.0,0.0,0.0,8905
23,0,0,0.0,77,ML,West Bromwich Albion,Sheffield United,1,0,2020-11-28,14527,2020,429944,0.0,0,0,0,0.0,0.0307653006166219,0.0307653006166219,8905
24,0,1,0.0691495984792709,90,DL,Manchester United,West Bromwich Albion,1,0,2020-11-21,14520,2020,428284,0.0,0,0,0,0.0691495984792709,0.133214995265007,0.0640655010938644,8905
25,0,0,0.0,90,DL,West Bromwich Albion,Tottenham,0,1,2020-11-08,14513,2020,426725,0.0185800995677709,0,1,0,0.0,0.1380539983510971,0.1194740012288093,8905
26,0,1,0.0509029999375343,90,DL,Fulham,West Bromwich Albion,2,0,2020-11-02,14497,2020,425646,0.0,0,0,0,0.0509029999375343,0.099832497537136,0.048929501324892,8905
27,0,0,0.0,90,DL,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423976,0.0520875006914138,0,1,0,0.0,0.1188239976763725,0.1188239976763725,8905
28,0,1,0.0073334202170372,90,DL,West Bromwich Albion,Burnley,0,0,2020-10-19,14484,2020,422348,0.1383139938116073,0,2,0,0.0073334202170372,0.1913619935512542,0.0457140989601612,8905
29,0,0,0.0,90,DL,Southampton,West Bromwich Albion,2,0,2020-10-04,14473,2020,419970,0.0,0,0,0,0.0,0.0,0.0,8905
30,0,0,0.0,90,DL,West Bromwich Albion,Chelsea,3,3,2020-09-26,14108,2020,417589,0.0,0,0,0,0.0,0.0,0.0,8905
