goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,1,Sub,Tottenham,Burnley,2,1,2024-05-11,22262,2023,660655,0.0,0,0,0,0.0,0.0,0.0,11295
1,0,0,0.0,1,Sub,Burnley,Newcastle United,1,4,2024-05-04,22248,2023,658879,0.0228703189641237,0,1,0,0.0,0.0228703189641237,0.0,11295
2,0,1,0.111562393605709,59,FW,Manchester United,Burnley,1,1,2024-04-27,22239,2023,657001,0.0174700375646352,0,1,0,0.111562393605709,0.1290324330329895,0.0,11295
3,0,0,0.0,4,Sub,Sheffield United,Burnley,1,4,2024-04-20,22232,2023,654891,0.0,0,0,0,0.0,0.0,0.0,11295
4,0,2,0.7426262497901917,65,FW,Burnley,Brighton,1,1,2024-04-13,22218,2023,653239,0.0,0,0,0,0.7426262497901917,0.7426262497901917,0.0,11295
5,0,1,0.1306179165840149,64,FW,Everton,Burnley,1,0,2024-04-06,22208,2023,651733,0.0,0,0,0,0.1306179165840149,0.0,0.0,11295
6,0,1,0.0625627487897872,90,FW,Burnley,Wolverhampton Wanderers,1,1,2024-04-02,22197,2023,651074,0.0820697247982025,0,1,0,0.0625627487897872,0.2188241928815841,0.0741917192935943,11295
7,1,3,1.1227476596832275,90,FW,Burnley,Brentford,2,1,2024-03-16,22177,2023,648342,0.1182274743914604,0,1,1,1.1227476596832275,1.2713907957077026,0.0304155610501766,11295
8,1,3,0.2393946051597595,90,FW,West Ham,Burnley,2,2,2024-03-10,22173,2023,647330,0.0,0,0,1,0.2393946051597595,0.2883705496788025,0.176633134484291,11295
9,0,2,0.3609219789505005,90,FW,Burnley,Bournemouth,0,2,2024-03-03,22156,2023,645466,0.042497981339693,0,1,0,0.3609219789505005,0.4624136090278625,0.0589936338365078,11295
10,0,1,0.0380685739219188,90,FW,Crystal Palace,Burnley,3,0,2024-02-24,22150,2023,643260,0.0,0,0,0,0.0380685739219188,0.0380685739219188,0.0380685739219188,11295
11,0,1,0.0623149313032627,90,FW,Burnley,Arsenal,0,5,2024-02-17,22136,2023,641740,0.0,0,0,0,0.0623149313032627,0.0623149313032627,0.0,11295
12,0,2,0.6074432730674744,90,FW,Liverpool,Burnley,3,1,2024-02-10,22128,2023,640112,0.302290141582489,0,1,0,0.6074432730674744,0.9097333550453186,0.0,11295
13,2,2,0.551058292388916,23,Sub,Burnley,Fulham,2,2,2024-02-03,22119,2023,638587,0.0360083952546119,0,1,2,0.551058292388916,0.5870667099952698,0.0,11295
14,0,0,0.0,29,Sub,Manchester City,Burnley,3,1,2024-01-31,22114,2023,637955,0.8729658722877502,1,1,0,0.0,0.0375828817486763,0.0375828817486763,11295
15,1,2,0.5673468112945557,43,Sub,Union Berlin,FC Cologne,2,0,2023-12-20,23201,2023,631645,0.2064194232225418,0,2,1,0.5673468112945557,1.3821991682052612,0.6084328889846802,11295
16,0,1,0.4637581408023834,81,AMC,Union Berlin,Augsburg,1,1,2023-11-25,23165,2023,624785,0.0234385281801223,0,1,0,0.4637581408023834,0.556942343711853,0.0697456821799278,11295
17,0,0,0.0,80,FW,Bayer Leverkusen,Union Berlin,4,0,2023-11-12,23157,2023,624043,0.0,0,0,0,0.0,0.014519159682095,0.014519159682095,11295
18,0,3,0.6285189986228943,90,FW,Union Berlin,Eintracht Frankfurt,0,3,2023-11-04,23147,2023,621440,0.0,0,0,0,0.6285189986228943,0.6285189986228943,0.0,11295
19,0,2,0.3696646690368652,41,Sub,Union Berlin,VfB Stuttgart,0,3,2023-10-21,23129,2023,618013,0.0,0,0,0,0.3696646690368652,0.3696646690368652,0.0279454104602336,11295
20,0,1,0.0492458008229732,16,Sub,Borussia Dortmund,Union Berlin,4,2,2023-10-07,23120,2023,616369,0.0155519498512148,0,1,0,0.0492458008229732,0.0647977516055107,0.0,11295
21,0,5,0.6229408979415894,74,FWL,FC Heidenheim,Union Berlin,1,0,2023-09-30,23112,2023,614531,0.1373182982206344,0,1,0,0.6229408979415894,0.7542140483856201,0.0415834300220012,11295
22,0,3,0.4934135973453522,39,Sub,Union Berlin,Hoffenheim,0,2,2023-09-23,23106,2023,611977,0.0,0,0,0,0.4934135973453522,0.577843964099884,0.08443034440279,11295
23,0,3,0.3607031404972076,63,FW,Wolfsburg,Union Berlin,2,1,2023-09-16,23095,2023,610237,0.0,0,0,0,0.3607031404972076,0.3607031404972076,0.0,11295
24,0,1,0.0534225925803184,62,AMC,Union Berlin,RasenBallsport Leipzig,0,3,2023-09-03,23091,2023,609621,0.0,0,0,0,0.0534225925803184,0.0,0.0,11295
25,0,0,0.0,24,FW,Darmstadt,Union Berlin,1,4,2023-08-26,23079,2023,606731,0.0,0,0,0,0.0,0.0,0.0,11295
26,0,5,0.4518124759197235,71,FW,Union Berlin,Mainz 05,4,1,2023-08-20,23072,2023,605810,0.0,0,0,0,0.4518124759197235,0.2077816426753997,0.074911892414093,11295
27,0,0,0.0,1,Sub,Manchester United,Chelsea,4,1,2023-05-25,18520,2022,599740,0.0078635280951857,0,1,0,0.0,0.0078635280951857,0.0,11295
28,0,2,0.0568976998329162,50,FW,Chelsea,Southampton,0,1,2023-02-18,18435,2022,576392,0.0795641019940376,0,2,0,0.0568976998329162,0.1082950010895729,0.0,11295
29,0,1,0.2692149877548218,14,Sub,Chelsea,Fulham,0,0,2023-02-03,18415,2022,572947,0.0,0,0,0,0.2692149877548218,0.2692149877548218,0.0,11295
