goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,16,DMC,Arsenal,Brighton,1,1,2024-08-31,26622,2024,671528,0.0,0,0,0,0.0,0.0,0.0,489
1,0,2,0.1920489966869354,74,DMC,Brighton,Manchester United,2,1,2024-08-24,26612,2024,667697,0.015709051862359,0,1,0,0.1920489966869354,0.3288517892360687,0.1368027925491333,489
2,0,0,0.0,86,DMC,Everton,Brighton,0,3,2024-08-17,26605,2024,666345,0.2450540214776992,0,3,0,0.0,0.1830964684486389,0.0682226195931434,489
3,0,1,0.0675758942961692,19,DMR,Luton,Brighton,4,0,2024-01-30,22107,2023,637824,0.029192678630352,0,1,0,0.0675758942961692,0.0675758942961692,0.0,489
4,0,0,0.0,74,MC,Brighton,Wolverhampton Wanderers,0,0,2024-01-22,22095,2023,636495,0.0,0,0,0,0.0,0.2854141592979431,0.2854141592979431,489
5,0,1,0.0621683113276958,90,MC,West Ham,Brighton,0,0,2024-01-02,22093,2023,633870,0.5430338978767395,0,4,0,0.0621683113276958,1.1406956911087036,1.078527331352234,489
6,0,1,0.0978086590766906,74,MC,Brighton,Tottenham,4,2,2023-12-28,22078,2023,633158,0.1044340953230857,1,2,0,0.0978086590766906,0.4323855638504028,0.3345769047737121,489
7,0,0,0.0,64,DL,Arsenal,Brighton,2,0,2023-12-17,22056,2023,630779,0.0,0,0,0,0.0,0.0,0.0,489
8,0,1,0.0471016131341457,61,DL,Brighton,Burnley,1,1,2023-12-09,22046,2023,628694,0.1560864895582199,0,3,0,0.0471016131341457,0.4776704311370849,0.3567979633808136,489
9,0,0,0.0,14,Sub,Brighton,Brentford,2,1,2023-12-06,22036,2023,628006,0.0,0,0,0,0.0,0.0,0.0,489
10,0,1,0.0118179786950349,27,Sub,Chelsea,Brighton,3,2,2023-12-03,22029,2023,627264,0.2472180277109146,1,3,0,0.0118179786950349,0.2292134761810302,0.2292134761810302,489
11,0,0,0.0,83,MC,Everton,Brighton,1,1,2023-11-04,21997,2023,621599,0.0938501954078674,0,2,0,0.0,0.2232614457607269,0.153895616531372,489
12,0,0,0.0,50,DR,Manchester City,Brighton,2,1,2023-10-21,21980,2023,618138,0.0,0,0,0,0.0,0.0,0.0,489
13,0,0,0.0,10,Sub,Manchester United,Brighton,1,3,2023-09-16,21940,2023,610460,0.0,0,0,0,0.0,0.0,0.0,489
14,0,0,0.0,7,Sub,Brighton,Newcastle United,3,1,2023-09-02,21931,2023,608878,0.0,0,0,0,0.0,0.1465327739715576,0.1465327739715576,489
15,0,0,0.0,76,DR,Brighton,West Ham,1,3,2023-08-26,22301,2023,607008,0.0,0,0,0,0.0,0.3745134472846985,0.3745134472846985,489
16,0,0,0.0,59,DR,Wolverhampton Wanderers,Brighton,1,4,2023-08-19,22286,2023,605070,0.3136484622955322,0,1,0,0.0,0.5179179906845093,0.5179179906845093,489
17,0,0,0.0,80,DR,Brighton,Luton,4,1,2023-08-12,22278,2023,603757,0.0,0,0,0,0.0,0.6910821795463562,0.6910821795463562,489
18,0,1,0.0181043874472379,90,MC,Southampton,Liverpool,4,4,2023-05-28,18581,2022,601113,0.0197146032005548,0,1,0,0.0181043874472379,1.7627819776535034,1.7249629497528076,489
19,0,0,0.0,10,Sub,Liverpool,Aston Villa,1,1,2023-05-20,18565,2022,598153,0.0,0,0,0,0.0,0.0,0.0,489
20,0,0,0.0,12,Sub,Leicester,Liverpool,0,3,2023-05-15,18559,2022,597588,0.098942182958126,0,1,0,0.0,0.098942182958126,0.0,489
21,0,0,0.0,5,Sub,Liverpool,Brentford,1,0,2023-05-06,18545,2022,594959,0.0,0,0,0,0.0,0.0,0.0,489
22,0,0,0.0,5,Sub,Liverpool,Fulham,1,0,2023-05-03,18477,2022,593948,0.0,0,0,0,0.0,0.0,0.0,489
