id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,understat_id
160,11269,Jack Hinshelwood,22,1691,2,1.436302944086492,2,1.297692721709609,14,14,5,0,D M S,Brighton,2,1.436302944086492,8.136211819946766,6.910891555249691,player
161,11592,Nico O&#039;Reilly,7,455,2,0.9987604692578316,0,0.2605451494455337,6,4,0,0,D S,Manchester City,2,0.9987604692578316,2.63843422755599,1.6170555371791124,player
162,11709,Milos Kerkez,34,3004,2,0.6336739230901003,5,4.438426004722714,17,31,4,0,D,Bournemouth,2,0.6336739230901003,10.647965833544731,7.399461464956403,player
163,11710,Simon Adingra,25,872,2,2.792112516239285,1,1.5381944309920073,26,13,0,0,D M S,Brighton,2,2.792112516239285,4.857776055112481,1.6486599184572697,player
164,11943,Dean Huijsen,28,2125,2,1.226149808615446,1,1.7835290022194386,16,14,8,0,D S,Bournemouth,2,1.226149808615446,8.671717969700694,7.55600412376225,player
165,12014,Jake O&#039;Brien,17,1291,2,1.1706729345023632,0,0.6676564291119576,5,6,4,0,D S,Everton,2,1.1706729345023632,4.297233432531357,3.4782500565052032,player
166,12756,Rodrigo Gomes,21,601,2,0.5880058379843831,0,0.979415087029338,6,12,0,0,D M S,Wolverhampton Wanderers,2,0.5880058379843831,1.849170635454357,0.3165671061724424,player
167,12948,Mateus Fernandes,32,2625,2,4.734682556241751,3,3.4757526516914368,38,30,8,0,F M S,Southampton,2,4.734682556241751,10.940693739801644,5.788953360170126,player
168,13020,Bilal El Khannouss,29,1972,2,0.9402368105947972,2,3.8279592376202345,23,31,4,0,M S,Leicester,2,0.9402368105947972,5.510287798941135,2.748653579503298,player
169,531,Michail Antonio,14,859,1,2.99339403398335,1,1.598572283051908,19,9,1,0,F S,West Ham,1,2.99339403398335,5.190587151795626,1.7512829042971134,player
170,631,Ashley Young,28,1566,1,0.2522744350135326,3,2.107808358967304,6,19,6,1,D S,Everton,1,0.2522744350135326,3.8676610440015793,2.576562374830246,player
171,675,Jack Grealish,19,688,1,1.2711530942469835,1,1.9155478971078992,15,24,3,0,M S,Manchester City,1,1.2711530942469835,6.737229811958969,4.150039034895599,player
172,986,Danny Ings,15,235,1,1.7657166114076972,2,1.154838539659977,14,6,0,0,F S,West Ham,1,1.7657166114076972,2.8344373060390358,0.2195451222360134,player
173,1299,Mario Lemina,17,1366,1,1.1920787254348395,3,1.287991652265191,17,10,4,0,D M S,Wolverhampton Wanderers,1,1.1920787254348395,5.342703886330128,3.873324125539512,player
174,1665,James Tarkowski,33,2926,1,1.2661416758783162,1,2.7973302034661174,15,16,6,0,D,Everton,1,1.2661416758783162,5.207525005564094,4.634369108825922,player
175,1687,Harry Maguire,23,1480,1,1.8759521655738356,0,0.2707900814712047,12,6,7,0,D S,Manchester United,1,1.8759521655738356,4.669049642048776,3.1928751347586517,player
176,1735,Jack Stephens,16,1180,1,0.6747798472642899,0,0.2880069650709629,4,3,2,2,D S,Southampton,1,0.6747798472642899,2.4838968105614185,2.442397017031908,player
177,1789,Lewis Cook,33,2723,1,0.963939368724823,3,4.512119518592954,14,46,8,0,D M S,Bournemouth,1,0.963939368724823,11.2145119253546,9.222655350342391,player
178,2248,Casemiro,22,1354,1,1.827214072458446,0,2.1139632426202297,28,20,3,0,M S,Manchester United,1,1.827214072458446,6.567049160599709,4.644495416432619,player
179,2478,Carlos Soler,28,1374,1,2.2344724386930466,1,0.8407510370016098,24,13,5,0,M S,West Ham,1,2.2344724386930466,4.99917084351182,2.2950664572417736,player
180,5136,Estupiñán,27,2134,1,1.058025285601616,1,2.2476153299212456,22,25,5,0,D S,Brighton,1,1.058025285601616,11.467718098312616,9.985344029963017,player
181,5221,Leon Bailey,23,1151,1,2.867841899394989,2,2.372280452400446,28,16,3,0,M S,Aston Villa,1,2.867841899394989,6.292120710015297,2.2766535691916943,player
182,5590,Tosin Adarabioyo,20,1230,1,1.1652257228270173,1,0.3341391310095787,12,2,3,0,D S,Chelsea,1,1.1652257228270173,6.902378734201193,6.882425021380186,player
183,6088,Orel Mangala,19,1254,1,0.7135743591934443,0,0.494984382763505,16,8,2,0,M S,Everton,1,0.7135743591934443,2.846376329660416,2.0121847297996283,player
184,6326,Ibrahima Konaté,28,2335,1,1.7285818047821522,2,1.0275321248918772,18,10,5,0,D S,Liverpool,1,1.7285818047821522,15.911566521972418,15.231400463730097,player
185,6424,Ben Johnson,22,1324,1,1.4644898548722267,2,2.1658401750028133,7,11,3,1,D M S,Ipswich,1,1.4644898548722267,3.838090194389224,0.9255043398588896,player
186,6482,Eddie Nketiah,25,834,1,5.401320680975914,1,1.2880483642220495,36,11,3,1,F M S,Crystal Palace,1,5.401320680975914,7.945461831986904,2.1504791025072336,player
187,6492,Reiss Nelson,12,491,1,1.4182224795222282,1,1.1306451223790646,11,13,1,0,M S,"Arsenal,Fulham",1,1.4182224795222282,4.734423227608204,3.0769786797463894,player
188,6827,Bobby Reid,23,729,1,0.667118170298636,2,1.0936873592436314,7,6,2,0,F M S,Leicester,1,0.667118170298636,1.5033471286296844,0.7257871571928263,player
189,6835,Tom Cairney,22,442,1,0.1709991320967674,0,1.588283489458263,5,9,3,1,M S,Fulham,1,0.1709991320967674,5.370011183433235,5.2977668615058064,player
190,6885,Axel Disasi,13,844,1,0.6244775578379631,0,0.3375391270965338,4,5,3,0,D S,"Aston Villa,Chelsea",1,0.6244775578379631,2.507807642221451,2.215707093477249,player
191,7218,Cristian Romero,18,1426,1,1.905144028365612,0,0.6253029182553291,16,7,3,0,D,Tottenham,1,1.905144028365612,6.663078460842371,6.324385602027178,player
192,7333,Caleb Okoli,18,1112,1,0.8699327614158392,0,0.0,4,0,4,0,D S,Leicester,1,0.8699327614158392,2.4577347319573164,2.439034899696708,player
193,7382,Dan Burn,33,2970,1,2.371297487057745,0,1.143120730295777,18,8,10,0,D,Newcastle United,1,2.371297487057745,10.2487071454525,9.638746581971644,player
194,7723,John McGinn,30,2016,1,3.634185230359435,3,3.0912994872778654,26,26,7,0,M S,Aston Villa,1,3.634185230359435,11.164138881489636,6.699911141768098,player
195,7726,Ezri Konsa Ngoyo,30,2574,1,0.9288145937025548,0,0.3145050965249538,9,5,0,0,D S,Aston Villa,1,0.9288145937025548,8.962073819711804,8.44193192012608,player
196,7814,Taiwo Awoniyi,24,331,1,2.418665297329426,0,0.0885970722883939,10,2,0,0,F S,Nottingham Forest,1,2.418665297329426,2.95575431548059,0.4484919551759958,player
197,7892,João Félix,12,343,1,2.64809543825686,1,0.6843841634690762,20,6,2,0,M S,Chelsea,1,2.64809543825686,4.425876019522548,1.2964793983846905,player
198,7908,Marshall Munetsi,10,788,1,2.6123102605342865,1,1.6280141212046146,15,7,0,0,F M S,Wolverhampton Wanderers,1,2.6123102605342865,5.209485989063978,1.2228899039328098,player
199,8067,Reece James,15,843,1,0.3195297196507454,0,1.0187881030142307,8,10,1,0,D M S,Chelsea,1,0.3195297196507454,2.37419131398201,2.254721902310848,player
200,8204,Neco Williams,30,2129,1,2.8761355094611645,2,1.4923484213650229,32,14,5,0,D M S,Nottingham Forest,1,2.8761355094611645,7.044032737612724,3.8661383241415024,player
201,8224,William Smallbone,14,597,1,0.5762870889157057,0,0.4507576655596494,6,9,1,0,M S,Southampton,1,0.5762870889157057,2.625725934281945,2.142309367656708,player
202,8430,Chris Richards,20,1565,1,1.473303161561489,0,0.114281041547656,10,2,2,1,D S,Crystal Palace,1,1.473303161561489,3.243191761896014,3.1289107110351324,player
203,8495,Taylor Harwood-Bellis,31,2568,1,2.148156087845564,0,1.9898590259253977,19,14,8,0,D S,Southampton,1,2.148156087845564,7.215951258316636,5.9577103946357965,player
204,8646,Wout Faes,30,2439,1,1.490673515945673,0,0.1705409092828631,11,4,4,0,D S,Leicester,1,1.490673515945673,3.507834531366825,3.3050434375181794,player
205,8720,Jack Harrison,30,1916,1,3.2139064110815525,0,3.638308184221387,27,32,0,0,F M S,Everton,1,3.2139064110815525,7.480922542512417,2.6276000309735537,player
206,8853,Maxence Lacroix,31,2766,1,2.248484813608229,1,1.5462377816438675,25,6,5,0,D,Crystal Palace,1,2.248484813608229,7.030006515793502,5.976734076626599,player
207,8864,Matthew Cash,23,1725,1,0.3939778665080666,1,1.4866319708526134,10,10,6,0,D M S,Aston Villa,1,0.3939778665080666,5.644025397486985,5.226455666124821,player
208,8919,Leif Davis,31,2580,1,0.6881393082439899,2,5.627340897917748,14,54,5,1,D S,Ipswich,1,0.6881393082439899,6.7909457720816135,3.728818092495203,player
209,8941,Jacob Ramsey,26,1526,1,1.319576470181346,3,2.742203534580767,17,18,2,0,F M S,Aston Villa,1,1.319576470181346,8.61774935387075,5.358591081574559,player
210,9406,Nathan Broadhead,16,579,1,1.6443205047398806,0,0.7821710780262947,10,6,1,0,M S,Ipswich,1,1.6443205047398806,3.9918433018028736,2.159004925750196,player
211,9451,Chimuanya Ugochukwu,23,1464,1,0.8096848530694842,1,0.9677973967045546,9,14,5,0,M S,Southampton,1,0.8096848530694842,3.79206276871264,3.0929645355790854,player
212,9453,Moisés Caicedo,34,3021,1,0.6508948346599936,2,2.8314003441482782,18,27,10,0,D M,Chelsea,1,0.6508948346599936,17.750475108623505,15.488926440477371,player
213,9492,Crysencio Summerville,19,760,1,1.8140362668782477,1,2.1587705314159398,14,17,2,0,F M S,West Ham,1,1.8140362668782477,4.351440954953432,1.1789654307067394,player
214,9556,William Osula,12,80,1,0.2171949744224548,0,0.0802507027983665,3,1,0,0,S,Newcastle United,1,0.2171949744224548,0.2258781045675277,0.0,player
215,9630,Kamaldeen Sulemana,22,1104,1,1.3619666155427694,1,0.9484573416411876,25,9,1,0,F M S,Southampton,1,1.3619666155427694,2.6248347982764244,0.8628557566553354,player
216,9680,Vitaly Janelt,32,2303,1,0.5709190033376217,3,2.358839701861143,14,14,3,0,D M S,Brentford,1,0.5709190033376217,8.538747412152588,5.932806202210486,player
217,9738,Patson Daka,20,600,1,1.767653119750321,0,0.0259240753948688,15,1,0,0,F M S,Leicester,1,1.767653119750321,1.957958842627704,0.1643816493451595,player
218,10012,Jakub Kiwior,13,742,1,0.2143479213118553,0,0.4190683290362358,3,3,0,0,D S,Arsenal,1,0.2143479213118553,2.132956612855196,1.982825580984354,player
219,10177,Evan Ferguson,20,333,1,1.4812848791480064,0,0.7929156944155693,12,5,0,0,F S,"Brighton,West Ham",1,1.4812848791480064,2.186324803158641,0.0809200052171945,player
220,10301,Jens Cajuste,26,1835,1,0.4725345186889171,0,0.4883440881967544,10,11,2,0,M S,Ipswich,1,0.4725345186889171,5.32831633836031,4.553545221686363,player
221,10764,Djed Spence,21,1508,1,0.417020246386528,2,1.7866939082741735,10,10,2,1,D S,Tottenham,1,0.417020246386528,5.954280002973974,5.069165956228972,player
222,10805,Levi Colwill,31,2790,1,2.001176467165351,1,1.066227382980287,16,12,8,0,D,Chelsea,1,2.001176467165351,13.122349612414837,11.803319327533243,player
223,10807,Jan Paul van Hecke,30,2602,1,0.8722424078732729,1,1.5221918299794197,16,14,6,1,D S,Brighton,1,0.8722424078732729,13.79465557076037,12.774220967665316,player
224,10809,Keane Lewis-Potter,33,2740,1,2.634818810038269,3,2.9977578539401293,27,22,5,0,D M S,Brentford,1,2.634818810038269,7.884787319228053,4.77139700576663,player
225,10845,Flynn Downes,23,1815,1,0.8941574329510331,0,1.6155836284160614,10,15,10,0,D M S,Southampton,1,0.8941574329510331,7.7857125122100115,6.033669447526336,player
226,10847,Rico Lewis,26,1819,1,1.563668604940176,2,0.3464172556996345,10,7,3,1,D M S,Manchester City,1,1.563668604940176,13.86105029284954,12.522536233067513,player
227,10866,Luis Sinisterra,12,221,1,1.7229826282709837,1,1.237250255420804,13,8,0,0,M S,Bournemouth,1,1.7229826282709837,2.3513959273695946,0.0114253750070929,player
228,11000,Matheus Nunes,23,1403,1,0.8645959589630365,5,3.7486854549497366,7,21,4,0,D M S,Manchester City,1,0.8645959589630365,8.89639876037836,6.444436922669411,player
229,11058,Julio Enciso,22,916,1,2.2465161196887493,3,2.0570942256599665,40,14,3,0,M S,"Brighton,Ipswich",1,2.2465161196887493,5.157795602455735,2.318558242172003,player
230,11297,Carlos Alcaraz,12,476,1,1.1964438520371914,1,1.821500938385725,20,11,3,0,M S,"Everton,Southampton",1,1.1964438520371914,3.0667514130473137,0.6218336261808872,player
231,11385,Yasin Ayari,30,1745,1,2.1033652257174253,1,2.9752048309892416,25,26,3,0,M S,Brighton,1,2.1033652257174253,9.794794745743276,7.222678884863853,player
232,11386,Lewis Miley,12,218,1,0.2039504423737526,0,0.0893867462873458,3,1,0,0,M S,Newcastle United,1,0.2039504423737526,0.9392904248088598,0.7555471118539572,player
233,11707,Jurriën Timber,30,2443,1,1.3132512997835877,3,1.1326866932213306,14,17,7,0,D S,Arsenal,1,1.3132512997835877,10.589375596493484,9.367386754602194,player
234,11728,Calvin Bassey,32,2802,1,1.1175763411447406,0,0.0593466376885771,14,2,6,0,D S,Fulham,1,1.1175763411447406,9.576502648182212,9.439164114184678,player
235,11735,Sávio,27,1774,1,5.0705153197050095,8,6.699125446379185,54,43,3,0,F M S,Manchester City,1,5.0705153197050095,15.574395380914211,5.741621218621731,player
236,11766,Manuel Ugarte,26,1636,1,1.02025599591434,1,1.5784900328144431,18,9,9,0,M S,Manchester United,1,1.02025599591434,6.879885581322014,5.76406710408628,player
237,11807,Ian Maatsen,25,820,1,0.8764758249744773,2,2.997897155582905,16,18,2,0,D S,Aston Villa,1,0.8764758249744773,8.753157738596201,7.532587721012533,player
238,12123,Murillo,32,2847,1,1.6772622661665082,0,1.3909434340894222,20,12,5,0,D,Nottingham Forest,1,1.6772622661665082,5.212567798793316,4.397480729967356,player
239,12152,Matheus França,2,20,1,0.1663297787308693,0,0.0,3,0,0,0,S,Crystal Palace,1,0.1663297787308693,0.1663297787308693,0.0,player
240,12272,Myles Lewis-Skelly,19,1082,1,0.1943985149264335,0,0.3170396275818348,2,6,2,2,D S,Arsenal,1,0.1943985149264335,4.056306429207325,3.6652548536658287,player
241,12573,Tyrique George,7,76,1,0.3738933689892292,1,0.9801596701145172,3,5,1,0,S,Chelsea,1,0.3738933689892292,1.5346422269940376,0.2638086453080177,player
242,12745,Jacob Greaves,21,1848,1,1.325171976350248,0,0.0966951912268996,8,3,5,0,D,Ipswich,1,1.325171976350248,3.258692240342498,3.176478987559676,player
243,12748,Sam Morsy,29,2426,1,0.2385867098346352,1,0.9614541865885258,9,18,8,0,M S,Ipswich,1,0.2385867098346352,7.619020160287619,6.9849910428747535,player
244,12750,Conor Chaplin,18,631,1,1.146357163786888,1,0.7442326964810491,12,6,1,0,F M S,Ipswich,1,1.146357163786888,2.7907783910632133,1.193947397172451,player
245,12754,Jack Taylor,28,601,1,0.5516605861485004,0,0.7670453414320946,17,5,3,0,M S,Ipswich,1,0.5516605861485004,2.462287140078842,2.21826343704015,player
246,12758,Mats Wieffer,21,662,1,1.0562871638685465,2,0.8358888821676373,8,11,4,0,D M S,Brighton,1,1.0562871638685465,4.348852802999318,3.587407948449254,player
247,12761,Yukinari Sugawara,29,1443,1,0.4358410751447081,1,3.2835169788450003,13,17,4,0,D M S,Southampton,1,0.4358410751447081,5.613592414185405,4.167844578623772,player
248,13021,Ramón Sosa,17,220,1,1.067722212523222,0,0.6833146139979362,10,8,1,0,M S,Nottingham Forest,1,1.067722212523222,2.0073250848799944,0.2562882862985134,player
249,13038,Justin Devenny,20,403,1,1.0482774563133717,0,0.4927962999790907,8,6,1,0,M S,Crystal Palace,1,1.0482774563133717,1.5690774358808994,0.4635272789746523,player
250,13066,Ferdi Kadioglu,6,401,1,0.6023932620882988,0,0.1645598961040377,4,5,1,0,D M S,Brighton,1,0.6023932620882988,2.1883304491639137,1.5457853525877,player
251,13206,Matt O&#039;Riley,17,750,1,2.2311178036034107,1,1.6458220165222883,20,16,1,0,M S,Brighton,1,2.2311178036034107,5.629926660098136,2.828609728254378,player
252,13387,Romain Esse,4,22,1,0.5787168145179749,0,0.0825091227889061,1,1,0,0,S,Crystal Palace,1,0.5787168145179749,0.6987209171056747,0.0374949797987937,player
253,65,Timo Werner,18,488,0,0.953228548169136,3,3.0806511119008064,8,10,0,0,F M S,Tottenham,0,0.953228548169136,5.666859710589051,1.7122303992509842,player
254,111,Jannik Vestergaard,18,1411,0,0.1115449527278542,0,0.0718512497842311,3,3,5,0,D S,Leicester,0,0.1115449527278542,3.81364513002336,3.792594706639648,player
255,181,Bernd Leno,34,3060,0,0.0,1,0.31894351541996,0,2,4,0,GK,Fulham,0,0.0,9.232232356444,8.913288859650493,player
256,314,Ilkay Gündogan,30,1970,0,3.255980709567666,5,2.8296312745660543,25,35,1,0,M S,Manchester City,0,3.255980709567666,17.335294969379902,13.497506987303495,player
257,468,Callum Wilson,14,215,0,0.7024324983358383,0,0.1087364479899406,5,1,1,0,F S,Newcastle United,0,0.7024324983358383,0.8703518807888031,0.0591829419136047,player
258,473,Danny Ward,2,132,0,0.0,0,0.0,0,0,0,0,GK S,Leicester,0,0.0,0.0701530873775482,0.0701530873775482,player
259,486,Adam Lallana,14,342,0,0.1523155756294727,2,0.5534783098846674,3,4,4,0,M S,Southampton,0,0.1523155756294727,1.702550608664751,1.124756133183837,player
260,489,James Milner,3,176,0,0.1920489966869354,0,0.2607630733400583,2,4,1,0,M,Brighton,0,0.1920489966869354,0.5119482576847076,0.2050254121422767,player
261,510,Joel Ward,1,1,0,0.0,0,0.0,0,0,0,0,S,Crystal Palace,0,0.0,0.0,0.0,player
262,534,Aaron Cresswell,14,576,0,0.0842273235321044,0,1.4480840675532818,3,7,2,0,D S,West Ham,0,0.0842273235321044,1.7559332009404898,1.1319988630712032,player
263,579,Nathan Aké,10,684,0,0.2418667152523994,0,0.0,3,1,0,0,D S,Manchester City,0,0.2418667152523994,3.40285112708807,3.2809722498059277,player
264,585,Seamus Coleman,3,195,0,0.4752198457717895,0,0.0,1,0,1,0,D S,Everton,0,0.4752198457717895,1.1356315612792969,0.6604117155075073,player
265,603,Nathaniel Clyne,13,483,0,0.0234091719612479,0,0.1613760516047477,2,3,1,0,D S,Crystal Palace,0,0.0234091719612479,1.4450985342264175,1.2837224826216698,player
266,618,Raheem Sterling,15,420,0,0.883297873660922,2,0.5390832684934139,9,8,1,0,F M S,Arsenal,0,0.883297873660922,1.9505819343030453,0.8511200323700905,player
267,635,Alex McCarthy,5,450,0,0.0,0,0.0,0,0,0,0,GK,Southampton,0,0.0,0.4999673590064049,0.4999673590064049,player
268,638,Kyle Walker,15,968,0,0.1098661832511425,0,0.7247695401310921,5,7,3,0,D S,Manchester City,0,0.1098661832511425,6.8929938822984695,6.746879652142525,player
269,646,Christian Eriksen,20,989,0,0.365304684266448,1,2.719246202148497,9,21,4,0,M S,Manchester United,0,0.365304684266448,6.711150186136365,6.156429644674063,player
270,652,Kieran Trippier,23,1195,0,0.1103163249790668,3,1.691204751841724,3,18,1,0,D S,Newcastle United,0,0.1103163249790668,6.14145596884191,5.882205655798316,player
271,660,Ben Davies,13,1032,0,0.3614495517686009,0,0.0991829298436641,5,2,3,0,D S,Tottenham,0,0.3614495517686009,4.240016495808959,4.227837419137359,player
272,668,Idrissa Gueye,33,2730,0,1.0407873457297685,3,2.416206769645214,27,19,7,0,M S,Everton,0,1.0407873457297685,7.799204052425921,6.006834811531007,player
273,700,Willian,8,215,0,0.2559743635356426,0,0.249898474663496,7,5,0,0,F M S,Fulham,0,0.2559743635356426,2.005248747766018,1.6750929057598114,player
274,706,Lukasz Fabianski,13,1067,0,0.0,0,0.0,0,0,2,0,GK S,West Ham,0,0.0,0.5258559621870518,0.5258559621870518,player
275,741,Jordan Pickford,34,3060,0,0.0,1,0.2801412306725979,0,2,7,0,GK,Everton,0,0.0,3.5635159192606807,3.283374688588083,player
276,757,Jeffrey Schlupp,12,72,0,0.2102906517684459,0,0.3348583467304706,4,2,0,0,S,Crystal Palace,0,0.2102906517684459,0.906626857817173,0.3614778672344982,player
277,782,Ben Chilwell,6,124,0,0.1132612563669681,0,0.1536667458713054,2,2,1,0,S,Crystal Palace,0,0.1132612563669681,0.3047481700778007,0.0795001611113548,player
278,804,Craig Dawson,15,950,0,0.4068407323211431,0,0.0697851851582527,5,2,2,0,D S,Wolverhampton Wanderers,0,0.4068407323211431,2.3292105179280043,2.31708031706512,player
279,807,Jonny Evans,6,287,0,0.0557727627456188,0,0.0,1,0,1,0,D S,Manchester United,0,0.0557727627456188,1.125727342441678,1.125727342441678,player
280,825,Adam Smith,22,1438,0,0.3261268213391304,0,0.3849437162280082,3,7,6,0,D S,Bournemouth,0,0.3261268213391304,5.228878835216165,4.693403581157327,player
281,831,Fraser Forster,7,630,0,0.0,0,0.0,0,0,0,0,GK,Tottenham,0,0.0,1.9027439206838608,1.9027439206838608,player
282,843,James Ward-Prowse,20,1204,0,0.311698873527348,2,2.297238636761904,8,17,2,1,M S,"Nottingham Forest,West Ham",0,0.311698873527348,4.119040831923485,2.57435220759362,player
283,884,Matt Targett,2,12,0,0.0,0,0.0,0,0,0,0,S,Newcastle United,0,0.0,0.1423778682947158,0.1423778682947158,player
284,885,Kyle Walker-Peters,32,2844,0,1.1614951640367508,2,2.762397692538798,20,22,5,0,D M,Southampton,0,1.1614951640367508,8.77661718800664,6.5816853903234005,player
285,910,Harrison Reed,11,67,0,0.1439509261399507,0,0.0789679586887359,3,1,2,0,S,Fulham,0,0.1439509261399507,0.3412153646349907,0.2145950347185135,player
286,934,Axel Tuanzebe,18,1463,0,0.3537554126232862,1,0.5836912356317043,4,4,3,1,D S,Ipswich,0,0.3537554126232862,3.2224236764013767,2.682273518294096,player
287,971,Harry Winks,22,1532,0,0.1876087933778762,2,1.32591406814754,10,17,4,0,M S,Leicester,0,0.1876087933778762,5.152881131507456,4.76618863362819,player
288,978,Sam Johnstone,7,630,0,0.0,0,0.0490641593933105,0,1,0,0,GK,Wolverhampton Wanderers,0,0.0,1.1530965231359005,1.1530965231359005,player
289,985,Mason Holgate,1,1,0,0.0,0,0.0,0,0,0,0,S,Everton,0,0.0,0.0,0.0,player
290,987,Joseph Gomez,9,510,0,0.3742993529886007,0,0.0806920379400253,3,2,1,0,D S,Liverpool,0,0.3742993529886007,4.230954002588987,4.1999836675822735,player
291,1006,Luke Shaw,4,163,0,0.031377512961626,0,0.5605076849460602,1,5,1,0,D S,Manchester United,0,0.031377512961626,1.138926938176155,0.5784192830324173,player
292,1024,Tyrone Mings,13,1059,0,0.7991716582328081,0,0.1797054167836904,9,3,1,0,D S,Aston Villa,0,0.7991716582328081,4.904997792094946,4.729248654097319,player
293,1038,Alex Palmer,10,900,0,0.0,0,0.0210703182965517,0,1,2,0,GK,Ipswich,0,0.0,1.3889089599251747,1.3889089599251747,player
294,1257,Alisson,24,2151,0,0.0,0,0.4981032609939575,0,1,0,0,GK,Liverpool,0,0.0,8.039019702002406,7.540916441008449,player
295,1297,Neto,2,180,0,0.0,0,0.0,0,0,0,0,GK,Bournemouth,0,0.0,0.4283316135406494,0.4283316135406494,player
296,1389,Jorginho,14,716,0,0.0592099986970424,0,0.4611985944211483,2,3,5,0,M S,Arsenal,0,0.0592099986970424,4.177355792373419,3.738667394965887,player
297,1433,Federico Chiesa,4,23,0,0.5496945232152939,0,0.0,4,0,0,0,S,Liverpool,0,0.5496945232152939,1.301904797554016,0.8205661177635193,player
298,1537,Sasa Lukic,27,2113,0,1.4050741158425808,2,2.9771803189069037,15,24,12,0,M S,Fulham,0,1.4050741158425808,10.56023699324578,6.990484776906669,player
299,1545,Emil Krafth,9,268,0,0.0276889540255069,0,0.0589407011866569,1,1,0,0,D S,Newcastle United,0,0.0276889540255069,1.3926648646593094,1.3926648646593094,player
300,1654,Ben Mee,7,181,0,0.0,0,0.0,0,0,2,0,D S,Brentford,0,0.0,0.0300854332745075,0.0300854332745075,player
301,1683,Ryan Fraser,8,314,0,0.0251516010612249,0,0.1558907814323902,1,2,0,1,D M S,Southampton,0,0.0251516010612249,2.0469524562358856,1.8659100458025928,player
302,1688,Andrew Robertson,31,2335,0,1.0580722466111183,0,4.246089089661837,13,38,3,1,D S,Liverpool,0,1.0580722466111183,17.775375705212355,14.496660746634008,player
303,1823,Lucas Digne,30,2305,0,0.7811353597790003,4,6.617776161059737,13,35,4,0,D S,Aston Villa,0,0.7811353597790003,8.456547694280744,6.441503660753369,player
304,2182,Jefferson Lerma,29,2027,0,0.8327707387506962,1,1.266660108231008,24,9,8,0,D M S,Crystal Palace,0,0.8327707387506962,8.243310630787164,7.363083243835717,player
305,2203,Emiliano Buendía,12,48,0,0.8230422083288431,0,0.0468223355710506,5,1,1,0,S,Aston Villa,0,0.8230422083288431,0.956121938303113,0.215285837650299,player
306,2310,Alphonse Areola,23,1993,0,0.0,0,0.0,0,0,0,0,GK S,West Ham,0,0.0,2.359225809574127,2.359225809574127,player
307,2496,Rodri,2,59,0,0.0,0,0.0520608685910701,0,1,0,0,M S,Manchester City,0,0.0,1.4455500841140747,1.4455500841140747,player
308,2958,Oleksandr Zinchenko,12,426,0,0.2856366876512766,1,0.1037486344575882,6,2,1,0,D M S,Arsenal,0,0.2856366876512766,2.113701853901148,1.9991424158215525,player
309,3203,Issa Diop,21,1332,0,0.4851377755403518,0,0.1430980395525694,5,3,2,0,D S,Fulham,0,0.4851377755403518,3.876760764978826,3.789013215340674,player
310,3278,Maxwel Cornet,2,71,0,0.0751236081123352,0,0.0,1,0,1,0,M S,Southampton,0,0.0751236081123352,0.0751236081123352,0.0,player
311,3303,Ricardo Pereira,8,339,0,0.1111767999827861,0,0.0,2,0,1,0,D S,Leicester,0,0.1111767999827861,1.0307777374982834,0.9423733130097388,player
312,3697,Odsonne Edouard,6,131,0,0.325688287615776,0,0.105933329090476,5,2,0,0,M S,"Crystal Palace,Leicester",0,0.325688287615776,0.6215433776378632,0.189921760931611,player
313,4120,Álex Moreno,15,978,0,0.2170073073357343,1,1.076141320168972,6,8,2,0,D S,Nottingham Forest,0,0.2170073073357343,2.5304054114967585,1.5371484030038118,player
314,4401,Emiliano Martinez,33,2891,0,0.0,0,0.2820240408182144,0,2,4,0,GK,Aston Villa,0,0.0,5.506792401894927,5.224768329411745,player
315,5061,Kepa,27,2430,0,0.0683941841125488,0,0.0258998982608318,1,1,3,0,GK,Bournemouth,0,0.0683941841125488,2.512587770819664,2.512587770819664,player
316,5261,Kevin Danso,6,480,0,0.2562465304508805,0,0.0684588281437754,6,2,0,0,D S,Tottenham,0,0.2562465304508805,1.819953165948391,1.7751904241740704,player
317,5545,Wilfred Ndidi,25,2099,0,1.537582227960229,4,2.6778388749808077,20,15,8,0,M,Leicester,0,1.537582227960229,7.444199161604047,4.130536277778447,player
318,5552,Nick Pope,24,2160,0,0.0,0,0.0770820155739784,0,1,2,0,GK,Newcastle United,0,0.0,4.5259750708937645,4.448893055319786,player
319,5560,Scott McTominay,2,15,0,0.1260273307561874,0,0.0,1,0,0,0,S,Manchester United,0,0.1260273307561874,0.1260273307561874,0.0,player
320,5603,Aaron Ramsdale,26,2340,0,0.0,0,0.0,0,0,2,0,GK,Southampton,0,0.0,2.215041719377041,2.215041719377041,player
321,5712,Diego Carlos,10,828,0,0.9728685170412064,0,0.0,4,0,1,0,D S,Aston Villa,0,0.9728685170412064,2.882016759365797,2.882016759365797,player
322,5722,Ibrahim Sangare,8,262,0,0.0163659416139125,1,0.6947790691629052,1,3,2,0,M S,Nottingham Forest,0,0.0163659416139125,1.4872373305261135,0.8381936810910702,player
323,5789,Boubacar Kamara,22,1385,0,0.3155082948505878,0,0.8069733791053295,7,10,2,0,D M S,Aston Villa,0,0.3155082948505878,5.535316502675414,4.919090962037444,player
