goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,6,0.5524482727050781,90,AMC,Crystal Palace,Aston Villa,5,0,2024-05-19,22270,2023,663088,0.3927852511405945,1,1,0,0.5524482727050781,1.4927637577056885,0.5475302934646606,9948
1,1,2,0.3240227699279785,90,AMC,Wolverhampton Wanderers,Crystal Palace,1,3,2024-05-11,22264,2023,660587,0.358915239572525,1,2,1,0.3240227699279785,0.9382508993148804,0.2553128600120544,9948
2,2,6,0.4861536920070648,88,AMC,Crystal Palace,Manchester United,4,0,2024-05-06,22250,2023,660044,0.106294184923172,0,2,2,0.4861536920070648,0.7414107918739319,0.2552570700645447,9948
3,0,5,0.4299505949020386,90,AMC,Fulham,Crystal Palace,1,1,2024-04-27,22238,2023,656970,0.1406110674142837,0,3,0,0.4299505949020386,0.8532648086547852,0.4501647651195526,9948
4,0,1,0.0513569265604019,16,Sub,Crystal Palace,Newcastle United,2,0,2024-04-24,22178,2023,656347,0.036514151841402,0,1,0,0.0513569265604019,0.0,0.0,9948
5,1,4,0.5910210609436035,75,AMC,Crystal Palace,West Ham,5,2,2024-04-21,22227,2023,655509,0.8264375329017639,1,2,1,0.5910210609436035,1.8302421569824217,0.8849008679389954,9948
6,0,2,0.1363804191350937,70,FWR,Liverpool,Crystal Palace,0,1,2024-04-14,22220,2023,653831,0.0920517519116401,0,1,0,0.1363804191350937,0.6301940679550171,0.4410674273967743,9948
7,0,0,0.0,13,Sub,Crystal Palace,Manchester City,2,4,2024-04-06,22207,2023,651440,0.35724076628685,0,2,0,0.0,0.312286913394928,0.0,9948
8,0,0,0.0,10,Sub,Brighton,Crystal Palace,4,1,2024-02-03,22118,2023,638569,0.0,0,0,0,0.0,0.0,0.0,9948
9,1,4,0.1408526003360748,74,FWR,Crystal Palace,Sheffield United,3,2,2024-01-30,22112,2023,637844,0.6279853582382202,2,2,1,0.1408526003360748,0.7447376251220703,0.0,9948
10,2,6,0.8409315943717957,90,FWR,Crystal Palace,Brentford,3,1,2023-12-30,22086,2023,633554,0.1908169984817505,0,2,2,0.8409315943717957,1.437672734260559,0.624090313911438,9948
11,1,6,0.6209186315536499,90,FWR,Chelsea,Crystal Palace,2,1,2023-12-27,22080,2023,633089,0.0918592810630798,0,2,1,0.6209186315536499,0.6781548261642456,0.0,9948
12,0,2,0.1894114911556244,90,FWR,Crystal Palace,Brighton,1,1,2023-12-21,22066,2023,632250,0.8069276809692383,1,4,0,0.1894114911556244,1.2385244369506836,1.0491129159927368,9948
13,1,2,0.8163619637489319,90,MR,Manchester City,Crystal Palace,2,2,2023-12-16,22061,2023,630315,0.0912858769297599,0,2,0,0.0551930926740169,0.0912858769297599,0.0534957163035869,9948
14,0,0,0.0,17,Sub,Crystal Palace,Liverpool,1,2,2023-12-09,22047,2023,628422,0.4228229820728302,0,2,0,0.0,0.0,0.0,9948
15,0,2,0.1363936960697174,90,AMR,Crystal Palace,Bournemouth,0,2,2023-12-06,22043,2023,628030,0.3991784155368805,0,5,0,0.1363936960697174,0.4810792803764343,0.1805360168218612,9948
16,0,2,0.0738049149513244,90,AMR,West Ham,Crystal Palace,1,1,2023-12-03,22034,2023,627377,0.0,0,0,0,0.0738049149513244,0.0324471108615398,0.0,9948
17,1,5,0.267702043056488,90,AMR,Luton,Crystal Palace,2,1,2023-11-25,22019,2023,624887,0.2549381852149963,0,2,1,0.267702043056488,0.5431355834007263,0.2754335701465606,9948
18,0,1,0.0297025125473737,18,Sub,Crystal Palace,Everton,2,3,2023-11-11,22010,2023,623300,0.0,0,0,0,0.0297025125473737,0.0297025125473737,0.0297025125473737,9948
19,0,2,0.0727067738771438,90,AMR,Crystal Palace,Nottingham Forest,1,1,2023-05-28,18576,2022,600946,0.569791316986084,1,7,0,0.0727067738771438,0.5006707906723022,0.1635902523994445,9948
20,0,2,0.0867910087108612,90,AMR,Fulham,Crystal Palace,2,2,2023-05-20,18564,2022,598134,0.0305952299386262,0,1,0,0.0867910087108612,0.0653908848762512,0.03479565680027,9948
21,0,4,0.1647941470146179,90,FWR,Crystal Palace,Bournemouth,2,0,2023-05-13,18556,2022,596400,0.2928423583507538,1,4,0,0.1647941470146179,1.0038310289382937,0.8167693614959717,9948
22,0,1,0.0391436666250228,90,FWR,Tottenham,Crystal Palace,1,0,2023-05-06,18549,2022,594819,0.0947683155536651,0,2,0,0.0391436666250228,0.133911982178688,0.0,9948
23,0,2,0.0634568929672241,90,FWR,Crystal Palace,West Ham,4,3,2023-04-29,18536,2022,592151,0.084022581577301,1,1,0,0.0634568929672241,0.1956778764724731,0.0886671096086502,9948
24,0,1,0.0443015396595001,90,FWR,Wolverhampton Wanderers,Crystal Palace,2,0,2023-04-25,18527,2022,591434,0.0599033907055854,0,2,0,0.0443015396595001,0.2413098514080047,0.1785367727279663,9948
25,0,2,0.0304072257131338,90,FWR,Crystal Palace,Everton,0,0,2023-04-22,18516,2022,590089,0.06911501288414,0,2,0,0.0304072257131338,0.1084961965680122,0.0780889689922332,9948
26,0,1,0.0507997013628482,90,FWR,Southampton,Crystal Palace,0,2,2023-04-15,18508,2022,588444,0.1259229928255081,0,1,0,0.0507997013628482,0.1259229928255081,0.0,9948
27,0,2,0.1557469964027404,90,FWR,Leeds,Crystal Palace,1,5,2023-04-09,18495,2022,587471,1.5359599590301514,3,6,0,0.1557469964027404,1.1464500427246094,0.1291030049324035,9948
28,0,4,0.1829700022935867,90,FWR,Crystal Palace,Leicester,2,1,2023-04-01,18486,2022,584712,0.1072110012173652,0,3,0,0.1829700022935867,0.559844970703125,0.3768739998340606,9948
29,0,2,0.1170720010995864,85,AMR,Arsenal,Crystal Palace,4,1,2023-03-19,18472,2022,583839,0.0,0,0,0,0.1170720010995864,0.0356930010020732,0.0,9948
30,0,3,0.5605549812316895,71,FWR,Brighton,Crystal Palace,1,0,2023-03-15,18276,2022,582538,0.0380595996975898,0,1,0,0.5605549812316895,0.5333970189094543,0.0235920008271932,9948
31,0,0,0.0,90,AMR,Crystal Palace,Manchester City,0,1,2023-03-11,18463,2022,581448,0.1147480010986328,0,2,0,0.0,0.1147480010986328,0.0,9948
32,0,0,0.0,69,AMC,Aston Villa,Crystal Palace,1,0,2023-03-04,18453,2022,579504,0.0,0,0,0,0.0,0.0,0.0,9948
33,0,0,0.0,90,AMR,Crystal Palace,Liverpool,0,0,2023-02-25,18443,2022,578112,0.20728400349617,0,2,0,0.0,0.1332499980926513,0.1332499980926513,9948
34,0,2,0.0564166009426116,82,MR,Brentford,Crystal Palace,1,1,2023-02-18,18433,2022,576465,0.6048920154571533,1,3,0,0.0564166009426116,0.6182960271835327,0.0,9948
35,0,0,0.0,86,AMR,Crystal Palace,Brighton,1,1,2023-02-11,18424,2022,574849,0.1660840064287185,0,2,0,0.0,0.2126220017671585,0.0465378984808921,9948
36,0,0,0.0,90,AMC,Manchester United,Crystal Palace,2,1,2023-02-04,18417,2022,573300,0.6207519769668579,0,3,0,0.0,0.0178258009254932,0.0,9948
37,0,0,0.0,23,Sub,Crystal Palace,Newcastle United,0,0,2023-01-21,18404,2022,570331,0.0,0,0,0,0.0,0.0,0.0,9948
38,1,2,0.0647846013307571,90,AMR,Crystal Palace,Manchester United,1,1,2023-01-18,18270,2022,569792,0.20864999294281,0,4,1,0.0647846013307571,0.0618062987923622,0.0,9948
39,0,1,0.0331025011837482,90,AMC,Chelsea,Crystal Palace,1,0,2023-01-15,18395,2022,569433,0.0603791996836662,0,2,0,0.0331025011837482,0.0768598020076751,0.0,9948
40,0,3,0.0984551981091499,74,AMR,Crystal Palace,Tottenham,0,4,2023-01-04,18386,2022,567484,0.1203330010175705,0,2,0,0.0984551981091499,0.0984551981091499,0.0251922998577356,9948
41,0,1,0.0323489010334014,90,MC,Bournemouth,Crystal Palace,0,2,2022-12-31,18372,2022,566493,0.5336840152740479,2,3,0,0.0323489010334014,0.1220730021595954,0.0897243022918701,9948
42,0,2,0.177726998925209,86,AMC,Crystal Palace,Fulham,0,3,2022-12-26,18366,2022,565573,0.0,0,0,0,0.177726998925209,0.177726998925209,0.0,9948
43,0,0,0.0,90,MC,Nottingham Forest,Crystal Palace,1,0,2022-11-12,18358,2022,564524,0.0385116003453731,0,1,0,0.0,0.0729056000709533,0.0343938991427421,9948
44,1,3,0.1069839969277381,90,AMC,West Ham,Crystal Palace,1,2,2022-11-06,18350,2022,562741,0.1083799973130226,0,3,1,0.1069839969277381,0.3519429862499237,0.160861998796463,9948
45,0,2,0.0590422004461288,88,AMR,Crystal Palace,Southampton,1,0,2022-10-29,18336,2022,560018,0.1077380031347274,0,1,0,0.0590422004461288,0.1986680030822754,0.031887799501419,9948
46,0,2,0.187047004699707,65,MR,Everton,Crystal Palace,3,0,2022-10-22,18324,2022,558284,0.0,0,0,0,0.187047004699707,0.2366050034761428,0.1012220010161399,9948
47,0,2,0.0802709981799125,84,FWR,Crystal Palace,Wolverhampton Wanderers,2,1,2022-10-18,18318,2022,557376,0.4952049851417541,1,5,0,0.0802709981799125,0.5154139995574951,0.1355669945478439,9948
48,0,0,0.0,23,Sub,Leicester,Crystal Palace,0,0,2022-10-15,18306,2022,555716,0.0,0,0,0,0.0,0.0,0.0,9948
49,0,1,0.0197455007582902,90,MC,Crystal Palace,Leeds,2,1,2022-10-09,18296,2022,554715,0.3639639914035797,1,3,0,0.0197455007582902,0.2009339928627014,0.1130490005016326,9948
50,0,0,0.0,90,MC,Crystal Palace,Chelsea,1,2,2022-10-01,18284,2022,552277,0.1534589976072311,0,3,0,0.0,0.0950990989804267,0.0950990989804267,9948
51,0,0,0.0,26,Sub,Newcastle United,Crystal Palace,0,0,2022-09-03,18253,2022,547303,0.0794105976819992,0,1,0,0.0,0.0,0.0,9948
52,0,4,0.1746159940958023,81,MR,Crystal Palace,Brentford,1,1,2022-08-30,18243,2022,545858,0.1197630017995834,0,1,0,0.1746159940958023,0.3572790026664734,0.0833429023623466,9948
53,0,0,0.0,12,Sub,Manchester City,Crystal Palace,4,2,2022-08-27,18237,2022,544457,0.0,0,0,0,0.0,0.0,0.0,9948
54,0,0,0.0,18,Sub,Crystal Palace,Aston Villa,3,1,2022-08-20,18223,2022,542439,0.0,0,0,0,0.0,0.4644509851932525,0.4644509851932525,9948
55,0,0,0.0,1,Sub,Liverpool,Crystal Palace,1,1,2022-08-15,18221,2022,541901,0.0631960034370422,0,1,0,0.0,0.0,0.0,9948
56,0,2,0.3446120023727417,90,FWR,Crystal Palace,Watford,1,0,2022-05-07,16730,2021,532535,0.380757987499237,0,2,0,0.3446120023727417,0.6074849963188171,0.1667750030755996,9948
57,0,0,0.0,13,Sub,Southampton,Crystal Palace,1,2,2022-04-30,16720,2021,530550,0.0,0,0,0,0.0,0.0561791993677616,0.0561791993677616,9948
58,0,0,0.0,23,Sub,Crystal Palace,Leeds,0,0,2022-04-25,16710,2021,529878,0.2774800062179565,0,4,0,0.0,0.2402199953794479,0.0,9948
59,0,0,0.0,39,AMR,Newcastle United,Crystal Palace,1,0,2022-04-20,16671,2021,527906,0.0,0,0,0,0.0,0.0,0.0,9948
60,0,1,0.0620297007262706,67,AMR,Crystal Palace,Manchester City,0,0,2022-03-14,16660,2021,520646,0.0919589027762413,0,1,0,0.0620297007262706,0.1539890021085739,0.0,9948
61,0,2,0.177043005824089,86,FWR,Wolverhampton Wanderers,Crystal Palace,0,2,2022-03-05,16655,2021,517626,0.0918933972716331,0,1,0,0.177043005824089,0.2689360082149505,0.0838342010974884,9948
62,0,4,0.2292270064353943,90,FWR,Crystal Palace,Burnley,1,1,2022-02-26,16640,2021,516028,0.584426999092102,1,2,0,0.2292270064353943,0.8701580166816711,0.7055000066757202,9948
63,0,1,0.098380297422409,76,FWR,Watford,Crystal Palace,1,4,2022-02-23,16553,2021,515390,0.0,0,0,0,0.098380297422409,0.1238709986209869,0.0254903994500637,9948
