assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,13,0,19.9,117,0.19,0.19,0.0,0.98,10,1,0,3.1,11.4,2024-08-19,78,0,0,0,0,0,0,0,False,18,0,0,0,0,1,0,8082,1,1,1,0.0,2,0,0,0,5.0,True,0,0,0,0.0,80,Leicester,Tottenham,1,1,26611,2024,667449,0.3427987992763519,0,1,0,0.0,0.4167591035366058,0.4167591035366058,Leicester,2,1,1,1.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.193,0.223,0.584
1,0,19,0,38.5,117,0.19,0.19,0.0,1.74,15,2,0,6.6,25.8,2024-08-24,70,0,0,0,0,0,0,0,False,9,0,0,0,0,2,0,11229,1,1,2,2.0,5,1379,2588,1209,5.0,False,0,0,0,0.0,75,Fulham,Leicester,2,1,26614,2024,667968,0.5042760372161865,1,3,0,0.0,0.0194686166942119,0.0,Leicester,1,3,2,3.0,MID,0.0,0.19,0.19,0.0,0.98,1.0,0.0,3.1,11.4,19.9,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.34,0.0,0.0,1.0,0.0,0.0,0.42,0.42,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3147.0,0.3631814590466157,5.0,0.522,0.258,0.22
0,0,19,0,6.9,117,0.0,0.17,0.17,0.09,26,0,1,5.8,32.6,2024-08-31,22,0,0,0,0,0,0,0,False,2,0,0,0,0,3,0,16265,0,2,1,18.0,6,3328,6403,3075,5.0,True,0,1,2,0.5209264755249023,20,Leicester,Aston Villa,1,2,26626,2024,671822,0.0,0,0,1,0.5209264755249023,0.5209264755249023,0.0,Leicester,3,1,3,3.8,MID,0.0,0.19,0.19,0.0,1.74,2.0,0.0,6.6,25.8,38.5,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.5,1.0,1.0,3.0,0.0,0.0,0.02,0.0,3.0,0.0,0.19,0.19,0.0,1.36,1.5,0.0,4.85,18.6,29.2,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,3.5,0.0,0.0,0.0,0.42,0.5,0.5,2.0,0.0,0.0,0.22,0.21,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5036.0,0.3511289301540409,6.0,0.208,0.245,0.547
0,0,-3,0,1.7,117,0.01,0.05,0.04,0.22,45,0,0,0.8,1.4,2024-09-21,34,0,0,0,0,0,0,0,False,8,0,0,0,0,5,0,32267,0,1,1,5.0,0,-2950,2982,5932,5.0,True,1,0,1,0.0811550393700599,31,Leicester,Everton,1,1,26644,2024,675667,0.0,0,0,0,0.0811550393700599,0.0811550393700599,0.0,Leicester,3,1,5,2.3,MID,0.0,0.0,0.17,0.17,0.09,0.0,1.0,5.8,32.6,6.9,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,2.0,0.52,0.0,0.0,0.0,0.0,1.0,0.52,0.52,0.0,3.8,0.0,0.1,0.18,0.08,0.92,1.0,0.5,6.2,29.2,22.7,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.5,5.5,0.5,1.0,0.26,0.25,0.5,0.5,1.5,0.5,0.26,0.27,0.0,3.4,0.0,0.13,0.18,0.06,0.94,1.0,0.33,5.17,23.27,21.77,6.67,56.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.33,4.33,0.33,0.67,0.17,0.28,0.33,0.33,1.33,0.33,0.17,0.32,0.14,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16002.0,-0.3309400942337895,0.0,0.381,0.272,0.347
1,0,16,0,14.8,117,0.06,0.24,0.18,3.42,51,2,0,7.0,32.4,2024-09-28,84,0,0,0,0,0,0,0,False,1,0,0,0,0,6,0,24867,1,2,4,23.0,4,-7437,610,8047,5.0,False,1,0,2,0.1314598321914672,88,Arsenal,Leicester,4,2,26655,2024,677854,0.047445710748434,1,1,0,0.1314598321914672,0.1314598321914672,0.0,Leicester,1,5,6,-0.2,MID,0.0,0.01,0.05,0.04,0.22,0.0,0.0,0.8,1.4,1.7,5.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,2.3,0.0,0.0,0.11,0.11,0.16,0.0,0.5,3.3,17.0,4.3,11.5,28.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,3.0,0.5,1.5,0.3,0.0,0.0,0.0,0.0,0.5,0.3,0.3,0.0,3.05,0.0,0.07,0.14,0.07,0.68,0.67,0.33,4.4,19.93,15.7,8.33,42.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.33,1.33,3.67,0.33,1.0,0.2,0.17,0.33,0.33,1.0,0.33,0.2,0.21,0.0,3.03,0.0,0.1,0.15,0.05,0.76,0.75,0.25,4.08,17.8,16.75,6.25,51.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.25,1.25,3.25,0.25,0.75,0.15,0.21,0.25,0.25,1.0,0.25,0.15,0.26,0.1,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7400.0,-0.8590735820723114,4.0,0.799,0.137,0.064
0,3,40,1,16.5,117,0.15,0.45,0.3,1.66,68,0,1,9.1,44.4,2024-10-05,81,0,0,0,0,0,0,0,False,3,0,0,0,0,7,0,28397,1,0,1,30.0,11,2794,5788,2994,5.0,True,0,1,3,0.4877281785011291,85,Leicester,Bournemouth,1,0,26663,2024,679427,0.3606627881526947,0,1,1,0.4877281785011291,0.8483909964561462,0.4484193027019501,Leicester,3,1,7,3.3,MID,0.0,0.06,0.24,0.18,3.42,2.0,0.0,7.0,32.4,14.8,23.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,2.0,0.13,0.05,1.0,1.0,1.0,0.0,0.13,0.13,0.0,-0.2,0.0,0.03,0.15,0.11,1.82,1.0,0.0,3.9,16.9,8.25,14.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.5,2.5,2.0,0.0,1.5,0.11,0.02,0.5,0.5,0.5,0.0,0.11,0.11,0.0,1.05,0.0,0.02,0.15,0.13,1.24,0.67,0.33,4.53,22.13,7.8,15.33,46.67,0.0,0.0,0.0,0.0,0.67,0.0,0.33,1.67,2.0,3.33,0.33,1.67,0.24,0.02,0.33,0.33,0.33,0.33,0.24,0.24,0.0,1.97,0.0,0.06,0.16,0.1,1.37,1.0,0.25,5.05,23.05,15.48,12.0,52.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,2.0,3.75,0.25,1.25,0.18,0.14,0.5,0.5,1.0,0.25,0.18,0.19,0.0,2.22,0.0,0.09,0.17,0.08,1.29,1.0,0.2,4.66,20.72,16.36,9.6,57.6,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.4,1.8,3.4,0.2,1.0,0.15,0.18,0.4,0.4,1.0,0.2,0.15,0.23,0.08,2.0,3530.0,0.318150762924163,8.0,0.298,0.258,0.444
0,0,25,0,51.8,117,0.17,1.51,1.34,2.15,78,2,1,14.8,47.0,2024-10-19,90,0,0,0,0,0,0,0,False,17,0,0,0,0,8,0,106337,1,3,2,49.0,6,73258,79208,5950,5.0,False,1,1,5,1.0362848043441772,90,Southampton,Leicester,2,3,26678,2024,681404,0.1698783934116363,0,3,1,1.0362848043441772,1.0462558269500732,0.8393218517303467,Leicester,1,1,8,7.5,MID,1.0,0.15,0.45,0.3,1.66,0.0,1.0,9.1,44.4,16.5,30.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,3.0,0.49,0.36,0.0,0.0,1.0,1.0,0.49,0.85,0.45,3.3,0.5,0.1,0.34,0.24,2.54,1.0,0.5,8.05,38.4,15.65,26.5,82.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,2.5,7.5,0.5,2.5,0.31,0.2,0.5,0.5,1.0,0.5,0.31,0.49,0.22,1.55,0.33,0.07,0.25,0.17,1.77,0.67,0.33,5.63,26.07,11.0,19.33,66.33,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.0,2.0,5.0,0.33,2.0,0.23,0.14,0.33,0.33,0.67,0.33,0.23,0.35,0.15,1.8,0.25,0.06,0.23,0.17,1.35,0.5,0.5,5.68,27.7,9.98,19.0,55.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.25,1.75,5.25,0.5,2.0,0.31,0.1,0.25,0.25,0.5,0.5,0.31,0.4,0.11,2.3,0.2,0.08,0.22,0.14,1.43,0.8,0.4,5.86,27.32,15.68,15.6,58.2,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.2,1.8,5.2,0.4,1.6,0.24,0.18,0.4,0.4,1.0,0.4,0.24,0.32,0.09,2.44,77940.0,0.860259752460133,6.0,0.404,0.275,0.321
0,0,15,0,37.6,117,0.09,0.21,0.12,1.73,88,3,0,7.5,22.6,2024-10-25,90,0,0,0,0,0,0,0,False,16,0,0,0,0,9,0,243830,1,3,1,15.0,2,132725,140312,7587,5.0,True,0,0,4,0.1001932546496391,90,Leicester,Nottingham Forest,1,3,26682,2024,682629,0.02845467813313,0,2,0,0.1001932546496391,0.1457591950893402,0.0281131248921155,Leicester,4,1,9,6.3,MID,0.0,0.17,1.51,1.34,2.15,2.0,1.0,14.8,47.0,51.8,49.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,1.0,5.0,1.04,0.17,0.0,0.0,3.0,1.0,1.04,1.05,0.84,7.5,0.5,0.16,0.98,0.82,1.9,1.0,1.0,11.95,45.7,34.15,39.5,85.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,1.5,8.5,1.0,4.0,0.76,0.27,0.0,0.0,2.0,1.0,0.76,0.95,0.64,5.4,0.33,0.13,0.73,0.61,2.41,1.33,0.67,10.3,41.27,27.7,34.0,85.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.67,2.33,7.0,0.67,3.33,0.55,0.19,0.33,0.33,1.67,0.67,0.55,0.68,0.43,3.53,0.25,0.1,0.56,0.46,1.86,1.0,0.5,7.92,31.3,21.2,26.75,72.25,0.0,0.0,0.0,0.0,0.75,0.0,0.75,1.5,2.0,5.25,0.5,2.75,0.43,0.14,0.25,0.25,1.25,0.5,0.43,0.53,0.32,3.22,0.2,0.08,0.48,0.41,1.51,0.8,0.6,7.5,31.56,18.34,25.0,62.2,0.0,0.0,0.0,0.0,0.6,0.0,0.6,1.6,1.8,5.4,0.6,2.6,0.45,0.12,0.2,0.2,1.0,0.6,0.45,0.53,0.26,3.34,137493.0,0.8974029574236472,,,,
0,0,17,0,33.0,117,0.08,0.31,0.23,1.0,93,1,0,9.3,17.8,2024-11-02,90,0,0,0,0,0,0,0,False,10,0,0,0,0,10,0,337772,1,1,1,42.0,1,91153,110647,19494,5.1,False,1,0,3,0.2342309206724167,90,Ipswich,Leicester,1,1,26695,2024,685014,0.6651824712753296,0,3,0,0.2342309206724167,0.8942782878875732,0.0616222955286502,Leicester,1,2,10,3.0,MID,0.0,0.09,0.21,0.12,1.73,3.0,0.0,7.5,22.6,37.6,15.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,4.0,0.1,0.03,0.0,0.0,2.0,0.0,0.1,0.15,0.03,6.3,0.0,0.13,0.86,0.73,1.94,2.5,0.5,11.15,34.8,44.7,32.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,3.0,1.5,4.0,0.5,4.5,0.57,0.1,0.0,0.0,2.5,0.5,0.57,0.6,0.43,6.9,0.33,0.14,0.72,0.59,1.85,1.67,0.67,10.47,38.0,35.3,31.33,87.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.33,6.33,0.67,4.0,0.54,0.19,0.0,0.0,2.0,0.67,0.54,0.68,0.44,5.7,0.25,0.12,0.6,0.48,2.24,1.75,0.5,9.6,36.6,30.17,29.25,86.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,2.0,5.75,0.5,3.5,0.44,0.15,0.25,0.25,1.75,0.5,0.44,0.54,0.33,4.22,0.2,0.1,0.49,0.4,1.84,1.4,0.4,7.84,29.56,24.48,24.4,75.8,0.0,0.0,0.0,0.0,0.6,0.0,0.8,1.8,1.8,4.6,0.4,3.0,0.37,0.12,0.2,0.2,1.4,0.4,0.37,0.45,0.26,3.84,93942.0,0.7004172397630263,1.0,0.425,0.266,0.309
0,0,6,0,50.1,117,0.38,0.38,0.0,0.7,106,3,0,6.6,13.6,2024-11-10,90,0,0,0,0,0,0,0,False,14,0,0,0,0,11,0,273372,1,0,3,2.0,1,-58284,12581,70865,5.1,False,1,0,0,0.0,90,Manchester United,Leicester,3,0,26708,2024,687363,0.3283396959304809,0,3,0,0.0,0.3308521509170532,0.3308521509170532,Leicester,1,3,11,1.3,MID,0.0,0.08,0.31,0.23,1.0,1.0,0.0,9.3,17.8,33.0,42.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.23,0.67,0.0,0.0,3.0,0.0,0.23,0.89,0.06,3.0,0.0,0.08,0.26,0.18,1.36,2.0,0.0,8.4,20.2,35.3,28.5,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,1.0,1.5,0.0,3.5,0.17,0.35,0.0,0.0,2.5,0.0,0.17,0.52,0.04,4.65,0.0,0.11,0.68,0.56,1.63,2.0,0.33,10.53,29.13,40.8,35.33,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.33,1.33,3.0,0.33,4.0,0.46,0.29,0.0,0.0,2.67,0.33,0.46,0.7,0.31,5.6,0.25,0.12,0.62,0.5,1.63,1.5,0.5,10.18,32.95,34.72,34.0,87.75,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.75,1.25,5.0,0.5,3.75,0.46,0.31,0.0,0.0,2.25,0.5,0.46,0.73,0.34,5.02,0.2,0.11,0.54,0.43,1.99,1.6,0.4,9.54,32.84,30.74,31.8,87.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.8,1.8,4.8,0.4,3.4,0.4,0.25,0.2,0.2,2.0,0.4,0.4,0.61,0.28,3.98,-64400.0,-0.6984636771085493,,,,
