assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,14,0,19.2,36,0.13,0.13,0.0,1.39,7,1,0,3.4,14.4,2024-08-17,73,0,0,0,0,0,0,0,False,19,0,0,0,0,1,0,196248,1,2,1,0.0,2,0,0,0,4.5,False,0,36,,,0,0,0.0,77,DL,West Ham United,Aston Villa,1,2,26608,2024,666468,0.3044654428958893,0,1,0,0.0,0.7407854795455933,0.436320036649704,1823,Aston Villa,Lucas Digne,Lucas Digne,3,2,1,1.9,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.389,0.265,0.346
0,0,8,0,1.8,36,0.03,0.03,0.0,0.49,11,1,0,2.0,18.6,2024-08-24,75,0,0,0,0,0,0,0,False,1,0,0,0,0,2,0,214862,1,2,0,0.0,2,-3133,11294,14427,4.5,True,0,36,,,0,0,0.0,82,DL,Aston Villa,Arsenal,0,2,26618,2024,668263,0.0,0,0,0,0.0,0.0289393812417984,0.0289393812417984,1823,Aston Villa,Lucas Digne,Lucas Digne,5,4,2,1.0,DEF,0.0,0.13,0.13,0.0,1.39,1.0,0.0,3.4,14.4,19.2,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.74,0.44,1.9,0.0,0.04,0.04,0.0,0.46,0.33,0.0,1.13,4.8,6.4,0.0,24.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.67,0.0,0.0,0.0,0.1,0.0,0.0,0.33,0.0,0.0,0.25,0.15,0.63,0.0,0.03,0.03,0.0,0.28,0.2,0.0,0.68,2.88,3.84,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.06,0.0,0.0,0.2,0.0,0.0,0.15,0.09,0.38,18614.0,-0.1218070837059212,2.0,0.217,0.247,0.536
1,2,23,0,19.9,36,0.1,0.1,0.0,0.45,26,1,0,5.6,36.4,2024-08-31,90,0,0,0,0,0,0,0,False,11,0,0,0,0,3,0,290051,1,2,1,0.0,7,57893,89835,31942,4.5,False,0,36,,,0,0,0.0,90,DL,Leicester,Aston Villa,1,2,26626,2024,671831,0.3750728666782379,1,1,0,0.0,0.5447307229042053,0.5447307229042053,1823,Aston Villa,Lucas Digne,Lucas Digne,3,1,3,4.2,DEF,0.0,0.03,0.03,0.0,0.49,1.0,0.0,2.0,18.6,1.8,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.0,0.0,0.05,0.05,0.0,0.63,0.67,0.0,1.8,11.0,7.0,0.0,49.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.33,1.33,0.0,0.0,0.0,0.1,0.0,0.0,0.33,0.0,0.0,0.26,0.16,0.97,0.0,0.03,0.03,0.0,0.38,0.4,0.0,1.08,6.6,4.2,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.8,0.0,0.0,0.0,0.06,0.0,0.0,0.2,0.0,0.0,0.15,0.09,0.58,75189.0,0.47540175895284,5.0,0.21,0.236,0.555
1,0,26,0,54.0,36,0.68,0.68,0.0,0.67,31,2,0,8.7,30.8,2024-09-14,68,0,0,0,0,0,0,0,False,8,0,0,0,0,4,0,660174,1,2,3,2.0,4,331785,404275,72490,4.6,True,0,36,,,0,0,0.0,76,DL,Aston Villa,Everton,3,2,26638,2024,673925,1.4512954950332642,1,3,0,0.0,1.284121036529541,1.284121036529541,1823,Aston Villa,Lucas Digne,Lucas Digne,3,4,4,3.8,DEF,0.0,0.1,0.1,0.0,0.45,1.0,0.0,5.6,36.4,19.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,0.38,1.0,1.0,1.0,0.0,0.0,0.54,0.54,4.2,0.0,0.09,0.09,0.0,0.78,1.0,0.0,3.67,23.13,13.63,0.0,79.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.67,3.67,0.0,0.0,0.0,0.23,0.33,0.33,0.67,0.0,0.0,0.44,0.34,2.37,0.0,0.05,0.05,0.0,0.47,0.6,0.0,2.2,13.88,8.18,0.0,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.4,2.2,0.0,0.0,0.0,0.14,0.2,0.2,0.4,0.0,0.0,0.26,0.2,1.42,370123.0,0.6959088859291265,4.0,0.63,0.225,0.145
0,0,0,0,2.5,36,0.01,0.01,0.0,0.51,41,1,0,0.5,2.2,2024-09-21,45,0,0,0,0,0,0,0,False,20,0,0,0,0,5,0,830162,1,1,3,0.0,1,163695,187411,23716,4.6,True,0,36,,,0,0,0.0,52,DL,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675749,0.0,0,0,0,0.0,0.0,0.0,1823,Aston Villa,Lucas Digne,Lucas Digne,3,4,5,3.5,DEF,0.0,0.68,0.68,0.0,0.67,2.0,0.0,8.7,30.8,54.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.45,1.0,1.0,3.0,0.0,0.0,1.28,1.28,3.8,0.0,0.27,0.27,0.0,0.54,1.33,0.0,5.43,28.6,25.23,0.67,77.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.33,4.33,0.0,0.0,0.0,0.61,0.67,0.67,1.33,0.0,0.0,0.62,0.62,3.0,0.0,0.19,0.19,0.0,0.6,1.0,0.0,3.94,20.04,18.98,0.4,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,1.0,3.0,0.0,0.0,0.0,0.43,0.4,0.4,1.0,0.0,0.0,0.52,0.46,2.18,169988.0,0.7753390139584231,1.0,0.598,0.223,0.179
0,0,4,0,4.8,36,0.02,0.02,0.0,1.12,56,2,0,2.3,17.8,2024-09-29,83,0,0,0,0,0,0,0,False,10,0,0,0,0,6,0,839769,1,2,2,0.0,0,12028,92568,80540,4.6,False,1,36,,,0,0,0.0,87,DL,Ipswich,Aston Villa,2,2,26659,2024,678379,0.0,0,0,0,0.0,0.3133985698223114,0.3133985698223114,1823,Aston Villa,Lucas Digne,Lucas Digne,3,2,6,2.2,DEF,0.0,0.01,0.01,0.0,0.51,1.0,0.0,0.5,2.2,2.5,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.26,0.26,0.0,0.54,1.33,0.0,4.93,23.13,25.47,0.67,67.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.33,4.0,0.0,0.0,0.0,0.61,0.67,0.67,1.33,0.0,0.0,0.61,0.61,3.83,0.0,0.19,0.19,0.0,0.7,1.2,0.0,4.04,20.48,19.48,0.4,70.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.6,3.2,0.0,0.0,0.0,0.43,0.4,0.4,1.0,0.0,0.0,0.52,0.46,2.88,9607.0,0.069482635117961,0.0,0.236,0.252,0.511
0,2,30,1,16.9,36,0.08,0.13,0.05,0.42,62,0,0,2.9,11.2,2024-10-06,84,0,0,0,0,0,0,0,False,14,0,0,0,0,7,0,780008,1,0,0,1.0,8,-57794,26706,84500,4.6,True,0,36,,,0,1,0.0524974018335342,88,DL,Aston Villa,Manchester United,0,0,26670,2024,680077,0.0151210352778434,0,1,0,0.0524974018335342,0.0377389341592788,0.0377389341592788,1823,Aston Villa,Lucas Digne,Lucas Digne,2,4,7,3.2,DEF,0.0,0.02,0.02,0.0,1.12,2.0,0.0,2.3,17.8,4.8,0.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,2.2,0.0,0.24,0.24,0.0,0.77,1.67,0.0,3.83,16.93,20.43,0.67,65.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,2.67,1.67,0.0,0.0,0.0,0.48,0.33,0.33,1.0,0.0,0.0,0.53,0.53,3.17,0.0,0.17,0.17,0.0,0.65,1.4,0.0,3.82,21.16,16.6,0.4,72.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,1.8,2.8,0.0,0.0,0.0,0.37,0.4,0.4,0.8,0.0,0.0,0.43,0.43,2.94,-59761.0,-0.519702174343111,6.0,0.431,0.253,0.316
1,0,13,0,3.8,36,0.04,0.26,0.22,1.78,72,1,0,4.3,12.6,2024-10-19,90,0,0,0,0,0,0,0,False,9,0,0,0,0,8,0,820415,1,3,1,27.0,4,30332,60515,30183,4.6,False,1,36,,,0,3,0.1866065710783004,90,DL,Fulham,Aston Villa,1,3,26673,2024,681337,0.0,0,0,0,0.1866065710783004,0.5205506682395935,0.4676862061023712,1823,Aston Villa,Lucas Digne,Lucas Digne,3,3,8,4.0,DEF,1.0,0.08,0.13,0.05,0.42,0.0,0.0,2.9,11.2,16.9,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.05,0.02,0.0,0.0,1.0,0.0,0.05,0.04,0.04,3.2,0.33,0.04,0.05,0.02,0.68,1.0,0.0,1.9,10.4,8.07,0.33,70.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.67,3.0,0.0,0.33,0.02,0.01,0.0,0.0,0.33,0.0,0.02,0.12,0.12,2.97,0.2,0.18,0.19,0.01,0.63,1.2,0.0,4.0,19.68,19.62,0.6,74.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.8,4.0,0.0,0.2,0.01,0.37,0.4,0.4,1.0,0.0,0.01,0.44,0.44,3.38,40407.0,0.3344285430770248,4.0,0.388,0.272,0.34
0,2,22,1,27.5,36,0.41,0.41,0.0,0.18,82,0,0,4.1,11.2,2024-10-26,70,0,0,0,0,0,0,0,False,3,0,0,0,0,9,0,886984,1,1,1,2.0,7,57334,75571,18237,4.6,True,1,36,,,0,0,0.0,75,DL,Aston Villa,Bournemouth,1,1,26684,2024,682963,0.450753390789032,0,2,0,0.0,0.182194247841835,0.1068822219967842,1823,Aston Villa,Lucas Digne,Lucas Digne,3,4,9,4.8,DEF,0.0,0.04,0.26,0.22,1.78,1.0,0.0,4.3,12.6,3.8,27.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,3.0,0.19,0.0,1.0,0.0,0.0,0.0,0.19,0.52,0.47,4.0,0.33,0.05,0.14,0.09,1.11,1.0,0.0,3.17,13.87,8.5,9.33,85.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.67,1.0,4.0,0.0,1.33,0.08,0.01,0.33,0.0,0.33,0.0,0.08,0.29,0.27,3.13,0.2,0.17,0.22,0.05,0.9,1.2,0.0,3.74,14.92,16.4,6.0,74.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.6,1.8,3.4,0.0,0.8,0.05,0.29,0.4,0.2,0.8,0.0,0.05,0.43,0.42,3.34,66569.0,0.6111845471601569,5.0,0.51,0.242,0.248
0,0,5,0,53.8,36,0.15,0.17,0.02,2.44,99,4,0,8.5,27.8,2024-11-03,90,0,0,0,0,0,0,0,False,18,0,0,0,0,10,0,1017963,1,1,4,3.0,0,125708,173299,47591,4.7,False,0,36,,,0,1,0.0610746294260025,90,DL,Tottenham Hotspur,Aston Villa,4,1,26700,2024,685534,1.0330933332443235,0,4,0,0.0610746294260025,0.506203293800354,0.0480826273560524,1823,Aston Villa,Lucas Digne,Lucas Digne,3,3,10,3.2,DEF,1.0,0.41,0.41,0.0,0.18,0.0,0.0,4.1,11.2,27.5,2.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.45,0.0,0.0,2.0,0.0,0.0,0.18,0.11,4.8,0.67,0.18,0.27,0.09,0.79,0.33,0.0,3.77,11.67,16.07,10.0,81.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,0.67,6.33,0.0,1.33,0.08,0.16,0.33,0.0,1.0,0.0,0.08,0.25,0.2,4.0,0.4,0.11,0.17,0.05,0.8,0.8,0.0,2.82,11.0,11.1,6.0,74.4,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.4,1.4,4.0,0.0,0.8,0.05,0.09,0.2,0.0,0.6,0.0,0.05,0.21,0.19,3.54,130979.0,0.5690977409570375,0.0,0.498,0.238,0.264
