assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,2,0,1.3,535,0.0,0.07,0.07,0.99,2,1,0,0.0,0.0,2024-08-17,56,0,0,0,0,0,0,0,False,1,0,0,0,0,1,0,3071,1,0,2,1.0,1,0,0,0,5.0,False,0,0,1,0.0665108188986778,58,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666317,0.0,0,0,0,0.0665108188986778,0.0,0.0,Wolverhampton Wanderers,3,5,1,0.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.801,0.126,0.073
0,0,4,0,0.8,535,0.01,0.01,0.0,1.24,20,5,0,0.5,2.4,2024-08-25,67,0,0,0,0,0,0,0,False,6,0,0,0,0,2,0,3919,1,6,2,2.0,2,14,478,464,5.0,True,0,0,0,0.0,77,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668741,0.0,0,0,0,0.0,0.6190144419670105,0.6190144419670105,Wolverhampton Wanderers,3,3,2,1.5,MID,0.0,0.0,0.07,0.07,0.99,1.0,0.0,0.0,0.0,1.3,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.0,0.0148619957537154,2.0,0.219,0.238,0.543
0,0,19,0,1.8,535,0.0,0.07,0.07,0.69,29,1,1,4.3,32.0,2024-08-31,74,0,0,0,0,0,0,0,False,16,0,0,0,0,3,0,4097,1,1,1,9.0,6,-169,494,663,5.0,False,1,1,2,0.065924122929573,77,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671863,0.0,0,0,1,0.065924122929573,0.1311087310314178,0.1056186482310295,Wolverhampton Wanderers,3,4,3,3.0,MID,0.0,0.01,0.01,0.0,1.24,5.0,0.0,0.5,2.4,0.8,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,-0.146067415730337,6.0,0.481,0.26,0.26
0,0,5,1,12.9,535,0.01,0.08,0.07,0.71,40,0,0,2.2,5.4,2024-09-15,70,0,0,0,0,0,0,0,False,15,0,0,0,0,4,0,7220,1,2,1,4.0,3,2062,3220,1158,5.0,True,0,0,1,0.0933895632624626,73,Wolverhampton Wanderers,Newcastle United,1,2,26641,2024,674618,0.0406751744449138,0,1,0,0.0933895632624626,0.4560017585754394,0.3219370245933532,Wolverhampton Wanderers,4,3,4,2.5,MID,0.0,0.0,0.07,0.07,0.69,1.0,1.0,4.3,32.0,1.8,9.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,2.0,0.07,0.0,0.0,0.0,0.0,1.0,0.07,0.13,0.11,3.0,0.0,0.0,0.05,0.05,0.97,2.33,0.33,1.6,11.47,1.3,4.0,65.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.33,1.67,3.0,0.33,1.0,0.04,0.0,0.0,0.0,0.0,0.33,0.04,0.25,0.24,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3123.0,0.4709913202375514,3.0,0.279,0.271,0.451
0,0,7,1,23.1,535,0.19,0.19,0.0,0.45,41,0,0,3.0,3.2,2024-09-21,70,0,0,0,0,0,0,0,False,2,0,0,0,0,5,0,8030,1,1,3,4.0,3,659,1475,816,5.0,False,0,0,0,0.0,77,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675767,0.1476031690835952,0,2,0,0.0,0.1598532348871231,0.0576550103724002,Wolverhampton Wanderers,3,4,5,3.5,MID,1.0,0.01,0.08,0.07,0.71,0.0,0.0,2.2,5.4,12.9,4.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.09,0.04,0.0,0.0,1.0,0.0,0.09,0.46,0.32,2.5,0.33,0.01,0.05,0.05,0.88,2.0,0.33,2.33,13.27,5.17,5.0,70.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,3.0,1.33,3.67,0.33,1.0,0.05,0.01,0.0,0.0,0.33,0.33,0.05,0.4,0.35,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.0,0.2876473155827149,3.0,0.598,0.223,0.179
0,0,8,0,19.8,535,0.07,0.11,0.04,1.56,60,1,0,5.2,9.2,2024-09-28,52,0,0,0,0,0,0,0,False,12,0,0,0,0,6,0,8359,1,2,1,23.0,1,80,1365,1285,5.0,True,0,0,1,0.030832240357995,57,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678059,0.0553801171481609,0,1,0,0.030832240357995,0.1061932891607284,0.0199809316545724,Wolverhampton Wanderers,5,3,6,1.8,MID,1.0,0.19,0.19,0.0,0.45,0.0,0.0,3.0,3.2,23.1,4.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.15,0.0,0.0,2.0,0.0,0.0,0.16,0.06,3.5,0.67,0.07,0.11,0.05,0.62,0.33,0.33,3.17,13.53,12.6,5.67,71.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.67,4.0,0.33,1.0,0.05,0.06,0.0,0.0,1.0,0.33,0.05,0.25,0.16,3.0,0.4,0.04,0.08,0.04,0.82,1.4,0.2,2.0,8.6,7.98,4.0,67.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.0,1.8,3.0,0.2,0.8,0.05,0.04,0.0,0.0,0.6,0.2,0.05,0.27,0.22,2.22,329.0,0.030188679245283,1.0,0.119,0.166,0.716
1,0,13,0,10.6,535,0.0,0.0,0.0,1.1,63,1,0,3.4,17.2,2024-10-05,13,0,0,0,0,0,0,0,False,4,0,0,0,0,7,0,8662,0,3,5,6.0,4,119,1178,1059,5.0,False,0,0,0,0.0,9,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679571,0.0533785223960876,1,1,0,0.0,0.0533785223960876,0.0,Wolverhampton Wanderers,3,3,7,2.8,MID,0.0,0.07,0.11,0.04,1.56,1.0,0.0,5.2,9.2,19.8,23.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.03,0.06,0.0,0.0,1.0,0.0,0.03,0.11,0.02,1.8,0.67,0.09,0.13,0.04,0.91,0.33,0.0,3.47,5.93,18.6,10.33,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,2.33,0.0,0.67,0.04,0.08,0.0,0.0,1.33,0.0,0.04,0.24,0.13,2.6,0.4,0.06,0.09,0.04,0.93,1.4,0.2,3.04,10.44,11.68,8.4,66.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.4,1.6,3.0,0.2,0.8,0.04,0.05,0.0,0.0,0.8,0.2,0.04,0.29,0.22,2.46,303.0,0.0531962449709432,4.0,0.46,0.262,0.278
0,0,4,0,0.0,535,0.0,0.0,0.0,0.32,80,1,0,0.7,7.0,2024-10-20,1,0,0,0,0,0,0,0,False,13,0,0,0,0,8,0,8333,0,2,1,0.0,1,-533,509,1042,5.0,True,0,0,0,0.0,1,Wolverhampton Wanderers,Manchester City,1,2,26681,2024,681885,0.0,0,0,0,0.0,0.0,0.0,Wolverhampton Wanderers,4,3,8,1.0,MID,0.0,0.0,0.0,0.0,1.1,1.0,0.0,3.4,17.2,10.6,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.05,1.0,1.0,1.0,0.0,0.0,0.05,0.0,2.8,0.33,0.09,0.1,0.01,1.04,0.67,0.0,3.87,9.87,17.83,11.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,3.0,2.67,0.0,0.33,0.01,0.09,0.33,0.33,1.33,0.0,0.01,0.11,0.03,2.7,0.4,0.05,0.09,0.04,0.9,0.6,0.2,3.62,13.4,13.64,9.2,55.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.8,2.2,3.4,0.2,0.8,0.04,0.06,0.2,0.2,1.0,0.2,0.04,0.18,0.1,2.72,-329.0,-0.3436492585428756,1.0,0.12,0.16,0.721
0,0,6,0,14.8,535,0.17,0.17,0.0,1.32,100,1,0,2.1,6.2,2024-11-02,27,0,0,0,0,0,0,0,False,7,0,0,0,0,10,0,8018,0,2,2,0.0,1,-671,491,1162,5.0,True,0,0,0,0.0,27,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685245,0.0407217517495155,0,1,0,0.0,0.0933753848075866,0.0526536367833614,Wolverhampton Wanderers,3,3,10,0.7,MID,0.0,0.0,0.0,0.0,0.32,1.0,0.0,0.7,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.04,0.01,0.99,1.0,0.0,3.1,11.13,10.13,9.67,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,2.33,2.0,0.0,0.33,0.01,0.04,0.33,0.33,0.67,0.0,0.01,0.05,0.01,1.87,0.4,0.05,0.08,0.02,0.83,0.6,0.0,2.9,8.4,13.28,7.4,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,2.2,2.4,0.0,0.4,0.02,0.06,0.2,0.2,1.0,0.0,0.02,0.16,0.08,2.32,-315.0,-0.4059286146400484,1.0,0.384,0.282,0.333
0,0,0,0,0.8,535,0.0,0.03,0.03,0.2,110,0,0,0.5,0.0,2024-11-09,45,0,0,0,0,0,0,0,False,17,0,0,0,0,11,0,7823,0,0,2,8.0,0,-278,487,765,5.0,True,1,0,1,0.0089571261778473,38,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686672,0.0,0,0,0,0.0089571261778473,0.0089571261778473,0.0,Wolverhampton Wanderers,1,3,11,0.8,MID,0.0,0.17,0.17,0.0,1.32,1.0,0.0,2.1,6.2,14.8,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.09,0.05,0.7,0.0,0.06,0.06,0.0,0.91,1.0,0.0,2.07,10.13,8.47,2.0,13.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2.67,2.0,0.0,0.0,0.0,0.03,0.33,0.33,0.67,0.0,0.0,0.05,0.02,1.5,0.2,0.09,0.09,0.01,0.95,0.8,0.0,2.88,8.56,13.66,6.6,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,2.4,2.0,0.0,0.2,0.01,0.06,0.2,0.2,1.0,0.0,0.01,0.08,0.03,1.96,-195.0,-0.2220447284345048,0.0,0.495,0.252,0.252
