assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,1,25,0,6.7,78,0.04,0.48,0.44,1.3,6,1,1,9.9,39.0,2024-08-17,90,0,0,0,0,0,0,0,False,16,0,0,0,0,1,0,92042,1,1,1,53.0,8,0,0,0,5.5,False,0,78,,,1,5,0.7865713238716125,90,FW,Nottingham Forest,Bournemouth,1,1,26607,2024,666411,0.0,0,0,1,0.7865713238716125,0.8652406930923462,0.0786693543195724,11363,Bournemouth,Antoine Semenyo,Antoine Semenyo,3,4,1,2.0,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,0.388,0.272,0.34
1,0,20,0,33.9,78,1.23,1.5,0.27,1.61,12,1,0,9.8,26.0,2024-08-25,90,0,0,0,0,0,0,0,False,15,0,0,0,0,2,0,153277,1,1,1,38.0,5,34280,46515,12235,5.5,True,0,78,,,0,7,0.4047765731811523,90,AMR,Bournemouth,Newcastle United,1,1,26620,2024,668707,1.7407962083816528,1,3,0,0.4047765731811523,2.1455729007720947,0.0,11363,Bournemouth,Antoine Semenyo,Antoine Semenyo,4,3,2,6.0,MID,0.0,0.04,0.48,0.44,1.3,1.0,1.0,9.9,39.0,6.7,53.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,5.0,0.79,0.0,0.0,0.0,0.0,1.0,0.79,0.87,0.08,2.0,0.0,0.01,0.16,0.15,0.43,0.33,0.33,3.3,13.0,2.23,17.67,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,2.67,0.33,1.67,0.26,0.0,0.0,0.0,0.0,0.33,0.26,0.29,0.03,0.67,0.0,0.01,0.1,0.09,0.26,0.2,0.2,1.98,7.8,1.34,10.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.6,0.2,1.0,0.16,0.0,0.0,0.0,0.0,0.2,0.16,0.17,0.02,0.4,61235.0,0.5834893617021276,5.0,0.325,0.248,0.428
0,0,23,0,15.8,78,0.03,0.53,0.5,1.97,24,2,1,11.5,40.4,2024-08-31,90,0,0,0,0,0,0,0,False,8,0,0,0,0,3,0,316904,1,3,2,59.0,6,143450,191022,47572,5.5,False,1,78,,,1,5,0.8046465516090393,90,AMR,Everton,Bournemouth,2,3,26624,2024,671771,0.0614266097545623,0,1,1,0.8046465516090393,1.0574285984039309,0.2106881588697433,11363,Bournemouth,Antoine Semenyo,Antoine Semenyo,3,3,3,6.3,MID,0.0,1.23,1.5,0.27,1.61,1.0,0.0,9.8,26.0,33.9,38.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,7.0,0.4,1.74,1.0,1.0,3.0,0.0,0.4,2.15,0.0,6.0,0.0,0.42,0.66,0.24,0.97,0.67,0.33,6.57,21.67,13.53,30.33,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,4.33,0.33,4.0,0.4,0.58,0.33,0.33,1.0,0.33,0.4,1.0,0.03,2.67,0.0,0.25,0.4,0.14,0.58,0.4,0.2,3.94,13.0,8.12,18.2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,2.6,0.2,2.4,0.24,0.35,0.2,0.2,0.6,0.2,0.24,0.6,0.02,1.6,163627.0,0.6012305422600736,6.0,0.346,0.28,0.374
0,0,4,0,2.3,78,0.03,0.13,0.1,0.78,32,1,0,1.2,0.0,2024-09-14,90,0,0,0,0,0,0,0,False,6,0,0,0,0,4,0,610621,1,1,0,13.0,1,265962,389980,124018,5.6,True,1,78,,,0,3,0.0997376292943954,90,AMR,Bournemouth,Chelsea,0,1,26639,2024,674153,0.0,0,0,0,0.0997376292943954,0.1386362612247467,0.0659646987915039,11363,Bournemouth,Antoine Semenyo,Antoine Semenyo,3,3,4,5.0,MID,0.0,0.03,0.53,0.5,1.97,2.0,1.0,11.5,40.4,15.8,59.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,1.0,5.0,0.8,0.06,0.0,0.0,1.0,1.0,0.8,1.06,0.21,6.3,0.0,0.43,0.84,0.4,1.63,1.33,0.67,10.4,35.13,18.8,50.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.33,6.33,0.67,5.67,0.67,0.6,0.33,0.33,1.33,0.67,0.67,1.36,0.1,4.77,0.0,0.26,0.5,0.24,0.98,0.8,0.4,6.24,21.08,11.28,30.0,54.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,0.8,3.8,0.4,3.4,0.4,0.36,0.2,0.2,0.8,0.4,0.4,0.81,0.06,2.86,293717.0,0.5174378110420663,1.0,0.278,0.249,0.473
0,0,9,0,3.2,78,0.01,0.36,0.35,1.65,46,3,0,5.1,8.6,2024-09-21,69,0,0,0,0,0,0,0,False,12,0,0,0,0,5,0,622698,1,0,3,39.0,2,16404,77210,60806,5.6,False,0,78,,,0,4,0.4660230278968811,73,AMR,Liverpool,Bournemouth,3,0,26645,2024,675704,0.0,0,0,0,0.4660230278968811,0.5118945837020874,0.0458715371787548,11363,Bournemouth,Antoine Semenyo,Antoine Semenyo,3,5,5,3.0,MID,0.0,0.03,0.13,0.1,0.78,1.0,0.0,1.2,0.0,2.3,13.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.07,5.0,0.0,0.43,0.72,0.29,1.45,1.33,0.33,7.5,22.13,17.33,36.67,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.67,1.0,4.0,0.33,5.0,0.44,0.6,0.33,0.33,1.33,0.33,0.44,1.11,0.09,5.77,0.0,0.27,0.53,0.26,1.13,1.0,0.4,6.48,21.08,11.74,32.6,72.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.2,0.8,4.0,0.4,4.0,0.42,0.36,0.2,0.2,0.8,0.4,0.42,0.84,0.07,3.86,12077.0,0.1188557848365406,2.0,0.739,0.154,0.107
0,0,24,0,23.6,78,0.1,0.3,0.2,0.6,52,1,1,9.4,39.8,2024-09-30,88,0,0,0,0,0,0,0,False,17,0,0,0,0,6,0,1075028,1,1,3,31.0,7,432986,521955,88969,5.7,True,0,78,,,1,4,0.2992951571941376,90,AMR,Bournemouth,Southampton,3,1,26661,2024,678929,0.1880842745304107,0,2,1,0.2992951571941376,0.4873794317245483,0.0,11363,Bournemouth,Antoine Semenyo,Antoine Semenyo,1,3,6,3.8,MID,0.0,0.01,0.36,0.35,1.65,3.0,0.0,5.1,8.6,3.2,39.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,4.0,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.51,0.05,3.0,0.0,0.02,0.34,0.32,1.47,2.0,0.33,5.93,16.33,7.1,37.0,83.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,1.67,3.0,0.33,4.0,0.46,0.02,0.0,0.0,0.33,0.33,0.46,0.57,0.11,4.77,0.0,0.27,0.6,0.33,1.46,1.6,0.4,7.5,22.8,12.38,40.4,85.8,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,1.4,4.4,0.4,4.8,0.51,0.36,0.2,0.2,0.8,0.4,0.51,0.94,0.08,4.46,452330.0,0.7087395486181587,7.0,0.577,0.232,0.19
0,0,13,0,15.0,78,0.04,0.3,0.26,0.79,68,1,0,5.2,13.2,2024-10-05,90,0,0,0,0,0,0,0,False,11,0,0,0,0,7,0,1178610,1,0,1,24.0,2,102342,166631,64289,5.7,False,0,78,,,0,3,0.163442462682724,90,AMR,Leicester,Bournemouth,1,0,26663,2024,679442,0.0451715588569641,0,1,0,0.163442462682724,0.2888129949569702,0.1253705322742462,11363,Bournemouth,Antoine Semenyo,Antoine Semenyo,3,1,7,3.5,MID,0.0,0.1,0.3,0.2,0.6,1.0,1.0,9.4,39.8,23.6,31.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,1.0,4.0,0.3,0.19,0.0,0.0,2.0,1.0,0.3,0.49,0.0,3.8,0.0,0.05,0.26,0.22,1.01,1.67,0.33,5.23,16.13,9.7,27.67,82.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,2.0,3.33,0.33,3.67,0.29,0.06,0.0,0.0,0.67,0.33,0.29,0.38,0.04,3.93,0.0,0.28,0.56,0.28,1.32,1.6,0.4,7.4,22.96,15.76,36.0,85.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,1.8,4.2,0.4,4.6,0.41,0.4,0.2,0.2,1.2,0.4,0.41,0.87,0.06,4.82,103582.0,0.4431924476009007,2.0,0.306,0.253,0.441
0,0,-1,1,22.0,78,0.08,0.72,0.64,0.68,71,0,0,6.4,9.4,2024-10-19,90,0,0,0,0,0,0,0,False,1,0,0,0,0,8,0,950434,1,0,2,33.0,2,-220672,27873,248545,5.7,True,1,78,,,0,6,0.7980775833129883,90,AML,Bournemouth,Arsenal,2,0,26680,2024,681572,0.020929617807269,0,1,0,0.7980775833129883,0.9853056073188782,0.4811193645000458,11363,Bournemouth,Antoine Semenyo,Antoine Semenyo,5,3,8,2.7,MID,0.0,0.04,0.3,0.26,0.79,1.0,0.0,5.2,13.2,15.0,24.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.16,0.05,0.0,0.0,1.0,0.0,0.16,0.29,0.13,3.5,0.0,0.05,0.32,0.27,1.01,1.67,0.33,6.57,20.53,13.93,31.33,82.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,2.33,3.67,0.33,3.67,0.31,0.08,0.0,0.0,1.0,0.33,0.31,0.43,0.06,3.43,0.0,0.04,0.32,0.28,1.16,1.6,0.4,6.48,20.4,11.98,33.2,85.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,1.8,3.6,0.4,3.8,0.37,0.06,0.0,0.0,0.8,0.4,0.37,0.5,0.09,4.32,-228176.0,-0.7983271711683031,2.0,0.188,0.241,0.57
0,0,6,0,23.6,78,0.03,0.05,0.02,1.81,82,1,0,4.2,4.4,2024-10-26,90,0,0,0,0,0,0,0,False,2,0,0,0,0,9,0,884395,1,1,1,14.0,1,-70156,29994,100150,5.6,False,1,78,,,0,2,0.0850384905934333,90,AML,Aston Villa,Bournemouth,1,1,26684,2024,682984,0.0436678640544414,0,2,0,0.0850384905934333,0.2143266946077346,0.1597861647605896,11363,Bournemouth,Antoine Semenyo,Antoine Semenyo,3,4,9,3.0,MID,1.0,0.08,0.72,0.64,0.68,0.0,0.0,6.4,9.4,22.0,33.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,0.8,0.02,0.0,0.0,1.0,0.0,0.8,0.99,0.48,2.7,0.33,0.07,0.44,0.37,0.69,0.67,0.33,7.0,20.8,20.2,29.33,89.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.33,2.0,3.67,0.33,4.33,0.42,0.08,0.0,0.0,1.33,0.33,0.42,0.59,0.2,3.33,0.2,0.05,0.36,0.31,0.9,1.2,0.2,5.46,14.2,13.22,28.0,85.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.4,1.8,2.8,0.2,4.0,0.37,0.05,0.0,0.0,0.8,0.2,0.37,0.48,0.14,3.6,-66039.0,-0.5390644209491026,1.0,0.51,0.242,0.248
0,3,50,0,40.6,78,0.15,0.7,0.55,1.56,91,1,1,14.8,59.0,2024-11-02,90,0,0,0,0,0,0,0,False,13,0,0,0,0,10,0,771408,1,1,2,48.0,10,-114829,24148,138977,5.6,True,0,78,,,1,4,1.0588160753250122,90,AMR,Bournemouth,Manchester City,2,1,26692,2024,684970,0.4785524606704712,0,3,1,1.0588160753250122,1.9355041980743408,0.4399986267089844,11363,Bournemouth,Antoine Semenyo,Antoine Semenyo,4,3,10,3.3,MID,0.0,0.03,0.05,0.02,1.81,1.0,0.0,4.2,4.4,23.6,14.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.09,0.04,0.0,0.0,2.0,0.0,0.09,0.21,0.16,3.0,0.33,0.05,0.36,0.31,1.09,0.67,0.0,5.27,9.0,20.2,23.67,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.33,1.33,1.67,0.0,3.67,0.35,0.04,0.0,0.0,1.33,0.0,0.35,0.5,0.26,3.07,0.2,0.05,0.35,0.29,1.11,1.2,0.2,6.06,15.08,17.48,28.2,85.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.4,2.0,2.8,0.2,3.8,0.36,0.06,0.0,0.0,1.2,0.2,0.36,0.5,0.16,3.2,-112987.0,-0.7039325670498084,7.0,0.172,0.225,0.603
