assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
0,0,19,1,39.9,368,0.5,0.66,0.16,0.44,1,0,0,8.0,26.8,2024-08-16,90,0,0,0,0,0,0,0,False,9,0,0,0,0,1,0,39317,1,0,1,13.0,3,0,0,0,5.0,True,0,368,,,Carlos Henrique Casimiro,0,3,0.1096058711409568,90,DMC,Manchester United,Fulham,1,0,26602,2024,666174,0.7596358060836792,0,3,0,0.1096058711409568,0.9763396978378296,0.1569380611181259,26602,Manchester United,Carlos Henrique Casimiro,Casemiro,3,3,1,1.6,MID,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.593,0.226,0.181
0,0,13,0,4.7,368,0.02,0.12,0.1,2.09,13,2,0,3.3,12.6,2024-08-24,90,0,0,0,0,0,0,0,False,5,0,0,0,0,2,0,70647,1,1,2,16.0,2,10111,17943,7832,5.0,False,0,368,,,Carlos Henrique Casimiro,0,3,0.071231372654438,90,DMC,Brighton and Hove Albion,Manchester United,2,1,26612,2024,667713,0.0,0,0,0,0.071231372654438,0.6497523188591003,0.6064204573631287,26612,Manchester United,Carlos Henrique Casimiro,Casemiro,2,3,2,2.5,MID,2,1.0,0.5,0.66,0.16,0.44,0.0,0.0,8.0,26.8,39.9,13.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.11,0.76,0.0,0.0,3.0,0.0,0.11,0.98,0.16,1.6,0.33,0.17,0.22,0.05,0.15,0.0,0.0,2.67,8.93,13.3,4.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,1.0,0.04,0.25,0.0,0.0,1.0,0.0,0.04,0.33,0.05,0.53,0.2,0.1,0.13,0.03,0.09,0.0,0.0,1.6,5.36,7.98,2.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.6,0.02,0.15,0.0,0.0,0.6,0.0,0.02,0.2,0.03,0.32,31330.0,0.3922793404461687,0.381,0.257,0.362
0,0,5,0,0.5,368,0.0,0.0,0.0,0.7,27,2,0,0.1,0.0,2024-09-01,45,0,0,0,0,0,0,0,False,12,0,0,0,0,3,0,66794,1,3,0,0.0,1,-8434,8341,16775,5.0,True,0,368,,,Carlos Henrique Casimiro,0,0,0.0,51,DMC,Manchester United,Liverpool,0,3,26631,2024,672617,0.0,0,0,0,0.0,0.0,0.0,26631,Manchester United,Carlos Henrique Casimiro,Casemiro,5,3,3,1.5,MID,1,0.0,0.02,0.12,0.1,2.09,2.0,0.0,3.3,12.6,4.7,16.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.65,0.61,2.5,0.33,0.17,0.26,0.09,0.84,0.67,0.0,3.77,13.13,14.87,9.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,1.0,1.67,0.0,2.0,0.06,0.25,0.0,0.0,1.0,0.0,0.06,0.54,0.25,1.37,0.2,0.1,0.16,0.05,0.51,0.4,0.0,2.26,7.88,8.92,5.8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.6,1.0,0.0,1.2,0.04,0.15,0.0,0.0,0.6,0.0,0.04,0.33,0.15,0.82,-3853.0,-0.3358018792801401,0.258,0.227,0.515
0,0,3,0,4.9,368,0.05,0.05,0.0,0.0,38,0,0,0.8,3.0,2024-09-14,3,0,0,0,0,0,0,0,False,17,0,0,0,0,4,0,58445,0,3,0,0.0,1,-11231,4564,15795,5.0,False,0,368,,,Carlos Henrique Casimiro,0,0,0.0,1,Sub,Southampton,Manchester United,0,3,26632,2024,673384,0.0,0,0,0,0.0,0.5501279830932617,0.5501279830932617,26632,Manchester United,Carlos Henrique Casimiro,Casemiro,2,1,4,1.8,MID,1,0.0,0.0,0.0,0.0,0.7,2.0,0.0,0.1,0.0,0.5,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.33,0.17,0.26,0.09,1.08,1.33,0.0,3.8,13.13,15.03,9.67,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,2.0,0.0,2.0,0.06,0.25,0.0,0.0,1.0,0.0,0.06,0.54,0.25,1.87,0.2,0.1,0.16,0.05,0.65,0.8,0.0,2.28,7.88,9.02,5.8,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6,1.2,0.0,1.2,0.04,0.15,0.0,0.0,0.6,0.0,0.04,0.33,0.15,1.12,-8349.0,-0.5516479198388919,0.21,0.236,0.555
0,0,13,0,25.3,368,0.07,0.24,0.17,2.6,57,2,0,5.1,11.6,2024-09-29,45,0,0,0,0,0,0,0,False,18,0,0,0,0,6,0,50435,0,3,0,14.0,1,-5826,1737,7563,4.9,True,0,368,,,Carlos Henrique Casimiro,0,2,0.0943929180502891,39,Sub,Manchester United,Tottenham Hotspur,0,3,26660,2024,678653,0.1473519802093505,0,2,0,0.0943929180502891,0.2333089411258697,0.1904626488685608,26660,Manchester United,Carlos Henrique Casimiro,Casemiro,2,3,6,0.8,MID,1,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.8,3.0,4.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,1.8,0.0,0.02,0.06,0.03,0.93,1.33,0.0,1.4,5.2,3.37,5.33,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,0.67,1.33,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.4,0.39,1.93,0.2,0.11,0.17,0.05,0.65,0.8,0.0,2.44,8.48,10.0,5.8,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,0.6,1.4,0.0,1.2,0.04,0.15,0.0,0.0,0.6,0.0,0.04,0.44,0.26,1.48,-8010.0,-0.6264516129032258,0.403,0.253,0.344
0,0,5,0,10.4,368,0.01,0.01,0.0,0.09,62,0,0,1.3,2.6,2024-10-06,5,0,0,0,0,0,0,0,False,2,0,0,0,0,7,0,48798,0,0,0,0.0,1,-2534,2553,5087,4.8,False,0,368,,,Carlos Henrique Casimiro,0,0,0.0,2,Sub,Aston Villa,Manchester United,0,0,26670,2024,680098,0.029438279569149,0,1,0,0.0,0.029438279569149,0.0,26670,Manchester United,Carlos Henrique Casimiro,Casemiro,2,4,7,0.8,MID,1,0.0,0.07,0.24,0.17,2.6,2.0,0.0,5.1,11.6,25.3,14.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.09,0.15,0.0,0.0,2.0,0.0,0.09,0.23,0.19,0.8,0.0,0.04,0.1,0.06,1.1,1.33,0.0,2.0,4.87,10.23,4.67,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,3.0,0.0,1.0,0.0,0.67,0.03,0.05,0.0,0.0,0.67,0.0,0.03,0.26,0.25,1.37,0.2,0.13,0.21,0.09,1.17,1.2,0.0,3.46,10.8,15.06,8.6,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,0.6,1.6,0.0,1.6,0.06,0.18,0.0,0.0,1.0,0.0,0.06,0.48,0.3,1.64,-1637.0,-0.331675392670157,0.431,0.253,0.316
0,0,23,0,49.3,368,0.19,0.26,0.07,0.73,75,1,0,10.1,37.2,2024-10-19,87,0,0,0,0,0,0,0,False,4,0,0,0,0,8,0,48252,1,1,2,14.0,2,-1328,2251,3579,4.8,True,0,368,,,Carlos Henrique Casimiro,0,3,0.0611277036368846,90,DMC,Manchester United,Brentford,2,1,26675,2024,681293,0.2593445479869842,0,4,0,0.0611277036368846,0.4126839935779571,0.2625793814659118,26675,Manchester United,Carlos Henrique Casimiro,Casemiro,3,3,8,1.3,MID,2,0.0,0.01,0.01,0.0,0.09,0.0,0.0,1.3,2.6,10.4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.8,0.0,0.04,0.1,0.06,0.9,0.67,0.0,2.4,5.73,13.53,4.67,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.67,0.03,0.06,0.0,0.0,1.0,0.0,0.03,0.27,0.25,1.13,0.0,0.03,0.08,0.05,1.1,1.2,0.0,2.12,5.96,9.16,6.0,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.4,1.2,0.0,1.0,0.03,0.04,0.0,0.0,0.6,0.0,0.03,0.29,0.27,1.48,-546.0,-0.22778730703259,0.561,0.227,0.212
0,3,46,0,32.9,368,0.29,0.69,0.4,2.98,90,2,1,15.1,64.4,2024-10-27,90,0,0,0,0,0,0,0,False,19,0,0,0,0,9,0,45793,1,1,2,54.0,10,-2543,756,3299,4.8,False,0,368,,,Carlos Henrique Casimiro,1,2,0.6180117130279541,90,DMC,West Ham United,Manchester United,2,1,26690,2024,683469,0.339457094669342,0,2,1,0.6180117130279541,0.8791360855102539,0.8510568737983704,26690,Manchester United,Carlos Henrique Casimiro,Casemiro,2,2,9,3.5,MID,7,0.0,0.19,0.26,0.07,0.73,1.0,0.0,10.1,37.2,49.3,14.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,0.06,0.26,0.0,0.0,4.0,0.0,0.06,0.41,0.26,1.3,0.0,0.09,0.17,0.08,1.14,1.0,0.0,5.5,17.13,28.33,9.33,45.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,0.67,1.33,0.0,1.67,0.05,0.15,0.0,0.0,2.33,0.0,0.05,0.23,0.15,0.97,0.0,0.06,0.11,0.05,0.82,1.0,0.0,3.48,10.88,18.08,5.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.4,1.2,0.0,1.0,0.03,0.09,0.0,0.0,1.4,0.0,0.03,0.25,0.2,1.24,-2459.0,-0.6271270036991369,0.331,0.254,0.415
0,0,6,0,5.3,368,0.21,0.23,0.02,1.11,95,1,0,2.4,16.6,2024-11-03,90,0,0,0,0,0,0,0,False,6,0,0,0,0,10,0,76275,1,1,1,2.0,1,27556,30160,2604,4.8,True,1,368,,,Carlos Henrique Casimiro,0,1,0.0183077789843082,90,DMC,Manchester United,Chelsea,1,1,26697,2024,685860,0.0,0,0,0,0.0183077789843082,0.0183077789843082,0.0,26697,Manchester United,Carlos Henrique Casimiro,Casemiro,3,3,10,3.8,MID,1,0.0,0.29,0.69,0.4,2.98,2.0,1.0,15.1,64.4,32.9,54.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,2.0,0.62,0.34,0.0,0.0,2.0,1.0,0.62,0.88,0.85,3.5,0.0,0.16,0.32,0.16,1.27,1.0,0.33,8.83,34.73,30.87,22.67,60.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.33,3.33,0.33,1.67,0.23,0.21,0.0,0.0,2.33,0.33,0.23,0.44,0.37,1.87,0.0,0.12,0.25,0.13,1.28,1.0,0.2,6.48,23.76,24.56,16.4,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,0.8,2.4,0.2,1.4,0.15,0.16,0.0,0.0,1.8,0.2,0.15,0.42,0.37,1.64,30482.0,0.8410450494445123,0.365,0.271,0.365
0,0,15,1,16.0,368,0.01,0.02,0.01,0.77,106,0,0,4.4,23.4,2024-11-10,78,0,0,0,0,0,0,0,False,11,0,0,0,0,11,0,93152,1,0,3,5.0,3,16083,22744,6661,4.8,True,0,368,,,Carlos Henrique Casimiro,0,1,0.0241107977926731,81,DMC,Manchester United,Leicester,3,0,26708,2024,687345,0.2419338673353195,0,1,0,0.0241107977926731,0.4655526578426361,0.2236188054084777,26708,Manchester United,Carlos Henrique Casimiro,Casemiro,1,3,11,4.7,MID,3,0.0,0.21,0.23,0.02,1.11,1.0,0.0,2.4,16.6,5.3,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,3.8,0.0,0.23,0.39,0.16,1.61,1.33,0.33,9.2,39.4,29.17,23.33,89.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.67,3.33,0.33,2.0,0.23,0.2,0.0,0.0,2.0,0.33,0.23,0.44,0.37,2.87,0.0,0.15,0.29,0.13,1.5,1.2,0.2,6.8,26.48,24.64,16.8,63.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.2,1.0,2.4,0.2,1.6,0.16,0.16,0.0,0.0,1.8,0.2,0.16,0.31,0.26,2.04,16877.0,0.5469477979935385,0.683,0.171,0.145
