assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,22,1,1.3,24,0.06,0.13,0.07,0.47,2,0,0,1.5,5.8,2024-08-17,90,0,0,0,0,0,0,0,False,20,0,0,0,0,1,0,927335,1,0,2,8.0,6,0,0,0,6.5,True,0,0,2,0.0550691410899162,90,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666296,0.0,0,0,0,0.0550691410899162,0.627562940120697,0.5724937915802002,Arsenal,3,5,1,4.6,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.801,0.126,0.073
0,0,23,1,6.8,24,0.02,0.02,0.0,1.28,11,0,0,2.0,9.2,2024-08-24,90,0,0,0,0,0,0,0,False,2,0,0,0,0,2,0,962999,1,2,0,4.0,6,-34627,19032,53659,6.5,False,0,0,0,0.0,90,Aston Villa,Arsenal,0,2,26618,2024,668276,0.0,0,0,0,0.0,0.051377709954977,0.051377709954977,Arsenal,5,4,2,7.0,DEF,1.0,0.06,0.13,0.07,0.47,0.0,0.0,1.5,5.8,1.3,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.63,0.57,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35664.0,-0.4763588339684417,6.0,0.217,0.247,0.536
0,0,8,0,0.8,24,0.0,0.04,0.04,1.83,21,1,0,2.8,22.0,2024-08-31,90,0,0,0,0,0,0,0,False,5,0,0,0,0,3,0,962026,1,1,1,5.0,2,-31887,44069,75956,6.5,True,0,0,1,0.0397363379597663,90,Arsenal,Brighton,1,1,26622,2024,671509,0.0,0,0,0,0.0397363379597663,0.558171272277832,0.5184348821640015,Arsenal,3,5,3,5.7,DEF,1.0,0.02,0.02,0.0,1.28,0.0,0.0,2.0,9.2,6.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,7.0,1.0,0.04,0.08,0.04,0.88,0.0,0.0,1.75,7.5,4.05,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.34,0.31,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-973.0,-0.2656696521558008,2.0,0.715,0.173,0.112
0,0,23,1,1.9,24,0.01,0.01,0.0,0.74,39,0,0,1.2,10.2,2024-09-15,90,0,0,0,0,0,0,0,False,18,0,0,0,0,4,0,858247,1,1,0,0.0,6,-115626,20512,136138,6.5,False,0,0,0,0.0,90,Tottenham,Arsenal,0,1,26640,2024,674319,0.0,0,0,0,0.0,0.0,0.0,Arsenal,5,3,4,6.0,DEF,0.0,0.0,0.04,0.04,1.83,1.0,0.0,2.8,22.0,0.8,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.56,0.52,5.7,0.5,0.01,0.03,0.02,1.56,0.5,0.0,2.4,15.6,3.8,4.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5,4.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.28,6.35,0.67,0.03,0.06,0.04,1.19,0.33,0.0,2.1,12.33,2.97,5.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.67,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.41,0.38,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103779.0,-0.7381168209383977,6.0,0.316,0.271,0.413
0,0,3,0,0.1,24,0.0,0.0,0.0,1.56,47,1,0,1.6,15.4,2024-09-22,45,0,0,0,0,0,0,0,False,13,0,0,0,0,5,0,828404,0,2,2,0.0,1,-38812,10298,49110,6.5,False,0,0,0,0.0,35,Manchester City,Arsenal,2,2,26651,2024,676613,0.0,0,0,0,0.0,0.0,0.0,Arsenal,5,4,5,3.8,DEF,1.0,0.01,0.01,0.0,0.74,0.0,0.0,1.2,10.2,1.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,0.02,0.02,1.28,0.5,0.0,2.0,16.1,1.35,2.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,4.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.28,0.26,5.85,0.67,0.01,0.02,0.01,1.28,0.33,0.0,2.0,13.8,3.17,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.33,4.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.2,0.19,6.23,0.75,0.02,0.05,0.03,1.08,0.25,0.0,1.88,11.8,2.7,4.25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,5.0,0.0,0.75,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.31,0.29,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29843.0,-0.6533126851602478,1.0,0.526,0.263,0.211
0,0,2,0,2.0,24,0.01,0.01,0.0,1.82,71,2,0,1.2,7.8,2024-10-19,90,0,0,0,0,0,0,0,False,3,0,0,0,0,8,0,466138,1,0,2,2.0,0,-105429,607,106036,6.3,False,1,0,0,0.0,90,Bournemouth,Arsenal,2,0,26680,2024,681580,0.0,0,0,0,0.0,0.0,0.0,Arsenal,5,3,8,0.8,DEF,0.0,0.0,0.0,0.0,1.56,1.0,0.0,1.6,15.4,0.1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.5,0.0,0.0,0.0,1.15,0.5,0.0,1.4,12.8,1.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.33,0.0,0.02,0.01,1.38,0.67,0.0,1.87,15.87,0.93,1.67,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.0,3.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.17,5.17,0.5,0.01,0.02,0.01,1.35,0.5,0.0,1.9,14.2,2.4,2.25,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.75,3.75,0.0,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.14,5.62,0.6,0.02,0.04,0.02,1.18,0.4,0.0,1.82,12.52,2.18,3.4,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,1.0,4.2,0.0,0.6,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.25,0.23,5.42,-362266.0,-0.9886162242247498,0.0,0.188,0.241,0.57
1,0,19,0,11.7,24,0.01,0.01,0.0,0.85,81,2,0,4.4,32.4,2024-10-27,90,0,0,0,0,0,0,0,False,12,0,0,0,0,9,0,449741,1,2,2,0.0,4,-20003,5210,25213,6.3,True,0,0,0,0.0,90,Arsenal,Liverpool,2,2,26691,2024,683698,0.2436051219701767,1,1,0,0.0,0.2436051219701767,0.2436051219701767,Arsenal,5,5,9,1.3,DEF,0.0,0.01,0.01,0.0,1.82,2.0,0.0,1.2,7.8,2.0,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.69,1.5,0.0,1.4,11.6,1.05,1.0,67.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.33,0.01,0.01,0.0,1.37,1.0,0.0,1.33,11.13,1.33,0.67,75.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.0,1.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.25,0.0,0.02,0.01,1.49,1.0,0.0,1.7,13.85,1.2,1.75,78.75,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.0,1.25,2.25,0.0,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.13,4.08,0.4,0.01,0.02,0.01,1.45,0.8,0.0,1.76,12.92,2.32,2.2,81.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.2,1.0,3.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.11,4.66,-16397.0,-0.6574959734411465,4.0,0.38,0.292,0.328
0,0,6,0,17.8,24,0.03,0.03,0.0,0.04,96,0,0,2.7,7.4,2024-11-02,19,0,0,0,0,0,0,0,False,15,0,0,0,0,10,0,441170,0,0,1,2.0,1,-12091,16086,28177,6.3,False,0,0,0,0.0,16,Newcastle United,Arsenal,1,0,26694,2024,684681,0.0317001268267631,0,1,0,0.0,0.4703463315963745,0.4703463315963745,Arsenal,5,4,10,2.0,DEF,0.0,0.01,0.01,0.0,0.85,2.0,0.0,4.4,32.4,11.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.24,1.0,1.0,1.0,0.0,0.0,0.24,0.24,1.3,0.0,0.01,0.01,0.0,1.34,2.0,0.0,2.8,20.1,6.85,1.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.12,0.5,0.5,0.5,0.0,0.0,0.12,0.12,1.05,0.0,0.01,0.01,0.0,1.41,1.67,0.0,2.4,18.53,4.6,0.67,75.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,2.0,1.67,0.0,0.0,0.0,0.08,0.33,0.33,0.33,0.0,0.0,0.08,0.08,1.97,0.25,0.01,0.01,0.0,1.24,1.25,0.0,2.1,16.45,3.92,0.5,78.75,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.25,1.5,2.75,0.0,0.0,0.0,0.06,0.25,0.25,0.25,0.0,0.0,0.06,0.06,2.98,0.2,0.01,0.01,0.01,1.36,1.2,0.0,2.24,17.56,3.3,1.4,81.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.2,1.4,2.6,0.0,0.2,0.01,0.05,0.2,0.2,0.2,0.0,0.01,0.16,0.15,3.52,-8571.0,-0.2731626866683234,1.0,0.255,0.255,0.49
0,0,6,0,12.9,24,0.18,0.2,0.02,1.28,103,1,0,3.9,18.2,2024-11-10,90,0,0,0,0,0,0,0,False,6,0,0,0,0,11,0,425618,1,1,1,8.0,1,-17374,4130,21504,6.2,False,1,0,1,0.0190940145403146,90,Chelsea,Arsenal,1,1,26705,2024,687570,0.1362937241792678,0,1,0,0.0190940145403146,0.0990397632122039,0.0990397632122039,Arsenal,5,4,11,2.5,DEF,0.0,0.03,0.03,0.0,0.04,0.0,0.0,2.7,7.4,17.8,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.47,0.47,2.0,0.0,0.02,0.02,0.0,0.44,1.0,0.0,3.55,19.9,14.75,1.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,2.5,0.0,0.0,0.0,0.14,0.5,0.5,1.0,0.0,0.0,0.36,0.36,1.65,0.0,0.02,0.02,0.0,0.9,1.33,0.0,2.77,15.87,10.5,1.33,66.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,1.67,1.67,0.0,0.0,0.0,0.09,0.33,0.33,0.67,0.0,0.0,0.24,0.24,1.37,0.0,0.01,0.01,0.0,1.07,1.25,0.0,2.48,15.75,7.9,1.0,61.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.0,1.75,1.5,0.0,0.0,0.0,0.07,0.25,0.25,0.5,0.0,0.0,0.18,0.18,1.98,0.2,0.01,0.01,0.0,1.0,1.0,0.0,2.22,14.64,6.7,0.8,66.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,1.4,2.4,0.0,0.0,0.0,0.06,0.2,0.2,0.4,0.0,0.0,0.14,0.14,2.78,-15552.0,-0.6777717094483888,1.0,0.351,0.278,0.371
0,0,2,0,2.0,24,0.01,0.07,0.06,0.0,251,0,0,0.7,0.0,2025-02-22,4,0,0,0,0,0,0,0,False,19,0,0,0,0,26,0,237250,0,1,0,6.0,1,963,1841,878,6.1,True,0,0,1,0.0569453164935112,1,Arsenal,West Ham,0,1,26853,2024,707774,0.0,0,0,0,0.0569453164935112,0.0975212976336479,0.040575984865427,Arsenal,2,5,26,0.7,DEF,0.0,0.18,0.2,0.02,1.28,1.0,0.0,3.9,18.2,12.9,8.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.02,0.14,0.0,0.0,1.0,0.0,0.02,0.1,0.1,2.5,0.0,0.1,0.12,0.01,0.66,0.5,0.0,3.3,12.8,15.35,5.0,54.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.01,0.08,0.0,0.0,1.0,0.0,0.01,0.28,0.28,2.25,0.0,0.07,0.08,0.01,0.72,1.0,0.0,3.67,19.33,14.13,3.33,66.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.0,1.33,2.0,0.0,0.33,0.01,0.14,0.33,0.33,1.0,0.0,0.01,0.27,0.27,1.93,0.0,0.06,0.06,0.0,1.0,1.25,0.0,3.05,16.45,11.1,3.0,72.25,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.75,1.5,1.5,0.0,0.25,0.0,0.1,0.25,0.25,0.75,0.0,0.0,0.2,0.2,1.65,0.0,0.05,0.05,0.0,1.11,1.2,0.0,2.76,16.24,8.9,2.4,66.8,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.0,1.6,1.4,0.0,0.2,0.0,0.08,0.2,0.2,0.6,0.0,0.0,0.16,0.16,2.08,-188368.0,0.3541743287973519,1.0,0.747,0.158,0.095
