assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
0,0,14,0,1.1,300,0.01,0.08,0.07,1.23,10,1,0,4.8,24.0,2024-08-19,90,0,0,0,0,0,0,0,False,18,0,0,0,0,1,0,12929,1,1,1,23.0,2,0,0,0,5.0,True,0,300,,,0,2,0.0971366167068481,90,DMC,Leicester,Tottenham Hotspur,1,1,26611,2024,667446,0.0,0,0,0,0.0971366167068481,0.944739043712616,0.8476024270057678,26611,Leicester,Wilfred Ndidi,Wilfred Ndidi,2,1,1,1.1,MID,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.191,0.22,0.589
0,0,18,0,12.4,300,0.01,0.1,0.09,1.78,15,2,0,5.0,20.4,2024-08-24,90,0,0,0,0,0,0,0,False,9,0,0,0,0,2,0,15977,1,1,2,17.0,2,-64,1831,1895,5.0,False,0,300,,,0,1,0.0660362839698791,90,MC,Fulham,Leicester,2,1,26614,2024,667966,0.0410540513694286,0,1,0,0.0660362839698791,0.0605226680636405,0.0194686166942119,26614,Leicester,Wilfred Ndidi,Wilfred Ndidi,1,3,2,1.5,MID,2,0.0,0.01,0.08,0.07,1.23,1.0,0.0,4.8,24.0,1.1,23.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.94,0.85,1.1,0.0,0.0,0.03,0.02,0.41,0.33,0.0,1.6,8.0,0.37,7.67,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.31,0.28,0.37,0.0,0.0,0.02,0.01,0.25,0.2,0.0,0.96,4.8,0.22,4.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.4,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.19,0.17,0.22,3048.0,-0.0171765968867418,0.524,0.251,0.225
1,0,20,0,16.9,300,0.01,0.01,0.0,1.54,26,2,0,4.9,22.4,2024-08-31,88,0,0,0,0,0,0,0,False,2,0,0,0,0,3,0,15377,1,2,1,10.0,5,-1549,1424,2973,5.0,True,0,300,,,0,0,0.0,90,AMC,Leicester,Aston Villa,1,2,26626,2024,671819,0.5083983540534973,1,1,0,0.0,0.518065333366394,0.0096669672057032,26626,Leicester,Wilfred Ndidi,Wilfred Ndidi,3,1,3,2.5,MID,5,0.0,0.01,0.1,0.09,1.78,2.0,0.0,5.0,20.4,12.4,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.07,0.04,0.0,0.0,1.0,0.0,0.07,0.06,0.02,1.5,0.0,0.01,0.06,0.05,1.0,1.0,0.0,3.27,14.8,4.5,13.33,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.0,1.33,0.0,1.0,0.05,0.01,0.0,0.0,0.33,0.0,0.05,0.34,0.29,0.87,0.0,0.0,0.04,0.03,0.6,0.6,0.0,1.96,8.88,2.7,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,0.8,0.0,0.6,0.03,0.01,0.0,0.0,0.2,0.0,0.03,0.2,0.17,0.52,-600.0,-0.3522856493063452,0.21,0.236,0.555
2,1,32,0,45.6,300,0.79,0.79,0.0,1.52,34,1,0,9.2,42.0,2024-09-14,75,0,0,0,0,0,0,0,False,7,0,0,0,0,4,0,18319,1,2,2,4.0,8,1280,3449,2169,5.0,False,1,300,,,0,0,0.0,79,AMC,Crystal Palace,Leicester,2,2,26636,2024,673726,1.4083861112594604,2,4,0,0.0,1.4083861112594604,0.0,26636,Leicester,Wilfred Ndidi,Wilfred Ndidi,1,3,4,3.7,MID,7,0.0,0.01,0.01,0.0,1.54,2.0,0.0,4.9,22.4,16.9,10.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.51,1.0,1.0,1.0,0.0,0.0,0.52,0.01,2.5,0.0,0.01,0.06,0.05,1.52,1.67,0.0,4.9,22.27,10.13,16.67,89.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.33,3.0,0.0,1.0,0.05,0.18,0.33,0.33,0.67,0.0,0.05,0.51,0.29,1.7,0.0,0.01,0.04,0.03,0.91,1.0,0.0,2.94,13.36,6.08,10.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8,1.8,0.0,0.6,0.03,0.11,0.2,0.2,0.4,0.0,0.03,0.3,0.18,1.02,2942.0,0.2278390886436454,0.588,0.238,0.173
0,0,17,0,6.4,300,0.04,0.12,0.08,1.1,45,1,0,4.9,17.0,2024-09-21,90,0,0,0,0,0,0,0,False,8,0,0,0,0,5,0,62188,1,1,1,26.0,2,39453,44852,5399,5.0,True,0,300,,,0,3,0.1014905571937561,90,DMC,Leicester,Everton,1,1,26644,2024,675661,0.0,0,0,0,0.1014905571937561,0.0977143943309784,0.0434078760445117,26644,Leicester,Wilfred Ndidi,Wilfred Ndidi,3,1,5,3.7,MID,2,0.0,0.79,0.79,0.0,1.52,1.0,0.0,9.2,42.0,45.6,4.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1.41,2.0,2.0,4.0,0.0,0.0,1.41,0.0,3.7,0.0,0.27,0.3,0.03,1.61,1.67,0.0,6.37,28.27,24.97,10.33,84.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.67,4.67,0.0,0.33,0.02,0.65,1.0,1.0,2.0,0.0,0.02,0.66,0.01,2.57,0.0,0.16,0.2,0.03,1.21,1.2,0.0,4.78,21.76,15.2,10.8,68.6,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.2,1.2,3.2,0.0,0.6,0.03,0.39,0.6,0.6,1.2,0.0,0.03,0.59,0.18,1.76,43869.0,0.785118704105391,0.389,0.28,0.331
1,0,16,0,17.7,300,0.02,0.02,0.0,3.7,51,3,0,7.6,52.0,2024-09-28,90,0,0,0,0,0,0,0,False,1,1,0,0,0,6,0,55934,1,2,4,6.0,2,-5109,11988,17097,5.0,False,1,300,,,0,0,0.0,90,AMC,Arsenal,Leicester,4,2,26655,2024,677855,0.0439637079834938,1,1,0,0.0,0.1590034216642379,0.1590034216642379,26655,Leicester,Wilfred Ndidi,Wilfred Ndidi,1,5,6,2.5,MID,2,0.0,0.04,0.12,0.08,1.1,1.0,0.0,4.9,17.0,6.4,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.04,3.7,0.0,0.28,0.31,0.03,1.39,1.33,0.0,6.33,27.13,22.97,13.33,84.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.33,4.67,0.0,1.0,0.03,0.64,1.0,1.0,1.67,0.0,0.03,0.67,0.02,3.3,0.0,0.17,0.22,0.05,1.43,1.4,0.0,5.76,25.16,16.48,16.0,86.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.4,3.6,0.0,1.2,0.05,0.39,0.6,0.6,1.2,0.0,0.05,0.61,0.18,2.5,-6254.0,-0.1756575554409489,0.817,0.119,0.064
0,0,14,1,3.9,300,0.01,0.01,0.0,2.16,68,0,0,2.1,15.2,2024-10-05,90,0,0,0,0,0,0,0,False,3,0,0,0,0,7,0,71750,1,0,1,2.0,2,13491,22512,9021,5.0,True,1,300,,,0,0,0.0,90,DMC,Leicester,Bournemouth,1,0,26663,2024,679425,0.0,0,0,0,0.0,0.7874690890312195,0.7874690890312195,26663,Leicester,Wilfred Ndidi,Wilfred Ndidi,3,1,7,3.0,MID,2,0.0,0.02,0.02,0.0,3.7,3.0,0.0,7.6,52.0,17.7,6.0,90.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.04,1.0,1.0,1.0,0.0,0.0,0.16,0.16,2.5,0.0,0.28,0.31,0.03,2.11,1.67,0.0,7.23,37.0,23.23,12.0,85.0,0.33,0.0,0.0,0.0,0.67,0.0,1.0,1.67,2.33,3.67,0.0,1.0,0.03,0.48,1.0,1.0,1.67,0.0,0.03,0.56,0.07,3.3,0.0,0.17,0.21,0.03,1.93,1.8,0.0,6.32,30.76,19.8,12.6,86.6,0.2,0.0,0.0,0.0,0.4,0.0,1.0,1.6,2.0,3.6,0.0,0.8,0.03,0.4,0.8,0.8,1.4,0.0,0.03,0.45,0.05,2.78,15816.0,0.427837503567691,0.306,0.253,0.441
0,0,13,0,8.6,300,0.05,0.05,0.0,2.15,78,2,0,3.8,21.8,2024-10-19,90,0,0,0,0,0,0,0,False,17,0,0,0,0,8,0,69536,1,3,2,8.0,2,-2693,6665,9358,5.0,False,0,300,,,0,0,0.0,90,DMC,Southampton,Leicester,2,3,26678,2024,681402,0.0,0,0,0,0.0,0.9665202498435974,0.9665202498435974,26678,Leicester,Wilfred Ndidi,Wilfred Ndidi,1,1,8,2.5,MID,2,1.0,0.01,0.01,0.0,2.16,0.0,0.0,2.1,15.2,3.9,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,3.0,0.33,0.02,0.05,0.03,2.32,1.33,0.0,4.87,28.07,9.33,11.33,90.0,0.33,0.0,0.0,0.0,0.67,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.03,0.01,0.33,0.33,0.33,0.0,0.03,0.35,0.33,3.07,0.2,0.17,0.19,0.02,2.0,1.4,0.0,5.74,29.72,18.1,9.6,86.6,0.2,0.0,0.0,0.0,0.6,0.0,1.0,1.4,1.8,3.6,0.0,0.6,0.02,0.39,0.8,0.8,1.2,0.0,0.02,0.59,0.2,3.08,-2214.0,-0.1680708980840042,0.413,0.271,0.316
0,0,11,0,4.2,300,0.01,0.05,0.04,1.55,88,3,0,2.1,8.6,2024-10-25,73,0,0,0,0,0,0,0,False,16,0,0,0,0,9,0,63787,1,3,1,8.0,2,-5988,2054,8042,5.0,True,0,300,,,0,1,0.0281131248921155,76,DMC,Leicester,Nottingham Forest,1,3,26682,2024,682626,0.0,0,0,0,0.0281131248921155,0.6544384360313416,0.6263253092765808,26682,Leicester,Wilfred Ndidi,Wilfred Ndidi,4,1,9,2.0,MID,2,0.0,0.05,0.05,0.0,2.15,2.0,0.0,3.8,21.8,8.6,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,2.5,0.33,0.03,0.03,0.0,2.67,1.67,0.0,4.5,29.67,10.07,5.33,90.0,0.33,0.0,0.0,0.0,0.67,0.0,1.0,1.67,2.33,2.0,0.0,0.0,0.0,0.01,0.33,0.33,0.33,0.0,0.0,0.64,0.64,2.67,0.2,0.18,0.2,0.02,2.13,1.4,0.0,5.52,29.6,16.44,9.2,87.0,0.2,0.0,0.0,0.0,0.6,0.0,1.0,1.6,2.0,3.0,0.0,0.6,0.02,0.29,0.6,0.6,1.0,0.0,0.02,0.68,0.39,3.08,-5749.0,-0.5931061806656102,0.317,0.288,0.396
0,0,8,0,15.5,300,0.14,0.14,0.0,1.0,93,1,0,3.8,20.6,2024-11-02,70,0,0,0,0,0,0,0,False,10,0,0,0,0,10,0,60289,1,1,1,2.0,2,-4103,4114,8217,5.0,False,0,300,,,0,0,0.0,73,DMC,Ipswich,Leicester,1,1,26695,2024,685011,0.1064366176724433,0,1,0,0.0,0.1476585268974304,0.041221909224987,26695,Leicester,Wilfred Ndidi,Wilfred Ndidi,1,2,10,2.0,MID,2,0.0,0.01,0.05,0.04,1.55,3.0,0.0,2.1,8.6,4.2,8.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.65,0.63,2.0,0.33,0.02,0.04,0.01,1.95,1.67,0.0,2.67,15.2,5.57,6.0,84.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.33,2.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.8,0.79,2.5,0.2,0.03,0.05,0.02,2.13,1.8,0.0,4.1,22.92,8.16,10.0,86.6,0.2,0.0,0.0,0.0,0.4,0.0,1.0,1.8,1.8,2.0,0.0,0.8,0.03,0.01,0.2,0.2,0.2,0.0,0.03,0.53,0.52,2.74,-3498.0,-0.3327386262265834,0.422,0.271,0.306
