assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
0,0,2,0,0.0,578,0.0,0.0,0.0,0.16,11,0,0,0.0,0.4,2024-08-24,11,0,0,0,0,0,0,0,False,2,0,0,0,0,2,0,206409,0,2,0,0.0,1,-46797,4067,50864,5.9,False,0,578,,,0,0,0.0,4,Sub,Aston Villa,Arsenal,0,2,26618,2024,668287,0.0,0,0,0,0.0,0.0709731876850128,0.0709731876850128,26618,Arsenal,Riccardo Calafiori,Riccardo Calafiori,5,4,2,1.5,DEF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.8519233219857639,0.217,0.247,0.536
0,0,3,0,0.1,578,0.0,0.0,0.0,0.89,21,0,0,0.2,2.0,2024-08-31,31,0,0,0,0,0,0,0,False,5,0,0,0,0,3,0,180050,0,1,1,0.0,1,-34921,4776,39697,5.9,True,0,578,,,0,0,0.0,27,Sub,Arsenal,Brighton and Hove Albion,1,1,26622,2024,671520,0.0,0,0,0,0.0,0.0,0.0,26622,Arsenal,Riccardo Calafiori,Riccardo Calafiori,3,5,3,1.7,DEF,1,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.4,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.5,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.13,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.5,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.08,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.3,-26359.0,-0.785217997436647,0.715,0.173,0.112
0,1,24,0,0.3,578,0.0,0.02,0.02,1.17,47,1,1,5.4,45.0,2024-09-22,73,0,0,0,0,0,0,0,False,13,0,0,0,0,5,0,134546,1,2,2,9.0,9,-17275,649,17924,5.8,False,0,578,,,1,1,0.0183956138789653,83,DL,Manchester City,Arsenal,2,2,26651,2024,676603,0.0,0,0,1,0.0183956138789653,0.114006869494915,0.0956112593412399,26651,Arsenal,Riccardo Calafiori,Riccardo Calafiori,5,4,5,2.8,DEF,8,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.2,2.0,0.1,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.07,0.8,0.03,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.07,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.04,0.48,0.02,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.64,-45504.0,-0.9301136057718192,0.526,0.263,0.211
0,0,4,0,30.3,578,0.28,0.76,0.48,0.32,51,2,0,13.9,27.4,2024-09-28,90,0,0,0,0,0,0,0,False,11,0,0,0,0,6,0,186225,1,2,4,81.0,0,41623,53572,11949,5.8,True,1,578,,,0,3,0.5304425358772278,90,DL,Arsenal,Leicester,4,2,26655,2024,677837,0.0809167623519897,0,2,0,0.5304425358772278,0.544313907623291,0.523189902305603,26655,Arsenal,Riccardo Calafiori,Riccardo Calafiori,1,5,6,4.5,DEF,0,0.0,0.0,0.02,0.02,1.17,1.0,1.0,5.4,45.0,0.3,9.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,1.0,0.02,0.11,0.1,2.8,0.0,0.0,0.01,0.01,0.74,0.33,0.33,1.87,15.8,0.13,3.0,38.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,1.0,3.33,0.33,0.33,0.01,0.0,0.0,0.0,0.0,0.33,0.01,0.06,0.06,2.0,0.0,0.0,0.0,0.0,0.44,0.2,0.2,1.12,9.48,0.08,1.8,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,2.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.04,0.03,1.2,51679.0,0.6352619770760519,0.817,0.119,0.064
0,0,15,0,4.9,578,0.12,0.12,0.0,0.61,61,1,0,3.3,17.8,2024-10-05,89,0,0,0,0,0,0,0,False,17,0,0,0,0,7,0,233214,1,1,3,10.0,2,38290,55043,16753,5.8,True,0,578,,,0,0,0.0,90,DL,Arsenal,Southampton,3,1,26666,2024,679518,0.0,0,0,0,0.0,1.0487864017486572,1.0487864017486572,26666,Arsenal,Riccardo Calafiori,Riccardo Calafiori,1,5,7,4.3,DEF,2,0.0,0.28,0.76,0.48,0.32,2.0,0.0,13.9,27.4,30.3,81.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,0.53,0.08,0.0,0.0,2.0,0.0,0.53,0.54,0.52,4.5,0.0,0.09,0.26,0.17,0.79,1.0,0.33,6.5,24.8,10.23,30.0,64.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,2.33,3.0,0.33,1.33,0.18,0.03,0.0,0.0,0.67,0.33,0.18,0.22,0.21,3.0,0.0,0.06,0.16,0.1,0.51,0.6,0.2,3.9,14.96,6.14,18.0,41.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.4,1.4,2.0,0.2,0.8,0.11,0.02,0.0,0.0,0.4,0.2,0.11,0.15,0.14,2.1,46989.0,0.533316619310268,0.838,0.106,0.056
0,0,12,0,7.2,578,0.01,0.01,0.0,1.82,71,2,0,3.4,27.2,2024-10-19,90,0,0,0,0,0,0,0,False,3,0,0,0,0,8,0,254877,1,0,2,0.0,1,15615,31475,15860,5.8,False,0,578,,,0,0,0.0,90,DL,Bournemouth,Arsenal,2,0,26680,2024,681583,0.0,0,0,0,0.0,0.0,0.0,26680,Arsenal,Riccardo Calafiori,Riccardo Calafiori,5,3,8,2.0,DEF,1,0.0,0.12,0.12,0.0,0.61,1.0,0.0,3.3,17.8,4.9,10.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,4.3,0.0,0.13,0.3,0.17,0.7,1.33,0.33,7.53,30.07,11.83,33.33,84.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,3.0,3.33,0.33,1.33,0.18,0.03,0.0,0.0,0.67,0.33,0.18,0.57,0.56,3.87,0.0,0.08,0.18,0.1,0.63,0.8,0.2,4.56,18.52,7.12,20.0,58.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.6,2.0,2.4,0.2,0.8,0.11,0.02,0.0,0.0,0.4,0.2,0.11,0.36,0.35,2.96,21663.0,0.329882750607373,0.188,0.241,0.57
0,0,23,1,1.7,578,0.01,0.01,0.0,0.16,111,0,0,1.3,9.6,2024-11-23,66,0,0,0,0,0,0,0,False,16,0,0,0,0,12,0,148168,1,0,3,2.0,6,-4097,4969,9066,5.8,True,0,578,,,0,0,0.0,72,DL,Arsenal,Nottingham Forest,3,0,26714,2024,688484,0.0,0,0,0,0.0,0.2331074178218841,0.2331074178218841,26714,Arsenal,Riccardo Calafiori,Riccardo Calafiori,4,5,12,3.0,DEF,6,0.0,0.01,0.01,0.0,1.82,2.0,0.0,3.4,27.2,7.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.14,0.3,0.16,0.92,1.67,0.0,6.87,24.13,14.13,30.33,89.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.18,0.03,0.0,0.0,0.67,0.0,0.18,0.53,0.52,3.6,0.0,0.08,0.18,0.1,0.96,1.2,0.2,5.24,23.88,8.56,20.0,74.6,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.2,2.4,2.4,0.2,0.8,0.11,0.02,0.0,0.0,0.4,0.2,0.11,0.34,0.33,3.06,-106709.0,-0.2919130744567153,0.693,0.201,0.106
0,0,-6,0,1.8,578,0.01,0.06,0.05,0.8,129,2,0,1.9,8.4,2024-11-30,55,0,0,0,0,0,0,0,False,19,0,0,0,0,13,0,164666,1,5,2,9.0,0,13456,16093,2637,5.8,False,0,578,,,0,1,0.0130003960803151,63,DL,West Ham United,Arsenal,2,5,26730,2024,690378,0.0,0,0,0,0.0130003960803151,0.1068160012364387,0.1068160012364387,26730,Arsenal,Riccardo Calafiori,Riccardo Calafiori,5,2,13,2.5,DEF,0,1.0,0.01,0.01,0.0,0.16,0.0,0.0,1.3,9.6,1.7,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,3.0,0.33,0.05,0.05,0.0,0.86,1.0,0.0,2.67,18.2,4.6,4.0,81.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,2.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,3.1,0.2,0.08,0.18,0.1,0.82,1.2,0.2,5.46,25.4,8.88,20.4,81.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,2.8,3.4,0.2,0.8,0.11,0.02,0.0,0.0,0.4,0.2,0.11,0.39,0.38,3.32,16498.0,0.7184196476241325,0.135,0.211,0.654
1,0,20,0,12.3,578,0.01,0.01,0.0,0.06,163,0,0,4.5,32.2,2024-12-21,32,0,0,0,0,0,0,0,False,7,0,0,0,0,17,0,134942,0,5,1,0.0,4,-5928,794,6722,5.8,False,0,578,,,0,0,0.0,27,Sub,Crystal Palace,Arsenal,1,5,26765,2024,695507,0.0486598648130893,1,1,0,0.0,0.4846595525741577,0.4359996914863586,26765,Arsenal,Riccardo Calafiori,Riccardo Calafiori,5,3,17,2.2,DEF,4,0.0,0.01,0.06,0.05,0.8,2.0,0.0,1.9,8.4,1.8,9.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.11,2.5,0.33,0.01,0.03,0.02,0.93,1.33,0.0,2.2,15.07,3.57,3.67,70.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.33,2.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,2.5,0.2,0.09,0.19,0.11,0.74,1.4,0.0,4.76,18.08,9.18,20.4,78.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,2.8,1.8,0.0,0.8,0.11,0.02,0.0,0.0,0.4,0.0,0.11,0.39,0.38,3.26,-29724.0,-0.788717402873869,0.153,0.228,0.618
0,0,1,0,18.8,578,0.1,0.12,0.02,0.29,182,1,0,4.6,17.0,2025-01-01,77,0,0,0,0,0,0,0,False,4,0,0,0,0,19,0,139171,1,3,1,10.0,1,-1935,1984,3919,5.8,False,1,578,,,0,1,0.0153830982744693,82,DL,Brentford,Arsenal,1,3,26783,2024,697030,0.1222421005368232,0,1,0,0.0153830982744693,0.2488904446363449,0.2335073500871658,26783,Arsenal,Riccardo Calafiori,Riccardo Calafiori,5,3,19,1.3,DEF,1,0.0,0.01,0.01,0.0,0.06,0.0,0.0,4.5,32.2,12.3,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.05,1.0,1.0,1.0,0.0,0.0,0.48,0.44,2.2,0.33,0.01,0.03,0.02,0.34,0.67,0.0,2.57,16.73,5.27,3.67,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3.33,2.0,3.33,0.0,0.33,0.0,0.02,0.33,0.33,0.33,0.0,0.0,0.27,0.26,2.57,0.2,0.03,0.04,0.01,0.69,1.0,0.0,2.88,19.04,5.58,4.2,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.2,2.2,2.6,0.0,0.2,0.0,0.01,0.2,0.2,0.2,0.0,0.0,0.37,0.36,2.8,4229.0,-0.3277994240216839,0.145,0.199,0.656
