assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,26.0,1.0,0.9,18.0,0.0,0.0,0.0,0.47,2.0,0.0,0.0,1.6,14.8,2024-08-17,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,1.0,0.0,3490919.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,6.0,True,0.0,18.0,0.0,0.0,0.0,90.0,Arsenal,Wolverhampton Wanderers,2.0,0.0,26604.0,2024.0,666298.0,0.0,0.0,0.0,0.0,0.0,0.2369914650917053,0.2369914650917053,6888.0,Arsenal,2.0,4.0,1.0,4.2,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.808,0.136,0.056
0.0,0.0,24.0,1.0,1.2,18.0,0.01,0.01,0.0,1.28,11.0,0.0,0.0,2.5,23.8,2024-08-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3770895.0,1.0,2.0,0.0,0.0,6.0,-54391.0,71155.0,125546.0,6.0,False,0.0,18.0,0.0,0.0,0.0,90.0,Aston Villa,Arsenal,0.0,2.0,26618.0,2024.0,668278.0,0.0,0.0,0.0,0.0,0.0,0.0664410442113876,0.0664410442113876,6888.0,Arsenal,4.0,3.0,2.0,7.0,DEF,1.0,0.0,0.0,0.0,0.47,0.0,0.0,1.6,14.8,0.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,4.2,3490919.0,1.0,0.0,0.0,0.0,0.47,0.0,0.0,1.6,14.8,0.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,4.2,3490919.0,279976.0,-0.27651613362413,6.0,0.221,0.246,0.533
0.0,0.0,10.0,0.0,1.3,18.0,0.01,0.01,0.0,1.83,21.0,1.0,0.0,2.3,22.0,2024-08-31,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3954073.0,1.0,1.0,1.0,0.0,2.0,16354.0,186343.0,169989.0,6.0,True,0.0,18.0,0.0,0.0,0.0,90.0,Arsenal,Brighton,1.0,1.0,26622.0,2024.0,671511.0,0.0,0.0,0.0,0.0,0.0,0.9732537865638732,0.9732537865638732,6888.0,Arsenal,3.0,4.0,3.0,5.7,DEF,2.0,0.01,0.01,0.0,1.75,0.0,0.0,4.1,38.6,2.1,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,11.2,7261814.0,2.0,0.01,0.01,0.0,1.75,0.0,0.0,4.1,38.6,2.1,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,11.2,7261814.0,183178.0,0.0458954009182447,2.0,0.715,0.173,0.112
0.0,0.0,22.0,1.0,0.4,18.0,0.01,0.01,0.0,0.74,39.0,0.0,0.0,1.1,8.2,2024-09-15,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,4.0,0.0,3736254.0,1.0,1.0,0.0,2.0,5.0,-294232.0,95758.0,389990.0,6.0,False,1.0,18.0,0.0,0.0,0.0,90.0,Tottenham,Arsenal,0.0,1.0,26640.0,2024.0,674321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6888.0,Arsenal,4.0,3.0,4.0,5.8,DEF,2.0,0.02,0.02,0.0,3.58,1.0,0.0,6.4,60.6,3.4,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,16.9,11215887.0,2.0,0.02,0.02,0.0,3.58,1.0,0.0,6.4,60.6,3.4,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,16.9,11215887.0,-217819.0,-0.6057297199370867,5.0,0.319,0.266,0.416
0.0,0.0,7.0,0.0,0.3,18.0,0.0,0.0,0.0,2.16,47.0,2.0,0.0,2.5,24.2,2024-09-22,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,5.0,0.0,3663934.0,1.0,2.0,2.0,0.0,1.0,-106785.0,39461.0,146246.0,6.0,False,0.0,18.0,0.0,0.0,0.0,90.0,Manchester City,Arsenal,2.0,2.0,26651.0,2024.0,676602.0,0.0,0.0,0.0,0.0,0.0,0.0956112593412399,0.0956112593412399,6888.0,Arsenal,4.0,4.0,5.0,3.5,DEF,2.0,0.03,0.03,0.0,3.85,1.0,0.0,5.9,54.0,2.9,2.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.04,18.5,11461222.0,3.0,0.03,0.03,0.0,4.32,1.0,0.0,7.5,68.8,3.8,2.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,22.7,14952141.0,-72320.0,-0.5750187122725584,1.0,0.516,0.273,0.212
0.0,0.0,4.0,0.0,1.5,18.0,0.01,0.01,0.0,0.32,51.0,2.0,0.0,1.5,13.0,2024-09-28,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,6.0,0.0,3563681.0,1.0,2.0,4.0,0.0,0.0,-135179.0,170729.0,305908.0,6.0,True,1.0,18.0,0.0,0.0,0.0,90.0,Arsenal,Leicester,4.0,2.0,26655.0,2024.0,677836.0,0.0,0.0,0.0,0.0,0.0,0.5376276969909668,0.5376276969909668,6888.0,Arsenal,2.0,4.0,6.0,3.5,DEF,1.0,0.02,0.02,0.0,4.73,3.0,0.0,5.9,54.4,2.0,2.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,15.0,11354261.0,3.0,0.03,0.03,0.0,6.48,3.0,0.0,10.0,93.0,4.1,2.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,1.37,26.2,18616075.0,-100253.0,-0.2836099589415005,0.0,0.799,0.137,0.064
0.0,0.0,10.0,0.0,4.0,18.0,0.03,0.03,0.0,0.65,61.0,1.0,0.0,1.9,13.4,2024-10-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,7.0,0.0,3419740.0,1.0,1.0,3.0,2.0,2.0,-164493.0,60456.0,224949.0,6.0,True,0.0,18.0,0.0,0.0,0.0,90.0,Arsenal,Southampton,3.0,1.0,26666.0,2024.0,679517.0,0.0,0.0,0.0,0.0,0.0,0.8755447268486023,0.8755447268486023,6888.0,Arsenal,2.0,4.0,7.0,3.5,DEF,1.0,0.02,0.02,0.0,3.22,4.0,0.0,5.1,45.4,2.2,2.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,12.8,10963869.0,2.0,0.04,0.04,0.0,6.33,5.0,0.0,9.9,91.2,4.7,2.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,25.5,18688837.0,-143941.0,-0.576349398223577,2.0,0.837,0.112,0.05
0.0,0.0,-12.0,0.0,0.1,18.0,0.0,0.0,0.0,0.03,71.0,2.0,0.0,0.0,0.0,2024-10-19,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,1.0,8.0,0.0,3345949.0,1.0,0.0,2.0,0.0,-3.0,-102072.0,43802.0,145874.0,6.0,False,0.0,18.0,0.0,0.0,0.0,29.0,Bournemouth,Arsenal,2.0,0.0,26680.0,2024.0,681582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6888.0,Arsenal,4.0,3.0,8.0,0.7,DEF,0.0,0.04,0.04,0.0,3.13,5.0,0.0,5.9,50.6,5.8,2.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,1.51,10.5,10647355.0,1.0,0.06,0.06,0.0,5.7,6.0,0.0,9.3,80.8,7.5,4.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,7.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,22.0,18337682.0,-73791.0,-0.5381387207659377,-3.0,0.191,0.238,0.571
0.0,0.0,19.0,0.0,2.7,18.0,0.24,0.24,0.0,0.53,96.0,1.0,0.0,2.4,18.8,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,10.0,0.0,2445021.0,1.0,0.0,1.0,2.0,2.0,-74076.0,55502.0,129578.0,6.0,False,0.0,18.0,0.0,0.0,0.0,90.0,Newcastle United,Arsenal,1.0,0.0,26694.0,2024.0,684669.0,0.0,0.0,0.0,0.0,0.0,0.5796162486076355,0.5796162486076355,6888.0,Arsenal,4.0,4.0,10.0,0.7,DEF,0.0,0.03,0.03,0.0,0.68,3.0,0.0,1.9,13.4,4.1,2.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.88,4.2,6765689.0,0.0,0.04,0.04,0.0,3.16,7.0,0.0,5.9,50.6,5.9,2.0,299.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,1.51,11.2,13993304.0,-900928.0,-0.400237735033499,2.0,0.258,0.265,0.477
0.0,0.0,18.0,0.0,22.3,18.0,0.26,0.26,0.0,1.28,103.0,1.0,0.0,4.3,16.6,2024-11-10,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,11.0,0.0,2368808.0,1.0,1.0,1.0,4.0,2.0,-81301.0,20567.0,101868.0,6.0,False,0.0,18.0,0.0,0.0,0.0,90.0,Chelsea,Arsenal,1.0,1.0,26705.0,2024.0,687572.0,0.5203959345817566,0.0,2.0,0.0,0.0,1.0040302276611328,1.0040302276611328,6888.0,Arsenal,4.0,4.0,11.0,1.8,DEF,0.0,0.24,0.24,0.0,0.56,3.0,0.0,2.4,18.8,2.8,2.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,1.4,5790970.0,0.0,0.28,0.28,0.0,1.53,6.0,0.0,5.8,45.2,8.3,4.0,299.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.99,8.4,12774391.0,-76213.0,-0.6640339772123984,2.0,0.347,0.272,0.381
