assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,6.0,0.0,16.6,472.0,0.04,0.04,0.0,0.25,5.0,1.0,0.0,3.3,12.2,2024-08-17,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,1.0,0.0,21269.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,False,1.0,472.0,0.0,0.0,0.0,90.0,Newcastle United,Southampton,1.0,0.0,26606.0,2024.0,666371.0,0.0271818041801452,0.0,1.0,0.0,0.0,0.1353742629289627,0.1353742629289627,1735.0,Southampton,2.0,4.0,1.0,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.707,0.174,0.119
0.0,0.0,7.0,0.0,4.7,472.0,0.03,0.03,0.0,2.45,18.0,1.0,0.0,2.1,16.4,2024-08-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,2.0,0.0,34328.0,1.0,1.0,0.0,0.0,2.0,4565.0,6819.0,2254.0,4.0,True,0.0,472.0,0.0,0.0,0.0,90.0,Southampton,Nottingham Forest,0.0,1.0,26616.0,2024.0,668040.0,0.0,0.0,0.0,0.0,0.0,0.0302197560667991,0.0302197560667991,1735.0,Southampton,3.0,2.0,2.0,1.0,DEF,0.0,0.04,0.04,0.0,0.25,1.0,0.0,3.3,12.2,16.6,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.14,0.14,0.0,21269.0,0.0,0.04,0.04,0.0,0.25,1.0,0.0,3.3,12.2,16.6,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.14,0.14,0.0,21269.0,13059.0,0.503141188140637,2.0,0.384,0.282,0.333
0.0,0.0,-4.0,0.0,4.2,472.0,0.02,0.25,0.23,2.78,22.0,3.0,0.0,1.1,0.0,2024-08-31,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,3.0,0.0,70610.0,1.0,1.0,3.0,7.0,1.0,25703.0,34529.0,8826.0,4.0,False,0.0,472.0,0.0,1.0,0.1356502920389175,90.0,Brentford,Southampton,3.0,1.0,26623.0,2024.0,671738.0,0.0,0.0,0.0,0.0,0.1356502920389175,0.2499518692493438,0.2499518692493438,1735.0,Southampton,2.0,3.0,3.0,0.8,DEF,0.0,0.07,0.07,0.0,2.7,2.0,0.0,5.4,28.6,21.3,4.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.17,0.17,1.0,55597.0,0.0,0.07,0.07,0.0,2.7,2.0,0.0,5.4,28.6,21.3,4.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.17,0.17,1.0,55597.0,36282.0,0.592849728981663,1.0,0.547,0.245,0.208
0.0,0.0,-5.0,0.0,1.6,472.0,0.01,0.01,0.0,1.9,38.0,3.0,0.0,1.5,13.4,2024-09-14,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,1.0,4.0,0.0,102429.0,1.0,3.0,0.0,0.0,-2.0,27550.0,40803.0,13253.0,4.0,True,0.0,472.0,0.0,0.0,0.0,83.0,Southampton,Manchester United,0.0,3.0,26632.0,2024.0,673359.0,0.0,0.0,0.0,0.0,0.0,0.0734385848045349,0.0734385848045349,1735.0,Southampton,3.0,2.0,4.0,0.0,DEF,0.0,0.09,0.32,0.23,5.48,5.0,0.0,6.5,28.6,25.5,11.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,4.0,0.0,1.0,0.14,0.03,0.0,1.0,0.0,0.14,0.42,0.42,1.8,126207.0,0.0,0.09,0.32,0.23,5.48,5.0,0.0,6.5,28.6,25.5,11.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,4.0,0.0,1.0,0.14,0.03,0.0,1.0,0.0,0.14,0.42,0.42,1.8,126207.0,31819.0,0.509656652360515,-2.0,0.201,0.252,0.547
0.0,0.0,17.0,0.0,13.3,472.0,0.01,0.01,0.0,2.95,89.0,1.0,0.0,2.8,15.0,2024-10-26,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,9.0,0.0,63787.0,1.0,0.0,1.0,0.0,2.0,-1484.0,240.0,1724.0,4.0,False,0.0,472.0,0.0,0.0,0.0,90.0,Manchester City,Southampton,1.0,0.0,26683.0,2024.0,682946.0,0.2340802550315857,0.0,1.0,0.0,0.0,0.3150709867477417,0.3150709867477417,1735.0,Southampton,2.0,4.0,9.0,-1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38642.0,-0.7556008146639511,2.0,0.854,0.101,0.046
0.0,0.0,29.0,1.0,3.1,472.0,0.03,0.03,0.0,0.51,98.0,0.0,0.0,1.2,8.8,2024-11-02,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,10.0,0.0,64275.0,1.0,0.0,1.0,0.0,6.0,-93.0,1549.0,1642.0,4.0,True,0.0,472.0,0.0,0.0,0.0,82.0,Southampton,Everton,1.0,0.0,26699.0,2024.0,685115.0,0.0,0.0,0.0,0.0,0.0,0.0887085571885109,0.0887085571885109,1735.0,Southampton,2.0,2.0,10.0,2.2,DEF,0.0,0.01,0.01,0.0,2.95,1.0,0.0,2.8,15.0,13.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.23,0.0,1.0,0.0,0.0,0.32,0.32,-1.0,63787.0,0.0,0.01,0.01,0.0,2.95,1.0,0.0,2.8,15.0,13.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.23,0.0,1.0,0.0,0.0,0.32,0.32,-1.0,63787.0,488.0,-0.0291444688185521,6.0,0.364,0.272,0.364
0.0,0.0,-1.0,0.0,5.9,472.0,0.05,0.05,0.0,1.23,110.0,2.0,0.0,1.2,6.0,2024-11-09,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,11.0,0.0,71674.0,1.0,0.0,2.0,0.0,0.0,6025.0,7638.0,1613.0,4.0,False,0.0,472.0,0.0,0.0,0.0,66.0,Wolverhampton Wanderers,Southampton,2.0,0.0,26711.0,2024.0,686680.0,0.0,0.0,0.0,0.0,0.0,0.0277959816157817,0.0277959816157817,1735.0,Southampton,2.0,2.0,11.0,2.2,DEF,1.0,0.04,0.04,0.0,3.46,1.0,0.0,4.0,23.8,16.4,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.23,0.0,1.0,0.0,0.0,0.4,0.4,1.2,128062.0,1.0,0.04,0.04,0.0,3.46,1.0,0.0,4.0,23.8,16.4,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.23,0.0,1.0,0.0,0.0,0.4,0.4,1.2,128062.0,7399.0,0.6512809426007999,0.0,0.489,0.254,0.257
0.0,0.0,-5.0,0.0,0.7,472.0,0.01,0.06,0.05,3.15,120.0,3.0,0.0,2.6,19.2,2024-11-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,12.0,0.0,75640.0,1.0,3.0,2.0,6.0,0.0,3808.0,7120.0,3312.0,4.0,True,1.0,472.0,0.0,1.0,0.0705176666378974,90.0,Southampton,Liverpool,2.0,3.0,26721.0,2024.0,689128.0,0.0,0.0,0.0,0.0,0.0705176666378974,0.5020205974578857,0.5020205974578857,1735.0,Southampton,5.0,2.0,12.0,0.5,DEF,1.0,0.09,0.09,0.0,4.69,3.0,0.0,5.2,29.8,22.3,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.23,0.0,1.0,0.0,0.0,0.43,0.43,3.4,199736.0,1.0,0.09,0.09,0.0,4.69,3.0,0.0,5.2,29.8,22.3,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.23,0.0,1.0,0.0,0.0,0.43,0.43,3.4,199736.0,3966.0,0.3650306748466257,0.0,0.095,0.165,0.74
0.0,2.0,20.0,0.0,1.4,472.0,0.0,0.0,0.0,1.68,122.0,1.0,0.0,3.2,30.6,2024-11-29,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,13.0,0.0,76756.0,1.0,1.0,1.0,0.0,4.0,1183.0,3669.0,2486.0,4.0,False,0.0,472.0,0.0,0.0,0.0,90.0,Brighton,Southampton,1.0,1.0,26723.0,2024.0,689633.0,0.0,0.0,0.0,0.0,0.0,0.1039078682661056,0.1039078682661056,1735.0,Southampton,2.0,3.0,13.0,2.0,DEF,1.0,0.09,0.14,0.05,4.89,5.0,0.0,5.0,34.0,9.7,6.0,227.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,6.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.07,0.62,0.62,4.9,211589.0,1.0,0.1,0.15,0.05,7.84,6.0,0.0,7.8,49.0,23.0,6.0,317.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,6.0,8.0,0.0,1.0,0.07,0.23,0.0,1.0,0.0,0.07,0.93,0.93,3.9,275376.0,1116.0,0.1922014622258326,2.0,0.682,0.191,0.127
0.0,0.0,-25.0,0.0,0.0,472.0,0.0,0.0,0.0,2.26,140.0,5.0,0.0,0.6,5.6,2024-12-04,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,1.0,14.0,0.0,88889.0,1.0,5.0,1.0,0.0,-4.0,10721.0,13261.0,2540.0,4.0,True,0.0,472.0,0.0,0.0,0.0,38.0,Southampton,Chelsea,1.0,5.0,26741.0,2024.0,691449.0,0.0,0.0,0.0,0.0,0.0,0.6804705262184143,0.6804705262184143,1735.0,Southampton,4.0,2.0,14.0,-1.0,DEF,0.0,0.06,0.11,0.05,6.06,6.0,0.0,7.0,55.8,8.0,6.0,239.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,4.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.07,0.63,0.63,4.7,224070.0,1.0,0.1,0.15,0.05,9.52,7.0,0.0,11.0,79.6,24.4,6.0,407.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,7.0,12.0,0.0,1.0,0.07,0.23,0.0,1.0,0.0,0.07,1.04,1.04,5.9,352132.0,12133.0,0.6785013606733751,-4.0,0.119,0.174,0.707
