assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0.0,0.0,8.0,0.0,41.3,433.0,0.07,0.17,0.1,1.22,6.0,1.0,0.0,6.5,9.8,2024-08-17,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,1.0,0.0,430423.0,1.0,1.0,1.0,14.0,2.0,0.0,0.0,0.0,6.5,True,0.0,433.0,0.0,2.0,0.0887004509568214,90.0,Nottingham Forest,Bournemouth,1.0,1.0,26607.0,2024.0,666393.0,0.1202193796634674,0.0,3.0,0.0,0.0887004509568214,0.4421979784965515,0.2497734278440475,6857.0,Nottingham Forest,3.0,4.0,1.0,2.3,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.384,0.274,0.342
0.0,2.0,35.0,1.0,34.2,433.0,0.02,0.49,0.47,0.14,18.0,0.0,1.0,13.8,48.8,2024-08-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,2.0,0.0,414290.0,1.0,1.0,0.0,55.0,10.0,-32268.0,14421.0,46689.0,6.5,False,0.0,433.0,1.0,4.0,0.6530778408050537,90.0,Southampton,Nottingham Forest,0.0,1.0,26616.0,2024.0,668062.0,0.1997845321893692,0.0,3.0,1.0,0.6530778408050537,0.2539673447608948,0.0363744758069515,6857.0,Nottingham Forest,3.0,2.0,2.0,6.5,MID,0.0,0.07,0.17,0.1,1.22,1.0,0.0,6.5,9.8,41.3,14.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.09,0.12,0.0,3.0,0.0,0.09,0.44,0.25,2.3,430423.0,0.0,0.07,0.17,0.1,1.22,1.0,0.0,6.5,9.8,41.3,14.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.09,0.12,0.0,3.0,0.0,0.09,0.44,0.25,2.3,430423.0,8.0,0.384,0.282,0.333
0.0,0.0,13.0,0.0,36.7,433.0,0.7,0.83,0.13,0.74,29.0,1.0,0.0,10.6,14.6,2024-08-31,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,3.0,0.0,484356.0,1.0,1.0,1.0,55.0,1.0,45045.0,103142.0,58097.0,6.5,True,1.0,433.0,0.0,3.0,0.1267049610614776,90.0,Nottingham Forest,Wolverhampton Wanderers,1.0,1.0,26627.0,2024.0,671851.0,0.7341440916061401,0.0,3.0,0.0,0.1267049610614776,1.0678486824035645,0.910211145877838,6857.0,Nottingham Forest,2.0,4.0,3.0,4.3,MID,1.0,0.09,0.66,0.57,1.36,1.0,1.0,20.3,58.6,75.5,69.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,12.0,1.0,6.0,0.74,0.32,0.0,6.0,1.0,0.74,0.7,0.29,8.8,844713.0,1.0,0.09,0.66,0.57,1.36,1.0,1.0,20.3,58.6,75.5,69.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,12.0,1.0,6.0,0.74,0.32,0.0,6.0,1.0,0.74,0.7,0.29,8.8,844713.0,1.0,0.468,0.266,0.266
0.0,0.0,6.0,1.0,23.6,433.0,0.05,0.07,0.02,0.85,36.0,0.0,0.0,3.2,7.4,2024-09-14,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,4.0,0.0,359779.0,1.0,1.0,0.0,1.0,3.0,-122158.0,17404.0,139562.0,6.5,False,0.0,433.0,0.0,1.0,0.0271556172519922,84.0,Liverpool,Nottingham Forest,0.0,1.0,26635.0,2024.0,673788.0,0.4179857969284057,0.0,2.0,0.0,0.0271556172519922,0.4987636208534241,0.0536222159862518,6857.0,Nottingham Forest,3.0,5.0,4.0,3.5,MID,1.0,0.79,1.49,0.7,2.1,2.0,1.0,30.9,73.2,112.2,124.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,13.0,1.0,9.0,0.87,1.05,0.0,9.0,1.0,0.87,1.76,1.2,13.1,1329069.0,1.0,0.79,1.49,0.7,2.1,2.0,1.0,30.9,73.2,112.2,124.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,13.0,1.0,9.0,0.87,1.05,0.0,9.0,1.0,0.87,1.76,1.2,13.1,1329069.0,3.0,0.78,0.146,0.073
0.0,0.0,-3.0,0.0,1.9,433.0,0.03,0.1,0.07,0.89,42.0,2.0,0.0,2.8,2.6,2024-09-22,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,1.0,5.0,0.0,357182.0,1.0,2.0,2.0,23.0,-1.0,-9384.0,24129.0,33513.0,6.4,False,0.0,433.0,0.0,1.0,0.0897669792175293,87.0,Brighton,Nottingham Forest,2.0,2.0,26650.0,2024.0,676321.0,0.0,0.0,0.0,0.0,0.0897669792175293,0.5389375686645508,0.4491705894470215,6857.0,Nottingham Forest,3.0,3.0,5.0,3.2,MID,2.0,0.77,1.39,0.62,1.73,1.0,1.0,27.6,70.8,94.5,111.0,260.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,14.0,1.0,8.0,0.81,1.35,0.0,8.0,1.0,0.81,1.82,1.0,14.3,1258425.0,2.0,0.84,1.56,0.72,2.95,2.0,1.0,34.1,80.6,135.8,125.0,350.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,16.0,1.0,10.0,0.9,1.47,0.0,11.0,1.0,0.9,2.26,1.25,16.6,1688848.0,-1.0,0.534,0.253,0.213
0.0,0.0,10.0,0.0,19.3,433.0,0.01,0.09,0.08,1.24,65.0,1.0,0.0,5.3,12.8,2024-10-06,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,7.0,0.0,178742.0,1.0,1.0,1.0,21.0,2.0,-30911.0,2725.0,33636.0,6.3,False,0.0,433.0,0.0,2.0,0.1100354567170143,77.0,Chelsea,Nottingham Forest,1.0,1.0,26668.0,2024.0,680159.0,0.0265257805585861,0.0,1.0,0.0,0.1100354567170143,0.4738441705703735,0.402302622795105,6857.0,Nottingham Forest,3.0,4.0,7.0,1.0,MID,1.0,0.08,0.17,0.09,1.74,2.0,0.0,6.0,10.0,25.5,24.0,162.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.12,0.42,0.0,2.0,0.0,0.12,1.04,0.5,6.7,716961.0,2.0,0.8,1.49,0.69,2.62,3.0,1.0,30.4,73.4,96.4,134.0,342.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,3.0,13.0,1.0,9.0,0.9,1.35,0.0,8.0,1.0,0.9,2.36,1.45,17.5,1615607.0,2.0,0.639,0.213,0.148
0.0,0.0,11.0,1.0,20.2,433.0,0.09,0.25,0.16,0.07,97.0,0.0,0.0,3.7,8.4,2024-11-02,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,10.0,0.0,120545.0,1.0,0.0,3.0,8.0,3.0,-14578.0,387.0,14965.0,6.3,True,0.0,433.0,0.0,1.0,0.1586639583110809,67.0,Nottingham Forest,West Ham,3.0,0.0,26698.0,2024.0,685061.0,0.0831485986709594,0.0,1.0,0.0,0.1586639583110809,0.7110927700996399,0.7110927700996399,6857.0,Nottingham Forest,2.0,4.0,10.0,0.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.15,2.13,3.0,0.0,8.1,15.4,21.2,44.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,3.0,0.2,0.03,0.0,1.0,0.0,0.2,1.01,0.85,4.2,535924.0,3.0,0.445,0.273,0.281
0.0,0.0,2.0,0.0,2.6,433.0,0.01,0.14,0.13,1.01,107.0,1.0,0.0,1.2,2.6,2024-11-10,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,11.0,0.0,125232.0,1.0,3.0,1.0,7.0,1.0,3411.0,7889.0,4478.0,6.3,True,0.0,433.0,0.0,1.0,0.1155037507414817,62.0,Nottingham Forest,Newcastle United,1.0,3.0,26704.0,2024.0,687318.0,0.0,0.0,0.0,0.0,0.1155037507414817,0.0,0.0,6857.0,Nottingham Forest,3.0,4.0,11.0,1.0,MID,1.0,0.09,0.25,0.16,0.07,0.0,0.0,3.7,8.4,20.2,8.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.16,0.08,0.0,1.0,0.0,0.16,0.71,0.71,0.5,120545.0,1.0,0.1,0.34,0.24,1.31,1.0,0.0,9.0,21.2,39.5,29.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,3.0,0.27,0.11,0.0,2.0,0.0,0.27,1.18,1.11,1.5,299287.0,1.0,0.365,0.281,0.354
0.0,0.0,10.0,1.0,23.4,433.0,0.19,0.31,0.12,0.44,127.0,0.0,0.0,6.5,9.6,2024-11-30,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,13.0,0.0,118358.0,1.0,0.0,1.0,32.0,2.0,-6711.0,1281.0,7992.0,6.3,True,1.0,433.0,0.0,3.0,0.1071255728602409,80.0,Nottingham Forest,Ipswich,1.0,0.0,26728.0,2024.0,689997.0,0.0875144675374031,0.0,1.0,0.0,0.1071255728602409,0.3844882249832153,0.2122010737657547,6857.0,Nottingham Forest,2.0,4.0,13.0,1.1,MID,1.0,0.1,0.39,0.29,1.08,1.0,0.0,4.9,11.0,22.8,15.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,2.0,0.27,0.08,0.0,1.0,0.0,0.27,0.71,0.71,1.5,245777.0,1.0,0.1,0.39,0.29,1.08,1.0,0.0,4.9,11.0,22.8,15.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,2.0,0.27,0.08,0.0,1.0,0.0,0.27,0.71,0.71,1.5,245777.0,2.0,0.549,0.253,0.198
0.0,0.0,14.0,0.0,52.0,433.0,0.14,0.23,0.09,2.1,138.0,3.0,0.0,9.6,24.8,2024-12-04,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,14.0,0.0,115155.0,1.0,0.0,3.0,19.0,1.0,-3599.0,1525.0,5124.0,6.3,False,1.0,433.0,0.0,1.0,0.0738934651017189,64.0,Manchester City,Nottingham Forest,3.0,0.0,26739.0,2024.0,691409.0,0.1404386013746261,0.0,4.0,0.0,0.0738934651017189,0.2143320739269256,0.0710735544562339,6857.0,Nottingham Forest,3.0,4.0,14.0,0.0,MID,1.0,0.2,0.45,0.25,1.45,1.0,0.0,7.7,12.2,26.0,39.0,135.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,4.0,0.22,0.09,0.0,1.0,0.0,0.22,0.38,0.21,2.1,243590.0,2.0,0.29,0.7,0.41,1.52,1.0,0.0,11.4,20.6,46.2,47.0,197.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,6.0,0.0,5.0,0.38,0.17,0.0,2.0,0.0,0.38,1.1,0.92,2.6,364135.0,1.0,0.698,0.19,0.112
