assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,8.0,0.0,4.5,81.0,0.01,0.01,0.0,1.02,6.0,1.0,0.0,1.2,7.8,2024-08-17,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,1.0,0.0,14466.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.5,False,0.0,81.0,0.0,0.0,0.0,74.0,Nottingham Forest,Bournemouth,1.0,1.0,26607.0,2024.0,666402.0,0.0,0.0,0.0,0.0,0.0,0.0574959442019462,0.0574959442019462,825.0,Bournemouth,3.0,4.0,1.0,1.9,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.384,0.274,0.342
0.0,0.0,3.0,0.0,0.0,81.0,0.0,0.0,0.0,0.06,12.0,0.0,0.0,0.2,2.0,2024-08-25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,2.0,0.0,17671.0,0.0,1.0,1.0,0.0,1.0,-605.0,808.0,1413.0,4.5,True,0.0,81.0,0.0,0.0,0.0,1.0,Bournemouth,Newcastle United,1.0,1.0,26620.0,2024.0,668715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Bournemouth,3.0,3.0,2.0,1.0,DEF,0.0,0.01,0.01,0.0,1.02,1.0,0.0,1.2,7.8,4.5,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,1.9,14466.0,0.0,0.01,0.01,0.0,1.02,1.0,0.0,1.2,7.8,4.5,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,1.9,14466.0,3205.0,-0.2723998199009455,1.0,0.32,0.253,0.427
0.0,0.0,5.0,0.0,10.0,81.0,0.0,0.0,0.0,0.08,24.0,0.0,0.0,1.5,5.4,2024-08-31,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,3.0,0.0,17855.0,0.0,3.0,2.0,0.0,1.0,-818.0,1192.0,2010.0,4.5,False,0.0,81.0,0.0,0.0,0.0,12.0,Everton,Bournemouth,2.0,3.0,26624.0,2024.0,671779.0,0.0697761848568916,0.0,1.0,0.0,0.0,1.1680855751037598,1.0983093976974487,825.0,Bournemouth,3.0,3.0,3.0,1.3,DEF,0.0,0.01,0.01,0.0,1.08,1.0,0.0,1.4,9.8,4.5,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,2.9,32137.0,0.0,0.01,0.01,0.0,1.08,1.0,0.0,1.4,9.8,4.5,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,2.9,32137.0,184.0,-0.2554653341661461,1.0,0.349,0.282,0.369
0.0,0.0,19.0,1.0,0.4,81.0,0.0,0.0,0.0,0.47,32.0,0.0,0.0,1.1,10.4,2024-09-14,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,4.0,0.0,17161.0,1.0,1.0,0.0,0.0,5.0,-1468.0,586.0,2054.0,4.5,True,1.0,81.0,0.0,0.0,0.0,76.0,Bournemouth,Chelsea,0.0,1.0,26639.0,2024.0,674147.0,0.0,0.0,0.0,0.0,0.0,0.1673186719417572,0.1673186719417572,825.0,Bournemouth,4.0,3.0,4.0,2.2,DEF,0.0,0.01,0.01,0.0,1.16,1.0,0.0,2.9,15.2,14.5,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,0.07,0.0,1.0,0.0,0.0,1.23,1.16,4.2,49992.0,0.0,0.01,0.01,0.0,1.16,1.0,0.0,2.9,15.2,14.5,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,0.07,0.0,1.0,0.0,0.0,1.23,1.16,4.2,49992.0,-694.0,-0.556060606060606,5.0,0.283,0.247,0.47
0.0,0.0,4.0,0.0,0.0,81.0,0.0,0.0,0.0,0.4,46.0,0.0,0.0,0.5,5.0,2024-09-21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,5.0,0.0,18408.0,0.0,0.0,3.0,0.0,1.0,559.0,1534.0,975.0,4.5,False,0.0,81.0,0.0,0.0,0.0,17.0,Liverpool,Bournemouth,3.0,0.0,26645.0,2024.0,675712.0,0.0,0.0,0.0,0.0,0.0,0.0420288033783435,0.0420288033783435,825.0,Bournemouth,3.0,5.0,5.0,1.5,DEF,1.0,0.0,0.0,0.0,0.61,0.0,0.0,2.8,17.8,10.4,0.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,7.0,0.0,0.0,0.0,0.07,0.0,1.0,0.0,0.0,1.34,1.27,4.5,52687.0,1.0,0.01,0.01,0.0,1.63,1.0,0.0,4.0,25.6,14.9,0.0,153.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,9.0,0.0,0.0,0.0,0.07,0.0,1.0,0.0,0.0,1.39,1.32,6.4,67153.0,1247.0,0.2227979274611398,1.0,0.739,0.148,0.113
0.0,0.0,8.0,0.0,2.6,81.0,0.01,0.01,0.0,0.6,52.0,1.0,0.0,0.8,5.8,2024-09-30,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,6.0,0.0,22419.0,1.0,1.0,3.0,0.0,2.0,2993.0,5177.0,2184.0,4.5,True,0.0,81.0,0.0,0.0,0.0,90.0,Bournemouth,Southampton,3.0,1.0,26661.0,2024.0,678923.0,0.0,0.0,0.0,0.0,0.0,0.057191751897335,0.057191751897335,825.0,Bournemouth,2.0,3.0,6.0,3.2,DEF,1.0,0.0,0.0,0.0,0.95,0.0,0.0,3.1,20.8,10.4,0.0,108.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,7.0,0.0,0.0,0.0,0.07,0.0,1.0,0.0,0.0,1.38,1.31,5.0,53424.0,1.0,0.01,0.01,0.0,2.03,1.0,0.0,4.5,30.6,14.9,0.0,174.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,7.0,10.0,0.0,0.0,0.0,0.07,0.0,1.0,0.0,0.0,1.43,1.37,7.9,85561.0,4011.0,0.406602363809265,2.0,0.573,0.228,0.199
0.0,0.0,3.0,0.0,1.3,81.0,0.0,0.0,0.0,0.76,68.0,1.0,0.0,0.8,4.6,2024-10-05,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,7.0,0.0,24317.0,1.0,0.0,1.0,2.0,2.0,1640.0,3754.0,2114.0,4.5,False,0.0,81.0,0.0,0.0,0.0,66.0,Leicester,Bournemouth,1.0,0.0,26663.0,2024.0,679436.0,0.0,0.0,0.0,0.0,0.0,0.0797215849161148,0.0797215849161148,825.0,Bournemouth,3.0,2.0,7.0,3.0,DEF,1.0,0.01,0.01,0.0,1.47,1.0,0.0,2.4,21.2,3.0,0.0,185.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,6.9,57988.0,1.0,0.01,0.01,0.0,1.61,1.0,0.0,4.1,28.6,13.0,0.0,202.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,9.0,10.0,0.0,0.0,0.0,0.07,0.0,1.0,0.0,0.0,1.43,1.36,9.2,93514.0,1898.0,0.2794819359236537,2.0,0.298,0.258,0.444
0.0,0.0,5.0,0.0,1.3,81.0,0.0,0.0,0.0,0.46,71.0,0.0,0.0,0.4,2.8,2024-10-19,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,8.0,0.0,21497.0,0.0,0.0,2.0,0.0,1.0,-3016.0,458.0,3474.0,4.5,True,0.0,81.0,0.0,0.0,0.0,40.0,Bournemouth,Arsenal,2.0,0.0,26680.0,2024.0,681577.0,0.0,0.0,0.0,0.0,0.0,0.020929617807269,0.020929617807269,825.0,Bournemouth,4.0,3.0,8.0,0.7,DEF,0.0,0.01,0.01,0.0,1.76,2.0,0.0,2.1,15.4,3.9,2.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,7.7,65144.0,1.0,0.01,0.01,0.0,2.31,2.0,0.0,4.7,31.2,14.3,2.0,260.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,9.0,11.0,0.0,0.0,0.0,0.07,0.0,1.0,0.0,0.0,1.51,1.44,11.2,100160.0,-2820.0,-0.7670396744659207,1.0,0.191,0.238,0.571
0.0,0.0,-1.0,0.0,11.6,81.0,0.01,0.01,0.0,1.15,82.0,1.0,0.0,1.7,5.0,2024-10-26,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,9.0,0.0,21091.0,0.0,1.0,1.0,0.0,1.0,-671.0,485.0,1156.0,4.5,False,1.0,81.0,0.0,0.0,0.0,61.0,Aston Villa,Bournemouth,1.0,1.0,26684.0,2024.0,682988.0,0.0240442007780075,0.0,1.0,0.0,0.0,0.0558974482119083,0.0318532474339008,825.0,Bournemouth,3.0,3.0,9.0,1.5,DEF,0.0,0.01,0.01,0.0,1.82,2.0,0.0,2.0,13.2,5.2,2.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,6.9,68233.0,1.0,0.01,0.01,0.0,2.69,2.0,0.0,3.6,28.6,5.6,2.0,292.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,10.6,103802.0,-406.0,-0.408897014015844,1.0,0.516,0.245,0.239
0.0,0.0,7.0,0.0,15.4,81.0,0.01,0.61,0.6,1.56,91.0,1.0,0.0,3.9,19.4,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,10.0,0.0,20339.0,1.0,1.0,2.0,4.0,2.0,-995.0,514.0,1509.0,4.5,True,0.0,81.0,0.0,1.0,0.2666778862476349,90.0,Bournemouth,Manchester City,2.0,1.0,26692.0,2024.0,684964.0,0.0515164360404014,0.0,1.0,0.0,0.2666778862476349,0.776430606842041,0.4582363069057464,825.0,Bournemouth,4.0,3.0,10.0,0.3,DEF,0.0,0.01,0.01,0.0,2.37,2.0,0.0,2.9,12.4,14.2,2.0,167.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.16,0.13,5.2,66905.0,0.0,0.02,0.02,0.0,3.37,3.0,0.0,4.2,23.2,16.8,2.0,278.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,10.0,7.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.26,0.23,9.9,107732.0,-752.0,-0.4918437963420662,2.0,0.175,0.223,0.602
