assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,20,1,23.3,346,0.09,0.22,0.13,1.01,9,0,0,6.5,12.8,2024-08-18,90,0,0,0,0,0,0,0,False,6,0,0,0,0,1,0,280527,1,2,0,29.0,3,0,0,0,6.5,False,0,0,2,0.1034739688038826,90,Chelsea,Manchester City,0,2,26610,2024,667031,0.046097420156002,0,1,0,0.1034739688038826,0.6836467385292053,0.5801727771759033,Manchester City,4,4,1,3.3,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.231,0.243,0.526
0,0,14,0,26.6,346,0.44,0.44,0.0,0.29,17,1,0,4.3,10.4,2024-08-24,70,0,0,0,0,0,0,0,False,10,0,0,0,0,2,0,494364,1,1,4,6.0,2,139711,174178,34467,6.5,True,0,0,0,0.0,76,Manchester City,Ipswich,4,1,26615,2024,668079,0.6963613033294678,0,2,0,0.0,0.8521431088447571,0.1557817757129669,Manchester City,2,4,2,4.0,MID,1.0,0.09,0.22,0.13,1.01,0.0,0.0,6.5,12.8,23.3,29.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,0.1,0.05,0.0,0.0,1.0,0.0,0.1,0.68,0.58,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213837.0,0.6696110618514702,2.0,0.876,0.079,0.045
0,0,21,0,36.2,346,0.23,0.28,0.05,0.29,30,1,0,7.1,13.6,2024-08-31,67,0,0,0,0,0,0,0,False,19,0,0,0,0,3,0,425024,1,3,1,21.0,2,-76263,52587,128850,6.5,False,0,0,1,0.0934814065694809,70,West Ham,Manchester City,1,3,26628,2024,672023,0.1590382158756256,0,2,0,0.0934814065694809,0.8251680135726929,0.6351258754730225,Manchester City,4,2,3,3.3,MID,0.0,0.44,0.44,0.0,0.29,1.0,0.0,4.3,10.4,26.6,6.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.7,0.0,0.0,2.0,0.0,0.0,0.85,0.16,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69340.0,-0.4203277170588138,2.0,0.136,0.173,0.691
0,0,9,0,20.1,346,0.06,0.11,0.05,0.6,47,2,0,3.8,6.4,2024-09-22,69,0,0,0,0,0,0,0,False,1,0,0,0,0,5,0,292835,1,2,2,11.0,2,-77383,6351,83734,6.5,True,0,0,2,0.0507992394268512,79,Manchester City,Arsenal,2,2,26651,2024,676594,0.018000504001975,0,1,0,0.0507992394268512,0.1306286752223968,0.1048899665474891,Manchester City,5,4,5,1.5,MID,0.0,0.23,0.28,0.05,0.29,1.0,0.0,7.1,13.6,36.2,21.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.09,0.16,0.0,0.0,2.0,0.0,0.09,0.83,0.64,3.3,0.33,0.25,0.31,0.06,0.53,0.67,0.0,5.97,12.27,28.7,18.67,75.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.67,2.33,0.0,1.0,0.07,0.3,0.0,0.0,1.67,0.0,0.07,0.79,0.46,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-132189.0,-0.8589998334905922,2.0,0.526,0.263,0.211
0,0,2,0,1.3,346,0.01,0.01,0.0,0.0,58,0,0,0.3,1.4,2024-09-28,9,0,0,0,0,0,0,0,False,15,0,0,0,0,6,0,257268,0,1,1,0.0,1,-40244,12343,52587,6.4,False,0,0,0,0.0,8,Newcastle United,Manchester City,1,1,26652,2024,677457,0.0,0,0,0,0.0,0.1138557717204094,0.1138557717204094,Manchester City,4,4,6,1.5,MID,0.0,0.06,0.11,0.05,0.6,2.0,0.0,3.8,6.4,20.1,11.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.05,0.02,0.0,0.0,1.0,0.0,0.05,0.13,0.1,1.5,0.0,0.24,0.28,0.03,0.39,1.33,0.0,5.07,10.13,27.63,12.67,68.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.33,2.0,0.0,1.0,0.05,0.29,0.0,0.0,1.67,0.0,0.05,0.6,0.3,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35567.0,-0.6198059448636993,1.0,0.182,0.221,0.597
0,0,24,0,4.2,346,0.0,0.06,0.06,0.86,69,1,1,4.5,34.0,2024-10-05,28,0,0,0,0,0,0,0,False,9,0,0,0,0,7,0,227660,0,2,3,7.0,6,-32731,8298,41029,6.4,True,0,1,1,0.0407094098627567,27,Manchester City,Fulham,3,2,26664,2024,679462,0.0,0,0,1,0.0407094098627567,0.0407094098627567,0.0,Manchester City,3,4,7,3.2,MID,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.3,1.4,1.3,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,1.5,0.0,0.1,0.13,0.03,0.3,1.0,0.0,3.73,7.13,19.2,10.67,48.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.33,1.67,0.0,1.0,0.05,0.06,0.0,0.0,1.0,0.0,0.05,0.36,0.28,2.1,0.2,0.17,0.21,0.05,0.44,0.8,0.0,4.4,8.92,21.5,13.4,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,1.6,2.0,0.0,1.0,0.05,0.18,0.0,0.0,1.2,0.0,0.05,0.52,0.32,2.72,-29608.0,-0.6635514018691588,6.0,0.763,0.136,0.1
1,0,24,0,29.4,346,0.21,0.32,0.11,0.97,80,1,0,10.0,27.0,2024-10-20,65,0,0,0,0,0,0,0,False,20,0,0,0,0,8,0,240710,1,2,1,44.0,5,7999,24026,16027,6.3,False,0,0,3,0.1378750801086425,68,Wolverhampton Wanderers,Manchester City,1,2,26681,2024,681898,0.1188041120767593,1,2,0,0.1378750801086425,0.3763287663459778,0.2119544893503189,Manchester City,4,3,8,5.0,MID,0.0,0.0,0.06,0.06,0.86,1.0,1.0,4.5,34.0,4.2,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,1.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.04,0.04,0.0,3.2,0.0,0.02,0.06,0.04,0.49,1.0,0.33,2.87,13.93,8.53,6.0,35.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,2.0,3.0,0.33,1.0,0.03,0.01,0.0,0.0,0.33,0.33,0.03,0.1,0.07,2.07,0.0,0.15,0.18,0.03,0.41,1.0,0.2,4.0,13.16,17.68,9.0,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,2.2,2.6,0.2,0.8,0.04,0.17,0.0,0.0,1.0,0.2,0.04,0.39,0.2,2.7,13050.0,0.1997103837415424,5.0,0.12,0.16,0.721
0,0,6,0,11.0,346,0.01,0.05,0.04,0.0,91,0,0,4.3,7.0,2024-11-02,5,0,0,0,0,0,0,0,False,3,0,0,0,0,10,0,174267,0,1,2,25.0,1,-51291,225,51516,6.3,False,0,0,1,0.0555632337927818,4,Bournemouth,Manchester City,2,1,26692,2024,684989,0.0225153788924217,0,1,0,0.0555632337927818,0.0799601450562477,0.024396913126111,Manchester City,4,3,10,0.0,MID,0.0,0.21,0.32,0.11,0.97,1.0,0.0,10.0,27.0,29.4,44.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,3.0,0.14,0.12,1.0,1.0,2.0,0.0,0.14,0.38,0.21,5.0,0.0,0.07,0.13,0.06,0.61,0.67,0.33,4.93,20.8,11.63,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,1.67,4.0,0.33,1.33,0.06,0.04,0.33,0.33,0.67,0.33,0.06,0.18,0.11,3.23,0.0,0.1,0.16,0.05,0.54,1.0,0.2,5.14,16.48,18.24,16.6,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,1.6,3.2,0.2,1.4,0.06,0.06,0.2,0.2,1.0,0.2,0.06,0.3,0.21,2.9,-66443.0,-0.9913028352757,1.0,0.172,0.225,0.603
0,0,9,0,13.2,346,0.03,0.07,0.04,1.07,125,1,0,3.9,10.6,2024-12-01,33,0,0,0,0,0,0,0,False,12,0,0,0,0,13,0,155835,0,0,2,15.0,1,-8072,186,8258,6.3,False,0,0,1,0.0634948462247848,30,Liverpool,Manchester City,2,0,26726,2024,690884,0.0859927162528038,0,1,0,0.0634948462247848,0.2287696450948715,0.079282097518444,Manchester City,4,5,13,0.4,MID,0.0,0.01,0.05,0.04,0.0,0.0,0.0,4.3,7.0,11.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.06,0.02,0.0,0.0,1.0,0.0,0.06,0.08,0.02,0.0,0.0,0.07,0.14,0.07,0.61,0.67,0.33,6.27,22.67,14.87,25.33,32.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,2.0,4.0,0.33,1.67,0.08,0.05,0.33,0.33,1.0,0.33,0.08,0.17,0.08,2.73,0.0,0.06,0.11,0.05,0.49,0.8,0.2,4.58,15.16,13.2,17.4,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,1.8,3.0,0.2,1.4,0.06,0.03,0.2,0.2,0.8,0.2,0.06,0.15,0.09,2.24,-18432.0,-0.95594504973946,1.0,0.451,0.263,0.287
1,2,45,1,20.4,346,0.24,0.43,0.19,1.04,138,0,1,12.2,59.2,2024-12-04,89,0,0,0,0,0,0,0,False,16,0,0,0,0,14,0,158809,1,0,3,42.0,13,2111,6980,4869,6.2,True,0,1,3,0.404386967420578,90,Manchester City,Nottingham Forest,3,0,26739,2024,691394,0.3475396633148193,1,1,1,0.404386967420578,0.716691255569458,0.3475396633148193,Manchester City,4,4,14,4.5,MID,0.0,0.03,0.07,0.04,1.07,1.0,0.0,3.9,10.6,13.2,15.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.06,0.09,0.0,0.0,1.0,0.0,0.06,0.23,0.08,0.4,0.0,0.08,0.15,0.06,0.68,0.67,0.0,6.07,14.87,17.87,28.0,34.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.67,2.33,0.0,1.67,0.09,0.08,0.33,0.33,1.33,0.0,0.09,0.23,0.11,1.8,0.0,0.05,0.1,0.05,0.58,0.6,0.2,4.6,16.0,11.82,18.2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,1.8,2.8,0.2,1.2,0.06,0.05,0.2,0.2,0.8,0.2,0.06,0.17,0.09,2.02,2974.0,0.178158494387712,11.0,0.696,0.199,0.105
