assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,11,0,3.2,553,0.02,0.02,0.0,1.24,2,2,0,1.2,8.6,2024-08-17,83,0,0,0,0,0,0,0,False,1,0,0,0,0,1,0,11511,1,0,2,0.0,1,0,0,0,5.0,False,1,0,0,0.0,85,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666314,0.0,0,0,0,0.0,0.2483385056257248,0.2483385056257248,Wolverhampton Wanderers,3,5,1,0.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.801,0.126,0.073
0,0,7,0,6.2,553,0.02,0.04,0.02,1.56,20,6,0,2.0,13.2,2024-08-25,90,0,0,0,0,0,0,0,False,6,0,0,0,0,2,0,12488,1,6,2,1.0,2,-750,765,1515,5.0,True,0,0,1,0.0159965883940458,90,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668737,0.0,0,0,0,0.0159965883940458,0.657800555229187,0.657800555229187,Wolverhampton Wanderers,3,3,2,1.5,MID,0.0,0.02,0.02,0.0,1.24,2.0,0.0,1.2,8.6,3.2,0.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0,-0.3289473684210526,2.0,0.219,0.238,0.543
0,0,-3,0,3.5,553,0.01,0.07,0.06,0.36,29,1,0,0.8,3.4,2024-08-31,59,0,0,0,0,0,0,0,False,16,0,0,0,0,3,0,12372,1,1,1,1.0,0,-851,956,1807,5.0,False,1,0,1,0.0240380223840475,62,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671864,0.0,0,0,0,0.0240380223840475,0.0486552864313125,0.024617264047265,Wolverhampton Wanderers,3,4,3,1.0,MID,0.0,0.02,0.04,0.02,1.56,6.0,0.0,2.0,13.2,6.2,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.66,0.66,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.0,-0.3079985522982266,0.0,0.481,0.26,0.26
0,0,17,0,11.0,553,0.02,0.07,0.05,1.21,40,2,0,2.9,12.4,2024-09-15,90,0,0,0,0,0,0,0,False,15,0,0,0,0,4,0,11830,1,2,1,6.0,2,-1100,1051,2151,4.9,True,0,0,1,0.0358638763427734,90,Wolverhampton Wanderers,Newcastle United,1,2,26641,2024,674617,0.0,0,0,0,0.0358638763427734,0.906694233417511,0.906694233417511,Wolverhampton Wanderers,4,3,4,0.7,MID,0.0,0.01,0.07,0.06,0.36,1.0,0.0,0.8,3.4,3.5,1.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.02,1.0,0.0,0.02,0.04,0.03,1.05,3.0,0.0,1.33,8.4,4.3,0.67,77.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.33,1.67,1.0,0.0,0.67,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.32,0.31,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-542.0,-0.3435352904434728,2.0,0.279,0.271,0.451
0,0,10,0,8.9,553,0.02,0.02,0.0,0.58,41,1,0,2.3,14.0,2024-09-21,81,0,0,0,0,0,0,0,False,2,0,0,0,0,5,0,12121,1,1,3,0.0,1,-14,987,1001,4.9,False,1,0,0,0.0,88,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675768,0.0,0,0,0,0.0,0.117926575243473,0.117926575243473,Wolverhampton Wanderers,3,4,5,1.2,MID,0.0,0.02,0.07,0.05,1.21,2.0,0.0,2.9,12.4,11.0,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.91,0.91,0.7,0.0,0.02,0.06,0.04,1.04,3.0,0.0,1.9,9.67,6.9,2.67,79.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,3.0,1.33,1.33,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.54,0.53,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,-0.0070422535211267,1.0,0.598,0.223,0.179
0,0,8,0,3.7,553,0.01,0.01,0.0,2.54,60,2,0,0.8,1.8,2024-09-28,90,0,0,0,0,0,0,0,False,12,0,0,0,0,6,0,11468,1,2,1,2.0,2,-796,507,1303,4.9,True,0,0,0,0.0,90,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678057,0.0,0,0,0,0.0,0.0862123593688011,0.0862123593688011,Wolverhampton Wanderers,5,3,6,1.2,MID,0.0,0.02,0.02,0.0,0.58,1.0,0.0,2.3,14.0,8.9,0.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,1.2,0.0,0.02,0.05,0.04,0.72,1.33,0.0,2.0,9.93,7.8,2.33,76.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,1.67,1.0,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.36,0.35,0.97,0.0,0.02,0.04,0.03,0.99,2.4,0.0,1.84,10.32,6.56,1.6,80.6,0.0,0.0,0.0,0.0,0.6,0.0,1.0,2.0,1.8,1.2,0.0,0.6,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.4,0.39,1.0,-653.0,-0.4397790055248619,2.0,0.119,0.166,0.716
0,0,14,0,15.9,553,0.03,0.05,0.02,3.15,63,4,0,2.7,7.4,2024-10-05,76,0,0,0,0,0,0,0,False,4,0,0,0,0,7,0,11569,1,3,5,4.0,2,-131,803,934,4.9,False,0,0,1,0.0193669646978378,81,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679567,0.035907432436943,0,1,0,0.0193669646978378,0.0928790867328643,0.0376046895980834,Wolverhampton Wanderers,3,3,7,1.8,MID,0.0,0.01,0.01,0.0,2.54,2.0,0.0,0.8,1.8,3.7,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,1.2,0.0,0.02,0.03,0.02,1.44,1.67,0.0,2.0,9.4,7.87,2.67,87.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.67,1.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.37,0.37,1.03,0.0,0.02,0.04,0.03,1.25,2.4,0.0,1.76,8.96,6.66,2.0,82.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.4,1.6,1.4,0.0,0.6,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.36,0.36,1.12,101.0,-0.0754173862982153,2.0,0.46,0.262,0.278
0,0,7,0,0.6,553,0.0,0.0,0.0,1.3,80,1,0,1.5,12.6,2024-10-20,89,0,0,0,0,0,0,0,False,13,0,0,0,0,8,0,11038,1,2,1,2.0,1,-639,299,938,4.9,True,1,0,0,0.0,90,Wolverhampton Wanderers,Manchester City,1,2,26681,2024,681881,0.0,0,0,0,0.0,0.0,0.0,Wolverhampton Wanderers,4,3,8,0.7,MID,0.0,0.03,0.05,0.02,3.15,4.0,0.0,2.7,7.4,15.9,4.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,1.0,0.02,0.04,0.0,0.0,1.0,0.0,0.02,0.09,0.04,1.8,0.0,0.02,0.03,0.01,2.09,2.33,0.0,1.93,7.73,9.5,2.0,82.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,3.0,1.67,0.0,0.33,0.01,0.01,0.0,0.0,0.33,0.0,0.01,0.1,0.08,1.4,0.0,0.02,0.04,0.03,1.57,2.0,0.0,1.9,7.8,8.6,2.6,79.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.8,2.2,1.4,0.0,0.6,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.25,0.23,1.18,-531.0,-0.5165723524656427,1.0,0.12,0.16,0.721
0,0,6,0,12.0,553,0.01,0.04,0.03,1.31,84,2,0,2.4,6.8,2024-10-26,90,0,0,0,0,0,0,0,False,5,0,0,0,0,9,0,11218,1,2,2,5.0,2,45,535,490,4.9,False,0,0,1,0.0609717704355716,90,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683046,0.1588069200515747,0,1,0,0.0609717704355716,0.219778686761856,0.0,Wolverhampton Wanderers,3,3,9,1.8,MID,0.0,0.0,0.0,0.0,1.3,1.0,0.0,1.5,12.6,0.6,2.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.01,0.02,0.01,2.33,2.33,0.0,1.67,7.27,6.73,2.67,85.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.33,2.33,1.67,0.0,0.33,0.01,0.01,0.0,0.0,0.33,0.0,0.01,0.06,0.04,1.23,0.0,0.02,0.03,0.01,1.76,2.0,0.0,2.04,9.64,8.02,2.8,85.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.0,2.2,1.6,0.0,0.4,0.01,0.01,0.0,0.0,0.2,0.0,0.01,0.24,0.23,1.12,180.0,0.0439024390243902,2.0,0.581,0.209,0.209
0,3,41,0,33.6,553,0.02,0.23,0.21,2.51,100,2,1,10.4,53.4,2024-11-02,90,0,0,0,0,0,0,0,False,7,0,0,0,0,10,0,11467,1,2,2,17.0,10,95,885,790,4.9,True,0,1,1,0.3342380821704864,90,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685240,0.1010411754250526,0,3,1,0.3342380821704864,0.8861371874809265,0.5518991351127625,Wolverhampton Wanderers,3,3,10,4.3,MID,0.0,0.01,0.04,0.03,1.31,2.0,0.0,2.4,6.8,12.0,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.06,0.16,0.0,0.0,1.0,0.0,0.06,0.22,0.0,1.8,0.0,0.01,0.03,0.02,1.92,2.33,0.0,2.2,8.93,9.5,3.67,85.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.33,2.67,1.67,0.0,0.67,0.03,0.06,0.0,0.0,0.67,0.0,0.03,0.1,0.01,1.43,0.0,0.01,0.02,0.01,1.78,2.0,0.0,1.94,8.52,8.22,2.6,85.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.0,2.4,1.6,0.0,0.4,0.02,0.04,0.0,0.0,0.4,0.0,0.02,0.1,0.05,1.34,249.0,0.0567164179104477,7.0,0.384,0.282,0.333
