userContestId,Gameweek,Event,Season,CompletedAt,ContestEntries,EntryFees,Rank,Username,Points,Formation,Players
90371,Gameweek 38,English Premier League,2024/25,2025-05-26T06:46:58.502Z,1785,10,1,big mouth ,94.5,1-3-4-3,"[{'name': 'Gakpo', 'firstName': 'Cody', 'lastName': 'Gakpo', 'position': 'forward', 'team': 'Liverpool', 'cost': 7.3, 'isCaptain': False, 'isViceCaptain': True, 'pointsInThisContest': 10.5, 'seasonGoals': '8', 'seasonAssists': '4'}, {'name': 'M.Salah', 'firstName': 'Mohamed', 'lastName': 'Salah', 'position': 'midfielder', 'team': 'Liverpool', 'cost': 13.8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 10, 'seasonGoals': '27', 'seasonAssists': '17'}, {'name': 'Cunha', 'firstName': 'Matheus', 'lastName': 'Santos Carneiro Da Cunha', 'position': 'forward', 'team': 'Wolves', 'cost': 6.8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '13', 'seasonAssists': '4'}, {'name': 'Kerkez', 'firstName': 'Milos', 'lastName': 'Kerkez', 'position': 'defender', 'team': 'Bournemouth', 'cost': 5.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 6, 'seasonGoals': '2', 'seasonAssists': '6'}, {'name': 'Semenyo', 'firstName': 'Antoine', 'lastName': 'Semenyo', 'position': 'midfielder', 'team': 'Bournemouth', 'cost': 5.7, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 16, 'seasonGoals': '7', 'seasonAssists': '6'}, {'name': 'Evanilson', 'firstName': 'Francisco Evanilson', 'lastName': 'de Lima Barbosa', 'position': 'forward', 'team': 'Bournemouth', 'cost': 5.8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '9', 'seasonAssists': '4'}, {'name': 'Verbruggen', 'firstName': 'Bart', 'lastName': 'Verbruggen', 'position': 'goalkeeper', 'team': 'Brighton', 'cost': 4.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '0', 'seasonAssists': '1'}, {'name': 'Gvardiol', 'firstName': 'Joško', 'lastName': 'Gvardiol', 'position': 'defender', 'team': 'Man City', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '5', 'seasonAssists': '0'}, {'name': 'B.Fernandes', 'firstName': 'Bruno', 'lastName': 'Borges Fernandes', 'position': 'midfielder', 'team': 'Man Utd', 'cost': 8.6, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 7, 'seasonGoals': '8', 'seasonAssists': '11'}, {'name': 'Wan-Bissaka', 'firstName': 'Aaron', 'lastName': 'Wan-Bissaka', 'position': 'defender', 'team': 'West Ham', 'cost': 4.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 5, 'seasonGoals': '2', 'seasonAssists': '3'}, {'name': 'Bowen', 'firstName': 'Jarrod', 'lastName': 'Bowen', 'position': 'midfielder', 'team': 'West Ham', 'cost': 7.6, 'isCaptain': True, 'isViceCaptain': False, 'pointsInThisContest': 26, 'seasonGoals': '8', 'seasonAssists': '8'}]"
94896,Gameweek 38,English Premier League,2024/25,2025-05-26T06:46:58.502Z,1785,10,2,undefeateddevil,92.0,1-5-3-2,"[{'name': 'M.Salah', 'firstName': 'Mohamed', 'lastName': 'Salah', 'position': 'midfielder', 'team': 'Liverpool', 'cost': 13.8, 'isCaptain': False, 'isViceCaptain': True, 'pointsInThisContest': 15, 'seasonGoals': '27', 'seasonAssists': '17'}, {'name': 'Watkins', 'firstName': 'Ollie', 'lastName': 'Watkins', 'position': 'forward', 'team': 'Aston Villa', 'cost': 8.9, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '13', 'seasonAssists': '6'}, {'name': 'Kerkez', 'firstName': 'Milos', 'lastName': 'Kerkez', 'position': 'defender', 'team': 'Bournemouth', 'cost': 5.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 6, 'seasonGoals': '2', 'seasonAssists': '6'}, {'name': 'Senesi', 'firstName': 'Marcos', 'lastName': 'Senesi', 'position': 'defender', 'team': 'Bournemouth', 'cost': 4.6, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 6, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'Smith', 'firstName': 'Adam', 'lastName': 'Smith', 'position': 'defender', 'team': 'Bournemouth', 'cost': 4.4, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 6, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'Mbeumo', 'firstName': 'Bryan', 'lastName': 'Mbeumo', 'position': 'midfielder', 'team': 'Brentford', 'cost': 8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '16', 'seasonAssists': '6'}, {'name': 'Akanji', 'firstName': 'Manuel', 'lastName': 'Akanji', 'position': 'defender', 'team': 'Man City', 'cost': 5.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 6, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'Ederson M.', 'firstName': 'Ederson', 'lastName': 'Santana de Moraes', 'position': 'goalkeeper', 'team': 'Man City', 'cost': 5.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 7, 'seasonGoals': '0', 'seasonAssists': '3'}, {'name': 'Gvardiol', 'firstName': 'Joško', 'lastName': 'Gvardiol', 'position': 'defender', 'team': 'Man City', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '5', 'seasonAssists': '0'}, {'name': 'Isak', 'firstName': 'Alexander', 'lastName': 'Isak', 'position': 'forward', 'team': 'Newcastle', 'cost': 9.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '20', 'seasonAssists': '5'}, {'name': 'Bowen', 'firstName': 'Jarrod', 'lastName': 'Bowen', 'position': 'midfielder', 'team': 'West Ham', 'cost': 7.6, 'isCaptain': True, 'isViceCaptain': False, 'pointsInThisContest': 26, 'seasonGoals': '8', 'seasonAssists': '8'}]"
96685,Gameweek 38,English Premier League,2024/25,2025-05-26T06:46:58.502Z,1785,10,3,putthemoneyonthetable,90.5,1-3-5-2,"[{'name': 'M.Salah', 'firstName': 'Mohamed', 'lastName': 'Salah', 'position': 'midfielder', 'team': 'Liverpool', 'cost': 13.8, 'isCaptain': True, 'isViceCaptain': False, 'pointsInThisContest': 20, 'seasonGoals': '27', 'seasonAssists': '17'}, {'name': 'Raya', 'firstName': 'David', 'lastName': 'Raya Martin', 'position': 'goalkeeper', 'team': 'Arsenal', 'cost': 5.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'White', 'firstName': 'Benjamin', 'lastName': 'White', 'position': 'defender', 'team': 'Arsenal', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 5, 'seasonGoals': '0', 'seasonAssists': '1'}, {'name': 'Watkins', 'firstName': 'Ollie', 'lastName': 'Watkins', 'position': 'forward', 'team': 'Aston Villa', 'cost': 8.9, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '13', 'seasonAssists': '6'}, {'name': 'Kerkez', 'firstName': 'Milos', 'lastName': 'Kerkez', 'position': 'defender', 'team': 'Bournemouth', 'cost': 5.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 6, 'seasonGoals': '2', 'seasonAssists': '6'}, {'name': 'Kluivert', 'firstName': 'Justin', 'lastName': 'Kluivert', 'position': 'midfielder', 'team': 'Bournemouth', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 3, 'seasonGoals': '12', 'seasonAssists': '6'}, {'name': 'Semenyo', 'firstName': 'Antoine', 'lastName': 'Semenyo', 'position': 'midfielder', 'team': 'Bournemouth', 'cost': 5.7, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 16, 'seasonGoals': '7', 'seasonAssists': '6'}, {'name': 'Mbeumo', 'firstName': 'Bryan', 'lastName': 'Mbeumo', 'position': 'midfielder', 'team': 'Brentford', 'cost': 8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '16', 'seasonAssists': '6'}, {'name': 'Wissa', 'firstName': 'Yoane', 'lastName': 'Wissa', 'position': 'forward', 'team': 'Brentford', 'cost': 6.6, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 1, 'seasonGoals': '13', 'seasonAssists': '4'}, {'name': 'Gvardiol', 'firstName': 'Joško', 'lastName': 'Gvardiol', 'position': 'defender', 'team': 'Man City', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '5', 'seasonAssists': '0'}, {'name': 'Bowen', 'firstName': 'Jarrod', 'lastName': 'Bowen', 'position': 'midfielder', 'team': 'West Ham', 'cost': 7.6, 'isCaptain': False, 'isViceCaptain': True, 'pointsInThisContest': 19.5, 'seasonGoals': '8', 'seasonAssists': '8'}]"
94301,Gameweek 38,English Premier League,2024/25,2025-05-26T06:46:58.502Z,1785,10,4,EDWIN K ,90.0,1-3-5-2,"[{'name': 'M.Salah', 'firstName': 'Mohamed', 'lastName': 'Salah', 'position': 'midfielder', 'team': 'Liverpool', 'cost': 13.8, 'isCaptain': True, 'isViceCaptain': False, 'pointsInThisContest': 20, 'seasonGoals': '27', 'seasonAssists': '17'}, {'name': 'Raya', 'firstName': 'David', 'lastName': 'Raya Martin', 'position': 'goalkeeper', 'team': 'Arsenal', 'cost': 5.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'White', 'firstName': 'Benjamin', 'lastName': 'White', 'position': 'defender', 'team': 'Arsenal', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 5, 'seasonGoals': '0', 'seasonAssists': '1'}, {'name': 'Kerkez', 'firstName': 'Milos', 'lastName': 'Kerkez', 'position': 'defender', 'team': 'Bournemouth', 'cost': 5.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 6, 'seasonGoals': '2', 'seasonAssists': '6'}, {'name': 'Semenyo', 'firstName': 'Antoine', 'lastName': 'Semenyo', 'position': 'midfielder', 'team': 'Bournemouth', 'cost': 5.7, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 16, 'seasonGoals': '7', 'seasonAssists': '6'}, {'name': 'Mbeumo', 'firstName': 'Bryan', 'lastName': 'Mbeumo', 'position': 'midfielder', 'team': 'Brentford', 'cost': 8, 'isCaptain': False, 'isViceCaptain': True, 'pointsInThisContest': 12, 'seasonGoals': '16', 'seasonAssists': '6'}, {'name': 'Wissa', 'firstName': 'Yoane', 'lastName': 'Wissa', 'position': 'forward', 'team': 'Brentford', 'cost': 6.6, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 1, 'seasonGoals': '13', 'seasonAssists': '4'}, {'name': 'João Pedro', 'firstName': 'João Pedro', 'lastName': 'Junqueira de Jesus', 'position': 'forward', 'team': 'Brighton', 'cost': 5.6, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 0, 'seasonGoals': '8', 'seasonAssists': '6'}, {'name': 'Gvardiol', 'firstName': 'Joško', 'lastName': 'Gvardiol', 'position': 'defender', 'team': 'Man City', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '5', 'seasonAssists': '0'}, {'name': 'B.Fernandes', 'firstName': 'Bruno', 'lastName': 'Borges Fernandes', 'position': 'midfielder', 'team': 'Man Utd', 'cost': 8.6, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 7, 'seasonGoals': '8', 'seasonAssists': '11'}, {'name': 'Bowen', 'firstName': 'Jarrod', 'lastName': 'Bowen', 'position': 'midfielder', 'team': 'West Ham', 'cost': 7.6, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 13, 'seasonGoals': '8', 'seasonAssists': '8'}]"
92438,Gameweek 38,English Premier League,2024/25,2025-05-26T06:46:58.502Z,1785,10,4,user92057197,90.0,1-3-5-2,"[{'name': 'Gakpo', 'firstName': 'Cody', 'lastName': 'Gakpo', 'position': 'forward', 'team': 'Liverpool', 'cost': 7.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 7, 'seasonGoals': '8', 'seasonAssists': '4'}, {'name': 'M.Salah', 'firstName': 'Mohamed', 'lastName': 'Salah', 'position': 'midfielder', 'team': 'Liverpool', 'cost': 13.8, 'isCaptain': False, 'isViceCaptain': True, 'pointsInThisContest': 15, 'seasonGoals': '27', 'seasonAssists': '17'}, {'name': 'Szoboszlai', 'firstName': 'Dominik', 'lastName': 'Szoboszlai', 'position': 'midfielder', 'team': 'Liverpool', 'cost': 6.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '5', 'seasonAssists': '7'}, {'name': 'Kiwior', 'firstName': 'Jakub', 'lastName': 'Kiwior', 'position': 'defender', 'team': 'Arsenal', 'cost': 4.8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'Raya', 'firstName': 'David', 'lastName': 'Raya Martin', 'position': 'goalkeeper', 'team': 'Arsenal', 'cost': 5.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'White', 'firstName': 'Benjamin', 'lastName': 'White', 'position': 'defender', 'team': 'Arsenal', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 5, 'seasonGoals': '0', 'seasonAssists': '1'}, {'name': 'Semenyo', 'firstName': 'Antoine', 'lastName': 'Semenyo', 'position': 'midfielder', 'team': 'Bournemouth', 'cost': 5.7, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 16, 'seasonGoals': '7', 'seasonAssists': '6'}, {'name': 'Zabarnyi', 'firstName': 'Illia', 'lastName': 'Zabarnyi', 'position': 'defender', 'team': 'Bournemouth', 'cost': 4.4, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 11, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'Isak', 'firstName': 'Alexander', 'lastName': 'Isak', 'position': 'forward', 'team': 'Newcastle', 'cost': 9.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '20', 'seasonAssists': '5'}, {'name': 'Tonali', 'firstName': 'Sandro', 'lastName': 'Tonali', 'position': 'midfielder', 'team': 'Newcastle', 'cost': 5.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '2', 'seasonAssists': '1'}, {'name': 'Bowen', 'firstName': 'Jarrod', 'lastName': 'Bowen', 'position': 'midfielder', 'team': 'West Ham', 'cost': 7.6, 'isCaptain': True, 'isViceCaptain': False, 'pointsInThisContest': 26, 'seasonGoals': '8', 'seasonAssists': '8'}]"
92439,Gameweek 38,English Premier League,2024/25,2025-05-26T06:46:58.502Z,1785,10,6,user92057197,89.0,1-3-5-2,"[{'name': 'Gakpo', 'firstName': 'Cody', 'lastName': 'Gakpo', 'position': 'forward', 'team': 'Liverpool', 'cost': 7.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 7, 'seasonGoals': '8', 'seasonAssists': '4'}, {'name': 'M.Salah', 'firstName': 'Mohamed', 'lastName': 'Salah', 'position': 'midfielder', 'team': 'Liverpool', 'cost': 13.8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 10, 'seasonGoals': '27', 'seasonAssists': '17'}, {'name': 'Szoboszlai', 'firstName': 'Dominik', 'lastName': 'Szoboszlai', 'position': 'midfielder', 'team': 'Liverpool', 'cost': 6.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '5', 'seasonAssists': '7'}, {'name': 'Kiwior', 'firstName': 'Jakub', 'lastName': 'Kiwior', 'position': 'defender', 'team': 'Arsenal', 'cost': 4.8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'Raya', 'firstName': 'David', 'lastName': 'Raya Martin', 'position': 'goalkeeper', 'team': 'Arsenal', 'cost': 5.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'White', 'firstName': 'Benjamin', 'lastName': 'White', 'position': 'defender', 'team': 'Arsenal', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 5, 'seasonGoals': '0', 'seasonAssists': '1'}, {'name': 'Semenyo', 'firstName': 'Antoine', 'lastName': 'Semenyo', 'position': 'midfielder', 'team': 'Bournemouth', 'cost': 5.7, 'isCaptain': True, 'isViceCaptain': False, 'pointsInThisContest': 32, 'seasonGoals': '7', 'seasonAssists': '6'}, {'name': 'Zabarnyi', 'firstName': 'Illia', 'lastName': 'Zabarnyi', 'position': 'defender', 'team': 'Bournemouth', 'cost': 4.4, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 11, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'Isak', 'firstName': 'Alexander', 'lastName': 'Isak', 'position': 'forward', 'team': 'Newcastle', 'cost': 9.5, 'isCaptain': False, 'isViceCaptain': True, 'pointsInThisContest': 3, 'seasonGoals': '20', 'seasonAssists': '5'}, {'name': 'Tonali', 'firstName': 'Sandro', 'lastName': 'Tonali', 'position': 'midfielder', 'team': 'Newcastle', 'cost': 5.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '2', 'seasonAssists': '1'}, {'name': 'Bowen', 'firstName': 'Jarrod', 'lastName': 'Bowen', 'position': 'midfielder', 'team': 'West Ham', 'cost': 7.6, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 13, 'seasonGoals': '8', 'seasonAssists': '8'}]"
94212,Gameweek 38,English Premier League,2024/25,2025-05-26T06:46:58.502Z,1785,10,7,Mr.2,88.0,1-3-5-2,"[{'name': 'Kluivert', 'firstName': 'Justin', 'lastName': 'Kluivert', 'position': 'midfielder', 'team': 'Bournemouth', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 3, 'seasonGoals': '12', 'seasonAssists': '6'}, {'name': 'Semenyo', 'firstName': 'Antoine', 'lastName': 'Semenyo', 'position': 'midfielder', 'team': 'Bournemouth', 'cost': 5.7, 'isCaptain': True, 'isViceCaptain': False, 'pointsInThisContest': 32, 'seasonGoals': '7', 'seasonAssists': '6'}, {'name': 'Evanilson', 'firstName': 'Francisco Evanilson', 'lastName': 'de Lima Barbosa', 'position': 'forward', 'team': 'Bournemouth', 'cost': 5.8, 'isCaptain': False, 'isViceCaptain': True, 'pointsInThisContest': 3, 'seasonGoals': '9', 'seasonAssists': '4'}, {'name': 'Mbeumo', 'firstName': 'Bryan', 'lastName': 'Mbeumo', 'position': 'midfielder', 'team': 'Brentford', 'cost': 8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '16', 'seasonAssists': '6'}, {'name': 'Cucurella', 'firstName': 'Marc', 'lastName': 'Cucurella Saseta', 'position': 'defender', 'team': 'Chelsea', 'cost': 5.4, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '4', 'seasonAssists': '2'}, {'name': 'Palmer', 'firstName': 'Cole', 'lastName': 'Palmer', 'position': 'midfielder', 'team': 'Chelsea', 'cost': 10.7, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 3, 'seasonGoals': '14', 'seasonAssists': '9'}, {'name': 'Gvardiol', 'firstName': 'Joško', 'lastName': 'Gvardiol', 'position': 'defender', 'team': 'Man City', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '5', 'seasonAssists': '0'}, {'name': 'Schär', 'firstName': 'Fabian', 'lastName': 'Schär', 'position': 'defender', 'team': 'Newcastle', 'cost': 5.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 1, 'seasonGoals': '2', 'seasonAssists': '1'}, {'name': 'Sels', 'firstName': 'Matz', 'lastName': 'Sels', 'position': 'goalkeeper', 'team': ""Nott'm Forest"", 'cost': 5.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '0', 'seasonAssists': '1'}, {'name': 'Solanke', 'firstName': 'Dominic', 'lastName': 'Solanke-Mitchell', 'position': 'forward', 'team': 'Spurs', 'cost': 7.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 7, 'seasonGoals': '7', 'seasonAssists': '5'}, {'name': 'Bowen', 'firstName': 'Jarrod', 'lastName': 'Bowen', 'position': 'midfielder', 'team': 'West Ham', 'cost': 7.6, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 13, 'seasonGoals': '8', 'seasonAssists': '8'}]"
88726,Gameweek 38,English Premier League,2024/25,2025-05-26T06:46:58.502Z,1785,10,8,easyboy,87.5,1-3-5-2,"[{'name': 'Raya', 'firstName': 'David', 'lastName': 'Raya Martin', 'position': 'goalkeeper', 'team': 'Arsenal', 'cost': 5.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'White', 'firstName': 'Benjamin', 'lastName': 'White', 'position': 'defender', 'team': 'Arsenal', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 5, 'seasonGoals': '0', 'seasonAssists': '1'}, {'name': 'Kerkez', 'firstName': 'Milos', 'lastName': 'Kerkez', 'position': 'defender', 'team': 'Bournemouth', 'cost': 5.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 6, 'seasonGoals': '2', 'seasonAssists': '6'}, {'name': 'Kluivert', 'firstName': 'Justin', 'lastName': 'Kluivert', 'position': 'midfielder', 'team': 'Bournemouth', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 3, 'seasonGoals': '12', 'seasonAssists': '6'}, {'name': 'Semenyo', 'firstName': 'Antoine', 'lastName': 'Semenyo', 'position': 'midfielder', 'team': 'Bournemouth', 'cost': 5.7, 'isCaptain': True, 'isViceCaptain': False, 'pointsInThisContest': 32, 'seasonGoals': '7', 'seasonAssists': '6'}, {'name': 'Mbeumo', 'firstName': 'Bryan', 'lastName': 'Mbeumo', 'position': 'midfielder', 'team': 'Brentford', 'cost': 8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '16', 'seasonAssists': '6'}, {'name': 'Wissa', 'firstName': 'Yoane', 'lastName': 'Wissa', 'position': 'forward', 'team': 'Brentford', 'cost': 6.6, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 1, 'seasonGoals': '13', 'seasonAssists': '4'}, {'name': 'Gvardiol', 'firstName': 'Joško', 'lastName': 'Gvardiol', 'position': 'defender', 'team': 'Man City', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '5', 'seasonAssists': '0'}, {'name': 'Gordon', 'firstName': 'Anthony', 'lastName': 'Gordon', 'position': 'midfielder', 'team': 'Newcastle', 'cost': 7.4, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 1, 'seasonGoals': '6', 'seasonAssists': '6'}, {'name': 'Isak', 'firstName': 'Alexander', 'lastName': 'Isak', 'position': 'forward', 'team': 'Newcastle', 'cost': 9.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '20', 'seasonAssists': '5'}, {'name': 'Bowen', 'firstName': 'Jarrod', 'lastName': 'Bowen', 'position': 'midfielder', 'team': 'West Ham', 'cost': 7.6, 'isCaptain': False, 'isViceCaptain': True, 'pointsInThisContest': 19.5, 'seasonGoals': '8', 'seasonAssists': '8'}]"
96362,Gameweek 38,English Premier League,2024/25,2025-05-26T06:46:58.502Z,1785,10,9,kadi786,87.0,1-3-4-3,"[{'name': 'M.Salah', 'firstName': 'Mohamed', 'lastName': 'Salah', 'position': 'midfielder', 'team': 'Liverpool', 'cost': 13.8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 10, 'seasonGoals': '27', 'seasonAssists': '17'}, {'name': 'Raya', 'firstName': 'David', 'lastName': 'Raya Martin', 'position': 'goalkeeper', 'team': 'Arsenal', 'cost': 5.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '0', 'seasonAssists': '0'}, {'name': 'Kerkez', 'firstName': 'Milos', 'lastName': 'Kerkez', 'position': 'defender', 'team': 'Bournemouth', 'cost': 5.3, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 6, 'seasonGoals': '2', 'seasonAssists': '6'}, {'name': 'Semenyo', 'firstName': 'Antoine', 'lastName': 'Semenyo', 'position': 'midfielder', 'team': 'Bournemouth', 'cost': 5.7, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 16, 'seasonGoals': '7', 'seasonAssists': '6'}, {'name': 'Evanilson', 'firstName': 'Francisco Evanilson', 'lastName': 'de Lima Barbosa', 'position': 'forward', 'team': 'Bournemouth', 'cost': 5.8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 2, 'seasonGoals': '9', 'seasonAssists': '4'}, {'name': 'Mbeumo', 'firstName': 'Bryan', 'lastName': 'Mbeumo', 'position': 'midfielder', 'team': 'Brentford', 'cost': 8, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '16', 'seasonAssists': '6'}, {'name': 'Wissa', 'firstName': 'Yoane', 'lastName': 'Wissa', 'position': 'forward', 'team': 'Brentford', 'cost': 6.6, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 1, 'seasonGoals': '13', 'seasonAssists': '4'}, {'name': 'Gvardiol', 'firstName': 'Joško', 'lastName': 'Gvardiol', 'position': 'defender', 'team': 'Man City', 'cost': 6.1, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 8, 'seasonGoals': '5', 'seasonAssists': '0'}, {'name': 'Isak', 'firstName': 'Alexander', 'lastName': 'Isak', 'position': 'forward', 'team': 'Newcastle', 'cost': 9.5, 'isCaptain': False, 'isViceCaptain': True, 'pointsInThisContest': 3, 'seasonGoals': '20', 'seasonAssists': '5'}, {'name': 'Wan-Bissaka', 'firstName': 'Aaron', 'lastName': 'Wan-Bissaka', 'position': 'defender', 'team': 'West Ham', 'cost': 4.5, 'isCaptain': False, 'isViceCaptain': False, 'pointsInThisContest': 5, 'seasonGoals': '2', 'seasonAssists': '3'}, {'name': 'Bowen', 'firstName': 'Jarrod', 'lastName': 'Bowen', 'position': 'midfielder', 'team': 'West Ham', 'cost': 7.6, 'isCaptain': True, 'isViceCaptain': False, 'pointsInThisContest': 26, 'seasonGoals': '8', 'seasonAssists': '8'}]"
