assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,11,0,15.8,595,0.05,0.05,0.0,1.07,3,1,0,3.3,15.6,2023-08-12,90,19,0,0,0,0,1,0,18643,1,1,1,2.0,2,0,0,0,45,True,0,595,,,Milos Kerkez,0,0,0.0,90,DL,Bournemouth,West Ham,1,1,22277,2023,603730,0.031898908317089,0,1,0,0.0,0.0745670422911644,0.0745670422911644,22277,Bournemouth,Milos Kerkez,Milos Kerkez,DEF
1,0,0,11,0,5.5,595,0.01,0.01,0.0,3.08,14,3,0,2.8,20.4,2023-08-19,90,11,0,0,0,0,2,0,21934,1,1,3,2.0,1,-6,1583,1589,45,False,0,595,,,Milos Kerkez,0,0,0.0,90,DL,Liverpool,Bournemouth,3,1,22288,2023,605137,0.0,0,0,0,0.0,0.3383332788944244,0.3383332788944244,22288,Bournemouth,Milos Kerkez,Milos Kerkez,DEF
2,0,0,11,0,2.8,595,0.02,0.02,0.0,2.06,22,2,0,2.5,17.8,2023-08-26,90,18,0,0,0,0,3,0,22689,1,2,0,4.0,1,-446,1490,1936,45,True,0,595,,,Milos Kerkez,0,0,0.0,90,DL,Bournemouth,Tottenham,0,2,22296,2023,606645,0.0,0,0,0,0.0,0.0239357687532901,0.0239357687532901,22296,Bournemouth,Milos Kerkez,Milos Kerkez,DEF
3,0,0,10,0,15.7,595,0.08,0.08,0.0,3.29,32,2,0,3.0,14.4,2023-09-02,90,4,0,0,0,0,4,0,22968,1,2,2,0.0,1,-597,1606,2203,45,False,0,595,,,Milos Kerkez,0,0,0.0,90,DL,Brentford,Bournemouth,2,2,21928,2023,608664,0.0183347333222627,0,1,0,0.0,0.5795491933822632,0.5795491933822632,21928,Bournemouth,Milos Kerkez,Milos Kerkez,DEF
4,0,0,14,1,6.2,595,0.11,0.11,0.0,1.21,42,0,0,1.1,5.2,2023-09-17,73,7,0,0,0,0,5,0,21665,1,0,0,0.0,5,-2106,484,2590,45,True,1,595,,,Milos Kerkez,0,0,0.0,75,DL,Bournemouth,Chelsea,0,0,21942,2023,610962,0.0,0,0,0,0.0,0.0946309193968772,0.0946309193968772,21942,Bournemouth,Milos Kerkez,Milos Kerkez,DEF
5,0,0,-1,0,5.6,595,0.04,0.04,0.0,1.87,53,3,0,1.4,6.2,2023-09-24,90,5,1,0,0,0,6,0,21722,1,1,3,2.0,-1,-410,668,1078,45,False,0,595,,,Milos Kerkez,0,0,0.0,90,DL,Brighton,Bournemouth,3,1,21951,2023,612722,0.0,0,0,0,0.0,0.0,0.0,21951,Bournemouth,Milos Kerkez,Milos Kerkez,DEF
6,0,0,6,0,2.6,595,0.01,0.08,0.07,2.89,62,3,0,1.4,5.4,2023-09-30,82,1,0,0,0,0,7,0,21240,1,4,0,6.0,1,-658,686,1344,45,True,0,595,,,Milos Kerkez,0,1,0.0747535973787307,88,DL,Bournemouth,Arsenal,0,4,21959,2023,614692,0.0,0,0,0,0.0747535973787307,0.2281008213758468,0.1533472090959549,21959,Bournemouth,Milos Kerkez,Milos Kerkez,DEF
7,0,0,4,0,0.9,595,0.0,0.02,0.02,2.2,75,3,0,1.4,11.0,2023-10-07,66,9,0,0,0,0,8,0,22127,1,0,3,2.0,1,447,2091,1644,45,False,0,595,,,Milos Kerkez,0,1,0.017765799537301,69,DL,Everton,Bournemouth,3,0,21969,2023,616418,0.0,0,0,0,0.017765799537301,0.1069049462676048,0.0891391411423683,21969,Bournemouth,Milos Kerkez,Milos Kerkez,DEF
8,0,0,7,0,5.8,595,0.06,0.06,0.0,1.54,82,1,0,1.3,7.4,2023-10-21,84,20,0,0,0,0,9,0,22565,1,2,1,0.0,2,102,1645,1543,45,True,0,595,,,Milos Kerkez,0,0,0.0,89,DL,Bournemouth,Wolverhampton Wanderers,1,2,21975,2023,618034,0.0,0,0,0,0.0,0.219834417104721,0.219834417104721,21975,Bournemouth,Milos Kerkez,Milos Kerkez,DEF
9,0,0,5,0,0.3,595,0.0,0.01,0.01,0.6,93,0,0,0.4,2.0,2023-10-28,8,6,0,0,0,0,10,0,24444,0,1,2,2.0,1,1474,3451,1977,45,True,0,595,,,Milos Kerkez,0,1,0.015435354784131,5,Sub,Bournemouth,Burnley,2,1,21985,2023,619877,0.0,0,0,0,0.015435354784131,0.015435354784131,0.0,21985,Bournemouth,Milos Kerkez,Milos Kerkez,DEF
