assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,0,0,0.0,784,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2024-01-21,0,17,0,0,0,0,21,0,0,0,2,2,0.0,0,0,0,0,40,False,0,784,,,Oliver Scarles,1,2,0.8266386985778809,42,Sub,Sheffield United,West Ham,2,2,22101,2023,636196,0.0,0,0,0,0.0654698461294174,0.0,0.0,22101,West Ham,Oliver Scarles,Oliver McBurnie,DEF
1,0,0,0,0,0.0,784,0.0,0.0,0.0,0.0,297,0,0,0.0,0.0,2024-03-30,0,15,0,0,0,0,30,0,1180,0,3,4,0.0,0,44,83,39,40,False,0,784,,,Oliver Scarles,1,1,0.5840293169021606,90,FW,Sheffield United,Fulham,3,3,22193,2023,649833,0.4978262484073639,1,2,1,0.5840293169021606,1.100226640701294,1.0308454036712646,22193,West Ham,Oliver Scarles,Oliver McBurnie,DEF
