assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,fpl_id,understat_id,player_team,FPL_Name,Understat_Name
0,0,0,5,0,6.1,801,0.01,0.01,0.0,0.0,222,0,0,0.9,2.4,2024-02-04,12,3,0,0,0,0,23,0,696,0,1,1,0.0,1,655,685,30,50,False,0,0,0,0.0,6,MID,Bournemouth,Nottingham Forest,1,1,22115,2023,639036,0.0,0,0,0,0.0,0.0,0.0,801,8191,Nottingham Forest,Giovanni Reyna,Giovanni Reyna
1,0,0,4,0,14.4,801,0.01,0.07,0.06,0.0,237,0,0,2.7,4.4,2024-02-10,17,15,0,0,0,0,24,0,1070,0,3,2,8.0,1,344,485,141,50,True,0,0,1,0.0350811667740345,11,MID,Nottingham Forest,Newcastle United,2,3,22131,2023,640408,0.0588978454470634,0,1,0,0.0350811667740345,0.0939790084958076,0.0588978454470634,801,8191,Nottingham Forest,Giovanni Reyna,Giovanni Reyna
2,0,0,2,0,0.9,801,0.0,0.0,0.0,0.33,252,0,0,0.1,0.0,2024-02-24,9,2,0,0,0,0,26,0,959,0,2,4,0.0,1,-149,76,225,49,False,0,0,0,0.0,3,MID,Aston Villa,Nottingham Forest,4,2,22147,2023,643202,0.0,0,0,0,0.0,0.0,0.0,801,8191,Nottingham Forest,Giovanni Reyna,Giovanni Reyna
3,0,0,2,0,4.7,801,0.01,0.08,0.07,0.19,298,0,0,2.3,6.8,2024-03-30,30,8,0,0,0,0,30,0,739,0,1,1,11.0,1,-14,47,61,47,True,0,0,1,0.0627137795090675,28,MID,Nottingham Forest,Crystal Palace,1,1,22192,2023,649807,0.0,0,0,0,0.0627137795090675,0.4751477539539337,0.4124339520931244,801,8191,Nottingham Forest,Giovanni Reyna,Giovanni Reyna
4,0,0,5,0,0.1,801,0.0,0.0,0.0,0.21,305,0,0,0.3,2.4,2024-04-02,13,10,0,0,0,0,31,0,786,0,1,3,0.0,1,31,65,34,47,True,0,0,0,0.0,10,MID,Nottingham Forest,Fulham,3,1,22198,2023,650987,0.0,0,0,0,0.0,0.1546698808670044,0.1546698808670044,801,8191,Nottingham Forest,Giovanni Reyna,Giovanni Reyna
5,0,0,2,0,1.9,801,0.0,0.0,0.0,0.14,319,0,0,1.3,5.4,2024-04-07,9,18,0,0,0,0,32,0,725,0,1,3,6.0,1,-66,10,76,47,False,0,0,0,0.0,6,MID,Tottenham,Nottingham Forest,3,1,22213,2023,652631,0.0,0,0,0,0.0,0.0457452125847339,0.0457452125847339,801,8191,Nottingham Forest,Giovanni Reyna,Giovanni Reyna
6,1,0,16,0,36.5,801,0.22,0.45,0.23,1.05,329,2,0,8.6,23.8,2024-04-13,70,20,0,0,0,0,33,0,726,1,2,2,26.0,5,-13,38,51,47,True,0,0,3,0.1109972149133682,75,MID,Nottingham Forest,Wolverhampton Wanderers,2,2,22223,2023,653325,0.2666930556297302,1,3,0,0.1109972149133682,0.3035096824169159,0.0510871671140193,801,8191,Nottingham Forest,Giovanni Reyna,Giovanni Reyna
7,0,0,5,0,26.8,801,0.1,0.1,0.0,0.11,334,1,0,3.8,7.6,2024-04-21,52,9,0,0,0,0,34,0,899,1,0,2,4.0,1,150,200,50,47,False,0,0,0,0.0,55,MID,Everton,Nottingham Forest,2,0,22228,2023,655280,0.0580852627754211,0,1,0,0.0,0.1355115175247192,0.0774262472987175,801,8191,Nottingham Forest,Giovanni Reyna,Giovanni Reyna
8,0,0,3,0,11.3,801,0.01,0.01,0.0,0.06,347,0,0,1.4,2.2,2024-04-28,16,13,0,0,0,0,35,0,799,0,2,0,0.0,1,-105,32,137,47,True,0,0,0,0.0,12,MID,Nottingham Forest,Manchester City,0,2,22242,2023,657804,0.0087820459157228,0,1,0,0.0,0.0087820459157228,0.0087820459157228,801,8191,Nottingham Forest,Giovanni Reyna,Giovanni Reyna
