assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09,0,16,0,0,0,0,16,0,1078,0,1,1,0.0,0,329,435,106,40,True,0,751,,,Justin Hubner,0,0,0.0,76,AMC,Manchester United,Bournemouth,0,3,22051,2023,628745,0.0,0,0,0,0.0,0.0,0.0,22051,Manchester United,Justin Hubner,Justin Kluivert,DEF
1,0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2024-02-01,0,14,0,0,0,0,22,0,1966,0,4,3,0.0,0,-88,96,184,40,True,0,751,,,Justin Hubner,0,0,0.0,20,Sub,West Ham,Bournemouth,1,1,22110,2023,638078,0.0366707444190979,0,1,0,0.0,0.0366707444190979,0.0,22110,Manchester United,Justin Hubner,Justin Kluivert,DEF
2,0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,226,0,0,0.0,0.0,2024-02-04,0,7,0,0,0,0,23,0,1973,0,4,2,0.0,0,-1,79,80,40,False,0,751,,,Justin Hubner,1,3,0.9144842624664308,62,AMC,Bournemouth,Nottingham Forest,1,1,22115,2023,639015,0.0,0,0,1,0.9144842624664308,0.0335035026073455,0.0,22115,Manchester United,Justin Hubner,Justin Kluivert,DEF
3,0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2024-02-17,0,18,0,0,0,0,25,0,2767,0,2,1,0.0,0,203,361,158,40,False,0,751,,,Justin Hubner,0,2,0.0729124397039413,75,AMC,Newcastle United,Bournemouth,2,2,22141,2023,641844,0.4651298522949219,0,1,0,0.0729124397039413,0.5380423069000244,0.0,22141,Manchester United,Justin Hubner,Justin Kluivert,DEF
4,0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,280,0,0,0.0,0.0,2024-03-09,0,10,0,0,0,0,28,0,3175,0,1,2,0.0,0,49,288,239,40,True,0,751,,,Justin Hubner,0,2,0.4037560522556305,66,AMC,Bournemouth,Sheffield United,2,2,22165,2023,646631,0.0,0,0,0,0.4037560522556305,0.5079065561294556,0.104150466620922,22165,Manchester United,Justin Hubner,Justin Kluivert,DEF
5,0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2024-03-30,0,2,0,0,0,0,30,0,3197,0,0,2,0.0,0,-38,85,123,40,False,0,751,,,Justin Hubner,0,2,0.0986151322722435,75,AMC,Bournemouth,Everton,2,1,22185,2023,649745,0.0836693570017814,0,1,0,0.0986151322722435,0.9263840317726136,0.8427146673202515,22185,Manchester United,Justin Hubner,Justin Kluivert,DEF
6,0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,304,0,0,0.0,0.0,2024-04-02,0,6,0,0,0,0,31,0,3248,0,1,1,0.0,0,-1,89,90,40,False,0,751,,,Justin Hubner,1,2,0.4229593276977539,23,Sub,Bournemouth,Crystal Palace,1,0,22195,2023,651047,0.0,0,0,1,0.4229593276977539,0.4229593276977539,0.0,22195,Manchester United,Justin Hubner,Justin Kluivert,DEF
7,0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2024-04-06,0,19,0,0,0,0,32,0,3225,0,2,1,0.0,0,-52,70,122,40,True,0,751,,,Justin Hubner,0,3,0.2385334223508834,71,AMC,Luton,Bournemouth,2,1,22210,2023,651792,0.0245859306305646,1,1,0,0.2385334223508834,0.2631193697452545,0.0,22210,Manchester United,Justin Hubner,Justin Kluivert,DEF
8,0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,329,0,0,0.0,0.0,2024-04-13,0,16,0,0,0,0,33,0,3308,0,2,2,0.0,0,-5,102,107,40,False,0,751,,,Justin Hubner,1,5,0.7906550765037537,85,AMC,Bournemouth,Manchester United,2,2,22215,2023,653510,0.0,0,0,1,0.7906550765037537,0.4311119019985199,0.0143132703378796,22215,Manchester United,Justin Hubner,Justin Kluivert,DEF
9,0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2024-05-04,0,13,0,0,0,0,36,0,3541,0,1,5,0.0,0,-19,81,100,40,False,0,751,,,Justin Hubner,0,3,0.1085882112383842,90,AML,Arsenal,Bournemouth,3,0,22245,2023,658608,0.0,0,0,0,0.1085882112383842,0.3073363304138183,0.2556728422641754,22245,Manchester United,Justin Hubner,Justin Kluivert,DEF
