assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,12,0,0.6,157,0.01,0.01,0.0,2.21,1,3,0,2.3,20.2,2023-08-11,90,13,0,0,0,0,1,0,41402,1,3,0,2.0,1,0,0,0,40,True,0,157,,,Ameen Al-Dakhil,0,0,0.0,90,DC,Burnley,Manchester City,0,3,22275,2023,603605,0.0,0,0,0,0.0,0.1220385655760765,0.1220385655760765,22275,Burnley,Ameen Al-Dakhil,Ameen Al Dakhil,DEF
1,0,0,11,0,10.4,157,0.18,0.18,0.0,2.51,25,3,0,2.1,9.0,2023-08-27,90,2,0,0,0,0,3,0,60613,1,3,1,2.0,1,4559,11032,6473,40,True,0,157,,,Ameen Al-Dakhil,0,0,0.0,90,DC,Burnley,Aston Villa,1,3,22302,2023,607439,0.0,0,0,0,0.0,0.4065166711807251,0.4065166711807251,22302,Burnley,Ameen Al-Dakhil,Ameen Al Dakhil,DEF
2,0,0,6,0,1.3,157,0.01,0.1,0.09,2.27,34,5,0,0.9,0.0,2023-09-02,90,18,0,0,0,0,4,0,62030,1,5,2,8.0,0,163,6700,6537,40,True,0,157,,,Ameen Al-Dakhil,0,3,0.1096594408154487,90,DR,Burnley,Tottenham,2,5,21929,2023,608675,0.0,0,0,0,0.1096594408154487,0.4949325919151306,0.4949325919151306,21929,Burnley,Ameen Al-Dakhil,Ameen Al Dakhil,DEF
3,0,0,15,0,0.7,157,0.0,0.04,0.04,0.72,47,1,0,2.6,20.2,2023-09-18,90,16,0,0,0,0,5,0,62946,1,1,1,5.0,2,-357,5856,6213,40,False,0,157,,,Ameen Al-Dakhil,0,1,0.0495753288269043,90,DC,Nottingham Forest,Burnley,1,1,21944,2023,611599,0.0,0,0,0,0.0495753288269043,0.0,0.0,21944,Burnley,Ameen Al-Dakhil,Ameen Al Dakhil,DEF
4,0,0,15,0,14.8,157,0.28,0.28,0.0,0.91,54,1,0,3.3,18.2,2023-09-23,90,14,0,0,0,0,6,0,63670,1,1,0,0.0,2,475,4711,4236,40,True,0,157,,,Ameen Al-Dakhil,0,0,0.0,90,DC,Burnley,Manchester United,0,1,21950,2023,612516,0.0780938938260078,0,1,0,0.0,0.1527509689331054,0.0746570825576782,21950,Burnley,Ameen Al-Dakhil,Ameen Al Dakhil,DEF
5,0,0,9,0,0.1,157,0.0,0.0,0.0,1.31,15,1,0,1.3,13.2,2023-10-03,90,12,0,0,0,0,7,0,79963,1,2,1,0.0,2,13979,18830,4851,40,False,0,157,,,Ameen Al-Dakhil,0,0,0.0,90,DC,Luton,Burnley,1,2,22289,2023,615884,0.0,0,0,0,0.0,0.0678797364234924,0.0678797364234924,22289,Burnley,Ameen Al-Dakhil,Ameen Al Dakhil,DEF
6,0,0,-1,0,0.0,157,0.0,0.0,0.0,0.32,73,1,0,0.1,0.6,2023-10-07,45,7,1,0,0,0,8,0,84160,1,4,1,0.0,-1,5167,14506,9339,40,True,0,157,,,Ameen Al-Dakhil,0,0,0.0,49,DC,Burnley,Chelsea,1,4,21967,2023,616373,0.0,0,0,0,0.0,0.1047139540314674,0.1047139540314674,21967,Burnley,Ameen Al-Dakhil,Ameen Al Dakhil,DEF
7,0,0,11,0,1.0,157,0.0,0.0,0.0,3.24,83,3,0,1.7,16.0,2023-10-21,90,4,0,0,0,0,9,0,78714,1,0,3,0.0,1,-5438,3832,9270,40,False,0,157,,,Ameen Al-Dakhil,0,0,0.0,90,DC,Brentford,Burnley,3,0,21977,2023,618109,0.0,0,0,0,0.0,0.1158733516931533,0.1158733516931533,21977,Burnley,Ameen Al-Dakhil,Ameen Al Dakhil,DEF
8,0,0,12,0,0.5,157,0.0,0.0,0.0,1.08,93,2,0,1.6,15.4,2023-10-28,90,3,0,0,0,0,10,0,80900,1,1,2,0.0,0,1513,6791,5278,40,False,1,157,,,Ameen Al-Dakhil,0,0,0.0,90,DC,Bournemouth,Burnley,2,1,21985,2023,619882,0.0,0,0,0,0.0,0.0360427126288414,0.0360427126288414,21985,Burnley,Ameen Al-Dakhil,Ameen Al Dakhil,DEF
9,0,0,3,0,1.3,157,0.0,0.0,0.0,0.27,164,0,0,0.4,2.2,2023-12-16,20,9,0,0,0,0,17,0,62379,0,2,0,0.0,1,-2665,1142,3807,39,True,0,157,,,Ameen Al-Dakhil,0,0,0.0,16,Sub,Burnley,Everton,0,2,22058,2023,630490,0.0,0,0,0,0.0,0.0,0.0,22058,Burnley,Ameen Al-Dakhil,Ameen Al Dakhil,DEF
10,0,0,8,0,11.0,157,0.0,0.13,0.13,0.85,205,1,0,4.9,25.0,2024-01-12,90,12,0,0,0,0,21,0,86340,1,1,1,13.0,2,23988,39604,15616,38,True,0,157,,,Ameen Al-Dakhil,0,2,0.1432681083679199,90,DL,Burnley,Luton,1,1,22096,2023,634531,0.0202519055455923,0,1,0,0.1432681083679199,0.2325961589813232,0.104736141860485,22096,Burnley,Ameen Al-Dakhil,Ameen Al Dakhil,DEF
