assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,0,0,0.0,748,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2024-04-24,0,17,0,0,0,0,34,0,677,0,2,4,0.0,0,-10,0,10,45,True,0,748,,,Joe Hugill,0,0,0,1,Sub,Wolverhampton Wanderers,Bournemouth,0,1,22184,2023,656395,0,0,0,0,0,0.0,0.0,22184,Wolverhampton Wanderers,Joe Hugill,James Hill,FWD
