assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,4,0,0.5,610,0.0,0.0,0.0,1.87,13,1,0,0.4,3.4,2023-08-19,23,4,0,0,0,0,2,0,29878,0,3,0,0.0,1,-2695,1579,4274,45,True,0,610,,,Calvin Bassey,0,0,0.0,21,Sub,Fulham,Brentford,0,3,22287,2023,605100,0.0,0,0,0,0.0,0.0,0.0,22287,Fulham,Calvin Bassey,Calvin Bassey,DEF
1,0,0,0,0,0.3,610,0.0,0.0,0.0,3.92,21,2,0,0.7,7.0,2023-08-26,82,1,0,0,0,1,3,0,27642,1,2,2,0.0,-2,-3067,682,3749,45,False,0,610,,,Calvin Bassey,0,0,0.0,85,DC,Arsenal,Fulham,2,2,22297,2023,606936,0.0,0,0,0,0.0,0.0,0.0,22297,Fulham,Calvin Bassey,Calvin Bassey,DEF
2,0,0,3,0,0.1,610,0.0,0.0,0.0,0.28,44,0,0,0.0,0.2,2023-09-16,1,12,0,0,0,0,5,0,24943,0,0,1,0.0,1,-974,1423,2397,45,True,0,610,,,Calvin Bassey,0,0,0.0,1,Sub,Fulham,Luton,1,0,21939,2023,610412,0.0,0,0,0,0.0,0.0,0.0,21939,Fulham,Calvin Bassey,Calvin Bassey,DEF
3,0,0,7,0,0.7,610,0.0,0.0,0.0,0.02,76,0,0,0.8,5.2,2023-10-07,19,17,0,0,0,0,8,0,20188,0,1,3,2.0,1,-1365,383,1748,44,True,0,610,,,Calvin Bassey,0,0,0.0,4,Sub,Fulham,Sheffield United,3,1,21970,2023,616442,0.0,0,0,0,0.0,0.0,0.0,21970,Fulham,Calvin Bassey,Calvin Bassey,DEF
4,0,0,13,0,0.5,610,0.01,0.01,0.0,1.51,90,2,0,1.8,15.8,2023-10-23,90,18,0,0,0,0,9,0,19833,1,0,2,2.0,1,-541,462,1003,44,False,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Tottenham,Fulham,2,0,21984,2023,619294,0.0,0,0,0,0.0,0.0506658218801021,0.0506658218801021,21984,Fulham,Calvin Bassey,Calvin Bassey,DEF
5,0,0,14,0,0.7,610,0.0,0.0,0.0,1.32,94,1,0,2.6,25.0,2023-10-29,90,5,0,0,0,0,10,0,19535,1,1,1,0.0,2,-373,489,862,44,False,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Brighton,Fulham,1,1,21988,2023,620644,0.0,0,0,0,0.0,0.1165865510702133,0.1165865510702133,21988,Fulham,Calvin Bassey,Calvin Bassey,DEF
6,0,0,13,0,0.6,610,0.0,0.05,0.05,0.69,104,1,0,2.3,17.2,2023-11-04,90,14,0,0,0,0,11,0,19516,1,1,0,5.0,2,-112,548,660,44,True,0,610,,,Calvin Bassey,0,1,0.0621846131980419,90,DC,Fulham,Manchester United,0,1,21998,2023,621188,0.0,0,0,0,0.0621846131980419,0.025120411068201,0.025120411068201,21998,Fulham,Calvin Bassey,Calvin Bassey,DEF
7,0,0,15,0,1.8,610,0.01,0.01,0.0,3.08,112,3,0,2.2,20.4,2023-11-12,90,2,0,0,0,0,12,0,19790,1,1,3,0.0,1,173,783,610,44,False,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Aston Villa,Fulham,3,1,22007,2023,623911,0.0,0,0,0,0.0,0.5041472315788269,0.5041472315788269,22007,Fulham,Calvin Bassey,Calvin Bassey,DEF
8,0,0,11,0,0.5,610,0.0,0.0,0.0,1.41,124,2,0,1.2,11.0,2023-11-27,90,20,0,0,0,0,13,0,20008,1,2,3,0.0,1,83,676,593,44,True,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Fulham,Wolverhampton Wanderers,3,2,22018,2023,626104,0.0,0,0,0,0.0,0.6559732556343079,0.6559732556343079,22018,Fulham,Calvin Bassey,Calvin Bassey,DEF
9,0,0,11,0,0.3,610,0.0,0.0,0.0,2.22,136,4,0,1.5,14.4,2023-12-03,90,11,0,0,0,0,14,0,19806,1,3,4,0.0,0,-208,313,521,44,False,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Liverpool,Fulham,4,3,22030,2023,627345,0.0,0,0,0,0.0,0.0430093742907047,0.0430093742907047,22030,Fulham,Calvin Bassey,Calvin Bassey,DEF
10,0,0,27,1,1.3,610,0.02,0.02,0.0,0.29,145,0,0,1.7,13.4,2023-12-06,90,16,0,0,0,0,15,0,19901,1,0,5,2.0,6,43,405,362,44,True,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Fulham,Nottingham Forest,5,0,22038,2023,627932,0.0,0,0,0,0.0,0.973754346370697,0.973754346370697,22038,Fulham,Calvin Bassey,Calvin Bassey,DEF
11,0,0,30,1,0.6,610,0.01,0.01,0.0,1.39,155,0,0,2.0,19.4,2023-12-10,90,19,0,0,0,0,16,0,20285,1,0,5,0.0,6,313,592,279,44,True,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Fulham,West Ham,5,0,22049,2023,629295,0.0,0,0,0,0.0,1.042689561843872,1.042689561843872,22049,Fulham,Calvin Bassey,Calvin Bassey,DEF
12,0,0,11,0,1.8,610,0.01,0.01,0.0,0.41,173,2,0,1.9,15.2,2023-12-23,90,6,0,0,0,0,18,0,22704,1,2,0,2.0,0,646,1241,595,44,True,1,610,,,Calvin Bassey,0,0,0.0,90,DC,Fulham,Burnley,0,2,22067,2023,632698,0.0698630362749099,0,1,0,0.0,0.3034591972827911,0.3034591972827911,22067,Fulham,Calvin Bassey,Calvin Bassey,DEF
13,0,0,18,0,11.7,610,0.03,0.03,0.0,1.82,182,3,0,4.3,31.4,2023-12-26,90,3,0,0,0,0,19,0,22002,1,0,3,0.0,1,-381,425,806,44,False,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Bournemouth,Fulham,3,0,22075,2023,632989,0.036112368106842,0,1,0,0.0,0.024554755538702,0.024554755538702,22075,Fulham,Calvin Bassey,Calvin Bassey,DEF
14,0,0,13,0,1.8,610,0.01,0.01,0.0,1.64,193,1,0,2.3,20.8,2023-12-31,90,1,0,0,0,0,20,0,21291,1,1,2,0.0,1,-731,204,935,44,True,1,610,,,Calvin Bassey,0,0,0.0,90,DC,Fulham,Arsenal,2,1,22087,2023,633699,0.0,0,0,0,0.0,0.4599147140979767,0.4599147140979767,22087,Fulham,Calvin Bassey,Calvin Bassey,DEF
15,0,0,5,0,0.2,610,0.0,0.0,0.0,0.0,244,0,0,0.3,2.8,2024-02-17,14,2,0,0,0,0,25,0,16977,0,2,1,0.0,1,-44,310,354,44,True,0,610,,,Calvin Bassey,0,0,0.0,7,Sub,Fulham,Aston Villa,1,2,22138,2023,641774,0.0,0,0,0,0.0,0.1213105544447898,0.1213105544447898,22138,Fulham,Calvin Bassey,Calvin Bassey,DEF
