assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,10,0,0.6,576,0.0,0.0,0.0,1.8,7,1,0,2.0,17.2,2023-08-12,79,8,0,0,0,0,1,0,6562,1,1,0,2.0,2,0,0,0,45,True,0,576,,,Jack Robinson,0,0,0.0,81,DC,Sheffield United,Crystal Palace,0,1,22280,2023,603818,0.0,0,0,0,0.0,0.1259336769580841,0.1259336769580841,8286,Sheffield United,Jack Robinson,Jack Robinson,DEF
1,0,0,13,0,1.5,576,0.03,0.07,0.04,1.36,17,2,0,2.2,14.2,2023-08-18,90,16,0,0,0,0,2,0,8151,1,1,2,6.0,1,-189,447,636,45,False,0,576,,,Jack Robinson,0,1,0.0427460148930549,90,DC,Nottingham Forest,Sheffield United,2,1,22285,2023,604792,0.0,0,0,0,0.0427460148930549,0.0427460148930549,0.0,8286,Sheffield United,Jack Robinson,Jack Robinson,DEF
2,0,0,9,0,0.1,576,0.0,0.0,0.0,3.52,30,2,0,0.9,8.8,2023-08-27,90,13,0,0,0,0,3,0,7993,1,2,1,0.0,1,-747,171,918,45,True,0,576,,,Jack Robinson,0,0,0.0,90,DC,Sheffield United,Manchester City,1,2,22303,2023,607471,0.0,0,0,0,0.0,0.0,0.0,8286,Sheffield United,Jack Robinson,Jack Robinson,DEF
3,0,0,12,0,0.9,576,0.01,0.12,0.11,2.59,40,2,0,2.9,16.8,2023-09-02,90,9,0,0,0,0,4,0,10634,1,2,2,11.0,1,1786,2466,680,45,True,0,576,,,Jack Robinson,0,2,0.1069722548127174,90,DC,Sheffield United,Everton,2,2,21926,2023,608338,0.0,0,0,0,0.1069722548127174,0.2464723587036132,0.1702079623937606,8286,Sheffield United,Jack Robinson,Jack Robinson,DEF
4,1,0,18,0,10.3,576,0.01,0.01,0.0,1.87,48,2,0,5.3,43.0,2023-09-16,90,18,0,0,0,0,5,0,9115,1,1,2,0.0,3,-1916,253,2169,45,False,1,576,,,Jack Robinson,0,0,0.0,90,DC,Tottenham,Sheffield United,2,1,21936,2023,611539,0.0831794068217277,1,1,0,0.0,0.1649759262800216,0.0817965194582939,8286,Sheffield United,Jack Robinson,Jack Robinson,DEF
5,0,0,10,0,0.8,576,0.0,0.35,0.35,3.94,60,8,0,2.2,13.4,2023-09-24,90,15,0,0,0,0,6,0,9220,1,8,0,8.0,-3,-291,357,648,45,True,1,576,,,Jack Robinson,0,1,0.1261929124593734,90,DC,Sheffield United,Newcastle United,0,8,21954,2023,613078,0.0,0,0,0,0.1261929124593734,0.0,0.0,8286,Sheffield United,Jack Robinson,Jack Robinson,DEF
6,0,0,22,0,21.6,576,0.06,0.06,0.0,2.14,69,2,0,5.0,28.2,2023-09-30,90,19,0,0,0,0,7,0,8917,1,0,2,0.0,1,-476,223,699,45,False,0,576,,,Jack Robinson,0,0,0.0,90,DC,West Ham,Sheffield United,2,0,21960,2023,614738,0.1740447282791137,0,2,0,0.0,0.3049792051315307,0.1309344917535781,8286,Sheffield United,Jack Robinson,Jack Robinson,DEF
7,0,0,13,0,0.7,576,0.01,0.01,0.0,1.42,76,3,0,1.7,14.0,2023-10-07,55,10,0,0,0,0,8,0,9430,0,1,3,2.0,0,189,680,491,45,False,0,576,,,Jack Robinson,0,0,0.0,56,Sub,Fulham,Sheffield United,3,1,21970,2023,616459,0.0,0,0,0,0.0,0.0,0.0,8286,Sheffield United,Jack Robinson,Jack Robinson,DEF
8,0,0,15,0,0.8,576,0.0,0.01,0.01,1.05,89,2,0,1.8,12.6,2023-10-21,90,14,0,0,0,0,9,0,9028,1,2,1,5.0,1,-608,184,792,44,True,0,576,,,Jack Robinson,0,1,0.0173632502555847,90,DC,Sheffield United,Manchester United,1,2,21983,2023,618465,0.0,0,0,0,0.0173632502555847,0.014941468834877,0.014941468834877,8286,Sheffield United,Jack Robinson,Jack Robinson,DEF
9,0,0,13,0,1.0,576,0.01,0.01,0.0,2.78,91,5,0,1.8,14.8,2023-10-28,90,1,0,0,0,0,10,0,9224,1,0,5,2.0,0,105,486,381,44,False,0,576,,,Jack Robinson,0,0,0.0,90,DC,Arsenal,Sheffield United,5,0,21986,2023,619915,0.0,0,0,0,0.0,0.0147468512877821,0.0147468512877821,8286,Sheffield United,Jack Robinson,Jack Robinson,DEF
