assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,18,0,1.1,696,0.01,0.07,0.06,1.7,67,1,0,3.1,24.2,2023-10-01,90,4,0,0,0,0,7,0,896,1,1,1,6.0,2,-39,38,77,45,True,0,696,,,Murillo Santiago Costa dos Santos,0,1,0.071874052286148,90,DC,Nottingham Forest,Brentford,1,1,21963,2023,615245,0.0,0,0,0,0.071874052286148,0.0830244496464729,0.0830244496464729,21963,Nottingham Forest,Murillo Santiago Costa dos Santos,Murillo,DEF
1,0,1,33,1,20.8,696,0.05,0.58,0.53,0.81,74,0,0,8.9,32.4,2023-10-07,90,8,0,0,0,0,8,0,1308,1,0,0,36.0,7,197,277,80,45,False,0,696,,,Murillo Santiago Costa dos Santos,0,2,0.453612208366394,90,DC,Crystal Palace,Nottingham Forest,0,0,21968,2023,616628,0.2960860133171081,0,2,0,0.453612208366394,0.7845332026481628,0.6392786502838135,21968,Nottingham Forest,Murillo Santiago Costa dos Santos,Murillo,DEF
2,0,0,13,0,4.8,696,0.01,0.01,0.0,1.71,88,2,0,2.3,18.6,2023-10-21,90,12,0,0,0,0,9,0,7141,1,2,2,0.0,0,5036,5415,379,45,True,1,696,,,Murillo Santiago Costa dos Santos,0,0,0.0,90,DC,Nottingham Forest,Luton,2,2,21982,2023,618063,0.0395394675433635,0,1,0,0.0,0.8767424821853638,0.8767424821853638,21982,Nottingham Forest,Murillo Santiago Costa dos Santos,Murillo,DEF
3,0,0,12,0,0.3,696,0.01,0.09,0.08,2.95,97,3,0,2.7,19.0,2023-10-29,90,11,0,0,0,0,10,0,5657,1,0,3,8.0,1,-1193,408,1601,45,False,0,696,,,Murillo Santiago Costa dos Santos,0,1,0.0553085394203662,90,DC,Liverpool,Nottingham Forest,3,0,21991,2023,620613,0.0,0,0,0,0.0553085394203662,0.0278007220476865,0.0278007220476865,21991,Nottingham Forest,Murillo Santiago Costa dos Santos,Murillo,DEF
4,0,0,24,1,0.1,696,0.0,0.0,0.0,1.26,108,0,0,1.8,17.4,2023-11-05,90,2,0,0,0,0,11,0,5461,1,0,2,0.0,6,-377,249,626,45,True,0,696,,,Murillo Santiago Costa dos Santos,0,0,0.0,90,DC,Nottingham Forest,Aston Villa,2,0,22002,2023,622071,0.0,0,0,0,0.0,0.1226976215839386,0.1226976215839386,22002,Nottingham Forest,Murillo Santiago Costa dos Santos,Murillo,DEF
5,0,0,16,0,0.6,696,0.01,0.01,0.0,1.14,119,2,0,1.2,11.8,2023-11-12,75,19,0,0,0,0,12,0,6466,1,2,3,0.0,1,777,1074,297,45,False,0,696,,,Murillo Santiago Costa dos Santos,0,0,0.0,79,DC,West Ham,Nottingham Forest,3,2,22013,2023,623732,0.0,0,0,0,0.0,0.2335963994264602,0.2335963994264602,22013,Nottingham Forest,Murillo Santiago Costa dos Santos,Murillo,DEF
6,0,0,6,0,12.4,696,0.11,0.11,0.0,1.46,128,3,0,3.7,18.4,2023-11-25,90,5,0,0,0,0,13,0,5749,1,3,2,6.0,1,-684,300,984,45,True,0,696,,,Murillo Santiago Costa dos Santos,0,0,0.0,90,DC,Nottingham Forest,Brighton,2,3,22022,2023,624930,0.1577196270227432,0,1,0,0.0,0.491880863904953,0.3341612517833709,22022,Nottingham Forest,Murillo Santiago Costa dos Santos,Murillo,DEF
7,0,0,15,0,1.3,696,0.01,0.05,0.04,0.7,139,1,0,4.2,33.4,2023-12-02,90,9,0,0,0,0,14,0,7064,1,1,0,7.0,2,1022,1296,274,45,True,0,696,,,Murillo Santiago Costa dos Santos,0,1,0.0200352203100919,90,DC,Nottingham Forest,Everton,0,1,22033,2023,626814,0.0,0,0,0,0.0200352203100919,0.0200352203100919,0.0,22033,Nottingham Forest,Murillo Santiago Costa dos Santos,Murillo,DEF
8,0,0,11,0,6.5,696,0.01,0.09,0.08,2.52,145,5,0,2.6,15.4,2023-12-06,90,10,0,0,0,0,15,0,6579,1,0,5,4.0,0,-498,269,767,45,False,0,696,,,Murillo Santiago Costa dos Santos,0,1,0.0548523999750614,90,DC,Fulham,Nottingham Forest,5,0,22038,2023,627949,0.0,0,0,0,0.0548523999750614,0.1622083187103271,0.1073559299111366,22038,Nottingham Forest,Murillo Santiago Costa dos Santos,Murillo,DEF
9,0,0,20,0,0.1,696,0.0,0.0,0.0,1.14,160,1,0,3.0,25.8,2023-12-09,77,20,0,0,0,0,16,0,6398,1,1,1,4.0,2,-236,234,470,45,False,0,696,,,Murillo Santiago Costa dos Santos,0,0,0.0,84,DC,Wolverhampton Wanderers,Nottingham Forest,1,1,22054,2023,628798,0.0,0,0,0,0.0,0.0857518836855888,0.0857518836855888,22054,Nottingham Forest,Murillo Santiago Costa dos Santos,Murillo,DEF
