assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,3,0,0.1,483,0.0,0.0,0.0,0.94,380,0,0,0.4,0.0,2024-05-19,20,18,0,0,0,0,38,0,1376,0,3,0,4.0,1,25,78,53,48,True,0,483,,,Daniel Jebbison,0,0,0.0,15,Sub,Sheffield United,Tottenham,0,3,22274,2023,663126,0.0,0,0,0,0.0,0.0,0.0,9509,Sheffield United,Daniel Jebbison,Daniel Jebbison,FWD
