assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,fpl_id,understat_id,player_team,FPL_Name,Understat_Name
0,0,0,3,0,1.0,854,0.0,0.0,0.0,0.0,376,0,0,0.1,0.0,2024-05-19,3,8,0,0,0,0,38,0,577,0,0,5,0.0,1,85,115,30,40,False,0,0,0,0,1,DEF,Crystal Palace,Aston Villa,5,0,22270,2023,663110,0,0,0,0,0,0,0,854,12581,Aston Villa,Finley Munroe,Finley Munroe
