assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,17,0,0.0,580,0.0,0.0,0.0,2.4,251,4,0,3.2,31.8,2024-02-24,90,1,0,0,0,0,26,4,26520,1,1,4,0.0,1,-78,335,413,39,False,0,580,,,Loris Karius,0,0,0,90,GK,Arsenal,Newcastle United,4,1,22146,2023,643532,0.0,0,0,0,0,0.0,0.0,22146,Newcastle United,Loris Karius,Loris Karius,GK
