assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,3,0,0.0,734,0.0,0.0,0.0,0.21,276,0,0,0.0,0.0,2024-03-09,2,8,0,0,0,0,28,0,750,0,1,1,0.0,1,11,60,49,45,False,0,734,,,Zack Nelson,0,0,0,1,Sub,Crystal Palace,Luton,1,1,22170,2023,646684,0,0,0,0,0,0.0675242245197296,0.0675242245197296,22170,Luton,Zack Nelson,Zack Nelson,MID
1,0,0,3,0,0.1,734,0.0,0.0,0.0,0.79,327,1,0,0.2,2.0,2024-04-13,2,13,0,0,0,0,33,0,752,0,1,5,0.0,1,16,38,22,45,False,0,734,,,Zack Nelson,0,0,0,1,Sub,Manchester City,Luton,5,1,22221,2023,653316,0,0,0,0,0,0.0,0.0,22221,Luton,Zack Nelson,Zack Nelson,MID
