assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,2,0,0.0,130,0.0,0.0,0.0,0.25,4,0,0,0.0,0.0,2023-08-12,2,12,0,0,0,0,1,0,361260,0,1,4,0.0,1,0,0,0,55,True,0,130,,,Julio Enciso,0,0,0.0,1,Sub,Brighton,Luton,4,1,22278,2023,603769,0.0,0,0,0,0.0,0.0,0.0,22278,Brighton,Julio Enciso,Julio Enciso,MID
1,2,0,28,0,25.0,130,0.58,0.78,0.2,1.77,20,1,0,9.4,39.0,2023-08-19,66,20,0,0,0,0,2,0,314362,1,4,1,30.0,7,-60824,7617,68441,55,False,1,130,,,Julio Enciso,0,4,0.4382677674293518,69,AMC,Wolverhampton Wanderers,Brighton,1,4,22286,2023,605077,1.22417414188385,2,2,0,0.4382677674293518,1.779298186302185,0.1764997541904449,22286,Brighton,Julio Enciso,Julio Enciso,MID
2,0,0,1,0,10.5,130,0.01,0.11,0.1,0.2,254,1,0,4.1,4.2,2024-02-24,17,9,0,0,0,0,26,0,46537,0,1,1,26.0,1,127,320,193,50,True,0,130,,,Julio Enciso,0,2,0.1021904796361923,15,Sub,Brighton,Everton,1,1,22148,2023,643218,0.0539975650608539,0,1,0,0.1021904796361923,0.0997310429811477,0.0,22148,Brighton,Julio Enciso,Julio Enciso,MID
3,0,0,0,0,5.7,130,0.01,0.13,0.12,0.23,264,2,0,1.9,1.4,2024-03-02,45,10,0,0,0,0,27,0,46979,1,0,3,12.0,1,419,650,231,50,False,0,130,,,Julio Enciso,0,3,0.111103631556034,50,AMC,Fulham,Brighton,3,0,22158,2023,644890,0.0,0,0,0,0.111103631556034,0.111103631556034,0.0382715836167335,22158,Brighton,Julio Enciso,Julio Enciso,MID
4,0,0,2,0,0.3,130,0.0,0.01,0.01,0.06,274,0,0,0.0,0.0,2024-03-10,14,16,0,0,0,0,28,0,47122,0,0,1,1.0,1,89,410,321,50,True,0,130,,,Julio Enciso,0,1,0.0193651728332042,11,Sub,Brighton,Nottingham Forest,1,0,22168,2023,647225,0.0,0,0,0,0.0193651728332042,0.0193651728332042,0.0,22168,Brighton,Julio Enciso,Julio Enciso,MID
5,0,0,0,0,11.2,130,0.01,0.06,0.05,0.06,303,0,0,2.5,3.6,2024-04-03,26,4,0,0,0,0,31,0,46874,0,0,0,10.0,1,-271,33,304,50,False,0,130,,,Julio Enciso,0,2,0.0572402589023113,23,Sub,Brentford,Brighton,0,0,22200,2023,651175,0.0675461739301681,0,1,0,0.0572402589023113,0.4913032948970794,0.3665168583393097,22200,Brighton,Julio Enciso,Julio Enciso,MID
6,0,0,2,0,1.3,130,0.0,0.18,0.18,2.52,312,2,0,3.1,5.4,2024-04-06,62,1,0,0,0,0,32,0,46794,1,3,0,24.0,2,-94,81,175,50,True,0,130,,,Julio Enciso,0,4,0.1978325992822647,70,AML,Brighton,Arsenal,0,3,22206,2023,651902,0.0,0,0,0,0.1978325992822647,0.1300709396600723,0.0,22206,Brighton,Julio Enciso,Julio Enciso,MID
7,0,0,5,0,12.4,130,0.02,0.17,0.15,0.31,342,1,0,2.0,2.4,2024-04-28,24,3,0,0,0,0,35,0,46537,0,0,3,5.0,1,-207,57,264,50,False,0,130,,,Julio Enciso,0,2,0.0871311798691749,19,Sub,Bournemouth,Brighton,3,0,22235,2023,657540,0.0396071225404739,0,1,0,0.0871311798691749,0.1267383098602295,0.0189846437424421,22235,Brighton,Julio Enciso,Julio Enciso,MID
8,0,0,11,0,26.6,130,0.24,0.45,0.21,0.0,353,0,0,4.5,8.6,2024-05-05,29,2,0,0,0,0,36,0,46591,0,0,1,10.0,1,17,144,127,50,True,0,130,,,Julio Enciso,0,3,0.1684639900922775,24,Sub,Brighton,Aston Villa,1,0,22247,2023,659400,0.4043982326984405,0,2,0,0.1684639900922775,0.5728622078895569,0.3529534935951233,22247,Brighton,Julio Enciso,Julio Enciso,MID
9,0,0,7,0,9.9,130,0.04,0.11,0.07,1.48,332,2,0,2.7,8.8,2024-05-15,84,7,0,0,0,0,37,0,47220,1,2,1,8.0,2,450,622,172,50,True,0,130,,,Julio Enciso,0,2,0.0640144646167755,90,AMC,Brighton,Chelsea,1,2,22226,2023,662152,0.0,0,0,0,0.0640144646167755,0.2016331702470779,0.1376187056303024,22226,Brighton,Julio Enciso,Julio Enciso,MID
10,0,0,2,0,1.8,130,0.0,0.0,0.0,0.9,373,2,0,0.3,0.0,2024-05-19,33,14,0,0,0,0,38,0,47695,0,2,0,2.0,1,491,785,294,50,True,0,130,,,Julio Enciso,0,0,0.0,32,Sub,Brighton,Manchester United,0,2,22267,2023,663187,0.0,0,0,0,0.0,0.0,0.0,22267,Brighton,Julio Enciso,Julio Enciso,MID
