assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,12,0,6.5,165,0.01,0.01,0.0,2.21,1,3,0,1.0,3.8,2023-08-11,90,13,0,0,0,0,1,0,3884,1,3,0,0.0,2,0,0,0,50,True,0,165,,,Josh Cullen,0,0,0.0,90,MC,Burnley,Manchester City,0,3,22275,2023,603610,0.0,0,0,0,0.0,0.0639837458729744,0.0639837458729744,22275,Burnley,Josh Cullen,Josh Cullen,MID
1,0,0,11,0,15.2,165,0.32,0.32,0.0,2.51,25,3,0,3.0,13.0,2023-08-27,90,2,0,0,0,0,3,0,6503,1,3,1,2.0,1,-499,207,706,50,True,1,165,,,Josh Cullen,0,0,0.0,90,MC,Burnley,Aston Villa,1,3,22302,2023,607443,0.3246585130691528,0,1,0,0.0,0.4264706075191498,0.4264706075191498,22302,Burnley,Josh Cullen,Josh Cullen,MID
2,1,0,20,0,17.5,165,0.2,0.23,0.03,2.27,34,5,0,4.1,21.2,2023-09-02,90,18,0,0,0,0,4,0,6344,1,5,2,2.0,5,-380,250,630,50,True,0,165,,,Josh Cullen,0,1,0.020989840850234,90,MC,Burnley,Tottenham,2,5,21929,2023,608680,0.0987790524959564,1,1,0,0.020989840850234,0.6641579270362854,0.6431680917739868,21929,Burnley,Josh Cullen,Josh Cullen,MID
3,0,0,11,0,4.4,165,0.02,0.02,0.0,0.72,47,1,0,2.8,22.0,2023-09-18,90,16,0,0,0,0,5,0,6798,1,1,1,2.0,1,57,665,608,50,False,1,165,,,Josh Cullen,0,0,0.0,90,DMC,Nottingham Forest,Burnley,1,1,21944,2023,611602,0.0,0,0,0,0.0,0.0,0.0,21944,Burnley,Josh Cullen,Josh Cullen,MID
4,0,0,15,0,37.3,165,0.19,0.19,0.0,0.91,54,1,0,5.7,19.6,2023-09-23,90,14,0,0,0,0,6,0,6893,1,1,0,0.0,2,4,392,388,50,True,0,165,,,Josh Cullen,0,0,0.0,90,MC,Burnley,Manchester United,0,1,21950,2023,612519,0.1778499782085418,0,3,0,0.0,0.6801948547363281,0.6261395812034607,21950,Burnley,Josh Cullen,Josh Cullen,MID
5,0,0,15,0,4.8,165,0.02,0.04,0.02,3.19,66,2,0,2.0,11.4,2023-09-30,90,15,0,0,0,0,7,0,10722,1,0,2,4.0,2,2984,3508,524,50,False,0,165,,,Josh Cullen,0,1,0.0252216085791587,90,DMC,Newcastle United,Burnley,2,0,21958,2023,614677,0.0,0,0,0,0.0252216085791587,0.1412165164947509,0.1159949079155922,21958,Burnley,Josh Cullen,Josh Cullen,MID
6,0,0,6,0,0.7,165,0.0,0.0,0.0,1.19,73,2,0,0.3,2.0,2023-10-07,60,7,0,0,0,0,8,0,9203,1,4,1,0.0,1,-844,551,1395,50,True,1,165,,,Josh Cullen,0,0,0.0,64,MC,Burnley,Chelsea,1,4,21967,2023,616375,0.0,0,0,0,0.0,0.5000614523887634,0.5000614523887634,21967,Burnley,Josh Cullen,Josh Cullen,MID
7,0,0,10,0,15.2,165,0.05,0.05,0.0,3.24,83,3,0,2.5,9.6,2023-10-21,90,4,0,0,0,0,9,0,8697,1,0,3,0.0,1,-667,318,985,50,False,1,165,,,Josh Cullen,0,0,0.0,90,DMC,Brentford,Burnley,3,0,21977,2023,618112,0.0194223280996084,0,1,0,0.0,0.1352956742048263,0.1158733516931533,21977,Burnley,Josh Cullen,Josh Cullen,MID
8,0,0,-1,0,1.8,165,0.01,0.01,0.0,0.94,93,1,0,0.7,5.4,2023-10-28,59,3,0,0,0,0,10,0,8202,1,1,2,0.0,0,-565,303,868,50,False,1,165,,,Josh Cullen,0,0,0.0,63,MC,Bournemouth,Burnley,2,1,21985,2023,619886,0.0,0,0,0,0.0,0.0,0.0,21985,Burnley,Josh Cullen,Josh Cullen,MID
9,0,0,4,0,4.3,165,0.01,0.01,0.0,0.42,122,2,0,0.7,2.2,2023-11-25,5,19,0,0,0,0,13,0,6394,0,2,1,0.0,1,-176,97,273,50,True,0,165,,,Josh Cullen,0,0,0.0,4,Sub,Burnley,West Ham,1,2,22016,2023,624849,0.0,0,0,0,0.0,0.0,0.0,22016,Burnley,Josh Cullen,Josh Cullen,MID
