assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,3,0,0.0,656,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12,3,8,0,0,0,0,1,0,0,0,1,0,0.0,1,0,0,0,45,True,0,656,,,Antwoine Hackford,0,0,0.0,2,Sub,Sheffield United,Crystal Palace,0,1,22280,2023,603830,0,0,0,0,0.0,0.0,0.0,22280,Sheffield United,Antwoine Hackford,Antwoine Hackford,FWD
1,0,0,2,0,0.3,656,0.0,0.0,0.0,0.12,17,1,0,0.0,0.0,2023-08-18,8,16,0,0,0,0,2,0,5563,0,1,2,0.0,1,2035,2574,539,45,False,0,656,,,Antwoine Hackford,0,0,0.0,6,Sub,Nottingham Forest,Sheffield United,2,1,22285,2023,604801,0,0,0,0,0.0,0.0,0.0,22285,Sheffield United,Antwoine Hackford,Antwoine Hackford,FWD
