assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2023-08-26,0,9,0,0,0,0,3,0,77094,0,1,0,0.0,0,-1453,2135,3588,40,False,0,564,,,Tom King,0,0,0.0,25,Sub,Arsenal,Fulham,2,2,22297,2023,606947,0.0,0,0,0,0.0,0.0,0.0,22297,Fulham,Tom King,Tom Cairney,GK
1,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2023-09-16,0,11,0,0,0,0,5,0,81166,0,3,1,0.0,0,-159,2620,2779,40,True,0,564,,,Tom King,0,0,0.0,8,Sub,Fulham,Luton,1,0,21939,2023,610413,0.0,0,0,0,0.0,0.0854984894394874,0.0854984894394874,21939,Fulham,Tom King,Tom Cairney,GK
2,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2023-11-04,0,17,0,0,0,0,11,0,73961,0,1,2,0.0,0,-963,302,1265,40,False,0,564,,,Tom King,0,0,0.0,1,Sub,Fulham,Manchester United,0,1,21998,2023,621200,0.0,0,0,0,0.0,0.0,0.0,21998,Fulham,Tom King,Tom Cairney,GK
3,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2023-11-27,0,10,0,0,0,0,13,0,72500,0,2,3,0.0,0,-924,261,1185,40,False,0,564,,,Tom King,0,3,0.1253634393215179,90,DMC,Fulham,Wolverhampton Wanderers,3,2,22018,2023,626107,0.0,0,0,0,0.1253634393215179,0.1984571367502212,0.1134249940514564,22018,Fulham,Tom King,Tom Cairney,GK
4,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,240,0,0,0.0,0.0,2024-02-10,0,4,0,0,0,0,24,0,71879,0,2,0,0.0,0,-36,567,603,39,True,0,564,,,Tom King,0,0,0.0,70,DMC,Fulham,Bournemouth,3,1,22127,2023,640122,0.4436209499835968,0,2,0,0.0,1.2357624769210815,1.1976373195648191,22127,Fulham,Tom King,Tom Cairney,GK
5,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2024-02-17,0,18,0,0,0,0,25,0,74070,0,2,1,0.0,0,415,1407,992,39,False,0,564,,,Tom King,0,0,0.0,90,DMC,Fulham,Aston Villa,1,2,22138,2023,641768,0.0,0,0,0,0.0,0.6645585298538208,0.6645585298538208,22138,Fulham,Tom King,Tom Cairney,GK
6,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,267,0,0,0.0,0.0,2024-03-02,0,15,0,0,0,0,27,0,72688,0,0,3,0.0,0,89,706,617,39,False,0,564,,,Tom King,0,0,0.0,17,Sub,Fulham,Brighton,3,0,22158,2023,644881,0.0,0,0,0,0.0,0.0,0.0,22158,Fulham,Tom King,Tom Cairney,GK
7,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,280,0,0,0.0,0.0,2024-03-09,0,10,0,0,0,0,28,0,72316,0,1,2,0.0,0,-438,501,939,39,True,0,564,,,Tom King,0,0,0.0,23,Sub,Wolverhampton Wanderers,Fulham,2,1,22174,2023,646714,0.0,0,0,0,0.0,0.1388479024171829,0.1388479024171829,22174,Fulham,Tom King,Tom Cairney,GK
8,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2024-03-30,0,2,0,0,0,0,30,0,71960,0,0,2,0.0,0,-192,262,454,39,False,0,564,,,Tom King,0,1,0.0896013230085372,15,Sub,Sheffield United,Fulham,3,3,22193,2023,649852,0.0269982665777206,1,1,0,0.0896013230085372,0.1502958238124847,0.1232975646853447,22193,Fulham,Tom King,Tom Cairney,GK
9,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,304,0,0,0.0,0.0,2024-04-02,0,6,0,0,0,0,31,0,71801,0,1,1,0.0,0,-174,169,343,39,False,0,564,,,Tom King,0,1,0.0612899251282215,58,Sub,Nottingham Forest,Fulham,3,1,22198,2023,651004,0.0158407986164093,0,1,0,0.0612899251282215,0.3331583440303802,0.2718684077262878,22198,Fulham,Tom King,Tom Cairney,GK
10,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2024-04-06,0,19,0,0,0,0,32,0,71542,0,2,1,0.0,0,-307,189,496,39,True,0,564,,,Tom King,0,1,0.0318752713501453,70,DMC,Fulham,Newcastle United,0,1,22209,2023,651745,0.1252187043428421,0,3,0,0.0318752713501453,0.4580518007278442,0.3337373435497284,22209,Fulham,Tom King,Tom Cairney,GK
11,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,350,0,0,0.0,0.0,2024-04-27,0,12,0,0,0,0,35,0,70873,0,1,2,0.0,0,-408,176,584,39,True,0,564,,,Tom King,0,0,0.0,3,Sub,Fulham,Crystal Palace,1,1,22238,2023,656960,0.0,0,0,0,0.0,0.0,0.0,22238,Fulham,Tom King,Tom Cairney,GK
12,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2024-05-04,0,13,0,0,0,0,36,0,70602,0,1,5,0.0,0,-299,131,430,39,False,0,564,,,Tom King,0,0,0.0,9,Sub,Brentford,Fulham,0,0,22246,2023,658863,0.1163530498743057,0,2,0,0.0,0.1163530498743057,0.0653089433908462,22246,Fulham,Tom King,Tom Cairney,GK
13,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,370,0,0,0.0,0.0,2024-05-11,0,8,0,0,0,0,37,0,70272,0,3,1,0.0,0,-401,251,652,39,True,0,564,,,Tom King,0,0,0.0,41,Sub,Fulham,Manchester City,0,4,22258,2023,660328,0.0,0,0,0,0.0,0.0,0.0,22258,Fulham,Tom King,Tom Cairney,GK
