assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,0,0,0.0,183,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2023-09-02,0,18,0,0,0,0,4,0,6514,0,5,2,0.0,0,-1296,0,1296,55,True,0,183,,,0,0,0.0,90,FW,Hoffenheim,Wolfsburg,3,1,23085,2023,608529,0.0,0,0,0,0.0,0.0,0.0,7052,Hoffenheim,Wout Weghorst,Wout Weghorst,FWD
1,0,0,0,0,0.0,183,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2023-09-23,0,14,0,0,0,0,6,0,5306,0,1,0,0.0,0,-338,0,338,55,True,0,183,,,0,1,0.027842802926898,60,FW,Union Berlin,Hoffenheim,0,2,23106,2023,611988,0.0,0,0,0,0.027842802926898,0.4301508069038391,0.4301508069038391,7052,Hoffenheim,Wout Weghorst,Wout Weghorst,FWD
