assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,3,0,0.0,676,0.0,0.0,0.0,0.05,69,0,0,0.0,0.2,2023-09-30,1,17,0,0,0,0,7,0,1473,0,0,2,0.0,1,176,278,102,45,True,0,676,,,Konstantinos Mavropanos,0,0,0.0,1,Sub,West Ham,Sheffield United,2,0,21960,2023,614733,0.0,0,0,0,0.0,0.0,0.0,21960,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
1,0,0,-2,0,0.5,676,0.0,0.03,0.03,1.4,101,3,0,1.4,7.8,2023-11-04,90,4,1,0,0,0,11,0,2262,1,2,3,6.0,-2,37,174,137,45,False,1,676,,,Konstantinos Mavropanos,0,1,0.0251671820878982,90,DC,Brentford,West Ham,3,2,21995,2023,621539,0.0,0,0,0,0.0251671820878982,0.0251671820878982,0.0,21995,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
2,0,0,10,0,0.5,676,0.0,0.14,0.14,0.88,140,1,0,2.0,10.8,2023-12-03,90,8,0,0,0,0,14,0,3066,1,1,1,9.0,2,-80,117,197,45,True,0,676,,,Konstantinos Mavropanos,0,1,0.0767307877540588,90,DC,West Ham,Crystal Palace,1,1,22034,2023,627360,0.0,0,0,0,0.0767307877540588,0.2512947618961334,0.1745639741420745,22034,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
3,0,0,6,0,10.7,676,0.05,0.05,0.0,1.21,155,2,0,1.9,6.0,2023-12-10,45,10,0,0,0,0,16,0,3146,0,0,5,2.0,0,-42,63,105,45,False,0,676,,,Konstantinos Mavropanos,0,0,0.0,40,Sub,Fulham,West Ham,5,0,22049,2023,629321,0.0721744298934936,0,1,0,0.0,0.3959197103977203,0.3237452805042267,22049,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
4,0,0,25,1,0.3,676,0.0,0.0,0.0,0.91,179,0,0,1.2,12.0,2023-12-23,90,14,0,0,0,0,18,0,3285,1,0,2,0.0,6,-40,56,96,45,True,0,676,,,Konstantinos Mavropanos,0,0,0.0,90,DC,West Ham,Manchester United,2,0,22072,2023,632520,0.0,0,0,0,0.0,0.0,0.0,22072,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
5,0,3,38,1,0.2,676,0.0,0.11,0.11,2.68,181,0,1,8.3,48.2,2023-12-28,90,1,0,0,0,0,19,0,3498,1,2,0,35.0,15,92,154,62,45,False,0,676,,,Konstantinos Mavropanos,1,1,0.0624772831797599,90,DC,Arsenal,West Ham,0,2,22076,2023,633197,0.0,0,0,1,0.0624772831797599,0.0,0.0,22076,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
6,0,0,26,1,3.6,676,0.01,0.12,0.11,2.48,199,0,0,2.9,21.2,2024-01-02,90,5,0,0,0,0,20,0,11379,1,0,0,4.0,6,7195,7470,275,45,True,0,676,,,Konstantinos Mavropanos,0,1,0.2255258709192276,90,DC,West Ham,Brighton,0,0,22093,2023,633854,0.0,0,0,0,0.2255258709192276,0.0523249357938766,0.0523249357938766,22093,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
7,0,0,6,0,0.1,676,0.0,0.03,0.03,2.23,210,2,0,1.6,12.0,2024-01-21,90,17,0,0,0,0,21,0,17392,1,2,2,4.0,1,5279,11053,5774,45,False,0,676,,,Konstantinos Mavropanos,0,1,0.0151851810514926,90,DC,Sheffield United,West Ham,2,2,22101,2023,636202,0.0,0,0,0,0.0151851810514926,0.1063233092427253,0.1063233092427253,22101,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
8,0,0,18,0,0.2,676,0.0,0.0,0.0,1.17,217,1,0,3.3,32.8,2024-02-01,90,3,0,0,0,0,22,0,26633,1,1,1,0.0,2,8200,10920,2720,45,True,0,676,,,Konstantinos Mavropanos,0,0,0.0,90,DC,West Ham,Bournemouth,1,1,22110,2023,638054,0.0,0,0,0,0.0,0.0,0.0,22110,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
9,0,0,3,0,1.9,676,0.0,0.0,0.0,0.88,239,2,0,1.4,10.4,2024-02-11,45,1,0,0,0,0,24,0,21118,0,6,0,2.0,0,-3078,212,3290,45,True,0,676,,,Konstantinos Mavropanos,0,0,0.0,37,Sub,West Ham,Arsenal,0,6,22133,2023,640651,0.0,0,0,0,0.0,0.0,0.0,22133,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
