assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,3,0,1.0,161,0.0,0.0,0.0,0.12,1,0,0,0.1,0.0,2023-08-11,1,13,0,0,0,0,1,0,26648,0,3,0,0.0,1,0,0,0,50,True,0,161,,,Josh Brownhill,0,0,0.0,1,Sub,Burnley,Manchester City,0,3,22275,2023,603618,0.0,0,0,0,0.0,0.0,0.0,22275,Burnley,Josh Brownhill,Josh Brownhill,MID
1,0,0,18,0,23.9,161,0.17,0.36,0.19,1.21,34,3,1,8.0,33.6,2023-09-02,45,18,0,0,0,0,4,0,16075,0,5,2,22.0,5,-3578,191,3769,49,True,1,161,,,Josh Brownhill,1,3,0.164723664522171,39,Sub,Burnley,Tottenham,2,5,21929,2023,608687,0.0314095132052898,0,1,1,0.164723664522171,0.164723664522171,0.0987790524959564,21929,Burnley,Josh Brownhill,Josh Brownhill,MID
2,0,0,15,0,2.4,161,0.01,0.08,0.07,0.72,47,1,0,2.1,9.6,2023-09-18,90,16,0,0,0,0,5,0,16692,1,1,1,9.0,2,-229,2106,2335,48,False,0,161,,,Josh Brownhill,0,1,0.1011527180671691,90,DMC,Nottingham Forest,Burnley,1,1,21944,2023,611603,0.0,0,0,0,0.1011527180671691,0.1011527180671691,0.0,21944,Burnley,Josh Brownhill,Josh Brownhill,MID
3,0,0,17,0,40.1,161,0.21,0.31,0.1,0.75,54,1,0,6.0,12.6,2023-09-23,85,14,0,0,0,0,6,0,16306,1,1,0,7.0,2,-445,1136,1581,48,True,0,161,,,Josh Brownhill,0,1,0.018256951123476,89,MC,Burnley,Manchester United,0,1,21950,2023,612520,0.1382279247045517,0,3,0,0.018256951123476,0.2258191555738449,0.2084940075874328,21950,Burnley,Josh Brownhill,Josh Brownhill,MID
4,0,0,5,0,19.8,161,0.05,0.05,0.0,3.19,66,2,0,2.9,9.4,2023-09-30,90,15,0,0,0,0,7,0,22264,1,0,2,0.0,2,4679,6320,1641,48,False,0,161,,,Josh Brownhill,0,0,0.0,90,AMC,Newcastle United,Burnley,2,0,21958,2023,614680,0.0464442260563373,0,1,0,0.0,0.0594083070755004,0.0594083070755004,21958,Burnley,Josh Brownhill,Josh Brownhill,MID
5,0,0,17,0,13.5,161,0.05,0.05,0.0,1.58,73,4,0,3.0,14.4,2023-10-07,90,7,0,0,0,0,8,0,19502,1,4,1,2.0,2,-1650,1659,3309,48,True,0,161,,,Josh Brownhill,0,0,0.0,90,MC,Burnley,Chelsea,1,4,21967,2023,616377,0.0786694809794426,0,1,0,0.0,0.0786694809794426,0.0786694809794426,21967,Burnley,Josh Brownhill,Josh Brownhill,MID
6,0,0,3,0,2.8,161,0.01,0.01,0.0,0.45,83,1,0,0.5,1.8,2023-10-21,24,4,0,0,0,0,9,0,18627,0,0,3,0.0,1,-1079,1190,2269,48,False,0,161,,,Josh Brownhill,0,0,0.0,20,Sub,Brentford,Burnley,3,0,21977,2023,618121,0.0,0,0,0,0.0,0.5089645385742188,0.5089645385742188,21977,Burnley,Josh Brownhill,Josh Brownhill,MID
7,0,0,14,0,3.6,161,0.05,0.05,0.0,1.08,93,2,0,2.7,17.6,2023-10-28,90,3,0,0,0,0,10,0,16763,1,1,2,6.0,2,-1901,640,2541,48,False,0,161,,,Josh Brownhill,0,0,0.0,90,MC,Bournemouth,Burnley,2,1,21985,2023,619887,0.0,0,0,0,0.0,0.0360427126288414,0.0360427126288414,21985,Burnley,Josh Brownhill,Josh Brownhill,MID
8,0,0,16,0,26.0,161,0.06,0.09,0.03,1.32,102,2,0,5.1,13.8,2023-11-04,90,8,0,0,0,0,11,0,16411,1,2,0,11.0,2,-505,1057,1562,48,True,0,161,,,Josh Brownhill,0,1,0.018786372616887,90,MC,Burnley,Crystal Palace,0,2,21996,2023,621557,0.0713141858577728,0,2,0,0.018786372616887,0.040778212249279,0.0219918396323919,21996,Burnley,Josh Brownhill,Josh Brownhill,MID
9,0,0,23,0,10.5,161,0.0,0.09,0.09,2.03,111,3,1,6.7,39.0,2023-11-11,84,1,0,0,0,0,12,0,15413,1,1,3,17.0,7,-1017,641,1658,47,False,0,161,,,Josh Brownhill,1,1,0.067721739411354,89,MC,Arsenal,Burnley,3,1,22006,2023,623281,0.0147207602858543,0,1,1,0.067721739411354,0.1369873136281967,0.0692655816674232,22006,Burnley,Josh Brownhill,Josh Brownhill,MID
10,0,0,9,0,2.2,161,0.01,0.07,0.06,1.03,122,2,0,1.0,6.6,2023-11-25,90,19,0,0,0,0,13,0,19280,1,2,1,1.0,2,3410,4799,1389,47,True,0,161,,,Josh Brownhill,0,1,0.0589981563389301,90,MC,Burnley,West Ham,1,2,22016,2023,624845,0.0,0,0,0,0.0589981563389301,0.0589981563389301,0.0,22016,Burnley,Josh Brownhill,Josh Brownhill,MID
11,0,0,30,1,7.1,161,0.05,0.12,0.07,0.39,134,0,1,7.1,49.6,2023-12-02,90,17,0,0,0,0,14,0,23665,1,0,5,14.0,8,4250,5967,1717,47,True,0,161,,,Josh Brownhill,1,2,0.0505655780434608,90,MC,Burnley,Sheffield United,5,0,22028,2023,626474,0.0,0,0,1,0.0505655780434608,0.5945072174072266,0.5574360489845276,22028,Burnley,Josh Brownhill,Josh Brownhill,MID
12,0,0,11,0,4.8,161,0.02,0.12,0.1,0.83,149,1,0,3.8,11.8,2023-12-05,90,20,0,0,0,0,15,0,32495,1,0,1,21.0,1,8396,10503,2107,47,False,1,161,,,Josh Brownhill,0,2,0.0816713348031044,90,MC,Wolverhampton Wanderers,Burnley,1,0,22042,2023,627893,0.0,0,0,0,0.0816713348031044,0.0816713348031044,0.0,22042,Burnley,Josh Brownhill,Josh Brownhill,MID
