assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,5,0,38.8,615,0.08,0.1,0.02,0.16,87,0,0,4.4,4.6,2023-10-21,20,15,0,0,0,0,9,0,658,0,0,4,1.0,1,152,191,39,49,False,0,615,,,Matheus França de Oliveira,0,1,0.0074213468469679,15,Sub,Newcastle United,Crystal Palace,4,0,21981,2023,618180,0.2090025246143341,0,3,0,0.0074213468469679,0.127631589770317,0.0,21981,Crystal Palace,Matheus França de Oliveira,Matheus França,MID
1,0,0,3,0,10.3,615,0.0,0.06,0.06,0.2,96,0,0,1.4,0.0,2023-10-27,11,18,0,0,0,0,10,0,844,0,2,1,4.0,1,158,209,51,49,True,0,615,,,Matheus França de Oliveira,0,1,0.0706448033452034,9,Sub,Crystal Palace,Tottenham,1,2,21990,2023,619474,0.0186062771826982,0,1,0,0.0706448033452034,0.0706448033452034,0.0,21990,Crystal Palace,Matheus França de Oliveira,Matheus França,MID
2,0,0,3,0,4.1,615,0.01,0.01,0.0,0.03,167,0,0,1.0,2.2,2023-12-16,9,13,0,0,0,0,17,0,623,0,2,2,4.0,1,-12,18,30,49,False,0,615,,,Matheus França de Oliveira,0,0,0.0,4,Sub,Manchester City,Crystal Palace,2,2,22061,2023,630320,0.0,0,0,0,0.0,0.0534957163035869,0.0534957163035869,22061,Crystal Palace,Matheus França de Oliveira,Matheus França,MID
3,0,0,3,0,0.3,615,0.0,0.04,0.04,0.0,186,0,0,0.4,0.0,2023-12-27,1,7,0,0,0,0,19,0,625,0,1,2,4.0,1,-15,10,25,49,False,0,615,,,Matheus França de Oliveira,0,1,0.021309370175004,1,Sub,Chelsea,Crystal Palace,2,1,22080,2023,633092,0.0,0,0,0,0.021309370175004,0.021309370175004,0.0,22080,Crystal Palace,Matheus França de Oliveira,Matheus França,MID
4,0,0,3,0,0.3,615,0.01,0.01,0.0,0.0,192,0,0,0.0,0.0,2023-12-30,4,4,0,0,0,0,20,0,634,0,1,3,0.0,1,-7,12,19,49,True,0,615,,,Matheus França de Oliveira,0,0,0.0,1,Sub,Crystal Palace,Brentford,3,1,22086,2023,633557,0.0,0,0,0,0.0,0.0,0.0,22086,Crystal Palace,Matheus França de Oliveira,Matheus França,MID
5,0,0,1,0,0.3,615,0.01,0.01,0.0,0.85,201,2,0,0.4,1.2,2024-01-20,14,1,0,0,0,0,21,0,634,0,0,5,2.0,1,-15,48,63,48,False,0,615,,,Matheus França de Oliveira,0,0,0.0,10,Sub,Arsenal,Crystal Palace,5,0,22103,2023,635695,0.0,0,0,0,0.0,0.0,0.0,22103,Crystal Palace,Matheus França de Oliveira,Matheus França,MID
6,0,0,-3,0,1.6,615,0.02,0.13,0.11,0.63,224,1,0,2.1,1.8,2024-02-03,34,5,0,0,0,0,23,0,628,0,1,4,18.0,0,-19,8,27,48,False,1,615,,,Matheus França de Oliveira,0,2,0.0640910342335701,28,Sub,Brighton,Crystal Palace,4,1,22118,2023,638567,0.0,0,0,0,0.0640910342335701,0.0881039351224899,0.0240128971636295,22118,Crystal Palace,Matheus França de Oliveira,Matheus França,MID
7,0,0,7,0,10.7,615,0.04,0.14,0.1,0.61,232,1,0,3.4,9.0,2024-02-12,83,7,0,0,0,0,24,0,662,1,3,1,14.0,2,19,45,26,48,True,0,615,,,Matheus França de Oliveira,0,3,0.128116101026535,87,AML,Crystal Palace,Chelsea,1,3,22126,2023,641274,0.1221184581518173,0,1,0,0.128116101026535,0.2502345740795135,0.0,22126,Crystal Palace,Matheus França de Oliveira,Matheus França,MID
8,2,0,24,0,10.3,615,0.28,0.28,0.0,0.05,256,0,0,3.4,17.6,2024-02-24,24,6,0,0,0,0,26,0,844,0,0,3,6.0,7,-11,106,117,48,True,0,615,,,Matheus França de Oliveira,0,0,0.0,21,Sub,Crystal Palace,Burnley,3,0,22150,2023,643246,0.5142366886138916,1,1,0,0.0,0.5142366886138916,0.5142366886138916,22150,Crystal Palace,Matheus França de Oliveira,Matheus França,MID
9,0,0,1,0,1.0,615,0.01,0.01,0.0,0.96,270,3,0,0.0,0.0,2024-03-02,24,18,0,0,0,0,27,0,1093,0,1,3,0.0,1,258,346,88,48,False,0,615,,,Matheus França de Oliveira,0,0,0.0,21,Sub,Tottenham,Crystal Palace,3,1,22164,2023,644925,0.0,0,0,0,0.0,0.0,0.0,22164,Crystal Palace,Matheus França de Oliveira,Matheus França,MID
