assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,5,0,13.0,51,0.16,0.17,0.01,1.08,6,2,0,2.2,3.6,2023-08-12,30,15,0,0,0,0,1,0,1160101,1,1,5,5.0,0,0,0,0,45,False,0,51,,,Tyrone Mings,0,1,0.0141590423882007,30,DC,Newcastle United,Aston Villa,5,1,22281,2023,603924,0.1377824246883392,0,1,0,0.0141590423882007,0.1377824246883392,0.0,22281,Aston Villa,Tyrone Mings,Tyrone Mings,DEF
