assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,fpl_id,understat_id,player_team,FPL_Name,Understat_Name
0,0,0,3,0,0.1,860,0.0,0.0,0.0,0.05,339,0,0,0.1,1.0,2024-05-14,1,13,0,0,0,0,37,0,77,0,2,0,0.0,1,47,54,7,45,True,0,0,0,0,1,MID,Tottenham,Manchester City,0,2,22233,2023,661913,0,0,0,0,0,0,0,860,12603,Tottenham,Mikey Moore,Mikey Moore
1,0,0,1,0,0.4,860,0.0,0.0,0.0,0.0,380,0,0,0.0,0.0,2024-05-19,2,17,0,0,0,0,38,0,153,0,3,0,0.0,1,67,81,14,45,False,0,0,0,0,1,MID,Sheffield United,Tottenham,0,3,22274,2023,663142,0,0,0,0,0,0,0,860,12603,Tottenham,Mikey Moore,Mikey Moore
