assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,3,0,0.7,655,0.01,0.01,0.0,0.0,7,0,0,0.3,0.6,2023-08-12,3,8,0,0,0,0,1,0,0,0,1,0,2.0,1,0,0,0,45,True,0,655,,,Andre Brooks,0,0,0.0,2,Sub,Sheffield United,Crystal Palace,0,1,22280,2023,603829,0.0,0,0,0,0.0,0.0,0.0,22280,Sheffield United,Andre Brooks,Andre Brooks,MID
1,0,0,3,0,0.3,655,0.0,0.0,0.0,0.12,17,1,0,0.3,2.2,2023-08-18,16,16,0,0,0,0,2,0,2455,0,1,2,0.0,1,938,1132,194,45,False,0,655,,,Andre Brooks,0,0,0.0,14,Sub,Nottingham Forest,Sheffield United,2,1,22285,2023,604803,0.0,0,0,0,0.0,0.0,0.0,22285,Sheffield United,Andre Brooks,Andre Brooks,MID
2,0,0,10,0,0.3,655,0.0,0.0,0.0,0.78,147,1,0,0.8,7.2,2023-12-06,73,11,0,0,0,0,15,0,3546,1,2,0,0.0,2,-1,89,90,44,True,0,655,,,Andre Brooks,0,0,0.0,80,DML,Sheffield United,Liverpool,0,2,22040,2023,627967,0.0,0,0,0,0.0,0.0,0.0,22040,Sheffield United,Andre Brooks,Andre Brooks,MID
3,0,0,5,1,1.2,655,0.01,0.01,0.0,0.46,158,0,0,0.8,3.0,2023-12-09,72,4,0,0,0,0,16,0,3668,1,0,1,4.0,3,101,211,110,44,True,0,655,,,Andre Brooks,0,0,0.0,76,MC,Sheffield United,Brentford,1,0,22052,2023,628760,0.0,0,0,0,0.0,0.0,0.0,22052,Sheffield United,Andre Brooks,Andre Brooks,MID
4,0,0,2,0,0.2,655,0.0,0.0,0.0,0.4,165,1,0,0.3,2.4,2023-12-16,57,7,0,0,0,0,17,0,3785,1,0,2,0.0,1,66,280,214,44,False,0,655,,,Andre Brooks,0,0,0.0,60,MC,Chelsea,Sheffield United,2,0,22059,2023,630291,0.0,0,0,0,0.0,0.0,0.0,22059,Sheffield United,Andre Brooks,Andre Brooks,MID
5,0,0,9,0,0.3,655,0.0,0.0,0.0,0.44,171,0,0,1.5,10.4,2023-12-22,57,2,0,0,0,0,18,0,3753,1,1,1,4.0,1,-39,127,166,44,False,0,655,,,Andre Brooks,0,0,0.0,60,AMC,Aston Villa,Sheffield United,1,1,22065,2023,632480,0.0,0,0,0,0.0,0.0,0.0,22065,Sheffield United,Andre Brooks,Andre Brooks,MID
6,0,0,4,0,1.8,655,0.01,0.1,0.09,0.49,190,1,0,1.4,9.0,2023-12-26,45,12,0,0,0,0,19,0,3916,1,3,2,3.0,1,128,249,121,44,True,0,655,,,Andre Brooks,0,2,0.0599633641541004,47,MC,Sheffield United,Luton,2,3,22084,2023,632949,0.0,0,0,0,0.0599633641541004,0.041633952409029,0.0,22084,Sheffield United,Andre Brooks,Andre Brooks,MID
7,0,0,6,0,0.1,655,0.0,0.0,0.0,2.1,196,2,0,0.0,0.2,2023-12-30,79,13,0,0,0,0,20,0,4020,1,0,2,0.0,2,77,326,249,44,False,0,655,,,Andre Brooks,0,0,0.0,81,AMC,Manchester City,Sheffield United,2,0,22090,2023,633511,0.0,0,0,0,0.0,0.0,0.0,22090,Sheffield United,Andre Brooks,Andre Brooks,MID
8,0,0,6,0,24.0,655,0.16,0.31,0.15,1.79,210,2,0,4.2,6.2,2024-01-21,79,19,0,0,0,0,21,0,3866,1,2,2,12.0,1,-195,284,479,44,True,1,655,,,Andre Brooks,0,2,0.1283102929592132,82,MC,Sheffield United,West Ham,2,2,22101,2023,636191,0.063607633113861,0,2,0,0.1283102929592132,0.2609516680240631,0.1326413601636886,22101,Sheffield United,Andre Brooks,Andre Brooks,MID
9,0,0,1,0,1.2,655,0.01,0.09,0.08,0.2,212,1,0,2.9,8.8,2024-01-30,45,8,0,0,0,0,22,0,3837,0,2,3,19.0,1,-84,132,216,44,False,0,655,,,Andre Brooks,0,1,0.0498734526336193,40,Sub,Crystal Palace,Sheffield United,3,2,22112,2023,637863,0.0,0,0,0,0.0498734526336193,0.0760710909962654,0.0261976327747106,22112,Sheffield United,Andre Brooks,Andre Brooks,MID
