assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,1,26,0,16.1,135,0.03,1.33,1.3,1.2,4,1,1,11.4,40.8,2023-08-12,87,12,0,0,0,0,1,0,2090041,1,1,4,57.0,7,0,0,0,55,True,0,135,,,João Pedro Junqueira de Jesus,1,4,1.4254058599472046,89,AMC,Brighton,Luton,4,1,22278,2023,603764,0.0121452705934643,0,1,0,0.6642370223999023,0.9390615820884703,0.2748245596885681,22278,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
1,0,0,-1,0,1.1,135,0.01,0.17,0.16,1.15,20,1,0,2.4,8.2,2023-08-19,33,20,0,0,0,0,2,0,2500646,0,4,1,15.0,0,205492,266118,60626,55,False,1,135,,,João Pedro Junqueira de Jesus,0,1,0.1286912262439727,31,Sub,Wolverhampton Wanderers,Brighton,1,4,22286,2023,605080,0.0,0,0,0,0.1286912262439727,0.1639725863933563,0.0352813564240932,22286,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
2,0,0,6,0,18.8,135,0.11,0.16,0.05,1.15,24,1,0,5.1,7.8,2023-08-26,30,19,0,0,0,0,3,0,2016178,0,3,1,24.0,1,-484852,75870,560722,56,True,0,135,,,João Pedro Junqueira de Jesus,0,2,0.0901620388031005,26,Sub,Brighton,West Ham,1,3,22301,2023,607018,0.0517801977694034,0,1,0,0.0901620388031005,0.1419422328472137,0.1246991902589798,22301,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
3,0,0,5,1,23.6,135,0.01,0.23,0.22,0.84,33,0,0,4.5,3.2,2023-09-02,76,15,0,0,0,0,4,0,1568884,1,1,3,18.0,2,-454479,21499,475978,55,True,0,135,,,João Pedro Junqueira de Jesus,0,2,0.1651085764169693,79,AMC,Brighton,Newcastle United,3,1,21931,2023,608873,0.1133287250995636,0,2,0,0.1651085764169693,0.3490945398807525,0.1559918075799942,21931,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
4,0,2,33,0,35.0,135,0.15,0.25,0.1,0.23,45,1,1,10.1,46.6,2023-09-16,26,14,0,0,0,0,5,0,1237020,0,3,1,19.0,7,-354101,28076,382177,54,False,0,135,,,João Pedro Junqueira de Jesus,1,1,0.1141157671809196,23,Sub,Manchester United,Brighton,1,3,21940,2023,610457,0.7535167932510376,0,3,1,0.1141157671809196,0.8676325678825378,0.0,21940,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
5,0,0,6,0,12.9,135,0.22,0.3,0.08,0.85,53,0,0,3.2,10.4,2023-09-24,27,3,0,0,0,0,6,0,1190420,0,1,3,9.0,1,-59477,77125,136602,54,True,0,135,,,João Pedro Junqueira de Jesus,0,1,0.1320712864398956,24,Sub,Brighton,Bournemouth,3,1,21951,2023,612713,0.1329660415649414,0,1,0,0.1320712864398956,0.265037328004837,0.265037328004837,21951,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
6,1,0,16,0,22.6,135,0.76,0.8,0.04,0.43,61,3,0,5.7,21.8,2023-09-30,45,2,0,0,0,0,7,0,1071472,0,1,6,13.0,4,-118959,60792,179751,54,False,0,135,,,João Pedro Junqueira de Jesus,0,1,0.0324107743799686,39,Sub,Aston Villa,Brighton,6,1,21955,2023,614313,0.6586971879005432,1,2,0,0.0324107743799686,0.7910590171813965,0.0999510288238525,21955,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
7,0,0,0,0,23.8,135,0.1,0.67,0.57,2.4,72,2,0,4.5,4.0,2023-10-08,88,11,0,0,0,0,8,0,974635,1,2,2,17.0,2,-99020,52670,151690,53,True,0,135,,,João Pedro Junqueira de Jesus,0,2,0.552642822265625,90,AMC,Brighton,Liverpool,2,2,21966,2023,616929,0.1281316578388214,0,2,0,0.552642822265625,1.1104540824890137,0.5994529724121094,21966,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
8,0,0,3,0,4.1,135,0.02,0.02,0.0,0.48,86,2,0,0.7,0.4,2023-10-21,64,13,0,0,0,0,9,0,950607,1,1,2,2.0,2,-34417,49339,83756,53,False,0,135,,,João Pedro Junqueira de Jesus,0,0,0.0,70,FW,Manchester City,Brighton,2,1,21980,2023,618147,0.0,0,0,0,0.0,0.0,0.0,21980,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
9,0,0,1,0,1.6,135,0.01,0.15,0.14,0.3,94,0,0,0.9,0.2,2023-10-29,12,10,0,0,0,0,10,0,961166,0,1,1,7.0,1,5506,88836,83330,53,True,0,135,,,João Pedro Junqueira de Jesus,0,1,0.142799973487854,10,Sub,Brighton,Fulham,1,1,21988,2023,620637,0.0,0,0,0,0.142799973487854,0.2120171338319778,0.0692171677947044,21988,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
