assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,4,0,0.1,613,0.0,0.0,0.0,0.02,9,0,0,0.6,6.0,2023-08-13,1,11,0,0,0,0,1,0,10397,0,1,1,0.0,1,0,0,0,45,True,0,613,,,Lesley Ugochukwu,0,0,0.0,1,Sub,Chelsea,Liverpool,1,1,22283,2023,604417,0.0,0,0,0,0.0,0.0,0.0,22283,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
1,0,0,3,0,0.6,613,0.04,0.04,0.0,0.07,26,0,0,0.3,0.6,2023-08-25,7,12,0,0,0,0,3,0,13948,0,0,3,2.0,1,-1423,1263,2686,45,True,0,613,,,Lesley Ugochukwu,0,0,0.0,5,Sub,Chelsea,Luton,3,0,22295,2023,606593,0.0,0,0,0,0.0,0.0,0.0,22295,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
2,0,0,11,1,14.0,613,0.03,0.03,0.0,1.19,42,0,0,2.2,8.0,2023-09-17,90,3,0,0,0,0,5,0,15834,1,0,0,0.0,3,1465,3383,1918,44,False,0,613,,,Lesley Ugochukwu,0,0,0.0,90,DMC,Bournemouth,Chelsea,0,0,21942,2023,610978,0.0501584857702255,0,1,0,0.0,0.5258421897888184,0.475683718919754,21942,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
3,0,0,8,0,1.0,613,0.01,0.01,0.0,0.71,55,1,0,0.8,7.4,2023-09-24,22,2,0,0,0,0,6,0,22532,0,1,0,0.0,1,5455,7573,2118,44,True,0,613,,,Lesley Ugochukwu,0,0,0.0,20,Sub,Chelsea,Aston Villa,0,1,21947,2023,612746,0.0,0,0,0,0.0,0.3616108000278473,0.3616108000278473,21947,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
4,0,0,3,0,2.2,613,0.0,0.0,0.0,0.05,64,0,0,0.3,0.6,2023-10-02,12,10,0,0,0,0,7,0,26919,0,2,0,0.0,1,3545,6867,3322,44,False,0,613,,,Lesley Ugochukwu,0,0,0.0,10,Sub,Fulham,Chelsea,0,2,21964,2023,615833,0.0,0,0,0,0.0,0.0,0.0,21964,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
5,0,0,5,0,1.2,613,0.01,0.01,0.0,1.64,95,1,0,0.4,2.8,2023-10-28,9,4,0,0,0,0,10,0,30717,0,2,0,0.0,1,-129,2902,3031,44,True,0,613,,,Lesley Ugochukwu,0,0,0.0,6,Sub,Chelsea,Brentford,0,2,21989,2023,619566,0.0,0,0,0,0.0,0.1140144243836402,0.1140144243836402,21989,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
6,0,0,0,0,0.0,613,0.0,0.0,0.0,0.14,110,0,0,0.1,1.0,2023-11-06,1,18,0,0,0,0,11,0,31772,0,4,1,0.0,0,766,2900,2134,44,False,1,613,,,Lesley Ugochukwu,0,0,0.0,1,Sub,Tottenham,Chelsea,1,4,22004,2023,622775,0.0,0,0,0,0.0,0.9109541177749634,0.9109541177749634,22004,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
7,0,0,3,0,0.0,613,0.0,0.0,0.0,0.07,115,0,0,0.0,0.0,2023-11-12,1,13,0,0,0,0,12,0,29971,0,4,4,0.0,1,-1681,961,2642,44,True,0,613,,,Lesley Ugochukwu,0,0,0.0,1,Sub,Chelsea,Manchester City,4,4,22009,2023,624154,0.0,0,0,0,0.0,0.0,0.0,22009,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
8,0,0,7,0,1.3,613,0.01,0.01,0.0,1.93,127,3,0,1.3,11.6,2023-11-25,68,15,0,0,0,0,13,0,29238,1,1,4,0.0,1,-835,1422,2257,44,False,1,613,,,Lesley Ugochukwu,0,0,0.0,72,DMC,Newcastle United,Chelsea,4,1,22021,2023,624917,0.0,0,0,0,0.0,0.0475952327251434,0.0475952327251434,22021,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
9,0,0,9,0,1.6,613,0.01,0.01,0.0,0.91,180,1,0,1.1,9.0,2023-12-24,58,20,0,0,0,0,18,0,22014,1,1,2,0.0,1,-1845,10,1855,44,False,0,613,,,Lesley Ugochukwu,0,0,0.0,60,DMC,Wolverhampton Wanderers,Chelsea,2,1,22073,2023,632900,0.0,0,0,0,0.0,0.0456911362707614,0.0456911362707614,22073,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
10,0,0,4,0,0.0,613,0.0,0.0,0.0,0.18,332,0,0,0.4,4.0,2024-05-15,1,5,0,0,0,0,37,0,14529,0,2,1,0.0,1,-123,12,135,44,False,0,613,,,Lesley Ugochukwu,0,0,0.0,1,Sub,Brighton,Chelsea,1,2,22226,2023,662173,0.0,0,0,0,0.0,0.0,0.0,22226,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
11,0,0,5,0,22.4,613,0.03,0.03,0.0,0.68,375,0,0,3.4,9.8,2024-05-19,26,3,0,0,0,0,38,0,14551,0,1,2,2.0,1,-7,90,97,44,True,0,613,,,Lesley Ugochukwu,0,0,0.0,22,Sub,Chelsea,Bournemouth,2,1,22269,2023,663278,0.135285884141922,0,2,0,0.0,0.2783403098583221,0.2079344987869262,22269,Chelsea,Lesley Ugochukwu,Chimuanya Ugochukwu,MID
