PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Dan Ndoye PGM,8 - 11,Dan Ndoye SMM,12 - 16,West Ham v Nottingham Forest
Dilane Bakwa PGM,7 - 10,Dilane Bakwa SMM,10 - 14,West Ham v Nottingham Forest
Omari Hutchinson PGM,7 - 10,Omari Hutchinson SMM,9 - 13,West Ham v Nottingham Forest
Douglas Luiz PGM,4 - 7,Douglas Luiz SMM,6 - 9,West Ham v Nottingham Forest
Elliot Anderson PGM,4 - 7,Elliot Anderson SMM,6 - 9,West Ham v Nottingham Forest
Nikola Milenkovic PGM,2.5 - 5,Nikola Milenkovic SMM,4 - 7,West Ham v Nottingham Forest
Nicolas Dominguez PGM,3 - 6,Nicolas Dominguez SMM,5 - 8,West Ham v Nottingham Forest
Neco Williams PGM,2.5 - 5,Neco Williams SMM,4 - 7,West Ham v Nottingham Forest
Oleksandr Zinchenko PGM,2.5 - 5,Oleksandr Zinchenko SMM,4 - 7,West Ham v Nottingham Forest
Murillo PGM,1 - 3,Murillo SMM,2 - 4,West Ham v Nottingham Forest
Ola Aina PGM,1 - 3,Ola Aina SMM,2 - 4,West Ham v Nottingham Forest
Antoine Semenyo PGM,17 - 20,Antoine Semenyo SMM,27 - 32,Bournemouth v Tottenham
Evanilson PGM,15 - 18,Evanilson SMM,22 - 27,Bournemouth v Tottenham
Enes Unal PGM,15 - 18,Enes Unal SMM,22 - 27,Bournemouth v Tottenham
Eli Junior Kroupi PGM,15 - 18,Eli Junior Kroupi SMM,22 - 27,Bournemouth v Tottenham
Justin Kluivert PGM,10 - 13,Justin Kluivert SMM,14 - 18,Bournemouth v Tottenham
David Brooks PGM,9 - 12,David Brooks SMM,13 - 17,Bournemouth v Tottenham
Amine Adli PGM,9 - 12,Amine Adli SMM,13 - 17,Bournemouth v Tottenham
Marcus Tavernier PGM,12 - 15,Marcus Tavernier SMM,17 - 21,Bournemouth v Tottenham
Alex Scott PGM,3 - 6,Alex Scott SMM,5 - 8,Bournemouth v Tottenham
Marcos Senesi PGM,2 - 4,Marcos Senesi SMM,2.5 - 5,Bournemouth v Tottenham
Bafode Diakite PGM,1 - 3,Bafode Diakite SMM,2.5 - 5,Bournemouth v Tottenham
Lewis Cook PGM,1 - 3,Lewis Cook SMM,2.5 - 5,Bournemouth v Tottenham
Alex Jimenez PGM,1 - 3,Alex Jimenez SMM,2.5 - 5,Bournemouth v Tottenham
James Hill PGM,1 - 3,James Hill SMM,2 - 4,Bournemouth v Tottenham
Adrien Truffert PGM,1 - 3,Adrien Truffert SMM,2 - 4,Bournemouth v Tottenham
Richarlison PGM,13 - 16,Richarlison SMM,19 - 23,Bournemouth v Tottenham
Randal Kolo Muani PGM,10 - 13,Randal Kolo Muani SMM,14 - 18,Bournemouth v Tottenham
Xavi Simons PGM,7 - 10,Xavi Simons SMM,10 - 14,Bournemouth v Tottenham
Mathys Tel PGM,7 - 10,Mathys Tel SMM,10 - 14,Bournemouth v Tottenham
Wilson Odobert PGM,6 - 9,Wilson Odobert SMM,9 - 13,Bournemouth v Tottenham
Micky van de Ven PGM,2.5 - 5,Micky van de Ven SMM,5 - 8,Bournemouth v Tottenham
Joao Palhinha PGM,2.5 - 5,Joao Palhinha SMM,5 - 8,Bournemouth v Tottenham
Lucas Bergvall PGM,2.5 - 5,Lucas Bergvall SMM,5 - 8,Bournemouth v Tottenham
Cristian Romero PGM,2.5 - 5,Cristian Romero SMM,4 - 7,Bournemouth v Tottenham
Archie Gray PGM,2.5 - 5,Archie Gray SMM,4 - 7,Bournemouth v Tottenham
Rodrigo Bentancur PGM,2.5 - 5,Rodrigo Bentancur SMM,4 - 7,Bournemouth v Tottenham
Ben Davies PGM,2.5 - 5,Ben Davies SMM,4 - 7,Bournemouth v Tottenham
Kevin Danso PGM,2 - 4,Kevin Danso SMM,2.5 - 5,Bournemouth v Tottenham
Pedro Porro PGM,1 - 3,Pedro Porro SMM,2 - 4,Bournemouth v Tottenham
Djed Spence PGM,0.5 - 2,Djed Spence SMM,1 - 3,Bournemouth v Tottenham
Igor Thiago PGM,28 - 31,Igor Thiago SMM,45 - 52,Brentford v Sunderland
Kevin Schade PGM,14 - 17,Kevin Schade SMM,21 - 26,Brentford v Sunderland
Keane Lewis-Potter PGM,8 - 11,Keane Lewis-Potter SMM,12 - 16,Brentford v Sunderland
Mathias Jensen PGM,7 - 10,Mathias Jensen SMM,10 - 14,Brentford v Sunderland
Mikkel Damsgaard PGM,6 - 9,Mikkel Damsgaard SMM,8 - 11,Brentford v Sunderland
Nathan Collins PGM,2.5 - 5,Nathan Collins SMM,4 - 7,Brentford v Sunderland
Sepp van den Berg PGM,2.5 - 5,Sepp van den Berg SMM,4 - 7,Brentford v Sunderland
Vitaly Janelt PGM,2.5 - 5,Vitaly Janelt SMM,4 - 7,Brentford v Sunderland
Aaron Hickey PGM,2 - 4,Aaron Hickey SMM,2.5 - 5,Brentford v Sunderland
Kristoffer Ajer PGM,2 - 4,Kristoffer Ajer SMM,2.5 - 5,Brentford v Sunderland
Rico Henry PGM,2 - 4,Rico Henry SMM,2.5 - 5,Brentford v Sunderland
Jordan Henderson PGM,2 - 4,Jordan Henderson SMM,2.5 - 5,Brentford v Sunderland
Yehor Yarmolyuk PGM,2 - 4,Yehor Yarmolyuk SMM,2.5 - 5,Brentford v Sunderland
Michael Kayode PGM,1 - 3,Michael Kayode SMM,2 - 4,Brentford v Sunderland
Wilson Isidor PGM,11 - 14,Wilson Isidor SMM,16 - 20,Brentford v Sunderland
Brian Brobbey PGM,10 - 13,Brian Brobbey SMM,14 - 18,Brentford v Sunderland
Eliezer Mayenda PGM,8 - 11,Eliezer Mayenda SMM,12 - 16,Brentford v Sunderland
Enzo Le Fee PGM,5 - 8,Enzo Le Fee SMM,7 - 10,Brentford v Sunderland
Simon Adingra PGM,5 - 8,Simon Adingra SMM,7 - 10,Brentford v Sunderland
Lutsharel Geertruida PGM,2 - 4,Lutsharel Geertruida SMM,2.5 - 5,Brentford v Sunderland
Granit Xhaka PGM,2 - 4,Granit Xhaka SMM,2.5 - 5,Brentford v Sunderland
Dennis Cirkin PGM,1 - 3,Dennis Cirkin SMM,2.5 - 5,Brentford v Sunderland
Omar Alderete PGM,1 - 3,Omar Alderete SMM,2 - 4,Brentford v Sunderland
Nordi Mukiele PGM,1 - 3,Nordi Mukiele SMM,2 - 4,Brentford v Sunderland
Trai Hume PGM,1 - 3,Trai Hume SMM,2 - 4,Brentford v Sunderland
Jean-Philippe Mateta PGM,21 - 24,Jean-Philippe Mateta SMM,32 - 38,Crystal Palace v Aston Villa
Yeremi Pino PGM,8 - 11,Yeremi Pino SMM,12 - 16,Crystal Palace v Aston Villa
Brennan Johnson PGM,8 - 11,Brennan Johnson SMM,12 - 16,Crystal Palace v Aston Villa
Justin Devenny PGM,7 - 10,Justin Devenny SMM,10 - 14,Crystal Palace v Aston Villa
Will Hughes PGM,2 - 4,Will Hughes SMM,4 - 7,Crystal Palace v Aston Villa
Marc Guehi PGM,2 - 4,Marc Guehi SMM,2.5 - 5,Crystal Palace v Aston Villa
Jefferson Lerma PGM,2 - 4,Jefferson Lerma SMM,2.5 - 5,Crystal Palace v Aston Villa
Adam Wharton PGM,2 - 4,Adam Wharton SMM,2.5 - 5,Crystal Palace v Aston Villa
Maxence Lacroix PGM,1 - 3,Maxence Lacroix SMM,2 - 4,Crystal Palace v Aston Villa
Jaydee Canvot PGM,1 - 3,Jaydee Canvot SMM,2 - 4,Crystal Palace v Aston Villa
Nathaniel Clyne PGM,1 - 3,Nathaniel Clyne SMM,2 - 4,Crystal Palace v Aston Villa
Tyrick Mitchell PGM,1 - 3,Tyrick Mitchell SMM,2 - 4,Crystal Palace v Aston Villa
Borna Sosa PGM,1 - 3,Borna Sosa SMM,2 - 4,Crystal Palace v Aston Villa
Ollie Watkins PGM,20 - 23,Ollie Watkins SMM,30 - 36,Crystal Palace v Aston Villa
Donyell Malen PGM,19 - 22,Donyell Malen SMM,28 - 33,Crystal Palace v Aston Villa
Morgan Rogers PGM,13 - 16,Morgan Rogers SMM,19 - 23,Crystal Palace v Aston Villa
Emi Buendia PGM,8 - 11,Emi Buendia SMM,12 - 16,Crystal Palace v Aston Villa
John McGinn PGM,7 - 10,John McGinn SMM,10 - 14,Crystal Palace v Aston Villa
Jadon Sancho PGM,7 - 10,Jadon Sancho SMM,10 - 14,Crystal Palace v Aston Villa
Youri Tielemans PGM,4 - 7,Youri Tielemans SMM,6 - 9,Crystal Palace v Aston Villa
Matty Cash PGM,2 - 4,Matty Cash SMM,2.5 - 5,Crystal Palace v Aston Villa
Ian Maatsen PGM,2 - 4,Ian Maatsen SMM,2.5 - 5,Crystal Palace v Aston Villa
Boubacar Kamara PGM,1 - 3,Boubacar Kamara SMM,2 - 4,Crystal Palace v Aston Villa
Ezri Konsa PGM,1 - 3,Ezri Konsa SMM,2 - 4,Crystal Palace v Aston Villa
Victor Lindelof PGM,1 - 3,Victor Lindelof SMM,2 - 4,Crystal Palace v Aston Villa
Lucas Digne PGM,1 - 3,Lucas Digne SMM,2 - 4,Crystal Palace v Aston Villa
Lamare Bogarde PGM,1 - 3,Lamare Bogarde SMM,2 - 4,Crystal Palace v Aston Villa
Beto PGM,24 - 27,Beto SMM,39 - 45,Everton v Wolves
Thierno Barry PGM,24 - 27,Thierno Barry SMM,36 - 42,Everton v Wolves
Tyler Dibling PGM,9 - 12,Tyler Dibling SMM,13 - 17,Everton v Wolves
Jack Grealish PGM,9 - 12,Jack Grealish SMM,13 - 17,Everton v Wolves
Dwight McNeil PGM,8 - 11,Dwight McNeil SMM,12 - 16,Everton v Wolves
Merlin Rohl PGM,8 - 11,Merlin Rohl SMM,12 - 16,Everton v Wolves
Harrison Armstrong PGM,7 - 10,Harrison Armstrong SMM,10 - 14,Everton v Wolves
Michael Keane PGM,4 - 7,Michael Keane SMM,6 - 9,Everton v Wolves
Jake O'Brien PGM,3 - 6,Jake O'Brien SMM,5 - 8,Everton v Wolves
Tim Iroegbunam PGM,2.5 - 5,Tim Iroegbunam SMM,4 - 7,Everton v Wolves
James Garner PGM,2.5 - 5,James Garner SMM,4 - 7,Everton v Wolves
Adam Aznou PGM,2.5 - 5,Adam Aznou SMM,4 - 7,Everton v Wolves
James Tarkowski PGM,2.5 - 5,James Tarkowski SMM,4 - 7,Everton v Wolves
Reece Welch PGM,2 - 4,Reece Welch SMM,2.5 - 5,Everton v Wolves
Elijah Campbell PGM,2 - 4,Elijah Campbell SMM,2.5 - 5,Everton v Wolves
Nathan Patterson PGM,1 - 3,Nathan Patterson SMM,2 - 4,Everton v Wolves
Vitaliy Mykolenko PGM,1 - 3,Vitaliy Mykolenko SMM,2 - 4,Everton v Wolves
Jorgen Strand Larsen PGM,13 - 16,Jorgen Strand Larsen SMM,19 - 23,Everton v Wolves
Hwang Hee-chan PGM,10 - 13,Hwang Hee-chan SMM,14 - 18,Everton v Wolves
Tolu Arokodare PGM,8 - 11,Tolu Arokodare SMM,12 - 16,Everton v Wolves
Fernando Lopez PGM,5 - 8,Fernando Lopez SMM,7 - 10,Everton v Wolves
Mateus Mane PGM,4 - 7,Mateus Mane SMM,7 - 10,Everton v Wolves
Tawanda Chirewa PGM,4 - 7,Tawanda Chirewa SMM,6 - 9,Everton v Wolves
Jhon Arias PGM,4 - 7,Jhon Arias SMM,6 - 9,Everton v Wolves
Joao Gomes PGM,2 - 4,Joao Gomes SMM,2.5 - 5,Everton v Wolves
Ladislav Krejci PGM,2 - 4,Ladislav Krejci SMM,2.5 - 5,Everton v Wolves
Yerson Mosquera PGM,1 - 3,Yerson Mosquera SMM,2 - 4,Everton v Wolves
Ki-Jana Hoever PGM,1 - 3,Ki-Jana Hoever SMM,2 - 4,Everton v Wolves
Jackson Tchatchoua PGM,1 - 3,Jackson Tchatchoua SMM,2 - 4,Everton v Wolves
Matt Doherty PGM,1 - 3,Matt Doherty SMM,2 - 4,Everton v Wolves
David Moller Wolfe PGM,1 - 3,David Moller Wolfe SMM,2 - 4,Everton v Wolves
Santiago Bueno PGM,0.5 - 2,Santiago Bueno SMM,1 - 3,Everton v Wolves
Hugo Bueno PGM,0.5 - 2,Hugo Bueno SMM,1 - 3,Everton v Wolves
Andre PGM,0.5 - 2,Andre SMM,1 - 3,Everton v Wolves
Raul Jimenez PGM,18 - 21,Raul Jimenez SMM,28 - 33,Fulham v Chelsea
Harry Wilson PGM,11 - 14,Harry Wilson SMM,16 - 20,Fulham v Chelsea
Jonah Kusi-Asare PGM,10 - 13,Jonah Kusi-Asare SMM,16 - 20,Fulham v Chelsea
Emile Smith Rowe PGM,9 - 12,Emile Smith Rowe SMM,13 - 17,Fulham v Chelsea
Kevin PGM,6 - 9,Kevin SMM,9 - 13,Fulham v Chelsea
Joshua King PGM,5 - 8,Joshua King SMM,7 - 10,Fulham v Chelsea
Adama Traore PGM,5 - 8,Adama Traore SMM,7 - 10,Fulham v Chelsea
Tom Cairney PGM,3 - 6,Tom Cairney SMM,5 - 8,Fulham v Chelsea
Sasa Lukic PGM,2.5 - 5,Sasa Lukic SMM,5 - 8,Fulham v Chelsea
Sander Berge PGM,2 - 4,Sander Berge SMM,2.5 - 5,Fulham v Chelsea
Timothy Castagne PGM,1 - 3,Timothy Castagne SMM,2 - 4,Fulham v Chelsea
Harrison Reed PGM,1 - 3,Harrison Reed SMM,2 - 4,Fulham v Chelsea
Issa Diop PGM,1 - 3,Issa Diop SMM,2 - 4,Fulham v Chelsea
Joachim Andersen PGM,1 - 3,Joachim Andersen SMM,2 - 4,Fulham v Chelsea
Jorge Cuenca PGM,1 - 3,Jorge Cuenca SMM,2 - 4,Fulham v Chelsea
Antonee Robinson PGM,1 - 3,Antonee Robinson SMM,2 - 4,Fulham v Chelsea
Cole Palmer PGM,17 - 20,Cole Palmer SMM,25 - 30,Fulham v Chelsea
Liam Delap PGM,15 - 18,Liam Delap SMM,22 - 27,Fulham v Chelsea
Marc Guiu PGM,14 - 17,Marc Guiu SMM,21 - 26,Fulham v Chelsea
Estevao PGM,9 - 12,Estevao SMM,13 - 17,Fulham v Chelsea
Enzo Fernandez PGM,9 - 12,Enzo Fernandez SMM,12 - 16,Fulham v Chelsea
Alejandro Garnacho PGM,9 - 12,Alejandro Garnacho SMM,12 - 16,Fulham v Chelsea
Pedro Neto PGM,8 - 11,Pedro Neto SMM,12 - 16,Fulham v Chelsea
Jamie Gittens PGM,7 - 10,Jamie Gittens SMM,10 - 14,Fulham v Chelsea
Andrey Santos PGM,4 - 7,Andrey Santos SMM,7 - 10,Fulham v Chelsea
Reece James PGM,2.5 - 5,Reece James SMM,4 - 7,Fulham v Chelsea
Trevoh Chalobah PGM,2.5 - 5,Trevoh Chalobah SMM,4 - 7,Fulham v Chelsea
Moises Caicedo PGM,2.5 - 5,Moises Caicedo SMM,4 - 7,Fulham v Chelsea
Marc Cucurella PGM,2.5 - 5,Marc Cucurella SMM,4 - 7,Fulham v Chelsea
Tosin Adarabioyo PGM,2 - 4,Tosin Adarabioyo SMM,2.5 - 5,Fulham v Chelsea
Benoit Badiashile PGM,1 - 3,Benoit Badiashile SMM,2 - 4,Fulham v Chelsea
Jorrel Hato PGM,1 - 3,Jorrel Hato SMM,2 - 4,Fulham v Chelsea
Malo Gusto PGM,1 - 3,Malo Gusto SMM,2 - 4,Fulham v Chelsea
Wesley Fofana PGM,1 - 3,Wesley Fofana SMM,2 - 4,Fulham v Chelsea
Josh Acheampong PGM,1 - 3,Josh Acheampong SMM,2 - 4,Fulham v Chelsea
Joao Pedro PGM,14 - 17,Joao Pedro SMM,21 - 26,Fulham v Chelsea
Raul Jimenez PGM,18 - 21,Raul Jimenez SMM,27 - 32,Fulham v Chelsea
Harry Wilson PGM,11 - 14,Harry Wilson SMM,16 - 20,Fulham v Chelsea
Jonah Kusi-Asare PGM,10 - 13,Jonah Kusi-Asare SMM,14 - 18,Fulham v Chelsea
Emile Smith Rowe PGM,9 - 12,Emile Smith Rowe SMM,12 - 16,Fulham v Chelsea
Kevin PGM,6 - 9,Kevin SMM,8 - 11,Fulham v Chelsea
Joshua King PGM,5 - 8,Joshua King SMM,7 - 10,Fulham v Chelsea
Adama Traore PGM,5 - 8,Adama Traore SMM,7 - 10,Fulham v Chelsea
Tom Cairney PGM,3 - 6,Tom Cairney SMM,5 - 8,Fulham v Chelsea
Sasa Lukic PGM,2.5 - 5,Sasa Lukic SMM,5 - 8,Fulham v Chelsea
Sander Berge PGM,2 - 4,Sander Berge SMM,2.5 - 5,Fulham v Chelsea
Timothy Castagne PGM,1 - 3,Timothy Castagne SMM,2 - 4,Fulham v Chelsea
Harrison Reed PGM,1 - 3,Harrison Reed SMM,2 - 4,Fulham v Chelsea
Issa Diop PGM,1 - 3,Issa Diop SMM,2 - 4,Fulham v Chelsea
Joachim Andersen PGM,1 - 3,Joachim Andersen SMM,2 - 4,Fulham v Chelsea
Jorge Cuenca PGM,1 - 3,Jorge Cuenca SMM,2 - 4,Fulham v Chelsea
Antonee Robinson PGM,1 - 3,Antonee Robinson SMM,2 - 4,Fulham v Chelsea
Cole Palmer PGM,16 - 19,Cole Palmer SMM,25 - 30,Fulham v Chelsea
Liam Delap PGM,15 - 18,Liam Delap SMM,22 - 27,Fulham v Chelsea
Marc Guiu PGM,14 - 17,Marc Guiu SMM,21 - 26,Fulham v Chelsea
Estevao PGM,9 - 12,Estevao SMM,13 - 17,Fulham v Chelsea
Enzo Fernandez PGM,8 - 11,Enzo Fernandez SMM,12 - 16,Fulham v Chelsea
Alejandro Garnacho PGM,8 - 11,Alejandro Garnacho SMM,12 - 16,Fulham v Chelsea
Pedro Neto PGM,8 - 11,Pedro Neto SMM,12 - 16,Fulham v Chelsea
Jamie Gittens PGM,7 - 10,Jamie Gittens SMM,10 - 14,Fulham v Chelsea
Andrey Santos PGM,4 - 7,Andrey Santos SMM,7 - 10,Fulham v Chelsea
Reece James PGM,2.5 - 5,Reece James SMM,4 - 7,Fulham v Chelsea
Trevoh Chalobah PGM,2.5 - 5,Trevoh Chalobah SMM,4 - 7,Fulham v Chelsea
Moises Caicedo PGM,2.5 - 5,Moises Caicedo SMM,4 - 7,Fulham v Chelsea
Marc Cucurella PGM,2.5 - 5,Marc Cucurella SMM,4 - 7,Fulham v Chelsea
Tosin Adarabioyo PGM,2 - 4,Tosin Adarabioyo SMM,2.5 - 5,Fulham v Chelsea
Benoit Badiashile PGM,1 - 3,Benoit Badiashile SMM,2 - 4,Fulham v Chelsea
Jorrel Hato PGM,1 - 3,Jorrel Hato SMM,2 - 4,Fulham v Chelsea
Malo Gusto PGM,1 - 3,Malo Gusto SMM,2 - 4,Fulham v Chelsea
Wesley Fofana PGM,1 - 3,Wesley Fofana SMM,2 - 4,Fulham v Chelsea
Josh Acheampong PGM,1 - 3,Josh Acheampong SMM,2 - 4,Fulham v Chelsea
Joao Pedro PGM,14 - 17,Joao Pedro SMM,21 - 26,Fulham v Chelsea
Armando Broja PGM,12 - 15,Armando Broja SMM,17 - 21,Burnley v Man Utd
Ashley Barnes PGM,9 - 12,Ashley Barnes SMM,12 - 16,Burnley v Man Utd
Jacob Bruun Larsen PGM,7 - 10,Jacob Bruun Larsen SMM,10 - 14,Burnley v Man Utd
Jaidon Anthony PGM,7 - 10,Jaidon Anthony SMM,9 - 13,Burnley v Man Utd
Marcus Edwards PGM,6 - 9,Marcus Edwards SMM,8 - 11,Burnley v Man Utd
Loum Tchaouna PGM,5 - 8,Loum Tchaouna SMM,7 - 10,Burnley v Man Utd
Lesley Ugochukwu PGM,3 - 6,Lesley Ugochukwu SMM,5 - 8,Burnley v Man Utd
Josh Laurent PGM,2 - 4,Josh Laurent SMM,2.5 - 5,Burnley v Man Utd
Oliver Sonne PGM,2 - 4,Oliver Sonne SMM,2.5 - 5,Burnley v Man Utd
Hjalmar Ekdal PGM,1 - 3,Hjalmar Ekdal SMM,2 - 4,Burnley v Man Utd
Florentino Luis PGM,1 - 3,Florentino Luis SMM,2 - 4,Burnley v Man Utd
Bashir Humphreys PGM,1 - 3,Bashir Humphreys SMM,2 - 4,Burnley v Man Utd
Maxime Esteve PGM,0.5 - 2,Maxime Esteve SMM,1 - 3,Burnley v Man Utd
Lucas Pires PGM,0.5 - 2,Lucas Pires SMM,1 - 3,Burnley v Man Utd
Quilindschy Hartman PGM,0.5 - 2,Quilindschy Hartman SMM,1 - 3,Burnley v Man Utd
Kyle Walker PGM,0.1 - 1,Kyle Walker SMM,0.25 - 1.5,Burnley v Man Utd
Matheus Cunha PGM,23 - 26,Matheus Cunha SMM,35 - 41,Burnley v Man Utd
Benjamin Sesko PGM,21 - 24,Benjamin Sesko SMM,32 - 38,Burnley v Man Utd
Bruno Fernandes PGM,17 - 20,Bruno Fernandes SMM,27 - 32,Burnley v Man Utd
Joshua Zirkzee PGM,14 - 17,Joshua Zirkzee SMM,20 - 24,Burnley v Man Utd
Mason Mount PGM,10 - 13,Mason Mount SMM,14 - 18,Burnley v Man Utd
Shea Lacey PGM,8 - 11,Shea Lacey SMM,12 - 16,Burnley v Man Utd
Bendito Mantato PGM,8 - 11,Bendito Mantato SMM,12 - 16,Burnley v Man Utd
Patrick Dorgu PGM,6 - 9,Patrick Dorgu SMM,9 - 13,Burnley v Man Utd
Jack Fletcher PGM,6 - 9,Jack Fletcher SMM,9 - 13,Burnley v Man Utd
Casemiro PGM,5 - 8,Casemiro SMM,8 - 11,Burnley v Man Utd
Kobbie Mainoo PGM,3 - 6,Kobbie Mainoo SMM,6 - 9,Burnley v Man Utd
Diogo Dalot PGM,2 - 4,Diogo Dalot SMM,2.5 - 5,Burnley v Man Utd
Ayden Heaven PGM,2 - 4,Ayden Heaven SMM,2.5 - 5,Burnley v Man Utd
Lisandro Martinez PGM,2 - 4,Lisandro Martinez SMM,2.5 - 5,Burnley v Man Utd
Leny Yoro PGM,2 - 4,Leny Yoro SMM,2.5 - 5,Burnley v Man Utd
Manuel Ugarte PGM,1 - 3,Manuel Ugarte SMM,2 - 4,Burnley v Man Utd
Luke Shaw PGM,0.25 - 1.5,Luke Shaw SMM,0.5 - 2,Burnley v Man Utd
Nick Woltemade PGM,24 - 27,Nick Woltemade SMM,37 - 43,Newcastle v Leeds
Yoane Wissa PGM,21 - 24,Yoane Wissa SMM,32 - 38,Newcastle v Leeds
Anthony Gordon PGM,18 - 21,Anthony Gordon SMM,28 - 33,Newcastle v Leeds
Harvey Barnes PGM,16 - 19,Harvey Barnes SMM,22 - 27,Newcastle v Leeds
Jacob Murphy PGM,10 - 13,Jacob Murphy SMM,14 - 18,Newcastle v Leeds
Jacob Ramsey PGM,7 - 10,Jacob Ramsey SMM,10 - 14,Newcastle v Leeds
Bruno Guimaraes PGM,7 - 10,Bruno Guimaraes SMM,9 - 13,Newcastle v Leeds
Joelinton PGM,4 - 7,Joelinton SMM,7 - 10,Newcastle v Leeds
Joe Willock PGM,4 - 7,Joe Willock SMM,7 - 10,Newcastle v Leeds
Sandro Tonali PGM,4 - 7,Sandro Tonali SMM,6 - 9,Newcastle v Leeds
Lewis Miley PGM,3 - 6,Lewis Miley SMM,5 - 8,Newcastle v Leeds
Fabian Schar PGM,2.5 - 5,Fabian Schar SMM,4 - 7,Newcastle v Leeds
Malick Thiaw PGM,2.5 - 5,Malick Thiaw SMM,4 - 7,Newcastle v Leeds
Sven Botman PGM,2.5 - 5,Sven Botman SMM,4 - 7,Newcastle v Leeds
Lewis Hall PGM,2 - 4,Lewis Hall SMM,2.5 - 5,Newcastle v Leeds
Kieran Trippier PGM,1 - 3,Kieran Trippier SMM,2 - 4,Newcastle v Leeds
Tino Livramento PGM,0.5 - 2,Tino Livramento SMM,1 - 3,Newcastle v Leeds
Dominic Calvert-Lewin PGM,15 - 18,Dominic Calvert-Lewin SMM,22 - 27,Newcastle v Leeds
Lukas Nmecha PGM,13 - 16,Lukas Nmecha SMM,18 - 22,Newcastle v Leeds
Joel Piroe PGM,10 - 13,Joel Piroe SMM,16 - 20,Newcastle v Leeds
Noah Okafor PGM,8 - 11,Noah Okafor SMM,12 - 16,Newcastle v Leeds
Wilfried Gnonto PGM,6 - 9,Wilfried Gnonto SMM,8 - 11,Newcastle v Leeds
Brenden Aaronson PGM,4 - 7,Brenden Aaronson SMM,6 - 9,Newcastle v Leeds
Jack Harrison PGM,3 - 6,Jack Harrison SMM,5 - 8,Newcastle v Leeds
Ao Tanaka PGM,3 - 6,Ao Tanaka SMM,5 - 8,Newcastle v Leeds
Anton Stach PGM,3 - 6,Anton Stach SMM,5 - 8,Newcastle v Leeds
Sean Longstaff PGM,2 - 4,Sean Longstaff SMM,2.5 - 5,Newcastle v Leeds
Pascal Struijk PGM,2 - 4,Pascal Struijk SMM,2.5 - 5,Newcastle v Leeds
Jayden Bogle PGM,2 - 4,Jayden Bogle SMM,2.5 - 5,Newcastle v Leeds
Sebastiaan Bornauw PGM,2 - 4,Sebastiaan Bornauw SMM,2.5 - 5,Newcastle v Leeds
Jaka Bijol PGM,1 - 3,Jaka Bijol SMM,2 - 4,Newcastle v Leeds
James Justin PGM,1 - 3,James Justin SMM,2 - 4,Newcastle v Leeds
Gabriel Gudmondsson PGM,1 - 3,Gabriel Gudmondsson SMM,2 - 4,Newcastle v Leeds
Ilia Gruev PGM,0.5 - 2,Ilia Gruev SMM,1 - 3,Newcastle v Leeds
Ethan Ampadu PGM,0.5 - 2,Ethan Ampadu SMM,1 - 3,Newcastle v Leeds
Viktor Gyokeres PGM,21 - 24,Viktor Gyokeres SMM,32 - 38,Arsenal v Liverpool
