PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Curtis Jones PGM,7 - 10,Curtis Jones SMM,9 - 13,Liverpool v Man Utd
Jeremie Frimpong PGM,5 - 8,Jeremie Frimpong SMM,7 - 10,Liverpool v Man Utd
Alexis MacAllister PGM,5 - 8,Alexis MacAllister SMM,7 - 10,Liverpool v Man Utd
Virgil van Dijk PGM,3 - 6,Virgil van Dijk SMM,5 - 8,Liverpool v Man Utd
Ryan Gravenberch PGM,3 - 6,Ryan Gravenberch SMM,5 - 8,Liverpool v Man Utd
Conor Bradley PGM,3 - 6,Conor Bradley SMM,5 - 8,Liverpool v Man Utd
Wataru Endo PGM,2.5 - 5,Wataru Endo SMM,4 - 7,Liverpool v Man Utd
Ibrahima Konate PGM,2 - 4,Ibrahima Konate SMM,2.5 - 5,Liverpool v Man Utd
Milos Kerkez PGM,2 - 4,Milos Kerkez SMM,2.5 - 5,Liverpool v Man Utd
Andrew Robertson PGM,2 - 4,Andrew Robertson SMM,2.5 - 5,Liverpool v Man Utd
Joe Gomez PGM,1 - 3,Joe Gomez SMM,2 - 4,Liverpool v Man Utd
Benjamin Sesko PGM,13 - 16,Benjamin Sesko SMM,18 - 22,Liverpool v Man Utd
Matheus Cunha PGM,11 - 14,Matheus Cunha SMM,17 - 21,Liverpool v Man Utd
Bryan Mbeumo PGM,10 - 13,Bryan Mbeumo SMM,14 - 18,Liverpool v Man Utd
Bruno Fernandes PGM,10 - 13,Bruno Fernandes SMM,14 - 18,Liverpool v Man Utd
Joshua Zirkzee PGM,10 - 13,Joshua Zirkzee SMM,14 - 18,Liverpool v Man Utd
Amad Diallo PGM,6 - 9,Amad Diallo SMM,9 - 13,Liverpool v Man Utd
Mason Mount PGM,6 - 9,Mason Mount SMM,9 - 13,Liverpool v Man Utd
Casemiro PGM,2.5 - 5,Casemiro SMM,5 - 8,Liverpool v Man Utd
Harry Maguire PGM,2.5 - 5,Harry Maguire SMM,5 - 8,Liverpool v Man Utd
Kobbie Mainoo PGM,2.5 - 5,Kobbie Mainoo SMM,5 - 8,Liverpool v Man Utd
Patrick Dorgu PGM,2 - 4,Patrick Dorgu SMM,4 - 7,Liverpool v Man Utd
Matthijs de Ligt PGM,2 - 4,Matthijs de Ligt SMM,2.5 - 5,Liverpool v Man Utd
Diogo Dalot PGM,2 - 4,Diogo Dalot SMM,2.5 - 5,Liverpool v Man Utd
Leny Yoro PGM,1 - 3,Leny Yoro SMM,2 - 4,Liverpool v Man Utd
Ayden Heaven PGM,1 - 3,Ayden Heaven SMM,2 - 4,Liverpool v Man Utd
Manuel Ugarte PGM,1 - 3,Manuel Ugarte SMM,2 - 4,Liverpool v Man Utd
Noussair Mazraoui PGM,1 - 3,Noussair Mazraoui SMM,2 - 4,Liverpool v Man Utd
Luke Shaw PGM,0.25 - 1.5,Luke Shaw SMM,0.5 - 2,Liverpool v Man Utd
Jarrod Bowen PGM,15 - 18,Jarrod Bowen SMM,21 - 26,West Ham v Brentford
Callum Wilson PGM,10 - 13,Callum Wilson SMM,16 - 20,West Ham v Brentford
Lucas Paqueta PGM,9 - 12,Lucas Paqueta SMM,13 - 17,West Ham v Brentford
Callum Marshall PGM,8 - 11,Callum Marshall SMM,12 - 16,West Ham v Brentford
Tomas Soucek PGM,7 - 10,Tomas Soucek SMM,10 - 14,West Ham v Brentford
Crysencio Summerville PGM,6 - 9,Crysencio Summerville SMM,9 - 13,West Ham v Brentford
Luis Guilherme PGM,6 - 9,Luis Guilherme SMM,8 - 11,West Ham v Brentford
James Ward-Prowse PGM,2.5 - 5,James Ward-Prowse SMM,5 - 8,West Ham v Brentford
Mateus Fernandes PGM,2.5 - 5,Mateus Fernandes SMM,4 - 7,West Ham v Brentford
Konstantinos Mavropanos PGM,2 - 4,Konstantinos Mavropanos SMM,4 - 7,West Ham v Brentford
El Hadji Malick Diouf PGM,2 - 4,El Hadji Malick Diouf SMM,4 - 7,West Ham v Brentford
Max Kilman PGM,1 - 3,Max Kilman SMM,2 - 4,West Ham v Brentford
Soungoutou Magassa PGM,0.5 - 2,Soungoutou Magassa SMM,1 - 3,West Ham v Brentford
Kyle Walker-Peters PGM,0.5 - 2,Kyle Walker-Peters SMM,1 - 3,West Ham v Brentford
Guido Rodriguez PGM,0.5 - 2,Guido Rodriguez SMM,1 - 3,West Ham v Brentford
Jean-Clair Todibo PGM,0.5 - 2,Jean-Clair Todibo SMM,1 - 3,West Ham v Brentford
Freddie Potts PGM,0.5 - 2,Freddie Potts SMM,1 - 3,West Ham v Brentford
Aaron Wan-Bissaka PGM,0.5 - 2,Aaron Wan-Bissaka SMM,1 - 3,West Ham v Brentford
Igor PGM,0.5 - 2,Igor SMM,1 - 3,West Ham v Brentford
Igor Thiago PGM,17 - 20,Igor Thiago SMM,27 - 32,West Ham v Brentford
Kevin Schade PGM,10 - 13,Kevin Schade SMM,16 - 20,West Ham v Brentford
Dango Ouattara PGM,10 - 13,Dango Ouattara SMM,14 - 18,West Ham v Brentford
Fabio Carvalho PGM,8 - 11,Fabio Carvalho SMM,12 - 16,West Ham v Brentford
Reiss Nelson PGM,6 - 9,Reiss Nelson SMM,9 - 13,West Ham v Brentford
Mikkel Damsgaard PGM,3 - 6,Mikkel Damsgaard SMM,5 - 8,West Ham v Brentford
Frank Onyeka PGM,3 - 6,Frank Onyeka SMM,5 - 8,West Ham v Brentford
Keane Lewis-Potter PGM,3 - 6,Keane Lewis-Potter SMM,5 - 8,West Ham v Brentford
Yehor Yarmolyuk PGM,2.5 - 5,Yehor Yarmolyuk SMM,4 - 7,West Ham v Brentford
Mathias Jensen PGM,2.5 - 5,Mathias Jensen SMM,4 - 7,West Ham v Brentford
Nathan Collins PGM,2 - 4,Nathan Collins SMM,2.5 - 5,West Ham v Brentford
Ethan Pinnock PGM,2 - 4,Ethan Pinnock SMM,2.5 - 5,West Ham v Brentford
Vitaly Janelt PGM,2 - 4,Vitaly Janelt SMM,2.5 - 5,West Ham v Brentford
Sepp van den Berg PGM,1 - 3,Sepp van den Berg SMM,2 - 4,West Ham v Brentford
Kristoffer Ajer PGM,1 - 3,Kristoffer Ajer SMM,2 - 4,West Ham v Brentford
Aaron Hickey PGM,1 - 3,Aaron Hickey SMM,2 - 4,West Ham v Brentford
Michael Kayode PGM,0.5 - 2,Michael Kayode SMM,1 - 3,West Ham v Brentford
Rico Henry PGM,0.5 - 2,Rico Henry SMM,1 - 3,West Ham v Brentford
Jordan Henderson PGM,0.5 - 2,Jordan Henderson SMM,1 - 3,West Ham v Brentford
