PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Igor Jesus PGM,12 - 15,Igor Jesus SMM,18 - 22,Liverpool v Nottingham Forest
Taiwo Awoniyi PGM,10 - 13,Taiwo Awoniyi SMM,16 - 20,Liverpool v Nottingham Forest
Arnaud Kalimuendo PGM,9 - 12,Arnaud Kalimuendo SMM,13 - 17,Liverpool v Nottingham Forest
James McAtee PGM,6 - 9,James McAtee SMM,9 - 13,Liverpool v Nottingham Forest
Morgan Gibbs-White PGM,5 - 8,Morgan Gibbs-White SMM,8 - 11,Liverpool v Nottingham Forest
Omari Hutchinson PGM,5 - 8,Omari Hutchinson SMM,7 - 10,Liverpool v Nottingham Forest
Dan Ndoye PGM,4 - 7,Dan Ndoye SMM,7 - 10,Liverpool v Nottingham Forest
Dilane Bakwa PGM,4 - 7,Dilane Bakwa SMM,6 - 9,Liverpool v Nottingham Forest
Callum Hudson-Odoi PGM,4 - 7,Callum Hudson-Odoi SMM,6 - 9,Liverpool v Nottingham Forest
Ryan Yates PGM,3 - 6,Ryan Yates SMM,5 - 8,Liverpool v Nottingham Forest
Nicolas Dominguez PGM,2.5 - 5,Nicolas Dominguez SMM,5 - 8,Liverpool v Nottingham Forest
Elliot Anderson PGM,2.5 - 5,Elliot Anderson SMM,4 - 7,Liverpool v Nottingham Forest
Ibrahim Sangare PGM,2 - 4,Ibrahim Sangare SMM,2.5 - 5,Liverpool v Nottingham Forest
Nikola Milenkovic PGM,1 - 3,Nikola Milenkovic SMM,2 - 4,Liverpool v Nottingham Forest
Jair Cunha PGM,1 - 3,Jair Cunha SMM,2 - 4,Liverpool v Nottingham Forest
Willy Boly PGM,1 - 3,Willy Boly SMM,2 - 4,Liverpool v Nottingham Forest
Nicolo Savona PGM,1 - 3,Nicolo Savona SMM,2 - 4,Liverpool v Nottingham Forest
Murillo PGM,1 - 3,Murillo SMM,2 - 4,Liverpool v Nottingham Forest
Neco Williams PGM,1 - 3,Neco Williams SMM,2 - 4,Liverpool v Nottingham Forest
Morato PGM,0.25 - 1.5,Morato SMM,1 - 3,Liverpool v Nottingham Forest
Oleksandr Zinchenko PGM,0.25 - 1.5,Oleksandr Zinchenko SMM,1 - 3,Liverpool v Nottingham Forest
Jorgen Strand Larsen PGM,17 - 20,Jorgen Strand Larsen SMM,25 - 30,Wolves v Crystal Palace
Tolu Arokodare PGM,10 - 13,Tolu Arokodare SMM,14 - 18,Wolves v Crystal Palace
Hwang Hee-chan PGM,9 - 12,Hwang Hee-chan SMM,12 - 16,Wolves v Crystal Palace
Fernando Lopez PGM,6 - 9,Fernando Lopez SMM,9 - 13,Wolves v Crystal Palace
Jhon Arias PGM,6 - 9,Jhon Arias SMM,9 - 13,Wolves v Crystal Palace
Marshall Munetsi PGM,4 - 7,Marshall Munetsi SMM,6 - 9,Wolves v Crystal Palace
Jean-Ricner Bellegarde PGM,4 - 7,Jean-Ricner Bellegarde SMM,6 - 9,Wolves v Crystal Palace
Ladislav Krejci PGM,2.5 - 5,Ladislav Krejci SMM,5 - 8,Wolves v Crystal Palace
Joao Gomes PGM,2.5 - 5,Joao Gomes SMM,4 - 7,Wolves v Crystal Palace
Ki-Jana Hoever PGM,1 - 3,Ki-Jana Hoever SMM,2 - 4,Wolves v Crystal Palace
Jackson Tchatchoua PGM,1 - 3,Jackson Tchatchoua SMM,2 - 4,Wolves v Crystal Palace
Emmanuel Agbadou PGM,1 - 3,Emmanuel Agbadou SMM,2 - 4,Wolves v Crystal Palace
Toti Gomes PGM,0.5 - 2,Toti Gomes SMM,1 - 3,Wolves v Crystal Palace
Andre PGM,0.5 - 2,Andre SMM,1 - 3,Wolves v Crystal Palace
David Moller Wolfe PGM,0.5 - 2,David Moller Wolfe SMM,1 - 3,Wolves v Crystal Palace
Santiago Bueno PGM,0.25 - 1.5,Santiago Bueno SMM,0.5 - 2,Wolves v Crystal Palace
Hugo Bueno PGM,0.25 - 1.5,Hugo Bueno SMM,0.5 - 2,Wolves v Crystal Palace
Jean-Philippe Mateta PGM,28 - 31,Jean-Philippe Mateta SMM,44 - 51,Wolves v Crystal Palace
Eddie Nketiah PGM,19 - 22,Eddie Nketiah SMM,28 - 33,Wolves v Crystal Palace
Ismaila Sarr PGM,14 - 17,Ismaila Sarr SMM,21 - 26,Wolves v Crystal Palace
Christantus Uche PGM,12 - 15,Christantus Uche SMM,18 - 22,Wolves v Crystal Palace
Romaine Esse PGM,9 - 12,Romaine Esse SMM,13 - 17,Wolves v Crystal Palace
Yeremy Pino PGM,8 - 11,Yeremy Pino SMM,12 - 16,Wolves v Crystal Palace
Justin Devenny PGM,8 - 11,Justin Devenny SMM,12 - 16,Wolves v Crystal Palace
Daniel Munoz PGM,6 - 9,Daniel Munoz SMM,8 - 11,Wolves v Crystal Palace
Daichi Kamada PGM,6 - 9,Daichi Kamada SMM,8 - 11,Wolves v Crystal Palace
Jefferson Lerma PGM,2.5 - 5,Jefferson Lerma SMM,4 - 7,Wolves v Crystal Palace
Maxence Lacroix PGM,2.5 - 5,Maxence Lacroix SMM,4 - 7,Wolves v Crystal Palace
Adam Wharton PGM,2 - 4,Adam Wharton SMM,2.5 - 5,Wolves v Crystal Palace
Will Hughes PGM,2 - 4,Will Hughes SMM,2.5 - 5,Wolves v Crystal Palace
Chris Richards PGM,2 - 4,Chris Richards SMM,2.5 - 5,Wolves v Crystal Palace
Marc Guehi PGM,2 - 4,Marc Guehi SMM,2.5 - 5,Wolves v Crystal Palace
Tyrick Mitchell PGM,2 - 4,Tyrick Mitchell SMM,2.5 - 5,Wolves v Crystal Palace
Borna Sosa PGM,2 - 4,Borna Sosa SMM,2.5 - 5,Wolves v Crystal Palace
Jaydee Canvot PGM,1 - 3,Jaydee Canvot SMM,2 - 4,Wolves v Crystal Palace
Nathaniel Clyne PGM,0.5 - 2,Nathaniel Clyne SMM,1 - 3,Wolves v Crystal Palace
Nick Woltemade PGM,17 - 20,Nick Woltemade SMM,25 - 30,Newcastle v Man City
Anthony Gordon PGM,14 - 17,Anthony Gordon SMM,21 - 26,Newcastle v Man City
Harvey Barnes PGM,10 - 13,Harvey Barnes SMM,14 - 18,Newcastle v Man City
Anthony Elanga PGM,8 - 11,Anthony Elanga SMM,12 - 16,Newcastle v Man City
Jacob Murphy PGM,6 - 9,Jacob Murphy SMM,9 - 13,Newcastle v Man City
Jacob Ramsey PGM,5 - 8,Jacob Ramsey SMM,8 - 11,Newcastle v Man City
Joelinton PGM,4 - 7,Joelinton SMM,7 - 10,Newcastle v Man City
Joe Willock PGM,4 - 7,Joe Willock SMM,7 - 10,Newcastle v Man City
Bruno Guimaraes PGM,3 - 6,Bruno Guimaraes SMM,5 - 8,Newcastle v Man City
Sandro Tonali PGM,3 - 6,Sandro Tonali SMM,5 - 8,Newcastle v Man City
Fabian Schar PGM,2.5 - 5,Fabian Schar SMM,5 - 8,Newcastle v Man City
Lewis Miley PGM,2.5 - 5,Lewis Miley SMM,4 - 7,Newcastle v Man City
Sven Botman PGM,2 - 4,Sven Botman SMM,2.5 - 5,Newcastle v Man City
Jamaal Lascelles PGM,1 - 3,Jamaal Lascelles SMM,2 - 4,Newcastle v Man City
Malick Thiaw PGM,1 - 3,Malick Thiaw SMM,2 - 4,Newcastle v Man City
Lewis Hall PGM,1 - 3,Lewis Hall SMM,2 - 4,Newcastle v Man City
Kieran Trippier PGM,0.5 - 2,Kieran Trippier SMM,1 - 3,Newcastle v Man City
Emil Krafth PGM,0.25 - 1.5,Emil Krafth SMM,0.5 - 2,Newcastle v Man City
Erling Haaland PGM,34 - 37,Erling Haaland SMM,56 - 66,Newcastle v Man City
Omar Marmoush PGM,14 - 17,Omar Marmoush SMM,21 - 26,Newcastle v Man City
Phil Foden PGM,9 - 12,Phil Foden SMM,13 - 17,Newcastle v Man City
Rayan Cherki PGM,7 - 10,Rayan Cherki SMM,10 - 14,Newcastle v Man City
Oscar Bobb PGM,7 - 10,Oscar Bobb SMM,10 - 14,Newcastle v Man City
Jeremy Doku PGM,6 - 9,Jeremy Doku SMM,9 - 13,Newcastle v Man City
Savinho PGM,6 - 9,Savinho SMM,9 - 13,Newcastle v Man City
Tijjani Reijnders PGM,6 - 9,Tijjani Reijnders SMM,8 - 11,Newcastle v Man City
Bernardo Silva PGM,4 - 7,Bernardo Silva SMM,6 - 9,Newcastle v Man City
Nico Gonzalez PGM,3 - 6,Nico Gonzalez SMM,6 - 9,Newcastle v Man City
Nico O'Reilly PGM,3 - 6,Nico O'Reilly SMM,5 - 8,Newcastle v Man City
Rayan Ait-Nouri PGM,3 - 6,Rayan Ait-Nouri SMM,5 - 8,Newcastle v Man City
Josko Gvardiol PGM,2.5 - 5,Josko Gvardiol SMM,5 - 8,Newcastle v Man City
Nathan Ake PGM,2.5 - 5,Nathan Ake SMM,4 - 7,Newcastle v Man City
John Stones PGM,2 - 4,John Stones SMM,2.5 - 5,Newcastle v Man City
Rico Lewis PGM,2 - 4,Rico Lewis SMM,2.5 - 5,Newcastle v Man City
Matheus Nunes PGM,1 - 3,Matheus Nunes SMM,2 - 4,Newcastle v Man City
Ruben Dias PGM,1 - 3,Ruben Dias SMM,2 - 4,Newcastle v Man City
Lukas Nmecha PGM,17 - 20,Lukas Nmecha SMM,25 - 30,Leeds v Aston Villa
Dominic Calvert-Lewin PGM,15 - 18,Dominic Calvert-Lewin SMM,22 - 27,Leeds v Aston Villa
Joel Piroe PGM,14 - 17,Joel Piroe SMM,21 - 26,Leeds v Aston Villa
Daniel James PGM,11 - 14,Daniel James SMM,16 - 20,Leeds v Aston Villa
Noah Okafor PGM,9 - 12,Noah Okafor SMM,13 - 17,Leeds v Aston Villa
Brenden Aaronson PGM,7 - 10,Brenden Aaronson SMM,10 - 14,Leeds v Aston Villa
Jack Harrison PGM,5 - 8,Jack Harrison SMM,8 - 11,Leeds v Aston Villa
Sean Longstaff PGM,3 - 6,Sean Longstaff SMM,5 - 8,Leeds v Aston Villa
Anton Stach PGM,3 - 6,Anton Stach SMM,5 - 8,Leeds v Aston Villa
Pascal Struijk PGM,3 - 6,Pascal Struijk SMM,5 - 8,Leeds v Aston Villa
Jayden Bogle PGM,2.5 - 5,Jayden Bogle SMM,4 - 7,Leeds v Aston Villa
Joe Rodon PGM,1 - 3,Joe Rodon SMM,2.5 - 5,Leeds v Aston Villa
Jaka Bijol PGM,1 - 3,Jaka Bijol SMM,2.5 - 5,Leeds v Aston Villa
Gabriel Gudmondsson PGM,1 - 3,Gabriel Gudmondsson SMM,2.5 - 5,Leeds v Aston Villa
Ethan Ampadu PGM,1 - 3,Ethan Ampadu SMM,2 - 4,Leeds v Aston Villa
Ao Tanaka PGM,3 - 6,Ao Tanaka SMM,6 - 9,Leeds v Aston Villa
Ollie Watkins PGM,15 - 18,Ollie Watkins SMM,22 - 27,Leeds v Aston Villa
Donyell Malen PGM,14 - 17,Donyell Malen SMM,21 - 26,Leeds v Aston Villa
Evann Guessand PGM,12 - 15,Evann Guessand SMM,17 - 21,Leeds v Aston Villa
Emiliano Buendia PGM,10 - 13,Emiliano Buendia SMM,14 - 18,Leeds v Aston Villa
Morgan Rogers PGM,9 - 12,Morgan Rogers SMM,13 - 17,Leeds v Aston Villa
John McGinn PGM,6 - 9,John McGinn SMM,8 - 11,Leeds v Aston Villa
Jadon Sancho PGM,6 - 9,Jadon Sancho SMM,8 - 11,Leeds v Aston Villa
Ross Barkley PGM,5 - 8,Ross Barkley SMM,8 - 11,Leeds v Aston Villa
Youri Tielemans PGM,5 - 8,Youri Tielemans SMM,8 - 11,Leeds v Aston Villa
Amadou Onana PGM,4 - 7,Amadou Onana SMM,6 - 9,Leeds v Aston Villa
Matty Cash PGM,2 - 4,Matty Cash SMM,2.5 - 5,Leeds v Aston Villa
Ezri Konsa PGM,1 - 3,Ezri Konsa SMM,2 - 4,Leeds v Aston Villa
Pau Torres PGM,1 - 3,Pau Torres SMM,2 - 4,Leeds v Aston Villa
Boubacar Kamara PGM,1 - 3,Boubacar Kamara SMM,2 - 4,Leeds v Aston Villa
Lucas Digne PGM,0.5 - 2,Lucas Digne SMM,1 - 3,Leeds v Aston Villa
Lamare Bogarde PGM,0.5 - 2,Lamare Bogarde SMM,1 - 3,Leeds v Aston Villa
Viktor Gyokeres PGM,29 - 32,Viktor Gyokeres SMM,46 - 54,Arsenal v Tottenham
Bukayo Saka PGM,22 - 25,Bukayo Saka SMM,33 - 39,Arsenal v Tottenham
Mikel Merino PGM,19 - 22,Mikel Merino SMM,28 - 33,Arsenal v Tottenham
Leandro Trossard PGM,13 - 16,Leandro Trossard SMM,19 - 23,Arsenal v Tottenham
Eberechi Eze PGM,11 - 14,Eberechi Eze SMM,17 - 21,Arsenal v Tottenham
Ethan Nwaneri PGM,11 - 14,Ethan Nwaneri SMM,16 - 20,Arsenal v Tottenham
Martin Odegaard PGM,9 - 12,Martin Odegaard SMM,13 - 17,Arsenal v Tottenham
Declan Rice PGM,6 - 9,Declan Rice SMM,9 - 13,Arsenal v Tottenham
Gabriel Magalhaes PGM,5 - 8,Gabriel Magalhaes SMM,7 - 10,Arsenal v Tottenham
Riccardo Calafiori PGM,4 - 7,Riccardo Calafiori SMM,6 - 9,Arsenal v Tottenham
Jurrien Timber PGM,4 - 7,Jurrien Timber SMM,6 - 9,Arsenal v Tottenham
Christian Norgaard PGM,4 - 7,Christian Norgaard SMM,6 - 9,Arsenal v Tottenham
Martin Zubimendi PGM,3 - 6,Martin Zubimendi SMM,5 - 8,Arsenal v Tottenham
Piero Hincapie PGM,3 - 6,Piero Hincapie SMM,5 - 8,Arsenal v Tottenham
William Saliba PGM,2.5 - 5,William Saliba SMM,4 - 7,Arsenal v Tottenham
Ben White PGM,2 - 4,Ben White SMM,2.5 - 5,Arsenal v Tottenham
Myles Lewis-Skelly PGM,1 - 3,Myles Lewis-Skelly SMM,2 - 4,Arsenal v Tottenham
Cristhian Mosquera PGM,1 - 3,Cristhian Mosquera SMM,2 - 4,Arsenal v Tottenham
Richarlison PGM,9 - 12,Richarlison SMM,13 - 17,Arsenal v Tottenham
Randal Kolo Muani PGM,9 - 12,Randal Kolo Muani SMM,12 - 16,Arsenal v Tottenham
Mathys Tel PGM,7 - 10,Mathys Tel SMM,10 - 14,Arsenal v Tottenham
Brennan Johnson PGM,5 - 8,Brennan Johnson SMM,7 - 10,Arsenal v Tottenham
Mohammed Kudus PGM,4 - 7,Mohammed Kudus SMM,7 - 10,Arsenal v Tottenham
Xavi Simons PGM,4 - 7,Xavi Simons SMM,7 - 10,Arsenal v Tottenham
Wilson Odobert PGM,3 - 6,Wilson Odobert SMM,5 - 8,Arsenal v Tottenham
Lucas Bergvall PGM,2.5 - 5,Lucas Bergvall SMM,4 - 7,Arsenal v Tottenham
Pape Sarr PGM,2 - 4,Pape Sarr SMM,2.5 - 5,Arsenal v Tottenham
Micky van de Ven PGM,1 - 3,Micky van de Ven SMM,2 - 4,Arsenal v Tottenham
Joao Palhinha PGM,1 - 3,Joao Palhinha SMM,2 - 4,Arsenal v Tottenham
Cristian Romero PGM,1 - 3,Cristian Romero SMM,2 - 4,Arsenal v Tottenham
Pedro Porro PGM,1 - 3,Pedro Porro SMM,2 - 4,Arsenal v Tottenham
Rodrigo Bentancur PGM,0.5 - 2,Rodrigo Bentancur SMM,2 - 4,Arsenal v Tottenham
Kevin Danso PGM,0.5 - 2,Kevin Danso SMM,1 - 3,Arsenal v Tottenham
Djed Spence PGM,0.5 - 2,Djed Spence SMM,1 - 3,Arsenal v Tottenham
Destiny Udogie PGM,0.1 - 1,Destiny Udogie SMM,0.25 - 1.5,Arsenal v Tottenham
Matheus Cunha PGM,17 - 20,Matheus Cunha SMM,27 - 32,Man Utd v Everton
Bryan Mbeumo PGM,16 - 19,Bryan Mbeumo SMM,22 - 27,Man Utd v Everton
Joshua Zirkzee PGM,16 - 19,Joshua Zirkzee SMM,22 - 27,Man Utd v Everton
Bruno Fernandes PGM,14 - 17,Bruno Fernandes SMM,20 - 24,Man Utd v Everton
Amad Diallo PGM,10 - 13,Amad Diallo SMM,14 - 18,Man Utd v Everton
Mason Mount PGM,10 - 13,Mason Mount SMM,14 - 18,Man Utd v Everton
Casemiro PGM,4 - 7,Casemiro SMM,7 - 10,Man Utd v Everton
Kobbie Mainoo PGM,4 - 7,Kobbie Mainoo SMM,7 - 10,Man Utd v Everton
Patrick Dorgu PGM,3 - 6,Patrick Dorgu SMM,6 - 9,Man Utd v Everton
Matthijs de Ligt PGM,3 - 6,Matthijs de Ligt SMM,5 - 8,Man Utd v Everton
Diogo Dalot PGM,2.5 - 5,Diogo Dalot SMM,4 - 7,Man Utd v Everton
Leny Yoro PGM,2.5 - 5,Leny Yoro SMM,4 - 7,Man Utd v Everton
Ayden Heaven PGM,2.5 - 5,Ayden Heaven SMM,4 - 7,Man Utd v Everton
Manuel Ugarte PGM,2 - 4,Manuel Ugarte SMM,2.5 - 5,Man Utd v Everton
Noussair Mazraoui PGM,1 - 3,Noussair Mazraoui SMM,2 - 4,Man Utd v Everton
Luke Shaw PGM,0.25 - 1.5,Luke Shaw SMM,0.5 - 2,Man Utd v Everton
Beto PGM,14 - 17,Beto SMM,21 - 26,Man Utd v Everton
Thierno Barry PGM,13 - 16,Thierno Barry SMM,19 - 23,Man Utd v Everton
Iliman Ndiaye PGM,10 - 13,Iliman Ndiaye SMM,14 - 18,Man Utd v Everton
Carlos Alcaraz PGM,6 - 9,Carlos Alcaraz SMM,9 - 13,Man Utd v Everton
Tyler Dibling PGM,5 - 8,Tyler Dibling SMM,8 - 11,Man Utd v Everton
Kiernan Dewsbury-Hall PGM,4 - 7,Kiernan Dewsbury-Hall SMM,6 - 9,Man Utd v Everton
Jack Grealish PGM,4 - 7,Jack Grealish SMM,6 - 9,Man Utd v Everton
Dwight McNeil PGM,4 - 7,Dwight McNeil SMM,6 - 9,Man Utd v Everton
Michael Keane PGM,2.5 - 5,Michael Keane SMM,4 - 7,Man Utd v Everton
James Tarkowski PGM,2 - 4,James Tarkowski SMM,2.5 - 5,Man Utd v Everton
Tim Iroegbunam PGM,2 - 4,Tim Iroegbunam SMM,2.5 - 5,Man Utd v Everton
Jake O'Brien PGM,2 - 4,Jake O'Brien SMM,2.5 - 5,Man Utd v Everton
Idrissa Gueye PGM,1 - 3,Idrissa Gueye SMM,2 - 4,Man Utd v Everton
James Garner PGM,1 - 3,James Garner SMM,2 - 4,Man Utd v Everton
Adam Aznou PGM,1 - 3,Adam Aznou SMM,2 - 4,Man Utd v Everton
Vitaliy Mykolenko PGM,0.5 - 2,Vitaliy Mykolenko SMM,1 - 3,Man Utd v Everton
Seamus Coleman PGM,0.5 - 2,Seamus Coleman SMM,1 - 3,Man Utd v Everton
