PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Archie Gray PGM,0.5 - 2,Archie Gray SMM,1 - 3,Leeds v Tottenham
Viktor Gyokeres PGM,37 - 41,Viktor Gyokeres SMM,63 - 73,Arsenal v West Ham
Bukayo Saka PGM,24 - 27,Bukayo Saka SMM,37 - 43,Arsenal v West Ham
Leandro Trossard PGM,17 - 20,Leandro Trossard SMM,27 - 32,Arsenal v West Ham
Max Dowman PGM,17 - 20,Max Dowman SMM,25 - 30,Arsenal v West Ham
Eberechi Eze PGM,16 - 19,Eberechi Eze SMM,24 - 29,Arsenal v West Ham
Gabriel Martinelli PGM,16 - 19,Gabriel Martinelli SMM,24 - 29,Arsenal v West Ham
Mikel Merino PGM,12 - 15,Mikel Merino SMM,18 - 22,Arsenal v West Ham
Martin Odegaard PGM,11 - 14,Martin Odegaard SMM,16 - 20,Arsenal v West Ham
Declan Rice PGM,9 - 12,Declan Rice SMM,12 - 16,Arsenal v West Ham
Gabriel Magalhaes0 PGM,6 - 9,Gabriel Magalhaes0 SMM,9 - 13,Arsenal v West Ham
Christian Norgaard PGM,5 - 8,Christian Norgaard SMM,8 - 11,Arsenal v West Ham
Riccardo Calafiori PGM,5 - 8,Riccardo Calafiori SMM,7 - 10,Arsenal v West Ham
Martin Zubimendi PGM,4 - 7,Martin Zubimendi SMM,6 - 9,Arsenal v West Ham
Jurrien Timber PGM,3 - 6,Jurrien Timber SMM,5 - 8,Arsenal v West Ham
William Saliba PGM,3 - 6,William Saliba SMM,5 - 8,Arsenal v West Ham
Ben White PGM,2.5 - 5,Ben White SMM,4 - 7,Arsenal v West Ham
Myles Lewis-Skelly PGM,2.5 - 5,Myles Lewis-Skelly SMM,4 - 7,Arsenal v West Ham
Cristhian Mosquera PGM,2 - 4,Cristhian Mosquera SMM,2.5 - 5,Arsenal v West Ham
Jarrod Bowen PGM,6 - 9,Jarrod Bowen SMM,9 - 13,Arsenal v West Ham
Callum Wilson PGM,6 - 9,Callum Wilson SMM,8 - 11,Arsenal v West Ham
Niclas Fullkrug PGM,5 - 8,Niclas Fullkrug SMM,8 - 11,Arsenal v West Ham
Callum Marshall PGM,5 - 8,Callum Marshall SMM,8 - 11,Arsenal v West Ham
Lucas Paqueta PGM,4 - 7,Lucas Paqueta SMM,7 - 10,Arsenal v West Ham
Crysencio Summerville PGM,2.5 - 5,Crysencio Summerville SMM,4 - 7,Arsenal v West Ham
Luis Guilherme PGM,2 - 4,Luis Guilherme SMM,2.5 - 5,Arsenal v West Ham
Andy Irving PGM,2 - 4,Andy Irving SMM,2.5 - 5,Arsenal v West Ham
El Hadji Malick Diouf PGM,1 - 3,El Hadji Malick Diouf SMM,2 - 4,Arsenal v West Ham
Mateus Fernandes PGM,1 - 3,Mateus Fernandes SMM,2 - 4,Arsenal v West Ham
Freddie Potts PGM,1 - 3,Freddie Potts SMM,2 - 4,Arsenal v West Ham
Oliver Scarles PGM,0.5 - 2,Oliver Scarles SMM,2 - 4,Arsenal v West Ham
Konstantinos Mavropanos PGM,0.5 - 2,Konstantinos Mavropanos SMM,1 - 3,Arsenal v West Ham
Guido Rodriguez PGM,0.5 - 2,Guido Rodriguez SMM,1 - 3,Arsenal v West Ham
Kyle Walker-Peters PGM,0.25 - 1.5,Kyle Walker-Peters SMM,1 - 3,Arsenal v West Ham
Max Kilman PGM,0.25 - 1.5,Max Kilman SMM,1 - 3,Arsenal v West Ham
Soungoutou Magassa PGM,0.25 - 1.5,Soungoutou Magassa SMM,0.5 - 2,Arsenal v West Ham
Igor Julio PGM,0.1 - 1,Igor Julio SMM,0.25 - 1.5,Arsenal v West Ham
Benjamin Sesko PGM,21 - 24,Benjamin Sesko SMM,32 - 38,Man Utd v Sunderland
Bruno Fernandes PGM,18 - 21,Bruno Fernandes SMM,27 - 32,Man Utd v Sunderland
Matheus Cunha PGM,18 - 21,Matheus Cunha SMM,27 - 32,Man Utd v Sunderland
Bryan Mbeumo PGM,17 - 20,Bryan Mbeumo SMM,25 - 30,Man Utd v Sunderland
Amad Diallo PGM,15 - 18,Amad Diallo SMM,21 - 26,Man Utd v Sunderland
Mason Mount PGM,9 - 12,Mason Mount SMM,13 - 17,Man Utd v Sunderland
Casemiro PGM,7 - 10,Casemiro SMM,10 - 14,Man Utd v Sunderland
Kobbie Mainoo PGM,5 - 8,Kobbie Mainoo SMM,7 - 10,Man Utd v Sunderland
Patrick Dorgu PGM,4 - 7,Patrick Dorgu SMM,6 - 9,Man Utd v Sunderland
Harry Maguire PGM,4 - 7,Harry Maguire SMM,6 - 9,Man Utd v Sunderland
Matthijs de Ligt PGM,3 - 6,Matthijs de Ligt SMM,5 - 8,Man Utd v Sunderland
Diogo Dalot PGM,3 - 6,Diogo Dalot SMM,5 - 8,Man Utd v Sunderland
Manuel Ugarte PGM,2 - 4,Manuel Ugarte SMM,4 - 7,Man Utd v Sunderland
Leny Yoro PGM,1 - 3,Leny Yoro SMM,2 - 4,Man Utd v Sunderland
Luke Shaw PGM,0.5 - 2,Luke Shaw SMM,1 - 3,Man Utd v Sunderland
Wilson Isidor PGM,11 - 14,Wilson Isidor SMM,17 - 21,Man Utd v Sunderland
Brian Brobbey PGM,11 - 14,Brian Brobbey SMM,17 - 21,Man Utd v Sunderland
Chemsdine Talbi PGM,5 - 8,Chemsdine Talbi SMM,8 - 11,Man Utd v Sunderland
Enzo Le Fee PGM,5 - 8,Enzo Le Fee SMM,7 - 10,Man Utd v Sunderland
Simon Adingra PGM,5 - 8,Simon Adingra SMM,7 - 10,Man Utd v Sunderland
Bertrand Traore PGM,5 - 8,Bertrand Traore SMM,7 - 10,Man Utd v Sunderland
Chris Rigg PGM,4 - 7,Chris Rigg SMM,7 - 10,Man Utd v Sunderland
Daniel Ballard PGM,2.5 - 5,Daniel Ballard SMM,4 - 7,Man Utd v Sunderland
Lutsharel Geertruida PGM,1 - 3,Lutsharel Geertruida SMM,2 - 4,Man Utd v Sunderland
Trai Hume PGM,1 - 3,Trai Hume SMM,2 - 4,Man Utd v Sunderland
Nordi Mukiele PGM,1 - 3,Nordi Mukiele SMM,2 - 4,Man Utd v Sunderland
Omar Alderete PGM,1 - 3,Omar Alderete SMM,2 - 4,Man Utd v Sunderland
Granit Xhaka PGM,1 - 3,Granit Xhaka SMM,2 - 4,Man Utd v Sunderland
Noah Sadiki PGM,1 - 3,Noah Sadiki SMM,2 - 4,Man Utd v Sunderland
Arthur Masuaku PGM,0.25 - 1.5,Arthur Masuaku SMM,0.5 - 2,Man Utd v Sunderland
Joao Pedro PGM,17 - 20,Joao Pedro SMM,27 - 32,Chelsea v Liverpool
Marc Guiu PGM,16 - 19,Marc Guiu SMM,24 - 29,Chelsea v Liverpool
Enzo Fernandez PGM,11 - 14,Enzo Fernandez SMM,16 - 20,Chelsea v Liverpool
Estevao PGM,11 - 14,Estevao SMM,16 - 20,Chelsea v Liverpool
Tyrique George PGM,11 - 14,Tyrique George SMM,16 - 20,Chelsea v Liverpool
Facundo Buonanotte PGM,9 - 12,Facundo Buonanotte SMM,13 - 17,Chelsea v Liverpool
Alejandro Garnacho PGM,9 - 12,Alejandro Garnacho SMM,13 - 17,Chelsea v Liverpool
Pedro Neto PGM,9 - 12,Pedro Neto SMM,12 - 16,Chelsea v Liverpool
Jamie Gittens PGM,9 - 12,Jamie Gittens SMM,12 - 16,Chelsea v Liverpool
Marc Cucurella PGM,3 - 6,Marc Cucurella SMM,5 - 8,Chelsea v Liverpool
Reece James PGM,2 - 4,Reece James SMM,4 - 7,Chelsea v Liverpool
Romeo Lavia PGM,2 - 4,Romeo Lavia SMM,2.5 - 5,Chelsea v Liverpool
Benoit Badiashile PGM,1 - 3,Benoit Badiashile SMM,2 - 4,Chelsea v Liverpool
Jorrel Hato PGM,1 - 3,Jorrel Hato SMM,2 - 4,Chelsea v Liverpool
Malo Gusto PGM,1 - 3,Malo Gusto SMM,2 - 4,Chelsea v Liverpool
Wesley Fofana PGM,1 - 3,Wesley Fofana SMM,2 - 4,Chelsea v Liverpool
Moises Caicedo PGM,1 - 3,Moises Caicedo SMM,2 - 4,Chelsea v Liverpool
Josh Acheampong PGM,1 - 3,Josh Acheampong SMM,2 - 4,Chelsea v Liverpool
Mohamed Salah PGM,20 - 23,Mohamed Salah SMM,31 - 37,Chelsea v Liverpool
Alexander Isak PGM,20 - 23,Alexander Isak SMM,31 - 37,Chelsea v Liverpool
Hugo Ekitike PGM,19 - 22,Hugo Ekitike SMM,30 - 36,Chelsea v Liverpool
Cody Gakpo PGM,12 - 15,Cody Gakpo SMM,18 - 22,Chelsea v Liverpool
Florian Wirtz PGM,10 - 13,Florian Wirtz SMM,16 - 20,Chelsea v Liverpool
Rio Ngumoha PGM,10 - 13,Rio Ngumoha SMM,16 - 20,Chelsea v Liverpool
Curtis Jones PGM,5 - 8,Curtis Jones SMM,7 - 10,Chelsea v Liverpool
Alexis MacAllister PGM,4 - 7,Alexis MacAllister SMM,6 - 9,Chelsea v Liverpool
Jeremie Frimpong PGM,4 - 7,Jeremie Frimpong SMM,6 - 9,Chelsea v Liverpool
Dominik Szoboszlai PGM,3 - 6,Dominik Szoboszlai SMM,5 - 8,Chelsea v Liverpool
Conor Bradley PGM,2.5 - 5,Conor Bradley SMM,4 - 7,Chelsea v Liverpool
Virgil van Dijk PGM,2 - 4,Virgil van Dijk SMM,4 - 7,Chelsea v Liverpool
Wataru Endo PGM,2 - 4,Wataru Endo SMM,2.5 - 5,Chelsea v Liverpool
Ibrahima Konate PGM,1 - 3,Ibrahima Konate SMM,2 - 4,Chelsea v Liverpool
Milos Kerkez PGM,1 - 3,Milos Kerkez SMM,2 - 4,Chelsea v Liverpool
Ryan Gravenberch PGM,1 - 3,Ryan Gravenberch SMM,2 - 4,Chelsea v Liverpool
Andrew Robertson PGM,1 - 3,Andrew Robertson SMM,2 - 4,Chelsea v Liverpool
Joe Gomez PGM,1 - 3,Joe Gomez SMM,2 - 4,Chelsea v Liverpool
Ollie Watkins PGM,24 - 27,Ollie Watkins SMM,39 - 45,Aston Villa v Burnley
Donyell Malen PGM,17 - 20,Donyell Malen SMM,27 - 32,Aston Villa v Burnley
Evann Guessand PGM,15 - 18,Evann Guessand SMM,22 - 27,Aston Villa v Burnley
Morgan Rogers PGM,13 - 16,Morgan Rogers SMM,19 - 23,Aston Villa v Burnley
Harvey Elliott PGM,11 - 14,Harvey Elliott SMM,17 - 21,Aston Villa v Burnley
Jadon Sancho PGM,11 - 14,Jadon Sancho SMM,17 - 21,Aston Villa v Burnley
Emiliano Buendia PGM,10 - 13,Emiliano Buendia SMM,14 - 18,Aston Villa v Burnley
John McGinn PGM,7 - 10,John McGinn SMM,10 - 14,Aston Villa v Burnley
Matty Cash PGM,3 - 6,Matty Cash SMM,5 - 8,Aston Villa v Burnley
Ezri Konsa PGM,2 - 4,Ezri Konsa SMM,4 - 7,Aston Villa v Burnley
Ian Maatsen PGM,2 - 4,Ian Maatsen SMM,4 - 7,Aston Villa v Burnley
Tyrone Mings PGM,2 - 4,Tyrone Mings SMM,2.5 - 5,Aston Villa v Burnley
Pau Torres PGM,2 - 4,Pau Torres SMM,2.5 - 5,Aston Villa v Burnley
Lucas Digne PGM,1 - 3,Lucas Digne SMM,2 - 4,Aston Villa v Burnley
Lamare Bogarde PGM,1 - 3,Lamare Bogarde SMM,2 - 4,Aston Villa v Burnley
Victor Lindelof PGM,1 - 3,Victor Lindelof SMM,2 - 4,Aston Villa v Burnley
Boubacar Kamara PGM,1 - 3,Boubacar Kamara SMM,2 - 4,Aston Villa v Burnley
Zian Flemming PGM,10 - 13,Zian Flemming SMM,14 - 18,Aston Villa v Burnley
Lyle Foster PGM,9 - 12,Lyle Foster SMM,13 - 17,Aston Villa v Burnley
Jaidon Anthony PGM,9 - 12,Jaidon Anthony SMM,13 - 17,Aston Villa v Burnley
Armando Broja PGM,8 - 11,Armando Broja SMM,12 - 16,Aston Villa v Burnley
Jacob Bruun Larsen PGM,7 - 10,Jacob Bruun Larsen SMM,10 - 14,Aston Villa v Burnley
Loum Tchaouna PGM,5 - 8,Loum Tchaouna SMM,7 - 10,Aston Villa v Burnley
Marcus Edwards PGM,5 - 8,Marcus Edwards SMM,7 - 10,Aston Villa v Burnley
Hannibal Mejbri PGM,2.5 - 5,Hannibal Mejbri SMM,4 - 7,Aston Villa v Burnley
Josh Laurent PGM,2 - 4,Josh Laurent SMM,2.5 - 5,Aston Villa v Burnley
Josh Cullen PGM,2 - 4,Josh Cullen SMM,2.5 - 5,Aston Villa v Burnley
Florentino Luis PGM,1 - 3,Florentino Luis SMM,2 - 4,Aston Villa v Burnley
Lesley Ugochukwu PGM,1 - 3,Lesley Ugochukwu SMM,2 - 4,Aston Villa v Burnley
Hjalmar Ekdal PGM,1 - 3,Hjalmar Ekdal SMM,2 - 4,Aston Villa v Burnley
Joe Worrall PGM,0.5 - 2,Joe Worrall SMM,1 - 3,Aston Villa v Burnley
Bashir Humphreys PGM,0.5 - 2,Bashir Humphreys SMM,1 - 3,Aston Villa v Burnley
Maxime Esteve PGM,0.25 - 1.5,Maxime Esteve SMM,0.5 - 2,Aston Villa v Burnley
Quilindschy Hartman PGM,0.25 - 1.5,Quilindschy Hartman SMM,0.5 - 2,Aston Villa v Burnley
Kyle Walker PGM,0.25 - 1.5,Kyle Walker SMM,0.5 - 2,Aston Villa v Burnley
Thierno Barry PGM,16 - 19,Thierno Barry SMM,24 - 29,Everton v Crystal Palace
Beto PGM,14 - 17,Beto SMM,20 - 24,Everton v Crystal Palace
Iliman Ndiaye PGM,10 - 13,Iliman Ndiaye SMM,16 - 20,Everton v Crystal Palace
Carlos Alcaraz PGM,9 - 12,Carlos Alcaraz SMM,13 - 17,Everton v Crystal Palace
Tyler Dibling PGM,6 - 9,Tyler Dibling SMM,8 - 11,Everton v Crystal Palace
Merlin Rohl PGM,4 - 7,Merlin Rohl SMM,7 - 10,Everton v Crystal Palace
Jack Grealish PGM,4 - 7,Jack Grealish SMM,7 - 10,Everton v Crystal Palace
Dwight McNeil PGM,3 - 6,Dwight McNeil SMM,5 - 8,Everton v Crystal Palace
Jake O'Brien PGM,2.5 - 5,Jake O'Brien SMM,4 - 7,Everton v Crystal Palace
Tim Iroegbunam PGM,2.5 - 5,Tim Iroegbunam SMM,4 - 7,Everton v Crystal Palace
Michael Keane PGM,2 - 4,Michael Keane SMM,2.5 - 5,Everton v Crystal Palace
James Tarkowski PGM,2 - 4,James Tarkowski SMM,2.5 - 5,Everton v Crystal Palace
Idrissa Gueye PGM,1 - 3,Idrissa Gueye SMM,2 - 4,Everton v Crystal Palace
James Garner PGM,2 - 4,James Garner SMM,2.5 - 5,Everton v Crystal Palace
Adam Aznou PGM,2 - 4,Adam Aznou SMM,2.5 - 5,Everton v Crystal Palace
Vitaliy Mykolenko PGM,0.25 - 1.5,Vitaliy Mykolenko SMM,0.5 - 2,Everton v Crystal Palace
Nathan Patterson PGM,0.25 - 1.5,Nathan Patterson SMM,0.5 - 2,Everton v Crystal Palace
Seamus Coleman PGM,0.25 - 1.5,Seamus Coleman SMM,0.5 - 2,Everton v Crystal Palace
Jean-Philippe Mateta PGM,17 - 20,Jean-Philippe Mateta SMM,25 - 30,Everton v Crystal Palace
Eddie Nketiah PGM,13 - 16,Eddie Nketiah SMM,18 - 22,Everton v Crystal Palace
Ismaila Sarr PGM,11 - 14,Ismaila Sarr SMM,16 - 20,Everton v Crystal Palace
Christantus Uche PGM,9 - 12,Christantus Uche SMM,13 - 17,Everton v Crystal Palace
Romaine Esse PGM,7 - 10,Romaine Esse SMM,10 - 14,Everton v Crystal Palace
Yeremy Pino PGM,5 - 8,Yeremy Pino SMM,7 - 10,Everton v Crystal Palace
Daniel Munoz PGM,4 - 7,Daniel Munoz SMM,6 - 9,Everton v Crystal Palace
Daichi Kamada PGM,4 - 7,Daichi Kamada SMM,6 - 9,Everton v Crystal Palace
Justin Devenny PGM,4 - 7,Justin Devenny SMM,6 - 9,Everton v Crystal Palace
Maxence Lacroix PGM,2.5 - 5,Maxence Lacroix SMM,4 - 7,Everton v Crystal Palace
Jefferson Lerma PGM,2 - 4,Jefferson Lerma SMM,2.5 - 5,Everton v Crystal Palace
Chris Richards PGM,1 - 3,Chris Richards SMM,2 - 4,Everton v Crystal Palace
Marc Guehi PGM,1 - 3,Marc Guehi SMM,2 - 4,Everton v Crystal Palace
Tyrick Mitchell PGM,1 - 3,Tyrick Mitchell SMM,2 - 4,Everton v Crystal Palace
Will Hughes PGM,0.5 - 2,Will Hughes SMM,1 - 3,Everton v Crystal Palace
Adam Wharton PGM,0.25 - 1.5,Adam Wharton SMM,0.5 - 2,Everton v Crystal Palace
Jaydee Canvot PGM,0.25 - 1.5,Jaydee Canvot SMM,0.5 - 2,Everton v Crystal Palace
Borna Sosa PGM,0.25 - 1.5,Borna Sosa SMM,0.5 - 2,Everton v Crystal Palace
Nathaniel Clyne PGM,0.1 - 1,Nathaniel Clyne SMM,0.25 - 1.5,Everton v Crystal Palace
Anthony Gordon PGM,23 - 26,Anthony Gordon SMM,36 - 42,Newcastle v Nottingham Forest
Nick Woltemade PGM,23 - 26,Nick Woltemade SMM,35 - 41,Newcastle v Nottingham Forest
William Osula PGM,17 - 20,William Osula SMM,27 - 32,Newcastle v Nottingham Forest
Harvey Barnes PGM,16 - 19,Harvey Barnes SMM,24 - 29,Newcastle v Nottingham Forest
Anthony Elanga PGM,12 - 15,Anthony Elanga SMM,18 - 22,Newcastle v Nottingham Forest
Jacob Murphy PGM,12 - 15,Jacob Murphy SMM,18 - 22,Newcastle v Nottingham Forest
Joelinton PGM,7 - 10,Joelinton SMM,10 - 14,Newcastle v Nottingham Forest
Joe Willock PGM,7 - 10,Joe Willock SMM,10 - 14,Newcastle v Nottingham Forest
Bruno Guimaraes PGM,6 - 9,Bruno Guimaraes SMM,8 - 11,Newcastle v Nottingham Forest
Sandro Tonali PGM,6 - 9,Sandro Tonali SMM,8 - 11,Newcastle v Nottingham Forest
Lewis Miley PGM,5 - 8,Lewis Miley SMM,7 - 10,Newcastle v Nottingham Forest
Fabian Schar PGM,4 - 7,Fabian Schar SMM,7 - 10,Newcastle v Nottingham Forest
Malick Thiaw PGM,2 - 4,Malick Thiaw SMM,2.5 - 5,Newcastle v Nottingham Forest
Dan Burn PGM,2.5 - 5,Dan Burn SMM,4 - 7,Newcastle v Nottingham Forest
Sven Botman PGM,2.5 - 5,Sven Botman SMM,4 - 7,Newcastle v Nottingham Forest
Jamaal Lascelles PGM,2 - 4,Jamaal Lascelles SMM,2.5 - 5,Newcastle v Nottingham Forest
Lewis Hall PGM,2 - 4,Lewis Hall SMM,2.5 - 5,Newcastle v Nottingham Forest
Kieran Trippier PGM,1 - 3,Kieran Trippier SMM,2 - 4,Newcastle v Nottingham Forest
Chris Wood PGM,14 - 17,Chris Wood SMM,20 - 24,Newcastle v Nottingham Forest
Igor Jesus PGM,10 - 13,Igor Jesus SMM,14 - 18,Newcastle v Nottingham Forest
Arnaud Kalimuendo PGM,10 - 13,Arnaud Kalimuendo SMM,14 - 18,Newcastle v Nottingham Forest
Morgan Gibbs-White PGM,6 - 9,Morgan Gibbs-White SMM,8 - 11,Newcastle v Nottingham Forest
Dan Ndoye PGM,5 - 8,Dan Ndoye SMM,8 - 11,Newcastle v Nottingham Forest
James McAtee PGM,5 - 8,James McAtee SMM,8 - 11,Newcastle v Nottingham Forest
Callum Hudson-Odoi PGM,4 - 7,Callum Hudson-Odoi SMM,7 - 10,Newcastle v Nottingham Forest
Omari Hutchinson PGM,4 - 7,Omari Hutchinson SMM,7 - 10,Newcastle v Nottingham Forest
Dilane Bakwa PGM,4 - 7,Dilane Bakwa SMM,6 - 9,Newcastle v Nottingham Forest
Elliot Anderson PGM,2.5 - 5,Elliot Anderson SMM,4 - 7,Newcastle v Nottingham Forest
Ryan Yates PGM,2.5 - 5,Ryan Yates SMM,4 - 7,Newcastle v Nottingham Forest
Nikola Milenkovic PGM,2 - 4,Nikola Milenkovic SMM,2.5 - 5,Newcastle v Nottingham Forest
Nicolas Dominguez PGM,2 - 4,Nicolas Dominguez SMM,2.5 - 5,Newcastle v Nottingham Forest
Neco Williams PGM,1 - 3,Neco Williams SMM,2 - 4,Newcastle v Nottingham Forest
Ibrahim Sangare PGM,1 - 3,Ibrahim Sangare SMM,2 - 4,Newcastle v Nottingham Forest
Jair Cunha PGM,1 - 3,Jair Cunha SMM,2 - 4,Newcastle v Nottingham Forest
Willy Boly PGM,1 - 3,Willy Boly SMM,2 - 4,Newcastle v Nottingham Forest
Murillo PGM,1 - 3,Murillo SMM,2 - 4,Newcastle v Nottingham Forest
Nicolo Savona PGM,1 - 3,Nicolo Savona SMM,2 - 4,Newcastle v Nottingham Forest
Morato PGM,0.5 - 2,Morato SMM,1 - 3,Newcastle v Nottingham Forest
Igor Thiago PGM,16 - 19,Igor Thiago SMM,24 - 29,Brentford v Man City
Kevin Schade PGM,9 - 12,Kevin Schade SMM,13 - 17,Brentford v Man City
Dango Ouattara PGM,9 - 12,Dango Ouattara SMM,12 - 16,Brentford v Man City
Reiss Nelson PGM,5 - 8,Reiss Nelson SMM,7 - 10,Brentford v Man City
Antoni Milambo PGM,4 - 7,Antoni Milambo SMM,7 - 10,Brentford v Man City
Mikkel Damsgaard PGM,3 - 6,Mikkel Damsgaard SMM,5 - 8,Brentford v Man City
Keane Lewis-Potter PGM,3 - 6,Keane Lewis-Potter SMM,5 - 8,Brentford v Man City
Mathias Jensen PGM,2.5 - 5,Mathias Jensen SMM,4 - 7,Brentford v Man City
Frank Onyeka PGM,2.5 - 5,Frank Onyeka SMM,4 - 7,Brentford v Man City
Nathan Collins PGM,2 - 4,Nathan Collins SMM,2.5 - 5,Brentford v Man City
Sepp van den Berg PGM,2 - 4,Sepp van den Berg SMM,2.5 - 5,Brentford v Man City
Ethan Pinnock PGM,2 - 4,Ethan Pinnock SMM,2.5 - 5,Brentford v Man City
Yehor Yarmolyuk PGM,1 - 3,Yehor Yarmolyuk SMM,2 - 4,Brentford v Man City
Kristoffer Ajer PGM,1 - 3,Kristoffer Ajer SMM,2 - 4,Brentford v Man City
Vitaly Janelt PGM,1 - 3,Vitaly Janelt SMM,2 - 4,Brentford v Man City
Jordan Henderson PGM,1 - 3,Jordan Henderson SMM,2 - 4,Brentford v Man City
Rico Henry PGM,1 - 3,Rico Henry SMM,2 - 4,Brentford v Man City
Aaron Hickey PGM,0.5 - 2,Aaron Hickey SMM,1 - 3,Brentford v Man City
Michael Kayode PGM,0.5 - 2,Michael Kayode SMM,1 - 3,Brentford v Man City
Erling Haaland PGM,38 - 42,Erling Haaland SMM,64 - 74,Brentford v Man City
Phil Foden PGM,12 - 15,Phil Foden SMM,18 - 22,Brentford v Man City
Oscar Bobb PGM,10 - 13,Oscar Bobb SMM,14 - 18,Brentford v Man City
Savinho PGM,9 - 12,Savinho SMM,13 - 17,Brentford v Man City
Tijjani Reijnders PGM,8 - 11,Tijjani Reijnders SMM,12 - 16,Brentford v Man City
Jeremy Doku PGM,8 - 11,Jeremy Doku SMM,12 - 16,Brentford v Man City
Bernardo Silva PGM,5 - 8,Bernardo Silva SMM,8 - 11,Brentford v Man City
Josko Gvardiol PGM,4 - 7,Josko Gvardiol SMM,6 - 9,Brentford v Man City
Nico O'Reilly PGM,4 - 7,Nico O'Reilly SMM,6 - 9,Brentford v Man City
Rodri PGM,4 - 7,Rodri SMM,6 - 9,Brentford v Man City
Nico Gonzalez PGM,4 - 7,Nico Gonzalez SMM,6 - 9,Brentford v Man City
Mateo Kovacic PGM,3 - 6,Mateo Kovacic SMM,5 - 8,Brentford v Man City
Nathan Ake PGM,2.5 - 5,Nathan Ake SMM,4 - 7,Brentford v Man City
John Stones PGM,2 - 4,John Stones SMM,4 - 7,Brentford v Man City
Matheus Nunes PGM,2 - 4,Matheus Nunes SMM,4 - 7,Brentford v Man City
Rico Lewis PGM,2 - 4,Rico Lewis SMM,2.5 - 5,Brentford v Man City
Ruben Dias PGM,1 - 3,Ruben Dias SMM,2 - 4,Brentford v Man City
