PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Marc Guiu PGM,19 - 22,Marc Guiu SMM,28 - 34,Chelsea v Wolves
Estevao PGM,16 - 19,Estevao SMM,24 - 29,Chelsea v Wolves
Alejandro Garnacho PGM,14 - 17,Alejandro Garnacho SMM,20 - 24,Chelsea v Wolves
Pedro Neto PGM,13 - 16,Pedro Neto SMM,19 - 23,Chelsea v Wolves
Jamie Gittens PGM,12 - 15,Jamie Gittens SMM,18 - 22,Chelsea v Wolves
Andrey Santos PGM,9 - 12,Andrey Santos SMM,13 - 17,Chelsea v Wolves
Marc Cucurella PGM,5 - 8,Marc Cucurella SMM,8 - 11,Chelsea v Wolves
Trevoh Chalobah PGM,3 - 6,Trevoh Chalobah SMM,5 - 8,Chelsea v Wolves
Reece James PGM,4 - 7,Reece James SMM,6 - 9,Chelsea v Wolves
Tosin Adarabioyo PGM,3 - 6,Tosin Adarabioyo SMM,5 - 8,Chelsea v Wolves
Malo Gusto PGM,2 - 4,Malo Gusto SMM,2.5 - 5,Chelsea v Wolves
Moises Caicedo PGM,3 - 6,Moises Caicedo SMM,5 - 8,Chelsea v Wolves
Jorrel Hato PGM,2.5 - 5,Jorrel Hato SMM,4 - 7,Chelsea v Wolves
Romeo Lavia PGM,2.5 - 5,Romeo Lavia SMM,4 - 7,Chelsea v Wolves
Wesley Fofana PGM,2 - 4,Wesley Fofana SMM,2.5 - 5,Chelsea v Wolves
Josh Acheampong PGM,2 - 4,Josh Acheampong SMM,2.5 - 5,Chelsea v Wolves
Liam Delap PGM,22 - 25,Liam Delap SMM,33 - 39,Chelsea v Wolves
Tyrique George PGM,17 - 20,Tyrique George SMM,27 - 32,Chelsea v Wolves
Facundo Buonanotte PGM,14 - 17,Facundo Buonanotte SMM,20 - 24,Chelsea v Wolves
Jorgen Strand Larsen PGM,13 - 16,Jorgen Strand Larsen SMM,19 - 23,Chelsea v Wolves
Hwang Hee-chan PGM,6 - 9,Hwang Hee-chan SMM,9 - 13,Chelsea v Wolves
Fernando Lopez PGM,5 - 8,Fernando Lopez SMM,8 - 11,Chelsea v Wolves
Jhon Arias PGM,4 - 7,Jhon Arias SMM,7 - 10,Chelsea v Wolves
Marshall Munetsi PGM,3 - 6,Marshall Munetsi SMM,5 - 8,Chelsea v Wolves
Jean-Ricner Bellegarde PGM,2.5 - 5,Jean-Ricner Bellegarde SMM,4 - 7,Chelsea v Wolves
Ladislav Krejci PGM,2 - 4,Ladislav Krejci SMM,2.5 - 5,Chelsea v Wolves
Joao Gomes PGM,2 - 4,Joao Gomes SMM,2.5 - 5,Chelsea v Wolves
Ki-Jana Hoever PGM,1 - 3,Ki-Jana Hoever SMM,2 - 4,Chelsea v Wolves
Yerson Mosquera PGM,1 - 3,Yerson Mosquera SMM,2 - 4,Chelsea v Wolves
Jackson Tchatchoua PGM,1 - 3,Jackson Tchatchoua SMM,2 - 4,Chelsea v Wolves
David Moller Wolfe PGM,1 - 3,David Moller Wolfe SMM,2 - 4,Chelsea v Wolves
Toti Gomes PGM,0.5 - 2,Toti Gomes SMM,1 - 3,Chelsea v Wolves
Santiago Bueno PGM,0.25 - 1.5,Santiago Bueno SMM,0.5 - 2,Chelsea v Wolves
Andre PGM,0.25 - 1.5,Andre SMM,0.5 - 2,Chelsea v Wolves
Hugo Bueno PGM,0.25 - 1.5,Hugo Bueno SMM,0.5 - 2,Chelsea v Wolves
Toluwalase Emmanuel Arokodare PGM,9 - 12,Toluwalase Emmanuel Arokodare SMM,12 - 16,Chelsea v Wolves
Ollie Watkins PGM,18 - 21,Ollie Watkins SMM,27 - 32,Aston Villa v Bournemouth
Donyell Malen PGM,16 - 19,Donyell Malen SMM,22 - 27,Aston Villa v Bournemouth
Morgan Rogers PGM,10 - 13,Morgan Rogers SMM,16 - 20,Aston Villa v Bournemouth
Evann Guessand PGM,10 - 13,Evann Guessand SMM,14 - 18,Aston Villa v Bournemouth
Harvey Elliott PGM,9 - 12,Harvey Elliott SMM,13 - 17,Aston Villa v Bournemouth
Jadon Sancho PGM,8 - 11,Jadon Sancho SMM,12 - 16,Aston Villa v Bournemouth
John McGinn PGM,5 - 8,John McGinn SMM,8 - 11,Aston Villa v Bournemouth
Ross Barkley PGM,5 - 8,Ross Barkley SMM,8 - 11,Aston Villa v Bournemouth
Amadou Onana PGM,3 - 6,Amadou Onana SMM,5 - 8,Aston Villa v Bournemouth
Matty Cash PGM,2 - 4,Matty Cash SMM,2.5 - 5,Aston Villa v Bournemouth
Ian Maatsen PGM,2 - 4,Ian Maatsen SMM,2.5 - 5,Aston Villa v Bournemouth
Ezri Konsa PGM,1 - 3,Ezri Konsa SMM,2 - 4,Aston Villa v Bournemouth
Pau Torres PGM,1 - 3,Pau Torres SMM,2 - 4,Aston Villa v Bournemouth
Lucas Digne PGM,1 - 3,Lucas Digne SMM,2 - 4,Aston Villa v Bournemouth
Boubacar Kamara PGM,1 - 3,Boubacar Kamara SMM,2 - 4,Aston Villa v Bournemouth
Evanilson PGM,14 - 17,Evanilson SMM,21 - 26,Aston Villa v Bournemouth
Eli Kroupi PGM,13 - 16,Eli Kroupi SMM,20 - 24,Aston Villa v Bournemouth
Antoine Semenyo PGM,12 - 15,Antoine Semenyo SMM,18 - 22,Aston Villa v Bournemouth
Justin Kluivert PGM,10 - 13,Justin Kluivert SMM,14 - 18,Aston Villa v Bournemouth
Amine Adli PGM,8 - 11,Amine Adli SMM,12 - 16,Aston Villa v Bournemouth
David Brooks PGM,6 - 9,David Brooks SMM,9 - 13,Aston Villa v Bournemouth
Marcus Tavernier PGM,6 - 9,Marcus Tavernier SMM,8 - 11,Aston Villa v Bournemouth
Ben Gannon-Doak PGM,5 - 8,Ben Gannon-Doak SMM,8 - 11,Aston Villa v Bournemouth
Ryan Christie PGM,3 - 6,Ryan Christie SMM,5 - 8,Aston Villa v Bournemouth
Bafode Diakite PGM,2.5 - 5,Bafode Diakite SMM,4 - 7,Aston Villa v Bournemouth
Alex Scott PGM,2 - 4,Alex Scott SMM,2.5 - 5,Aston Villa v Bournemouth
Marcos Senesi PGM,2 - 4,Marcos Senesi SMM,2.5 - 5,Aston Villa v Bournemouth
Adrien Truffert PGM,2 - 4,Adrien Truffert SMM,2.5 - 5,Aston Villa v Bournemouth
Alex Jimenez PGM,1 - 3,Alex Jimenez SMM,2 - 4,Aston Villa v Bournemouth
Tyler Adams PGM,1 - 3,Tyler Adams SMM,2 - 4,Aston Villa v Bournemouth
Lewis Cook PGM,0.5 - 2,Lewis Cook SMM,1 - 3,Aston Villa v Bournemouth
Igor Thiago PGM,15 - 18,Igor Thiago SMM,21 - 26,Brentford v Newcastle
Kevin Schade PGM,12 - 15,Kevin Schade SMM,18 - 22,Brentford v Newcastle
Dango Ouattara PGM,10 - 13,Dango Ouattara SMM,14 - 18,Brentford v Newcastle
Fabio Carvalho PGM,9 - 12,Fabio Carvalho SMM,12 - 16,Brentford v Newcastle
Reiss Nelson PGM,7 - 10,Reiss Nelson SMM,9 - 13,Brentford v Newcastle
Mikkel Damsgaard PGM,3 - 6,Mikkel Damsgaard SMM,6 - 9,Brentford v Newcastle
Keane Lewis-Potter PGM,3 - 6,Keane Lewis-Potter SMM,6 - 9,Brentford v Newcastle
Mathias Jensen PGM,3 - 6,Mathias Jensen SMM,5 - 8,Brentford v Newcastle
Frank Onyeka PGM,2.5 - 5,Frank Onyeka SMM,4 - 7,Brentford v Newcastle
Vitaly Janelt PGM,2.5 - 5,Vitaly Janelt SMM,4 - 7,Brentford v Newcastle
Nathan Collins PGM,2 - 4,Nathan Collins SMM,2.5 - 5,Brentford v Newcastle
Sepp van den Berg PGM,2 - 4,Sepp van den Berg SMM,2.5 - 5,Brentford v Newcastle
Kristoffer Ajer PGM,2 - 4,Kristoffer Ajer SMM,2.5 - 5,Brentford v Newcastle
Jordan Henderson PGM,2 - 4,Jordan Henderson SMM,2.5 - 5,Brentford v Newcastle
Yehor Yarmolyuk PGM,2 - 4,Yehor Yarmolyuk SMM,2.5 - 5,Brentford v Newcastle
Ethan Pinnock PGM,2 - 4,Ethan Pinnock SMM,2.5 - 5,Brentford v Newcastle
Rico Henry PGM,1 - 3,Rico Henry SMM,2 - 4,Brentford v Newcastle
Michael Kayode PGM,0.5 - 2,Michael Kayode SMM,1 - 3,Brentford v Newcastle
Nick Woltemade PGM,17 - 20,Nick Woltemade SMM,27 - 32,Brentford v Newcastle
Anthony Gordon PGM,15 - 18,Anthony Gordon SMM,22 - 27,Brentford v Newcastle
Harvey Barnes PGM,13 - 16,Harvey Barnes SMM,19 - 23,Brentford v Newcastle
Jacob Murphy PGM,7 - 10,Jacob Murphy SMM,10 - 14,Brentford v Newcastle
Anthony Elanga PGM,7 - 10,Anthony Elanga SMM,10 - 14,Brentford v Newcastle
Joelinton PGM,5 - 8,Joelinton SMM,8 - 11,Brentford v Newcastle
Bruno Guimaraes PGM,4 - 7,Bruno Guimaraes SMM,7 - 10,Brentford v Newcastle
Jacob Ramsey PGM,4 - 7,Jacob Ramsey SMM,7 - 10,Brentford v Newcastle
Sandro Tonali PGM,4 - 7,Sandro Tonali SMM,6 - 9,Brentford v Newcastle
Joe Willock PGM,4 - 7,Joe Willock SMM,6 - 9,Brentford v Newcastle
Lewis Miley PGM,3 - 6,Lewis Miley SMM,5 - 8,Brentford v Newcastle
Fabian Schar PGM,2.5 - 5,Fabian Schar SMM,4 - 7,Brentford v Newcastle
Dan Burn PGM,2 - 4,Dan Burn SMM,2.5 - 5,Brentford v Newcastle
Malick Thiaw PGM,1 - 3,Malick Thiaw SMM,2 - 4,Brentford v Newcastle
Sven Botman PGM,1 - 3,Sven Botman SMM,2 - 4,Brentford v Newcastle
Kieran Trippier PGM,0.5 - 2,Kieran Trippier SMM,2 - 4,Brentford v Newcastle
Lewis Hall PGM,0.5 - 2,Lewis Hall SMM,2 - 4,Brentford v Newcastle
Emil Krafth PGM,0.25 - 1.5,Emil Krafth SMM,0.5 - 2,Brentford v Newcastle
Jean-Philippe Mateta PGM,26 - 29,Jean-Philippe Mateta SMM,41 - 48,Crystal Palace v Brighton
Ismaila Sarr PGM,13 - 16,Ismaila Sarr SMM,20 - 24,Crystal Palace v Brighton
Yeremi Pino PGM,8 - 11,Yeremi Pino SMM,12 - 16,Crystal Palace v Brighton
Daniel Munoz PGM,6 - 9,Daniel Munoz SMM,9 - 13,Crystal Palace v Brighton
Daichi Kamada PGM,5 - 8,Daichi Kamada SMM,7 - 10,Crystal Palace v Brighton
Maxence Lacroix PGM,2.5 - 5,Maxence Lacroix SMM,4 - 7,Crystal Palace v Brighton
Jefferson Lerma PGM,2.5 - 5,Jefferson Lerma SMM,4 - 7,Crystal Palace v Brighton
Will Hughes PGM,2.5 - 5,Will Hughes SMM,4 - 7,Crystal Palace v Brighton
Marc Guehi PGM,2 - 4,Marc Guehi SMM,2.5 - 5,Crystal Palace v Brighton
Adam Wharton PGM,2 - 4,Adam Wharton SMM,2.5 - 5,Crystal Palace v Brighton
Tyrick Mitchell PGM,2 - 4,Tyrick Mitchell SMM,2.5 - 5,Crystal Palace v Brighton
Chris Richards PGM,1 - 3,Chris Richards SMM,2.5 - 5,Crystal Palace v Brighton
Danny Welbeck PGM,17 - 20,Danny Welbeck SMM,25 - 30,Crystal Palace v Brighton
Yankuba Minteh PGM,8 - 11,Yankuba Minteh SMM,12 - 16,Crystal Palace v Brighton
Georginio Rutter PGM,8 - 11,Georginio Rutter SMM,12 - 16,Crystal Palace v Brighton
Tom Watson PGM,8 - 11,Tom Watson SMM,12 - 16,Crystal Palace v Brighton
Diego Gomez PGM,7 - 10,Diego Gomez SMM,10 - 14,Crystal Palace v Brighton
Maxim De Cuyper PGM,4 - 7,Maxim De Cuyper SMM,7 - 10,Crystal Palace v Brighton
Ferdi Kadioglu PGM,3 - 6,Ferdi Kadioglu SMM,6 - 9,Crystal Palace v Brighton
Yasin Ayari PGM,3 - 6,Yasin Ayari SMM,5 - 8,Crystal Palace v Brighton
Carlos Baleba PGM,2 - 4,Carlos Baleba SMM,2.5 - 5,Crystal Palace v Brighton
Mats Wieffer PGM,2 - 4,Mats Wieffer SMM,2.5 - 5,Crystal Palace v Brighton
Lewis Dunk PGM,1 - 3,Lewis Dunk SMM,2 - 4,Crystal Palace v Brighton
Jan Paul van Hecke PGM,1 - 3,Jan Paul van Hecke SMM,2 - 4,Crystal Palace v Brighton
Kaoru Mitoma PGM,9 - 12,Kaoru Mitoma SMM,13 - 17,Crystal Palace v Brighton
Igor Jesus PGM,17 - 20,Igor Jesus SMM,27 - 32,Nottingham Forest v Leeds
Taiwo Awoniyi PGM,17 - 20,Taiwo Awoniyi SMM,25 - 30,Nottingham Forest v Leeds
Arnaud Kalimuendo PGM,14 - 17,Arnaud Kalimuendo SMM,21 - 26,Nottingham Forest v Leeds
Morgan Gibbs-White PGM,12 - 15,Morgan Gibbs-White SMM,18 - 22,Nottingham Forest v Leeds
James McAtee PGM,9 - 12,James McAtee SMM,13 - 17,Nottingham Forest v Leeds
Dan Ndoye PGM,8 - 11,Dan Ndoye SMM,12 - 16,Nottingham Forest v Leeds
Callum Hudson-Odoi PGM,7 - 10,Callum Hudson-Odoi SMM,10 - 14,Nottingham Forest v Leeds
Omari Hutchinson PGM,7 - 10,Omari Hutchinson SMM,10 - 14,Nottingham Forest v Leeds
Ryan Yates PGM,4 - 7,Ryan Yates SMM,7 - 10,Nottingham Forest v Leeds
Douglas Luiz PGM,3 - 6,Douglas Luiz SMM,5 - 8,Nottingham Forest v Leeds
Elliot Anderson PGM,3 - 6,Elliot Anderson SMM,5 - 8,Nottingham Forest v Leeds
Nikola Milenkovic PGM,2.5 - 5,Nikola Milenkovic SMM,4 - 7,Nottingham Forest v Leeds
Neco Williams PGM,2 - 4,Neco Williams SMM,4 - 7,Nottingham Forest v Leeds
Ibrahim Sangare PGM,2 - 4,Ibrahim Sangare SMM,2.5 - 5,Nottingham Forest v Leeds
Murillo PGM,2 - 4,Murillo SMM,2.5 - 5,Nottingham Forest v Leeds
Jair Cunha PGM,2 - 4,Jair Cunha SMM,2.5 - 5,Nottingham Forest v Leeds
Nicolo Savona PGM,1 - 3,Nicolo Savona SMM,2 - 4,Nottingham Forest v Leeds
Morato PGM,0.5 - 2,Morato SMM,1 - 3,Nottingham Forest v Leeds
Dominic Calvert-Lewin PGM,16 - 19,Dominic Calvert-Lewin SMM,24 - 29,Nottingham Forest v Leeds
Joel Piroe PGM,15 - 18,Joel Piroe SMM,21 - 26,Nottingham Forest v Leeds
