PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Aaron Hickey PGM,1 - 3,Aaron Hickey SMM,2 - 4,Brentford v Leeds
Michael Kayode PGM,1 - 3,Michael Kayode SMM,2 - 4,Brentford v Leeds
Rico Henry PGM,1 - 3,Rico Henry SMM,2 - 4,Brentford v Leeds
Reiss Nelson PGM,11 - 14,Reiss Nelson SMM,16 - 20,Brentford v Leeds
Dominic Calvert-Lewin PGM,17 - 20,Dominic Calvert-Lewin SMM,27 - 32,Brentford v Leeds
Joel Piroe PGM,12 - 15,Joel Piroe SMM,18 - 22,Brentford v Leeds
Lukas Nmecha PGM,12 - 15,Lukas Nmecha SMM,18 - 22,Brentford v Leeds
Noah Okafor PGM,8 - 11,Noah Okafor SMM,12 - 16,Brentford v Leeds
Wilfried Gnonto PGM,7 - 10,Wilfried Gnonto SMM,9 - 13,Brentford v Leeds
Brenden Aaronson PGM,6 - 9,Brenden Aaronson SMM,8 - 11,Brentford v Leeds
Anton Stach PGM,4 - 7,Anton Stach SMM,6 - 9,Brentford v Leeds
Ao Tanaka PGM,4 - 7,Ao Tanaka SMM,6 - 9,Brentford v Leeds
Jayden Bogle PGM,2.5 - 5,Jayden Bogle SMM,4 - 7,Brentford v Leeds
Pascal Struijk PGM,2 - 4,Pascal Struijk SMM,2.5 - 5,Brentford v Leeds
James Justin PGM,2 - 4,James Justin SMM,2.5 - 5,Brentford v Leeds
Joe Rodon PGM,1 - 3,Joe Rodon SMM,2 - 4,Brentford v Leeds
Jaka Bijol PGM,1 - 3,Jaka Bijol SMM,2 - 4,Brentford v Leeds
Gabriel Gudmondsson PGM,1 - 3,Gabriel Gudmondsson SMM,2 - 4,Brentford v Leeds
Ilia Gruev PGM,1 - 3,Ilia Gruev SMM,2 - 4,Brentford v Leeds
Ethan Ampadu PGM,0.5 - 2,Ethan Ampadu SMM,1 - 3,Brentford v Leeds
Bryan Mbeumo PGM,18 - 21,Bryan Mbeumo SMM,27 - 32,Man Utd v Bournemouth
Matheus Cunha PGM,17 - 20,Matheus Cunha SMM,25 - 30,Man Utd v Bournemouth
Bruno Fernandes PGM,16 - 19,Bruno Fernandes SMM,24 - 29,Man Utd v Bournemouth
Benjamin Sesko PGM,15 - 18,Benjamin Sesko SMM,21 - 26,Man Utd v Bournemouth
Joshua Zirkzee PGM,14 - 17,Joshua Zirkzee SMM,20 - 24,Man Utd v Bournemouth
Mason Mount PGM,11 - 14,Mason Mount SMM,16 - 20,Man Utd v Bournemouth
Amad Diallo PGM,8 - 11,Amad Diallo SMM,12 - 16,Man Utd v Bournemouth
Casemiro PGM,6 - 9,Casemiro SMM,8 - 11,Man Utd v Bournemouth
Matthijs de Ligt PGM,4 - 7,Matthijs de Ligt SMM,6 - 9,Man Utd v Bournemouth
Harry Maguire PGM,4 - 7,Harry Maguire SMM,6 - 9,Man Utd v Bournemouth
Kobbie Mainoo PGM,4 - 7,Kobbie Mainoo SMM,6 - 9,Man Utd v Bournemouth
Diogo Dalot PGM,2.5 - 5,Diogo Dalot SMM,4 - 7,Man Utd v Bournemouth
Patrick Dorgu PGM,2.5 - 5,Patrick Dorgu SMM,4 - 7,Man Utd v Bournemouth
Leny Yoro PGM,2 - 4,Leny Yoro SMM,2.5 - 5,Man Utd v Bournemouth
Lisandro Martinez PGM,1 - 3,Lisandro Martinez SMM,2 - 4,Man Utd v Bournemouth
Manuel Ugarte PGM,1 - 3,Manuel Ugarte SMM,2 - 4,Man Utd v Bournemouth
Ayden Heaven PGM,2 - 4,Ayden Heaven SMM,2.5 - 5,Man Utd v Bournemouth
Noussair Mazraoui PGM,1 - 3,Noussair Mazraoui SMM,2 - 4,Man Utd v Bournemouth
Luke Shaw PGM,0.1 - 1,Luke Shaw SMM,0.25 - 1.5,Man Utd v Bournemouth
Antoine Semenyo PGM,13 - 16,Antoine Semenyo SMM,19 - 23,Man Utd v Bournemouth
Evanilson PGM,13 - 16,Evanilson SMM,19 - 23,Man Utd v Bournemouth
Eli Junior Kroupi PGM,12 - 15,Eli Junior Kroupi SMM,18 - 22,Man Utd v Bournemouth
Enes Unal PGM,12 - 15,Enes Unal SMM,18 - 22,Man Utd v Bournemouth
Justin Kluivert PGM,9 - 12,Justin Kluivert SMM,13 - 17,Man Utd v Bournemouth
Amine Adli PGM,7 - 10,Amine Adli SMM,10 - 14,Man Utd v Bournemouth
Marcus Tavernier PGM,6 - 9,Marcus Tavernier SMM,9 - 13,Man Utd v Bournemouth
David Brooks PGM,4 - 7,David Brooks SMM,7 - 10,Man Utd v Bournemouth
Alex Jimenez PGM,2.5 - 5,Alex Jimenez SMM,5 - 8,Man Utd v Bournemouth
Bafode Diakite PGM,2.5 - 5,Bafode Diakite SMM,4 - 7,Man Utd v Bournemouth
Marcos Senesi PGM,2 - 4,Marcos Senesi SMM,2.5 - 5,Man Utd v Bournemouth
Alex Scott PGM,2 - 4,Alex Scott SMM,2.5 - 5,Man Utd v Bournemouth
Adrien Truffert PGM,1 - 3,Adrien Truffert SMM,2 - 4,Man Utd v Bournemouth
Tyler Adams PGM,1 - 3,Tyler Adams SMM,2 - 4,Man Utd v Bournemouth
Veljko Milosavljevic PGM,1 - 3,Veljko Milosavljevic SMM,2 - 4,Man Utd v Bournemouth
James Hill PGM,0.5 - 2,James Hill SMM,1 - 3,Man Utd v Bournemouth
Adam Smith PGM,0.25 - 1.5,Adam Smith SMM,0.5 - 2,Man Utd v Bournemouth
