PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Dominic Calvert-Lewin PGM,14 - 17,Dominic Calvert-Lewin SMM,21 - 26,Brighton v Leeds
Joel Piroe PGM,14 - 17,Joel Piroe SMM,21 - 26,Brighton v Leeds
Wilfried Gnonto PGM,9 - 12,Wilfried Gnonto SMM,12 - 16,Brighton v Leeds
Daniel James PGM,8 - 11,Daniel James SMM,12 - 16,Brighton v Leeds
Noah Okafor PGM,8 - 11,Noah Okafor SMM,12 - 16,Brighton v Leeds
Brenden Aaronson PGM,7 - 10,Brenden Aaronson SMM,10 - 14,Brighton v Leeds
Jack Harrison PGM,5 - 8,Jack Harrison SMM,8 - 11,Brighton v Leeds
Pascal Struijk PGM,4 - 7,Pascal Struijk SMM,6 - 9,Brighton v Leeds
Anton Stach PGM,3 - 6,Anton Stach SMM,5 - 8,Brighton v Leeds
Ao Tanaka PGM,3 - 6,Ao Tanaka SMM,5 - 8,Brighton v Leeds
Jayden Bogle PGM,2.5 - 5,Jayden Bogle SMM,4 - 7,Brighton v Leeds
James Justin PGM,2.5 - 5,James Justin SMM,4 - 7,Brighton v Leeds
Sean Longstaff PGM,2 - 4,Sean Longstaff SMM,4 - 7,Brighton v Leeds
Jaka Bijol PGM,1 - 3,Jaka Bijol SMM,2 - 4,Brighton v Leeds
Gabriel Gudmondsson PGM,1 - 3,Gabriel Gudmondsson SMM,2 - 4,Brighton v Leeds
Joe Rodon PGM,1 - 3,Joe Rodon SMM,2 - 4,Brighton v Leeds
Ethan Ampadu PGM,1 - 3,Ethan Ampadu SMM,2 - 4,Brighton v Leeds
Ilia Gruev PGM,1 - 3,Ilia Gruev SMM,2 - 4,Brighton v Leeds
Zian Flemming PGM,7 - 10,Zian Flemming SMM,10 - 14,Burnley v Arsenal
Jaidon Anthony PGM,6 - 9,Jaidon Anthony SMM,8 - 11,Burnley v Arsenal
Lyle Foster PGM,5 - 8,Lyle Foster SMM,8 - 11,Burnley v Arsenal
Ashley Barnes PGM,5 - 8,Ashley Barnes SMM,8 - 11,Burnley v Arsenal
Armando Broja PGM,4 - 7,Armando Broja SMM,6 - 9,Burnley v Arsenal
Jacob Bruun Larsen PGM,3 - 6,Jacob Bruun Larsen SMM,6 - 9,Burnley v Arsenal
Jaydon Banel PGM,3 - 6,Jaydon Banel SMM,5 - 8,Burnley v Arsenal
Loum Tchaouna PGM,2.5 - 5,Loum Tchaouna SMM,4 - 7,Burnley v Arsenal
Marcus Edwards PGM,2.5 - 5,Marcus Edwards SMM,4 - 7,Burnley v Arsenal
Mike Tresor PGM,2 - 4,Mike Tresor SMM,2.5 - 5,Burnley v Arsenal
Josh Laurent PGM,1 - 3,Josh Laurent SMM,2 - 4,Burnley v Arsenal
Lesley Ugochukwu PGM,1 - 3,Lesley Ugochukwu SMM,2 - 4,Burnley v Arsenal
Hjalmar Ekdal PGM,1 - 3,Hjalmar Ekdal SMM,2 - 4,Burnley v Arsenal
Oliver Sonne PGM,1 - 3,Oliver Sonne SMM,2 - 4,Burnley v Arsenal
Hannibal Mejbri PGM,1 - 3,Hannibal Mejbri SMM,2 - 4,Burnley v Arsenal
Josh Cullen PGM,0.5 - 2,Josh Cullen SMM,1 - 3,Burnley v Arsenal
Bashir Humphreys PGM,0.25 - 1.5,Bashir Humphreys SMM,1 - 3,Burnley v Arsenal
Joe Worrall PGM,0.25 - 1.5,Joe Worrall SMM,0.5 - 2,Burnley v Arsenal
Lucas Pires PGM,0.25 - 1.5,Lucas Pires SMM,0.5 - 2,Burnley v Arsenal
Hannes Delcroix PGM,0.25 - 1.5,Hannes Delcroix SMM,0.5 - 2,Burnley v Arsenal
Maxime Esteve PGM,0.1 - 1,Maxime Esteve SMM,0.25 - 1.5,Burnley v Arsenal
Quilindschy Hartman PGM,0.1 - 1,Quilindschy Hartman SMM,0.25 - 1.5,Burnley v Arsenal
Florentino Luis PGM,0.1 - 1,Florentino Luis SMM,0.25 - 1.5,Burnley v Arsenal
Kyle Walker PGM,0.1 - 1,Kyle Walker SMM,0.25 - 1.5,Burnley v Arsenal
Axel Tuanzebe PGM,0.1 - 1,Axel Tuanzebe SMM,0.25 - 1.5,Burnley v Arsenal
Viktor Gyokeres PGM,26 - 29,Viktor Gyokeres SMM,41 - 48,Burnley v Arsenal
Bukayo Saka PGM,21 - 24,Bukayo Saka SMM,32 - 38,Burnley v Arsenal
Max Dowman PGM,15 - 18,Max Dowman SMM,21 - 26,Burnley v Arsenal
Eberechi Eze PGM,14 - 17,Eberechi Eze SMM,21 - 26,Burnley v Arsenal
Leandro Trossard PGM,14 - 17,Leandro Trossard SMM,21 - 26,Burnley v Arsenal
Gabriel Martinelli PGM,13 - 16,Gabriel Martinelli SMM,19 - 23,Burnley v Arsenal
Mikel Merino PGM,13 - 16,Mikel Merino SMM,19 - 23,Burnley v Arsenal
Ethan Nwaneri PGM,10 - 13,Ethan Nwaneri SMM,14 - 18,Burnley v Arsenal
Riccardo Calafiori PGM,4 - 7,Riccardo Calafiori SMM,7 - 10,Burnley v Arsenal
Declan Rice PGM,4 - 7,Declan Rice SMM,7 - 10,Burnley v Arsenal
Gabriel Magalhaes PGM,4 - 7,Gabriel Magalhaes SMM,6 - 9,Burnley v Arsenal
Christian Norgaard PGM,4 - 7,Christian Norgaard SMM,6 - 9,Burnley v Arsenal
Jurrien Timber PGM,3 - 6,Jurrien Timber SMM,6 - 9,Burnley v Arsenal
Martin Zubimendi PGM,3 - 6,Martin Zubimendi SMM,5 - 8,Burnley v Arsenal
Piero Hincapie PGM,3 - 6,Piero Hincapie SMM,5 - 8,Burnley v Arsenal
William Saliba PGM,1 - 3,William Saliba SMM,2 - 4,Burnley v Arsenal
Cristhian Mosquera PGM,1 - 3,Cristhian Mosquera SMM,2 - 4,Burnley v Arsenal
Ben White PGM,1 - 3,Ben White SMM,2 - 4,Burnley v Arsenal
Myles Lewis-Skelly PGM,0.5 - 2,Myles Lewis-Skelly SMM,1 - 3,Burnley v Arsenal
Jean-Philippe Mateta PGM,28 - 31,Jean-Philippe Mateta SMM,45 - 52,Crystal Palace v Brentford
Eddie Nketiah PGM,18 - 21,Eddie Nketiah SMM,27 - 32,Crystal Palace v Brentford
Ismaila Sarr PGM,16 - 19,Ismaila Sarr SMM,24 - 29,Crystal Palace v Brentford
Christantus Uche PGM,12 - 15,Christantus Uche SMM,17 - 21,Crystal Palace v Brentford
Yeremy Pino PGM,10 - 13,Yeremy Pino SMM,13 - 17,Crystal Palace v Brentford
Romaine Esse PGM,9 - 12,Romaine Esse SMM,13 - 17,Crystal Palace v Brentford
Justin Devenny PGM,9 - 12,Justin Devenny SMM,12 - 16,Crystal Palace v Brentford
Daniel Munoz PGM,6 - 9,Daniel Munoz SMM,9 - 13,Crystal Palace v Brentford
Daichi Kamada PGM,6 - 9,Daichi Kamada SMM,9 - 13,Crystal Palace v Brentford
Jefferson Lerma PGM,2.5 - 5,Jefferson Lerma SMM,5 - 8,Crystal Palace v Brentford
Maxence Lacroix PGM,2.5 - 5,Maxence Lacroix SMM,4 - 7,Crystal Palace v Brentford
Marc Guehi PGM,2.5 - 5,Marc Guehi SMM,4 - 7,Crystal Palace v Brentford
Tyrick Mitchell PGM,2 - 4,Tyrick Mitchell SMM,2.5 - 5,Crystal Palace v Brentford
Chris Richards PGM,2 - 4,Chris Richards SMM,2.5 - 5,Crystal Palace v Brentford
Adam Wharton PGM,2 - 4,Adam Wharton SMM,2.5 - 5,Crystal Palace v Brentford
Will Hughes PGM,1 - 3,Will Hughes SMM,2 - 4,Crystal Palace v Brentford
Jaydee Canvot PGM,1 - 3,Jaydee Canvot SMM,2 - 4,Crystal Palace v Brentford
Borna Sosa PGM,1 - 3,Borna Sosa SMM,2 - 4,Crystal Palace v Brentford
Nathaniel Clyne PGM,0.25 - 1.5,Nathaniel Clyne SMM,0.5 - 2,Crystal Palace v Brentford
Igor Thiago PGM,19 - 22,Igor Thiago SMM,28 - 34,Crystal Palace v Brentford
Kevin Schade PGM,10 - 13,Kevin Schade SMM,16 - 20,Crystal Palace v Brentford
Dango Ouattara PGM,10 - 13,Dango Ouattara SMM,14 - 18,Crystal Palace v Brentford
Fabio Carvalho PGM,9 - 12,Fabio Carvalho SMM,13 - 17,Crystal Palace v Brentford
Reiss Nelson PGM,8 - 11,Reiss Nelson SMM,12 - 16,Crystal Palace v Brentford
Mikkel Damsgaard PGM,3 - 6,Mikkel Damsgaard SMM,6 - 9,Crystal Palace v Brentford
Keane Lewis-Potter PGM,3 - 6,Keane Lewis-Potter SMM,6 - 9,Crystal Palace v Brentford
Mathias Jensen PGM,3 - 6,Mathias Jensen SMM,5 - 8,Crystal Palace v Brentford
Yehor Yarmolyuk PGM,2 - 4,Yehor Yarmolyuk SMM,2.5 - 5,Crystal Palace v Brentford
Frank Onyeka PGM,2 - 4,Frank Onyeka SMM,2.5 - 5,Crystal Palace v Brentford
Nathan Collins PGM,1 - 3,Nathan Collins SMM,2.5 - 5,Crystal Palace v Brentford
Sepp van den Berg PGM,1 - 3,Sepp van den Berg SMM,2.5 - 5,Crystal Palace v Brentford
Ethan Pinnock PGM,1 - 3,Ethan Pinnock SMM,2.5 - 5,Crystal Palace v Brentford
Benjamin Arthur PGM,1 - 3,Benjamin Arthur SMM,2 - 4,Crystal Palace v Brentford
Kristoffer Ajer PGM,1 - 3,Kristoffer Ajer SMM,2 - 4,Crystal Palace v Brentford
Jordan Henderson PGM,1 - 3,Jordan Henderson SMM,2 - 4,Crystal Palace v Brentford
Vitaly Janelt PGM,1 - 3,Vitaly Janelt SMM,2 - 4,Crystal Palace v Brentford
Michael Kayode PGM,0.5 - 2,Michael Kayode SMM,1 - 3,Crystal Palace v Brentford
Rico Henry PGM,0.5 - 2,Rico Henry SMM,1 - 3,Crystal Palace v Brentford
Raul Jimenez PGM,22 - 25,Raul Jimenez SMM,33 - 39,Fulham v Wolves
Kevin PGM,11 - 14,Kevin SMM,17 - 21,Fulham v Wolves
Emile Smith Rowe PGM,11 - 14,Emile Smith Rowe SMM,16 - 20,Fulham v Wolves
Alex Iwobi PGM,10 - 13,Alex Iwobi SMM,14 - 18,Fulham v Wolves
Samuel Chukwueze PGM,9 - 12,Samuel Chukwueze SMM,13 - 17,Fulham v Wolves
Adama Traore PGM,8 - 11,Adama Traore SMM,12 - 16,Fulham v Wolves
Joshua King PGM,8 - 11,Joshua King SMM,12 - 16,Fulham v Wolves
Ryan Sessegnon PGM,4 - 7,Ryan Sessegnon SMM,7 - 10,Fulham v Wolves
Tom Cairney PGM,4 - 7,Tom Cairney SMM,7 - 10,Fulham v Wolves
Sasa Lukic PGM,3 - 6,Sasa Lukic SMM,5 - 8,Fulham v Wolves
Sander Berge PGM,2.5 - 5,Sander Berge SMM,4 - 7,Fulham v Wolves
Jorge Cuenca PGM,2 - 4,Jorge Cuenca SMM,2.5 - 5,Fulham v Wolves
Timothy Castagne PGM,2 - 4,Timothy Castagne SMM,2.5 - 5,Fulham v Wolves
Kenny Tete PGM,1 - 3,Kenny Tete SMM,2 - 4,Fulham v Wolves
Issa Diop PGM,1 - 3,Issa Diop SMM,2 - 4,Fulham v Wolves
Calvin Bassey PGM,1 - 3,Calvin Bassey SMM,2 - 4,Fulham v Wolves
Jorgen Strand Larsen PGM,14 - 17,Jorgen Strand Larsen SMM,20 - 24,Fulham v Wolves
Tolu Arokodare PGM,10 - 13,Tolu Arokodare SMM,14 - 18,Fulham v Wolves
Hwang Hee-chan PGM,8 - 11,Hwang Hee-chan SMM,12 - 16,Fulham v Wolves
Fernando Lopez PGM,6 - 9,Fernando Lopez SMM,9 - 13,Fulham v Wolves
Jhon Arias PGM,4 - 7,Jhon Arias SMM,6 - 9,Fulham v Wolves
Marshall Munetsi PGM,3 - 6,Marshall Munetsi SMM,6 - 9,Fulham v Wolves
Rodrigo Gomes PGM,3 - 6,Rodrigo Gomes SMM,5 - 8,Fulham v Wolves
Jean-Ricner Bellegarde PGM,3 - 6,Jean-Ricner Bellegarde SMM,5 - 8,Fulham v Wolves
Ladislav Krejci PGM,2.5 - 5,Ladislav Krejci SMM,4 - 7,Fulham v Wolves
David Moller Wolfe PGM,2 - 4,David Moller Wolfe SMM,2.5 - 5,Fulham v Wolves
Joao Gomes PGM,2 - 4,Joao Gomes SMM,2.5 - 5,Fulham v Wolves
Ki-Jana Hoever PGM,1 - 3,Ki-Jana Hoever SMM,2 - 4,Fulham v Wolves
Emmanuel Agbadou PGM,1 - 3,Emmanuel Agbadou SMM,2 - 4,Fulham v Wolves
Jackson Tchatchoua PGM,1 - 3,Jackson Tchatchoua SMM,2 - 4,Fulham v Wolves
Toti Gomes PGM,0.5 - 2,Toti Gomes SMM,1 - 3,Fulham v Wolves
Andre PGM,0.5 - 2,Andre SMM,1 - 3,Fulham v Wolves
Santiago Bueno PGM,0.25 - 1.5,Santiago Bueno SMM,0.5 - 2,Fulham v Wolves
Hugo Bueno PGM,0.25 - 1.5,Hugo Bueno SMM,0.5 - 2,Fulham v Wolves
Taiwo Awoniyi PGM,15 - 18,Taiwo Awoniyi SMM,22 - 27,Nottingham Forest v Man Utd
Arnaud Kalimuendo PGM,14 - 17,Arnaud Kalimuendo SMM,21 - 26,Nottingham Forest v Man Utd
Igor Jesus PGM,13 - 16,Igor Jesus SMM,20 - 24,Nottingham Forest v Man Utd
Morgan Gibbs-White PGM,12 - 15,Morgan Gibbs-White SMM,18 - 22,Nottingham Forest v Man Utd
Dan Ndoye PGM,8 - 11,Dan Ndoye SMM,12 - 16,Nottingham Forest v Man Utd
Callum Hudson-Odoi PGM,8 - 11,Callum Hudson-Odoi SMM,12 - 16,Nottingham Forest v Man Utd
Omari Hutchinson PGM,6 - 9,Omari Hutchinson SMM,8 - 11,Nottingham Forest v Man Utd
Douglas Luiz PGM,4 - 7,Douglas Luiz SMM,6 - 9,Nottingham Forest v Man Utd
Ryan Yates PGM,2.5 - 5,Ryan Yates SMM,5 - 8,Nottingham Forest v Man Utd
Elliot Anderson PGM,2.5 - 5,Elliot Anderson SMM,4 - 7,Nottingham Forest v Man Utd
Nikola Milenkovic PGM,2 - 4,Nikola Milenkovic SMM,2.5 - 5,Nottingham Forest v Man Utd
Nicolas Dominguez PGM,2 - 4,Nicolas Dominguez SMM,2.5 - 5,Nottingham Forest v Man Utd
Nicolo Savona PGM,1 - 3,Nicolo Savona SMM,2 - 4,Nottingham Forest v Man Utd
Murillo PGM,1 - 3,Murillo SMM,2 - 4,Nottingham Forest v Man Utd
Neco Williams PGM,1 - 3,Neco Williams SMM,2 - 4,Nottingham Forest v Man Utd
Ibrahim Sangare PGM,1 - 3,Ibrahim Sangare SMM,2 - 4,Nottingham Forest v Man Utd
Morato PGM,0.5 - 2,Morato SMM,1 - 3,Nottingham Forest v Man Utd
Chris Wood PGM,19 - 22,Chris Wood SMM,28 - 34,Nottingham Forest v Man Utd
Oleksandr Zinchenko PGM,1 - 3,Oleksandr Zinchenko SMM,2 - 4,Nottingham Forest v Man Utd
Benjamin Sesko PGM,18 - 21,Benjamin Sesko SMM,27 - 32,Nottingham Forest v Man Utd
Bryan Mbeumo PGM,14 - 17,Bryan Mbeumo SMM,20 - 24,Nottingham Forest v Man Utd
Joshua Zirkzee PGM,14 - 17,Joshua Zirkzee SMM,20 - 24,Nottingham Forest v Man Utd
Bruno Fernandes PGM,13 - 16,Bruno Fernandes SMM,19 - 23,Nottingham Forest v Man Utd
Matheus Cunha PGM,11 - 14,Matheus Cunha SMM,17 - 21,Nottingham Forest v Man Utd
Amad Diallo PGM,8 - 11,Amad Diallo SMM,12 - 16,Nottingham Forest v Man Utd
Mason Mount PGM,8 - 11,Mason Mount SMM,12 - 16,Nottingham Forest v Man Utd
Harry Maguire PGM,4 - 7,Harry Maguire SMM,6 - 9,Nottingham Forest v Man Utd
Patrick Dorgu PGM,4 - 7,Patrick Dorgu SMM,6 - 9,Nottingham Forest v Man Utd
Kobbie Mainoo PGM,4 - 7,Kobbie Mainoo SMM,6 - 9,Nottingham Forest v Man Utd
Casemiro PGM,3 - 6,Casemiro SMM,5 - 8,Nottingham Forest v Man Utd
Matthijs de Ligt PGM,2 - 4,Matthijs de Ligt SMM,2.5 - 5,Nottingham Forest v Man Utd
Diogo Dalot PGM,2 - 4,Diogo Dalot SMM,2.5 - 5,Nottingham Forest v Man Utd
Manuel Ugarte PGM,2 - 4,Manuel Ugarte SMM,2.5 - 5,Nottingham Forest v Man Utd
Ayden Heaven PGM,2 - 4,Ayden Heaven SMM,2.5 - 5,Nottingham Forest v Man Utd
Leny Yoro PGM,1 - 3,Leny Yoro SMM,2 - 4,Nottingham Forest v Man Utd
Luke Shaw PGM,1 - 3,Luke Shaw SMM,2 - 4,Nottingham Forest v Man Utd
Noussair Mazraoui PGM,1 - 3,Noussair Mazraoui SMM,2 - 4,Nottingham Forest v Man Utd
Tyrell Malacia PGM,1 - 3,Tyrell Malacia SMM,2 - 4,Nottingham Forest v Man Utd
Richarlison PGM,18 - 21,Richarlison SMM,28 - 33,Tottenham v Chelsea
Randal Kolo Muani PGM,16 - 19,Randal Kolo Muani SMM,24 - 29,Tottenham v Chelsea
Mathys Tel PGM,16 - 19,Mathys Tel SMM,24 - 29,Tottenham v Chelsea
Dane Scarlett PGM,12 - 15,Dane Scarlett SMM,18 - 22,Tottenham v Chelsea
Brennan Johnson PGM,10 - 13,Brennan Johnson SMM,14 - 18,Tottenham v Chelsea
Mohammed Kudus PGM,9 - 12,Mohammed Kudus SMM,12 - 16,Tottenham v Chelsea
Xavi Simons PGM,8 - 11,Xavi Simons SMM,12 - 16,Tottenham v Chelsea
Wilson Odobert PGM,7 - 10,Wilson Odobert SMM,10 - 14,Tottenham v Chelsea
Pape Sarr PGM,4 - 7,Pape Sarr SMM,7 - 10,Tottenham v Chelsea
Micky van de Ven PGM,3 - 6,Micky van de Ven SMM,5 - 8,Tottenham v Chelsea
Lucas Bergvall PGM,3 - 6,Lucas Bergvall SMM,5 - 8,Tottenham v Chelsea
Joao Palhinha PGM,2.5 - 5,Joao Palhinha SMM,4 - 7,Tottenham v Chelsea
Cristian Romero PGM,2.5 - 5,Cristian Romero SMM,4 - 7,Tottenham v Chelsea
Pedro Porro PGM,2.5 - 5,Pedro Porro SMM,4 - 7,Tottenham v Chelsea
Rodrigo Bentancur PGM,2 - 4,Rodrigo Bentancur SMM,2.5 - 5,Tottenham v Chelsea
Kevin Danso PGM,2 - 4,Kevin Danso SMM,2.5 - 5,Tottenham v Chelsea
Djed Spence PGM,1 - 3,Djed Spence SMM,2 - 4,Tottenham v Chelsea
Destiny Udogie PGM,1 - 3,Destiny Udogie SMM,2 - 4,Tottenham v Chelsea
Archie Gray PGM,1 - 3,Archie Gray SMM,2 - 4,Tottenham v Chelsea
Marc Guiu PGM,14 - 17,Marc Guiu SMM,20 - 24,Tottenham v Chelsea
Joao Pedro PGM,13 - 16,Joao Pedro SMM,19 - 23,Tottenham v Chelsea
Tyrique George PGM,12 - 15,Tyrique George SMM,18 - 22,Tottenham v Chelsea
Estevao PGM,10 - 13,Estevao SMM,14 - 18,Tottenham v Chelsea
Enzo Fernandez PGM,9 - 12,Enzo Fernandez SMM,12 - 16,Tottenham v Chelsea
Facundo Buonanotte PGM,9 - 12,Facundo Buonanotte SMM,12 - 16,Tottenham v Chelsea
Pedro Neto PGM,8 - 11,Pedro Neto SMM,12 - 16,Tottenham v Chelsea
Jamie Gittens PGM,8 - 11,Jamie Gittens SMM,12 - 16,Tottenham v Chelsea
Alejandro Garnacho PGM,7 - 10,Alejandro Garnacho SMM,10 - 14,Tottenham v Chelsea
Andrey Santos PGM,4 - 7,Andrey Santos SMM,6 - 9,Tottenham v Chelsea
Marc Cucurella PGM,3 - 6,Marc Cucurella SMM,5 - 8,Tottenham v Chelsea
Trevoh Chalobah PGM,2 - 4,Trevoh Chalobah SMM,2.5 - 5,Tottenham v Chelsea
Tosin Adarabioyo PGM,2 - 4,Tosin Adarabioyo SMM,2.5 - 5,Tottenham v Chelsea
Reece James PGM,2 - 4,Reece James SMM,2.5 - 5,Tottenham v Chelsea
Jorrel Hato PGM,1 - 3,Jorrel Hato SMM,2 - 4,Tottenham v Chelsea
Malo Gusto PGM,1 - 3,Malo Gusto SMM,2 - 4,Tottenham v Chelsea
Wesley Fofana PGM,1 - 3,Wesley Fofana SMM,2 - 4,Tottenham v Chelsea
Moises Caicedo PGM,1 - 3,Moises Caicedo SMM,2 - 4,Tottenham v Chelsea
Josh Acheampong PGM,1 - 3,Josh Acheampong SMM,2 - 4,Tottenham v Chelsea
Romeo Lavia PGM,1 - 3,Romeo Lavia SMM,2 - 4,Tottenham v Chelsea
Mohamed Salah PGM,25 - 28,Mohamed Salah SMM,39 - 46,Liverpool v Aston Villa
Alexander Isak PGM,23 - 26,Alexander Isak SMM,35 - 41,Liverpool v Aston Villa
Hugo Ekitike PGM,22 - 25,Hugo Ekitike SMM,33 - 39,Liverpool v Aston Villa
Cody Gakpo PGM,16 - 19,Cody Gakpo SMM,24 - 29,Liverpool v Aston Villa
Federico Chiesa PGM,14 - 17,Federico Chiesa SMM,20 - 24,Liverpool v Aston Villa
Florian Wirtz PGM,11 - 14,Florian Wirtz SMM,17 - 21,Liverpool v Aston Villa
Rio Ngumoha PGM,9 - 12,Rio Ngumoha SMM,13 - 17,Liverpool v Aston Villa
Dominik Szoboszlai PGM,7 - 10,Dominik Szoboszlai SMM,10 - 14,Liverpool v Aston Villa
Curtis Jones PGM,5 - 8,Curtis Jones SMM,7 - 10,Liverpool v Aston Villa
Alexis MacAllister PGM,4 - 7,Alexis MacAllister SMM,6 - 9,Liverpool v Aston Villa
Virgil van Dijk PGM,3 - 6,Virgil van Dijk SMM,5 - 8,Liverpool v Aston Villa
Ryan Gravenberch PGM,3 - 6,Ryan Gravenberch SMM,5 - 8,Liverpool v Aston Villa
Conor Bradley PGM,2 - 4,Conor Bradley SMM,2.5 - 5,Liverpool v Aston Villa
Ibrahima Konate PGM,2 - 4,Ibrahima Konate SMM,2.5 - 5,Liverpool v Aston Villa
Milos Kerkez PGM,2 - 4,Milos Kerkez SMM,2.5 - 5,Liverpool v Aston Villa
Wataru Endo PGM,1 - 3,Wataru Endo SMM,2 - 4,Liverpool v Aston Villa
Joe Gomez PGM,1 - 3,Joe Gomez SMM,2 - 4,Liverpool v Aston Villa
Andrew Robertson PGM,1 - 3,Andrew Robertson SMM,2 - 4,Liverpool v Aston Villa
Ollie Watkins PGM,15 - 18,Ollie Watkins SMM,22 - 27,Liverpool v Aston Villa
Donyell Malen PGM,10 - 13,Donyell Malen SMM,14 - 18,Liverpool v Aston Villa
Morgan Rogers PGM,9 - 12,Morgan Rogers SMM,13 - 17,Liverpool v Aston Villa
Evann Guessand PGM,8 - 11,Evann Guessand SMM,12 - 16,Liverpool v Aston Villa
Emiliano Buendia PGM,7 - 10,Emiliano Buendia SMM,10 - 14,Liverpool v Aston Villa
Jadon Sancho PGM,6 - 9,Jadon Sancho SMM,9 - 13,Liverpool v Aston Villa
John McGinn PGM,6 - 9,John McGinn SMM,8 - 11,Liverpool v Aston Villa
Ross Barkley PGM,3 - 6,Ross Barkley SMM,6 - 9,Liverpool v Aston Villa
Amadou Onana PGM,3 - 6,Amadou Onana SMM,5 - 8,Liverpool v Aston Villa
Matty Cash PGM,1 - 3,Matty Cash SMM,2 - 4,Liverpool v Aston Villa
Ian Maatsen PGM,1 - 3,Ian Maatsen SMM,2 - 4,Liverpool v Aston Villa
Tyrone Mings PGM,1 - 3,Tyrone Mings SMM,2 - 4,Liverpool v Aston Villa
Ezri Konsa PGM,0.5 - 2,Ezri Konsa SMM,2 - 4,Liverpool v Aston Villa
Pau Torres PGM,0.5 - 2,Pau Torres SMM,2 - 4,Liverpool v Aston Villa
Lucas Digne PGM,0.5 - 2,Lucas Digne SMM,2 - 4,Liverpool v Aston Villa
Boubacar Kamara PGM,0.5 - 2,Boubacar Kamara SMM,1 - 3,Liverpool v Aston Villa
Lamare Bogarde PGM,0.25 - 1.5,Lamare Bogarde SMM,0.5 - 2,Liverpool v Aston Villa
Jarrod Bowen PGM,10 - 13,Jarrod Bowen SMM,14 - 18,West Ham v Newcastle
Lucas Paqueta PGM,9 - 12,Lucas Paqueta SMM,12 - 16,West Ham v Newcastle
Niclas Fullkrug PGM,9 - 12,Niclas Fullkrug SMM,12 - 16,West Ham v Newcastle
Callum Wilson PGM,8 - 11,Callum Wilson SMM,12 - 16,West Ham v Newcastle
Tomas Soucek PGM,4 - 7,Tomas Soucek SMM,6 - 9,West Ham v Newcastle
Crysencio Summerville PGM,4 - 7,Crysencio Summerville SMM,6 - 9,West Ham v Newcastle
Mateus Fernandes PGM,2.5 - 5,Mateus Fernandes SMM,4 - 7,West Ham v Newcastle
Andy Irving PGM,2 - 4,Andy Irving SMM,2.5 - 5,West Ham v Newcastle
El Hadji Malick Diouf PGM,1 - 3,El Hadji Malick Diouf SMM,2 - 4,West Ham v Newcastle
Konstantinos Mavropanos PGM,1 - 3,Konstantinos Mavropanos SMM,2 - 4,West Ham v Newcastle
Max Kilman PGM,0.5 - 2,Max Kilman SMM,1 - 3,West Ham v Newcastle
Soungoutou Magassa PGM,0.5 - 2,Soungoutou Magassa SMM,1 - 3,West Ham v Newcastle
Aaron Wan-Bissaka PGM,0.5 - 2,Aaron Wan-Bissaka SMM,1 - 3,West Ham v Newcastle
Kyle Walker-Peters PGM,0.5 - 2,Kyle Walker-Peters SMM,1 - 3,West Ham v Newcastle
Jean-Clair Todibo PGM,0.25 - 1.5,Jean-Clair Todibo SMM,0.5 - 2,West Ham v Newcastle
Oliver Scarles PGM,0.25 - 1.5,Oliver Scarles SMM,0.5 - 2,West Ham v Newcastle
Nick Woltemade PGM,21 - 24,Nick Woltemade SMM,31 - 37,West Ham v Newcastle
