PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Noni Madueke PGM,12 - 15,Noni Madueke SMM,17 - 21,Arsenal v Man Utd
Eberechi Eze PGM,10 - 13,Eberechi Eze SMM,14 - 18,Arsenal v Man Utd
Ethan Nwaneri PGM,9 - 12,Ethan Nwaneri SMM,13 - 17,Arsenal v Man Utd
Declan Rice PGM,7 - 10,Declan Rice SMM,10 - 14,Arsenal v Man Utd
Gabriel Magalhaes PGM,6 - 9,Gabriel Magalhaes SMM,9 - 13,Arsenal v Man Utd
Martin Odegaard PGM,6 - 9,Martin Odegaard SMM,8 - 11,Arsenal v Man Utd
Martin Zubimendi PGM,3 - 6,Martin Zubimendi SMM,5 - 8,Arsenal v Man Utd
Jurrien Timber PGM,3 - 6,Jurrien Timber SMM,5 - 8,Arsenal v Man Utd
Christian Norgaard PGM,3 - 6,Christian Norgaard SMM,5 - 8,Arsenal v Man Utd
Ben White PGM,2 - 4,Ben White SMM,2.5 - 5,Arsenal v Man Utd
William Saliba PGM,2 - 4,William Saliba SMM,2.5 - 5,Arsenal v Man Utd
Myles Lewis-Skelly PGM,2 - 4,Myles Lewis-Skelly SMM,2.5 - 5,Arsenal v Man Utd
Cristhian Mosquera PGM,1 - 3,Cristhian Mosquera SMM,2 - 4,Arsenal v Man Utd
Benjamin Sesko PGM,10 - 13,Benjamin Sesko SMM,16 - 20,Arsenal v Man Utd
Bryan Mbeumo PGM,9 - 12,Bryan Mbeumo SMM,12 - 16,Arsenal v Man Utd
Bruno Fernandes PGM,8 - 11,Bruno Fernandes SMM,12 - 16,Arsenal v Man Utd
Matheus Cunha PGM,7 - 10,Matheus Cunha SMM,10 - 14,Arsenal v Man Utd
Joshua Zirkzee PGM,7 - 10,Joshua Zirkzee SMM,10 - 14,Arsenal v Man Utd
Amad Diallo PGM,5 - 8,Amad Diallo SMM,8 - 11,Arsenal v Man Utd
Mason Mount PGM,4 - 7,Mason Mount SMM,6 - 9,Arsenal v Man Utd
Patrick Dorgu PGM,3 - 6,Patrick Dorgu SMM,6 - 9,Arsenal v Man Utd
Casemiro PGM,2.5 - 5,Casemiro SMM,4 - 7,Arsenal v Man Utd
Kobbie Mainoo PGM,2 - 4,Kobbie Mainoo SMM,4 - 7,Arsenal v Man Utd
Harry Maguire PGM,2 - 4,Harry Maguire SMM,2.5 - 5,Arsenal v Man Utd
Diogo Dalot PGM,0.5 - 2,Diogo Dalot SMM,1 - 3,Arsenal v Man Utd
Lisandro Martinez PGM,0.5 - 2,Lisandro Martinez SMM,1 - 3,Arsenal v Man Utd
Manuel Ugarte PGM,0.5 - 2,Manuel Ugarte SMM,1 - 3,Arsenal v Man Utd
Noussair Mazraoui PGM,0.5 - 2,Noussair Mazraoui SMM,1 - 3,Arsenal v Man Utd
Leny Yoro PGM,0.25 - 1.5,Leny Yoro SMM,0.5 - 2,Arsenal v Man Utd
Ayden Heaven PGM,0.25 - 1.5,Ayden Heaven SMM,0.5 - 2,Arsenal v Man Utd
Luke Shaw PGM,0.1 - 1,Luke Shaw SMM,0.25 - 1.5,Arsenal v Man Utd
Thierno Barry PGM,15 - 18,Thierno Barry SMM,22 - 27,Everton v Leeds
Iliman Ndiaye PGM,14 - 17,Iliman Ndiaye SMM,20 - 24,Everton v Leeds
Beto PGM,14 - 17,Beto SMM,20 - 24,Everton v Leeds
Dwight McNeil PGM,5 - 8,Dwight McNeil SMM,7 - 10,Everton v Leeds
Harrison Armstrong PGM,5 - 8,Harrison Armstrong SMM,7 - 10,Everton v Leeds
Tyler Dibling PGM,4 - 7,Tyler Dibling SMM,7 - 10,Everton v Leeds
Merlin Rohl PGM,4 - 7,Merlin Rohl SMM,7 - 10,Everton v Leeds
James Garner PGM,4 - 7,James Garner SMM,6 - 9,Everton v Leeds
James Tarkowski PGM,2.5 - 5,James Tarkowski SMM,4 - 7,Everton v Leeds
Jake O'Brien PGM,2.5 - 5,Jake O'Brien SMM,4 - 7,Everton v Leeds
Tim Iroegbunam PGM,2.5 - 5,Tim Iroegbunam SMM,4 - 7,Everton v Leeds
Jarrad Branthwaite PGM,2 - 4,Jarrad Branthwaite SMM,2.5 - 5,Everton v Leeds
Idrissa Gueye PGM,2 - 4,Idrissa Gueye SMM,2.5 - 5,Everton v Leeds
Nathan Patterson PGM,0.5 - 2,Nathan Patterson SMM,1 - 3,Everton v Leeds
Vitaliy Mykolenko PGM,0.5 - 2,Vitaliy Mykolenko SMM,1 - 3,Everton v Leeds
Dominic Calvert-Lewin PGM,19 - 22,Dominic Calvert-Lewin SMM,28 - 34,Everton v Leeds
Lukas Nmecha PGM,15 - 18,Lukas Nmecha SMM,22 - 27,Everton v Leeds
Joel Piroe PGM,12 - 15,Joel Piroe SMM,17 - 21,Everton v Leeds
Noah Okafor PGM,9 - 12,Noah Okafor SMM,13 - 17,Everton v Leeds
Wilfried Gnonto PGM,8 - 11,Wilfried Gnonto SMM,12 - 16,Everton v Leeds
Brenden Aaronson PGM,7 - 10,Brenden Aaronson SMM,10 - 14,Everton v Leeds
Anton Stach PGM,4 - 7,Anton Stach SMM,7 - 10,Everton v Leeds
Ao Tanaka PGM,3 - 6,Ao Tanaka SMM,5 - 8,Everton v Leeds
Pascal Struijk PGM,2.5 - 5,Pascal Struijk SMM,4 - 7,Everton v Leeds
Jayden Bogle PGM,2.5 - 5,Jayden Bogle SMM,4 - 7,Everton v Leeds
Sebastiaan Bornauw PGM,2 - 4,Sebastiaan Bornauw SMM,2.5 - 5,Everton v Leeds
James Justin PGM,1 - 3,James Justin SMM,2 - 4,Everton v Leeds
Joe Rodon PGM,1 - 3,Joe Rodon SMM,2 - 4,Everton v Leeds
Ilia Gruev PGM,1 - 3,Ilia Gruev SMM,2 - 4,Everton v Leeds
Gabriel Gudmondsson PGM,1 - 3,Gabriel Gudmondsson SMM,2 - 4,Everton v Leeds
Ethan Ampadu PGM,1 - 3,Ethan Ampadu SMM,2 - 4,Everton v Leeds
