assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,11,1,19.1,364,0.13,0.13,0.0,0.21,1,0,0,3.3,7.4,2024-08-16,60,0,0,0,0,0,0,0,False,9,0,0,0,0,1,0,313496,1,0,1,6.0,3,0,0,0,5.0,True,0,364,0,0,0.0,62,Manchester United,Fulham,1,0,26602,2024,666176,0.018058942630887,0,1,0,0.0,0.0,0.0,8127,Manchester United,3,3,1,1.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,19,0,18.4,364,0.11,0.44,0.33,1.5,13,1,1,7.6,34.8,2024-08-24,89,0,0,0,0,0,0,0,False,5,0,0,0,0,2,0,322984,1,1,2,23.0,6,-9108,28221,37329,5.0,False,1,364,1,2,0.3618737757205963,90,Brighton,Manchester United,2,1,26612,2024,667715,0.0278994627296924,0,1,1,0.3618737757205963,0.8819764256477356,0.5201026797294617,8127,Manchester United,2,3,2,4.5,MID,1.0,0.13,0.13,0.0,0.21,0.0,0.0,3.3,7.4,19.1,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,25.3,364,0.13,0.16,0.03,0.42,27,0,0,5.1,8.2,2024-09-01,21,0,0,0,0,0,0,0,False,12,0,0,0,0,3,0,418483,0,3,0,17.0,1,73313,142466,69153,5.0,True,0,364,0,1,0.0133663462474942,16,Manchester United,Liverpool,0,3,26631,2024,672626,0.3546696305274963,0,2,0,0.0133663462474942,0.5491506457328796,0.5244500637054443,8127,Manchester United,5,3,3,2.8,MID,0.0,0.11,0.44,0.33,1.5,1.0,1.0,7.6,34.8,18.4,23.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,1.0,2.0,0.36,0.03,0.0,0.0,1.0,1.0,0.36,0.88,0.52,4.5,0.5,0.12,0.29,0.16,0.86,0.5,0.5,5.45,21.1,18.75,14.5,74.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.5,4.5,0.5,1.0,0.18,0.02,0.0,0.0,1.0,0.5,0.18,0.44,0.26,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,32,1,73.0,364,0.36,0.38,0.02,1.12,38,0,0,13.6,38.4,2024-09-14,90,0,0,0,0,0,0,0,False,17,0,0,0,0,4,0,426435,1,3,0,25.0,6,2640,82691,80051,5.0,False,0,364,0,1,0.0192633774131536,90,Southampton,Manchester United,0,3,26632,2024,673379,0.4561758935451507,1,6,0,0.0192633774131536,1.1092312335968018,0.6749023795127869,8127,Manchester United,2,1,4,4.8,MID,0.0,0.13,0.16,0.03,0.42,0.0,0.0,5.1,8.2,25.3,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.01,0.35,0.0,0.0,2.0,0.0,0.01,0.55,0.52,2.8,0.0,0.12,0.3,0.18,0.96,0.5,0.5,6.35,21.5,21.85,20.0,55.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2.0,1.0,3.5,0.5,1.5,0.19,0.19,0.0,0.0,1.5,0.5,0.19,0.72,0.52,3.65,0.33,0.12,0.24,0.12,0.71,0.33,0.33,5.33,16.8,20.93,15.33,56.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,1.0,3.33,0.33,1.0,0.13,0.13,0.0,0.0,1.33,0.33,0.13,0.48,0.35,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,7,1,30.2,364,0.11,0.16,0.05,0.87,43,0,0,6.0,6.0,2024-09-21,75,0,0,0,0,0,0,0,False,7,0,0,0,0,5,0,519075,1,0,0,24.0,3,84837,112715,27878,5.0,False,0,364,0,2,0.0911445543169975,76,Crystal Palace,Manchester United,0,0,26649,2024,675949,0.1148103773593902,0,2,0,0.0911445543169975,0.1535029411315918,0.0,8127,Manchester United,2,3,5,3.3,MID,1.0,0.36,0.38,0.02,1.12,0.0,0.0,13.6,38.4,73.0,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,1.0,0.02,0.46,1.0,1.0,6.0,0.0,0.02,1.11,0.67,4.8,0.5,0.24,0.27,0.02,0.77,0.0,0.0,9.35,23.3,49.15,21.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,3.5,0.0,1.0,0.02,0.41,0.5,0.5,4.0,0.0,0.02,0.83,0.6,3.8,0.33,0.2,0.33,0.13,1.01,0.33,0.33,8.77,27.13,38.9,21.67,66.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.33,0.67,4.33,0.33,1.33,0.13,0.28,0.33,0.33,3.0,0.33,0.13,0.85,0.57,4.03,0.5,0.18,0.28,0.1,0.81,0.25,0.25,7.4,22.2,33.95,17.75,65.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.75,0.75,4.0,0.25,1.0,0.1,0.21,0.25,0.25,2.5,0.25,0.1,0.64,0.43,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,7,0,1.3,364,0.02,0.02,0.0,0.57,57,0,0,0.9,4.0,2024-09-29,5,0,0,0,0,0,0,0,False,18,0,0,0,0,6,0,505421,0,3,0,4.0,1,-12723,63519,76242,5.0,True,0,364,0,0,0.0,1,Manchester United,Tottenham,0,3,26660,2024,678657,0.0,0,0,0,0.0,0.0593239702284336,0.0593239702284336,8127,Manchester United,2,3,6,2.8,MID,1.0,0.11,0.16,0.05,0.87,0.0,0.0,6.0,6.0,30.2,24.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.09,0.11,0.0,0.0,2.0,0.0,0.09,0.15,0.0,3.3,1.0,0.24,0.27,0.04,1.0,0.0,0.0,9.8,22.2,51.6,24.5,82.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,4.5,0.0,1.5,0.06,0.29,0.5,0.5,4.0,0.0,0.06,0.63,0.34,4.05,0.67,0.2,0.23,0.03,0.8,0.0,0.0,8.23,17.53,42.83,22.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,0.0,3.33,0.0,1.33,0.04,0.31,0.33,0.33,3.33,0.0,0.04,0.6,0.4,3.63,0.5,0.18,0.28,0.11,0.98,0.25,0.25,8.07,21.85,36.72,22.25,68.75,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.75,0.5,4.0,0.25,1.5,0.12,0.24,0.25,0.25,2.75,0.25,0.12,0.67,0.43,3.85,0.6,0.17,0.25,0.09,0.82,0.2,0.2,7.12,18.96,33.2,19.0,67.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,0.6,3.8,0.2,1.2,0.1,0.19,0.2,0.2,2.4,0.2,0.1,0.54,0.34,3.4
0,0,7,0,17.3,364,0.09,0.13,0.04,2.85,90,2,0,4.3,10.6,2024-10-27,31,0,0,0,0,0,0,0,False,19,0,0,0,0,9,0,321155,0,1,2,15.0,1,-66612,2332,68944,5.0,False,0,364,0,2,0.0285515207797288,28,West Ham,Manchester United,2,1,26690,2024,683477,0.0172168780118227,0,1,0,0.0285515207797288,0.0302177332341671,0.0172168780118227,8127,Manchester United,2,2,9,0.5,MID,0.0,0.02,0.02,0.0,0.57,0.0,0.0,0.9,4.0,1.3,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,2.8,0.5,0.06,0.09,0.02,0.72,0.0,0.0,3.45,5.0,15.75,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,2.0,0.0,1.0,0.05,0.06,0.0,0.0,1.0,0.0,0.05,0.11,0.03,3.05,0.67,0.16,0.19,0.02,0.85,0.0,0.0,6.83,16.13,34.83,17.67,56.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,0.0,3.33,0.0,1.0,0.04,0.19,0.33,0.33,2.67,0.0,0.04,0.44,0.24,3.63,0.5,0.16,0.18,0.02,0.74,0.0,0.0,6.4,14.15,32.45,17.5,47.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,0.0,2.75,0.0,1.0,0.03,0.23,0.25,0.25,2.5,0.0,0.03,0.47,0.31,3.42,0.4,0.15,0.23,0.09,0.9,0.2,0.2,6.64,18.28,29.64,18.6,56.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,2.0,0.4,3.4,0.2,1.2,0.1,0.19,0.2,0.2,2.2,0.2,0.1,0.55,0.36,3.64
0,0,1,0,0.3,364,0.0,0.0,0.0,0.19,95,1,0,0.6,1.2,2024-11-03,17,0,0,0,0,0,0,0,False,6,0,0,0,0,10,0,279053,0,1,1,4.0,0,-43493,4109,47602,4.9,True,1,364,0,0,0.0,15,Manchester United,Chelsea,1,1,26697,2024,685868,0.0,0,0,0,0.0,0.0,0.0,8127,Manchester United,3,3,10,-0.2,MID,0.0,0.09,0.13,0.04,2.85,2.0,0.0,4.3,10.6,17.3,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.03,0.02,0.0,0.0,1.0,0.0,0.03,0.03,0.02,0.5,0.0,0.06,0.07,0.02,1.71,1.0,0.0,2.6,7.3,9.3,9.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.01,0.01,0.0,0.0,0.5,0.0,0.01,0.04,0.04,1.65,0.33,0.07,0.1,0.03,1.43,0.67,0.0,3.73,6.87,16.27,14.33,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,0.67,1.67,0.0,1.33,0.04,0.04,0.0,0.0,1.0,0.0,0.04,0.08,0.03,2.2,0.5,0.14,0.17,0.03,1.35,0.5,0.0,6.2,14.75,30.45,17.0,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.75,0.5,2.75,0.0,1.25,0.03,0.15,0.25,0.25,2.25,0.0,0.03,0.34,0.19,2.85,0.4,0.14,0.17,0.03,1.17,0.4,0.0,5.98,13.44,29.42,17.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.4,2.4,0.0,1.2,0.03,0.19,0.2,0.2,2.2,0.0,0.03,0.38,0.26,2.84
1,0,27,1,13.3,364,0.02,0.28,0.26,0.77,106,0,0,7.6,31.2,2024-11-10,90,0,0,0,0,0,0,0,False,11,0,0,0,0,11,0,275422,1,0,3,31.0,6,-4899,24979,29878,4.9,True,0,364,0,4,0.3791386783123016,90,Manchester United,Leicester,3,0,26708,2024,687347,0.0210508927702903,1,1,0,0.3791386783123016,0.4733349978923797,0.0731454193592071,8127,Manchester United,1,3,11,1.7,MID,0.0,0.0,0.0,0.0,0.19,1.0,0.0,0.6,1.2,0.3,4.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.04,0.06,0.02,1.52,1.5,0.0,2.45,5.9,8.8,9.5,24.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.5,0.5,0.0,1.0,0.01,0.01,0.0,0.0,0.5,0.0,0.01,0.02,0.01,0.15,0.0,0.04,0.05,0.01,1.2,1.0,0.0,1.93,5.27,6.3,7.67,17.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.67,1.0,0.67,0.0,0.67,0.01,0.01,0.0,0.0,0.33,0.0,0.01,0.03,0.03,1.03,0.25,0.06,0.08,0.02,1.12,0.75,0.0,2.95,5.45,12.28,11.75,32.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.25,0.75,1.25,0.0,1.0,0.03,0.03,0.0,0.0,0.75,0.0,0.03,0.06,0.02,1.6,0.4,0.12,0.14,0.02,1.12,0.6,0.0,5.08,12.04,24.42,14.4,43.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.6,0.6,2.2,0.0,1.0,0.03,0.12,0.2,0.2,1.8,0.0,0.03,0.27,0.15,2.24
1,3,32,0,26.0,364,0.17,0.24,0.07,1.59,116,1,0,7.7,35.2,2024-11-24,90,0,0,0,0,0,0,0,False,10,0,0,0,0,12,0,327122,1,1,1,16.0,8,48494,66063,17569,4.9,False,0,364,0,2,0.135164201259613,90,Ipswich,Manchester United,1,1,26718,2024,689262,0.4774748086929321,1,2,0,0.135164201259613,0.71452796459198,0.6959514021873474,8127,Manchester United,2,2,12,4.7,MID,1.0,0.02,0.28,0.26,0.77,0.0,0.0,7.6,31.2,13.3,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,4.0,0.38,0.02,1.0,1.0,1.0,0.0,0.38,0.47,0.07,1.7,0.5,0.01,0.14,0.13,0.48,0.5,0.0,4.1,16.2,6.8,17.5,53.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,2.0,3.0,0.0,2.0,0.19,0.01,0.5,0.5,0.5,0.0,0.19,0.24,0.04,0.75,0.33,0.04,0.14,0.1,1.27,1.0,0.0,4.17,14.33,10.3,16.67,46.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,2.0,2.33,0.0,2.0,0.14,0.01,0.33,0.33,0.67,0.0,0.14,0.17,0.03,0.67,0.25,0.03,0.11,0.08,1.1,0.75,0.0,3.35,11.75,8.05,13.5,35.75,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.25,1.5,2.0,0.0,1.5,0.1,0.01,0.25,0.25,0.5,0.0,0.1,0.14,0.04,1.2,0.4,0.05,0.12,0.07,1.05,0.6,0.0,3.88,10.6,12.48,15.6,43.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,1.2,2.2,0.0,1.6,0.1,0.03,0.2,0.2,0.8,0.0,0.1,0.14,0.03,1.62
