scoreline,scoreline_odds,contest,Outcome
5-0,50/1,Newcastle v Fulham,Newcastle Win
5-1,55/1,Newcastle v Fulham,Newcastle Win
5-2,90/1,Newcastle v Fulham,Newcastle Win
6-0,100/1,Newcastle v Fulham,Newcastle Win
6-1,100/1,Newcastle v Fulham,Newcastle Win
6-2,150/1,Newcastle v Fulham,Newcastle Win
7-0,150/1,Newcastle v Fulham,Newcastle Win
7-1,150/1,Newcastle v Fulham,Newcastle Win
8-0,150/1,Newcastle v Fulham,Newcastle Win
9-0,150/1,Newcastle v Fulham,Newcastle Win
10-0,150/1,Newcastle v Fulham,Newcastle Win
0-0,9/1,Newcastle v Fulham,Draw
1-1,6/1,Newcastle v Fulham,Draw
2-2,16/1,Newcastle v Fulham,Draw
3-3,66/1,Newcastle v Fulham,Draw
4-4,150/1,Newcastle v Fulham,Draw
1-0,12/1,Newcastle v Fulham,Fulham Win
2-0,28/1,Newcastle v Fulham,Fulham Win
2-1,14/1,Newcastle v Fulham,Fulham Win
3-0,70/1,Newcastle v Fulham,Fulham Win
3-1,45/1,Newcastle v Fulham,Fulham Win
3-2,45/1,Newcastle v Fulham,Fulham Win
4-0,125/1,Newcastle v Fulham,Fulham Win
4-1,100/1,Newcastle v Fulham,Fulham Win
4-2,100/1,Newcastle v Fulham,Fulham Win
4-3,125/1,Newcastle v Fulham,Fulham Win
5-0,150/1,Newcastle v Fulham,Fulham Win
5-1,150/1,Newcastle v Fulham,Fulham Win
5-2,150/1,Newcastle v Fulham,Fulham Win
6-0,150/1,Newcastle v Fulham,Fulham Win
6-1,150/1,Newcastle v Fulham,Fulham Win
6-2,150/1,Newcastle v Fulham,Fulham Win
7-0,150/1,Newcastle v Fulham,Fulham Win
7-1,150/1,Newcastle v Fulham,Fulham Win
8-0,150/1,Newcastle v Fulham,Fulham Win
1-0,9/1,Man Utd v Brighton,Man Utd Win
2-0,10/1,Man Utd v Brighton,Man Utd Win
2-1,15/2,Man Utd v Brighton,Man Utd Win
3-0,16/1,Man Utd v Brighton,Man Utd Win
3-1,12/1,Man Utd v Brighton,Man Utd Win
3-2,16/1,Man Utd v Brighton,Man Utd Win
4-0,35/1,Man Utd v Brighton,Man Utd Win
4-1,25/1,Man Utd v Brighton,Man Utd Win
4-2,35/1,Man Utd v Brighton,Man Utd Win
4-3,60/1,Man Utd v Brighton,Man Utd Win
5-0,70/1,Man Utd v Brighton,Man Utd Win
5-1,60/1,Man Utd v Brighton,Man Utd Win
5-2,70/1,Man Utd v Brighton,Man Utd Win
6-0,125/1,Man Utd v Brighton,Man Utd Win
6-1,100/1,Man Utd v Brighton,Man Utd Win
6-2,125/1,Man Utd v Brighton,Man Utd Win
7-0,150/1,Man Utd v Brighton,Man Utd Win
7-1,150/1,Man Utd v Brighton,Man Utd Win
8-0,150/1,Man Utd v Brighton,Man Utd Win
9-0,150/1,Man Utd v Brighton,Man Utd Win
10-0,150/1,Man Utd v Brighton,Man Utd Win
0-0,14/1,Man Utd v Brighton,Draw
1-1,6/1,Man Utd v Brighton,Draw
2-2,10/1,Man Utd v Brighton,Draw
3-3,33/1,Man Utd v Brighton,Draw
4-4,100/1,Man Utd v Brighton,Draw
1-0,12/1,Man Utd v Brighton,Brighton Win
2-0,18/1,Man Utd v Brighton,Brighton Win
2-1,10/1,Man Utd v Brighton,Brighton Win
3-0,35/1,Man Utd v Brighton,Brighton Win
3-1,22/1,Man Utd v Brighton,Brighton Win
3-2,22/1,Man Utd v Brighton,Brighton Win
4-0,70/1,Man Utd v Brighton,Brighton Win
4-1,50/1,Man Utd v Brighton,Brighton Win
4-2,55/1,Man Utd v Brighton,Brighton Win
4-3,70/1,Man Utd v Brighton,Brighton Win
5-0,125/1,Man Utd v Brighton,Brighton Win
5-1,100/1,Man Utd v Brighton,Brighton Win
5-2,100/1,Man Utd v Brighton,Brighton Win
6-0,150/1,Man Utd v Brighton,Brighton Win
6-1,150/1,Man Utd v Brighton,Brighton Win
6-2,150/1,Man Utd v Brighton,Brighton Win
7-0,150/1,Man Utd v Brighton,Brighton Win
7-1,150/1,Man Utd v Brighton,Brighton Win
8-0,150/1,Man Utd v Brighton,Brighton Win
9-0,150/1,Man Utd v Brighton,Brighton Win
10-0,150/1,Man Utd v Brighton,Brighton Win
1-0,14/1,Brentford v Liverpool,Brentford Win
2-0,22/1,Brentford v Liverpool,Brentford Win
2-1,11/1,Brentford v Liverpool,Brentford Win
3-0,45/1,Brentford v Liverpool,Brentford Win
3-1,25/1,Brentford v Liverpool,Brentford Win
3-2,25/1,Brentford v Liverpool,Brentford Win
4-0,90/1,Brentford v Liverpool,Brentford Win
4-1,66/1,Brentford v Liverpool,Brentford Win
4-2,70/1,Brentford v Liverpool,Brentford Win
4-3,80/1,Brentford v Liverpool,Brentford Win
5-0,150/1,Brentford v Liverpool,Brentford Win
5-1,125/1,Brentford v Liverpool,Brentford Win
5-2,125/1,Brentford v Liverpool,Brentford Win
6-0,150/1,Brentford v Liverpool,Brentford Win
6-1,150/1,Brentford v Liverpool,Brentford Win
6-2,150/1,Brentford v Liverpool,Brentford Win
7-0,150/1,Brentford v Liverpool,Brentford Win
7-1,150/1,Brentford v Liverpool,Brentford Win
8-0,150/1,Brentford v Liverpool,Brentford Win
9-0,150/1,Brentford v Liverpool,Brentford Win
0-0,14/1,Brentford v Liverpool,Draw
1-1,13/2,Brentford v Liverpool,Draw
2-2,11/1,Brentford v Liverpool,Draw
3-3,35/1,Brentford v Liverpool,Draw
4-4,100/1,Brentford v Liverpool,Draw
1-0,17/2,Brentford v Liverpool,Liverpool Win
2-0,9/1,Brentford v Liverpool,Liverpool Win
2-1,7/1,Brentford v Liverpool,Liverpool Win
3-0,14/1,Brentford v Liverpool,Liverpool Win
3-1,11/1,Brentford v Liverpool,Liverpool Win
3-2,16/1,Brentford v Liverpool,Liverpool Win
4-0,28/1,Brentford v Liverpool,Liverpool Win
4-1,22/1,Brentford v Liverpool,Liverpool Win
4-2,35/1,Brentford v Liverpool,Liverpool Win
4-3,60/1,Brentford v Liverpool,Liverpool Win
5-0,60/1,Brentford v Liverpool,Liverpool Win
5-1,50/1,Brentford v Liverpool,Liverpool Win
5-2,70/1,Brentford v Liverpool,Liverpool Win
6-0,100/1,Brentford v Liverpool,Liverpool Win
6-1,100/1,Brentford v Liverpool,Liverpool Win
6-2,125/1,Brentford v Liverpool,Liverpool Win
7-0,150/1,Brentford v Liverpool,Liverpool Win
7-1,150/1,Brentford v Liverpool,Liverpool Win
8-0,150/1,Brentford v Liverpool,Liverpool Win
9-0,150/1,Brentford v Liverpool,Liverpool Win
10-0,150/1,Brentford v Liverpool,Liverpool Win
1-0,6/1,Arsenal v Crystal Palace,Arsenal Win
2-0,6/1,Arsenal v Crystal Palace,Arsenal Win
2-1,13/2,Arsenal v Crystal Palace,Arsenal Win
3-0,17/2,Arsenal v Crystal Palace,Arsenal Win
3-1,11/1,Arsenal v Crystal Palace,Arsenal Win
3-2,22/1,Arsenal v Crystal Palace,Arsenal Win
4-0,16/1,Arsenal v Crystal Palace,Arsenal Win
4-1,20/1,Arsenal v Crystal Palace,Arsenal Win
4-2,45/1,Arsenal v Crystal Palace,Arsenal Win
4-3,90/1,Arsenal v Crystal Palace,Arsenal Win
5-0,35/1,Arsenal v Crystal Palace,Arsenal Win
5-1,40/1,Arsenal v Crystal Palace,Arsenal Win
5-2,80/1,Arsenal v Crystal Palace,Arsenal Win
6-0,70/1,Arsenal v Crystal Palace,Arsenal Win
6-1,80/1,Arsenal v Crystal Palace,Arsenal Win
6-2,125/1,Arsenal v Crystal Palace,Arsenal Win
7-0,125/1,Arsenal v Crystal Palace,Arsenal Win
7-1,125/1,Arsenal v Crystal Palace,Arsenal Win
8-0,150/1,Arsenal v Crystal Palace,Arsenal Win
9-0,150/1,Arsenal v Crystal Palace,Arsenal Win
10-0,150/1,Arsenal v Crystal Palace,Arsenal Win
0-0,12/1,Arsenal v Crystal Palace,Draw
1-1,7/1,Arsenal v Crystal Palace,Draw
2-2,16/1,Arsenal v Crystal Palace,Draw
3-3,66/1,Arsenal v Crystal Palace,Draw
4-4,150/1,Arsenal v Crystal Palace,Draw
1-0,16/1,Arsenal v Crystal Palace,Crystal Palace Win
2-0,40/1,Arsenal v Crystal Palace,Crystal Palace Win
2-1,18/1,Arsenal v Crystal Palace,Crystal Palace Win
3-0,90/1,Arsenal v Crystal Palace,Crystal Palace Win
3-1,60/1,Arsenal v Crystal Palace,Crystal Palace Win
3-2,55/1,Arsenal v Crystal Palace,Crystal Palace Win
4-0,150/1,Arsenal v Crystal Palace,Crystal Palace Win
4-1,125/1,Arsenal v Crystal Palace,Crystal Palace Win
4-2,125/1,Arsenal v Crystal Palace,Crystal Palace Win
4-3,125/1,Arsenal v Crystal Palace,Crystal Palace Win
5-0,150/1,Arsenal v Crystal Palace,Crystal Palace Win
5-1,150/1,Arsenal v Crystal Palace,Crystal Palace Win
5-2,150/1,Arsenal v Crystal Palace,Crystal Palace Win
6-0,150/1,Arsenal v Crystal Palace,Crystal Palace Win
6-1,150/1,Arsenal v Crystal Palace,Crystal Palace Win
6-2,150/1,Arsenal v Crystal Palace,Crystal Palace Win
7-0,150/1,Arsenal v Crystal Palace,Crystal Palace Win
7-1,150/1,Arsenal v Crystal Palace,Crystal Palace Win
8-0,150/1,Arsenal v Crystal Palace,Crystal Palace Win
1-0,11/1,Aston Villa v Man City,Aston Villa Win
2-0,20/1,Aston Villa v Man City,Aston Villa Win
2-1,11/1,Aston Villa v Man City,Aston Villa Win
3-0,45/1,Aston Villa v Man City,Aston Villa Win
3-1,28/1,Aston Villa v Man City,Aston Villa Win
3-2,28/1,Aston Villa v Man City,Aston Villa Win
4-0,100/1,Aston Villa v Man City,Aston Villa Win
4-1,70/1,Aston Villa v Man City,Aston Villa Win
4-2,80/1,Aston Villa v Man City,Aston Villa Win
4-3,100/1,Aston Villa v Man City,Aston Villa Win
5-0,150/1,Aston Villa v Man City,Aston Villa Win
5-1,125/1,Aston Villa v Man City,Aston Villa Win
5-2,150/1,Aston Villa v Man City,Aston Villa Win
6-0,150/1,Aston Villa v Man City,Aston Villa Win
6-1,150/1,Aston Villa v Man City,Aston Villa Win
6-2,150/1,Aston Villa v Man City,Aston Villa Win
7-0,150/1,Aston Villa v Man City,Aston Villa Win
7-1,150/1,Aston Villa v Man City,Aston Villa Win
8-0,150/1,Aston Villa v Man City,Aston Villa Win
9-0,150/1,Aston Villa v Man City,Aston Villa Win
0-0,12/1,Aston Villa v Man City,Draw
1-1,6/1,Aston Villa v Man City,Draw
2-2,12/1,Aston Villa v Man City,Draw
3-3,45/1,Aston Villa v Man City,Draw
4-4,125/1,Aston Villa v Man City,Draw
1-0,7/1,Aston Villa v Man City,Man City Win
2-0,17/2,Aston Villa v Man City,Man City Win
2-1,7/1,Aston Villa v Man City,Man City Win
3-0,14/1,Aston Villa v Man City,Man City Win
3-1,12/1,Aston Villa v Man City,Man City Win
3-2,20/1,Aston Villa v Man City,Man City Win
4-0,28/1,Aston Villa v Man City,Man City Win
4-1,25/1,Aston Villa v Man City,Man City Win
4-2,40/1,Aston Villa v Man City,Man City Win
4-3,80/1,Aston Villa v Man City,Man City Win
5-0,66/1,Aston Villa v Man City,Man City Win
5-1,60/1,Aston Villa v Man City,Man City Win
5-2,80/1,Aston Villa v Man City,Man City Win
6-0,125/1,Aston Villa v Man City,Man City Win
6-1,100/1,Aston Villa v Man City,Man City Win
6-2,125/1,Aston Villa v Man City,Man City Win
7-0,150/1,Aston Villa v Man City,Man City Win
7-1,150/1,Aston Villa v Man City,Man City Win
8-0,150/1,Aston Villa v Man City,Man City Win
9-0,150/1,Aston Villa v Man City,Man City Win
10-0,150/1,Aston Villa v Man City,Man City Win
1-0,6/1,Bournemouth v Nottingham Forest,Bournemouth Win
2-0,15/2,Bournemouth v Nottingham Forest,Bournemouth Win
2-1,13/2,Bournemouth v Nottingham Forest,Bournemouth Win
3-0,12/1,Bournemouth v Nottingham Forest,Bournemouth Win
3-1,12/1,Bournemouth v Nottingham Forest,Bournemouth Win
3-2,20/1,Bournemouth v Nottingham Forest,Bournemouth Win
4-0,28/1,Bournemouth v Nottingham Forest,Bournemouth Win
4-1,28/1,Bournemouth v Nottingham Forest,Bournemouth Win
4-2,45/1,Bournemouth v Nottingham Forest,Bournemouth Win
4-3,90/1,Bournemouth v Nottingham Forest,Bournemouth Win
5-0,66/1,Bournemouth v Nottingham Forest,Bournemouth Win
5-1,65/1,Bournemouth v Nottingham Forest,Bournemouth Win
5-2,90/1,Bournemouth v Nottingham Forest,Bournemouth Win
6-0,125/1,Bournemouth v Nottingham Forest,Bournemouth Win
6-1,125/1,Bournemouth v Nottingham Forest,Bournemouth Win
6-2,150/1,Bournemouth v Nottingham Forest,Bournemouth Win
7-0,150/1,Bournemouth v Nottingham Forest,Bournemouth Win
7-1,150/1,Bournemouth v Nottingham Forest,Bournemouth Win
8-0,150/1,Bournemouth v Nottingham Forest,Bournemouth Win
9-0,150/1,Bournemouth v Nottingham Forest,Bournemouth Win
10-0,150/1,Bournemouth v Nottingham Forest,Bournemouth Win
0-0,11/1,Bournemouth v Nottingham Forest,Draw
1-1,6/1,Bournemouth v Nottingham Forest,Draw
2-2,14/1,Bournemouth v Nottingham Forest,Draw
3-3,55/1,Bournemouth v Nottingham Forest,Draw
4-4,150/1,Bournemouth v Nottingham Forest,Draw
1-0,12/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
2-0,22/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
2-1,12/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
3-0,55/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
3-1,35/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
3-2,35/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
4-0,100/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
4-1,90/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
4-2,100/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
4-3,100/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
5-0,150/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
5-1,150/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
5-2,150/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
6-0,150/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
6-1,150/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
6-2,150/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
7-0,150/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
7-1,150/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
8-0,150/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
9-0,150/1,Bournemouth v Nottingham Forest,Nottingham Forest Win
1-0,5/1,Wolves v Burnley,Wolves Win
2-0,15/2,Wolves v Burnley,Wolves Win
2-1,7/1,Wolves v Burnley,Wolves Win
3-0,16/1,Wolves v Burnley,Wolves Win
3-1,16/1,Wolves v Burnley,Wolves Win
3-2,28/1,Wolves v Burnley,Wolves Win
4-0,40/1,Wolves v Burnley,Wolves Win
4-1,40/1,Wolves v Burnley,Wolves Win
4-2,70/1,Wolves v Burnley,Wolves Win
4-3,125/1,Wolves v Burnley,Wolves Win
5-0,90/1,Wolves v Burnley,Wolves Win
5-1,90/1,Wolves v Burnley,Wolves Win
5-2,125/1,Wolves v Burnley,Wolves Win
6-0,150/1,Wolves v Burnley,Wolves Win
6-1,150/1,Wolves v Burnley,Wolves Win
6-2,150/1,Wolves v Burnley,Wolves Win
7-0,150/1,Wolves v Burnley,Wolves Win
7-1,150/1,Wolves v Burnley,Wolves Win
8-0,150/1,Wolves v Burnley,Wolves Win
9-0,150/1,Wolves v Burnley,Wolves Win
10-0,150/1,Wolves v Burnley,Wolves Win
0-0,13/2,Wolves v Burnley,Draw
1-1,5/1,Wolves v Burnley,Draw
2-2,16/1,Wolves v Burnley,Draw
3-3,70/1,Wolves v Burnley,Draw
4-4,150/1,Wolves v Burnley,Draw
1-0,17/2,Wolves v Burnley,Burnley Win
2-0,18/1,Wolves v Burnley,Burnley Win
2-1,12/1,Wolves v Burnley,Burnley Win
3-0,50/1,Wolves v Burnley,Burnley Win
3-1,40/1,Wolves v Burnley,Burnley Win
3-2,45/1,Wolves v Burnley,Burnley Win
4-0,100/1,Wolves v Burnley,Burnley Win
4-1,100/1,Wolves v Burnley,Burnley Win
4-2,100/1,Wolves v Burnley,Burnley Win
4-3,125/1,Wolves v Burnley,Burnley Win
5-0,150/1,Wolves v Burnley,Burnley Win
5-1,150/1,Wolves v Burnley,Burnley Win
5-2,150/1,Wolves v Burnley,Burnley Win
6-0,150/1,Wolves v Burnley,Burnley Win
6-1,150/1,Wolves v Burnley,Burnley Win
6-2,150/1,Wolves v Burnley,Burnley Win
7-0,150/1,Wolves v Burnley,Burnley Win
7-1,150/1,Wolves v Burnley,Burnley Win
8-0,150/1,Wolves v Burnley,Burnley Win
9-0,150/1,Wolves v Burnley,Burnley Win
1-0,7/1,Everton v Tottenham,Everton Win
2-0,11/1,Everton v Tottenham,Everton Win
2-1,8/1,Everton v Tottenham,Everton Win
3-0,22/1,Everton v Tottenham,Everton Win
3-1,18/1,Everton v Tottenham,Everton Win
3-2,25/1,Everton v Tottenham,Everton Win
4-0,55/1,Everton v Tottenham,Everton Win
4-1,45/1,Everton v Tottenham,Everton Win
4-2,66/1,Everton v Tottenham,Everton Win
4-3,100/1,Everton v Tottenham,Everton Win
5-0,100/1,Everton v Tottenham,Everton Win
5-1,100/1,Everton v Tottenham,Everton Win
5-2,125/1,Everton v Tottenham,Everton Win
6-0,150/1,Everton v Tottenham,Everton Win
6-1,150/1,Everton v Tottenham,Everton Win
6-2,150/1,Everton v Tottenham,Everton Win
7-0,150/1,Everton v Tottenham,Everton Win
7-1,150/1,Everton v Tottenham,Everton Win
8-0,150/1,Everton v Tottenham,Everton Win
9-0,150/1,Everton v Tottenham,Everton Win
10-0,150/1,Everton v Tottenham,Everton Win
0-0,9/1,Everton v Tottenham,Draw
1-1,5/1,Everton v Tottenham,Draw
2-2,12/1,Everton v Tottenham,Draw
3-3,50/1,Everton v Tottenham,Draw
4-4,150/1,Everton v Tottenham,Draw
1-0,8/1,Everton v Tottenham,Tottenham Win
2-0,12/1,Everton v Tottenham,Tottenham Win
2-1,17/2,Everton v Tottenham,Tottenham Win
3-0,28/1,Everton v Tottenham,Tottenham Win
3-1,22/1,Everton v Tottenham,Tottenham Win
3-2,28/1,Everton v Tottenham,Tottenham Win
4-0,70/1,Everton v Tottenham,Tottenham Win
4-1,55/1,Everton v Tottenham,Tottenham Win
4-2,70/1,Everton v Tottenham,Tottenham Win
4-3,100/1,Everton v Tottenham,Tottenham Win
5-0,125/1,Everton v Tottenham,Tottenham Win
5-1,125/1,Everton v Tottenham,Tottenham Win
5-2,125/1,Everton v Tottenham,Tottenham Win
6-0,150/1,Everton v Tottenham,Tottenham Win
6-1,150/1,Everton v Tottenham,Tottenham Win
6-2,150/1,Everton v Tottenham,Tottenham Win
7-0,150/1,Everton v Tottenham,Tottenham Win
7-1,150/1,Everton v Tottenham,Tottenham Win
8-0,150/1,Everton v Tottenham,Tottenham Win
9-0,150/1,Everton v Tottenham,Tottenham Win
10-0,150/1,Everton v Tottenham,Tottenham Win
