scoreline,scoreline_odds,contest,Outcome
3-0,22/1,Bournemouth v Brighton,Bournemouth Win
3-1,14/1,Bournemouth v Brighton,Bournemouth Win
3-2,20/1,Bournemouth v Brighton,Bournemouth Win
4-0,45/1,Bournemouth v Brighton,Bournemouth Win
4-1,35/1,Bournemouth v Brighton,Bournemouth Win
4-2,45/1,Bournemouth v Brighton,Bournemouth Win
4-3,70/1,Bournemouth v Brighton,Bournemouth Win
5-0,90/1,Bournemouth v Brighton,Bournemouth Win
5-1,80/1,Bournemouth v Brighton,Bournemouth Win
5-2,90/1,Bournemouth v Brighton,Bournemouth Win
6-0,150/1,Bournemouth v Brighton,Bournemouth Win
6-1,125/1,Bournemouth v Brighton,Bournemouth Win
6-2,150/1,Bournemouth v Brighton,Bournemouth Win
7-0,150/1,Bournemouth v Brighton,Bournemouth Win
7-1,150/1,Bournemouth v Brighton,Bournemouth Win
8-0,150/1,Bournemouth v Brighton,Bournemouth Win
9-0,150/1,Bournemouth v Brighton,Bournemouth Win
10-0,150/1,Bournemouth v Brighton,Bournemouth Win
0-0,12/1,Bournemouth v Brighton,Draw
1-1,11/2,Bournemouth v Brighton,Draw
2-2,9/1,Bournemouth v Brighton,Draw
3-3,33/1,Bournemouth v Brighton,Draw
4-4,100/1,Bournemouth v Brighton,Draw
1-0,11/1,Bournemouth v Brighton,Brighton Win
2-0,14/1,Bournemouth v Brighton,Brighton Win
2-1,9/1,Bournemouth v Brighton,Brighton Win
3-0,28/1,Bournemouth v Brighton,Brighton Win
3-1,18/1,Bournemouth v Brighton,Brighton Win
3-2,22/1,Bournemouth v Brighton,Brighton Win
4-0,60/1,Bournemouth v Brighton,Brighton Win
4-1,45/1,Bournemouth v Brighton,Brighton Win
4-2,50/1,Bournemouth v Brighton,Brighton Win
4-3,70/1,Bournemouth v Brighton,Brighton Win
5-0,100/1,Bournemouth v Brighton,Brighton Win
5-1,100/1,Bournemouth v Brighton,Brighton Win
5-2,100/1,Bournemouth v Brighton,Brighton Win
6-0,150/1,Bournemouth v Brighton,Brighton Win
6-1,150/1,Bournemouth v Brighton,Brighton Win
6-2,150/1,Bournemouth v Brighton,Brighton Win
7-0,150/1,Bournemouth v Brighton,Brighton Win
7-1,150/1,Bournemouth v Brighton,Brighton Win
8-0,150/1,Bournemouth v Brighton,Brighton Win
9-0,150/1,Bournemouth v Brighton,Brighton Win
10-0,150/1,Bournemouth v Brighton,Brighton Win
1-0,24/5,Crystal Palace v Sunderland,Crystal Palace Win
2-0,6/1,Crystal Palace v Sunderland,Crystal Palace Win
2-1,13/2,Crystal Palace v Sunderland,Crystal Palace Win
3-0,11/1,Crystal Palace v Sunderland,Crystal Palace Win
3-1,14/1,Crystal Palace v Sunderland,Crystal Palace Win
3-2,28/1,Crystal Palace v Sunderland,Crystal Palace Win
4-0,25/1,Crystal Palace v Sunderland,Crystal Palace Win
4-1,28/1,Crystal Palace v Sunderland,Crystal Palace Win
4-2,65/1,Crystal Palace v Sunderland,Crystal Palace Win
4-3,100/1,Crystal Palace v Sunderland,Crystal Palace Win
5-0,60/1,Crystal Palace v Sunderland,Crystal Palace Win
5-1,70/1,Crystal Palace v Sunderland,Crystal Palace Win
5-2,100/1,Crystal Palace v Sunderland,Crystal Palace Win
6-0,100/1,Crystal Palace v Sunderland,Crystal Palace Win
6-1,125/1,Crystal Palace v Sunderland,Crystal Palace Win
6-2,150/1,Crystal Palace v Sunderland,Crystal Palace Win
7-0,150/1,Crystal Palace v Sunderland,Crystal Palace Win
7-1,150/1,Crystal Palace v Sunderland,Crystal Palace Win
8-0,150/1,Crystal Palace v Sunderland,Crystal Palace Win
9-0,150/1,Crystal Palace v Sunderland,Crystal Palace Win
10-0,150/1,Crystal Palace v Sunderland,Crystal Palace Win
0-0,8/1,Crystal Palace v Sunderland,Draw
1-1,6/1,Crystal Palace v Sunderland,Draw
2-2,18/1,Crystal Palace v Sunderland,Draw
3-3,80/1,Crystal Palace v Sunderland,Draw
4-4,150/1,Crystal Palace v Sunderland,Draw
1-0,10/1,Crystal Palace v Sunderland,Sunderland Win
2-0,25/1,Crystal Palace v Sunderland,Sunderland Win
2-1,14/1,Crystal Palace v Sunderland,Sunderland Win
3-0,70/1,Crystal Palace v Sunderland,Sunderland Win
3-1,50/1,Crystal Palace v Sunderland,Sunderland Win
3-2,50/1,Crystal Palace v Sunderland,Sunderland Win
4-0,150/1,Crystal Palace v Sunderland,Sunderland Win
4-1,125/1,Crystal Palace v Sunderland,Sunderland Win
4-2,125/1,Crystal Palace v Sunderland,Sunderland Win
4-3,150/1,Crystal Palace v Sunderland,Sunderland Win
5-0,150/1,Crystal Palace v Sunderland,Sunderland Win
5-1,150/1,Crystal Palace v Sunderland,Sunderland Win
5-2,150/1,Crystal Palace v Sunderland,Sunderland Win
6-0,150/1,Crystal Palace v Sunderland,Sunderland Win
6-1,150/1,Crystal Palace v Sunderland,Sunderland Win
6-2,150/1,Crystal Palace v Sunderland,Sunderland Win
7-0,150/1,Crystal Palace v Sunderland,Sunderland Win
7-1,150/1,Crystal Palace v Sunderland,Sunderland Win
8-0,150/1,Crystal Palace v Sunderland,Sunderland Win
1-0,7/1,Everton v Aston Villa,Everton Win
2-0,10/1,Everton v Aston Villa,Everton Win
2-1,8/1,Everton v Aston Villa,Everton Win
3-0,22/1,Everton v Aston Villa,Everton Win
3-1,18/1,Everton v Aston Villa,Everton Win
3-2,25/1,Everton v Aston Villa,Everton Win
4-0,50/1,Everton v Aston Villa,Everton Win
4-1,45/1,Everton v Aston Villa,Everton Win
4-2,66/1,Everton v Aston Villa,Everton Win
4-3,100/1,Everton v Aston Villa,Everton Win
5-0,100/1,Everton v Aston Villa,Everton Win
5-1,100/1,Everton v Aston Villa,Everton Win
5-2,125/1,Everton v Aston Villa,Everton Win
6-0,150/1,Everton v Aston Villa,Everton Win
6-1,150/1,Everton v Aston Villa,Everton Win
6-2,150/1,Everton v Aston Villa,Everton Win
7-0,150/1,Everton v Aston Villa,Everton Win
7-1,150/1,Everton v Aston Villa,Everton Win
8-0,150/1,Everton v Aston Villa,Everton Win
9-0,150/1,Everton v Aston Villa,Everton Win
10-0,150/1,Everton v Aston Villa,Everton Win
0-0,17/2,Everton v Aston Villa,Draw
1-1,5/1,Everton v Aston Villa,Draw
2-2,12/1,Everton v Aston Villa,Draw
3-3,50/1,Everton v Aston Villa,Draw
4-4,150/1,Everton v Aston Villa,Draw
1-0,8/1,Everton v Aston Villa,Aston Villa Win
2-0,14/1,Everton v Aston Villa,Aston Villa Win
2-1,9/1,Everton v Aston Villa,Aston Villa Win
3-0,28/1,Everton v Aston Villa,Aston Villa Win
3-1,22/1,Everton v Aston Villa,Aston Villa Win
3-2,28/1,Everton v Aston Villa,Aston Villa Win
4-0,70/1,Everton v Aston Villa,Aston Villa Win
4-1,60/1,Everton v Aston Villa,Aston Villa Win
4-2,80/1,Everton v Aston Villa,Aston Villa Win
4-3,100/1,Everton v Aston Villa,Aston Villa Win
5-0,125/1,Everton v Aston Villa,Aston Villa Win
5-1,125/1,Everton v Aston Villa,Aston Villa Win
5-2,125/1,Everton v Aston Villa,Aston Villa Win
6-0,150/1,Everton v Aston Villa,Aston Villa Win
6-1,150/1,Everton v Aston Villa,Aston Villa Win
6-2,150/1,Everton v Aston Villa,Aston Villa Win
7-0,150/1,Everton v Aston Villa,Aston Villa Win
7-1,150/1,Everton v Aston Villa,Aston Villa Win
8-0,150/1,Everton v Aston Villa,Aston Villa Win
9-0,150/1,Everton v Aston Villa,Aston Villa Win
10-0,150/1,Everton v Aston Villa,Aston Villa Win
1-0,6/1,Fulham v Leeds,Fulham Win
2-0,8/1,Fulham v Leeds,Fulham Win
2-1,13/2,Fulham v Leeds,Fulham Win
3-0,14/1,Fulham v Leeds,Fulham Win
3-1,14/1,Fulham v Leeds,Fulham Win
3-2,22/1,Fulham v Leeds,Fulham Win
4-0,35/1,Fulham v Leeds,Fulham Win
4-1,35/1,Fulham v Leeds,Fulham Win
4-2,55/1,Fulham v Leeds,Fulham Win
4-3,100/1,Fulham v Leeds,Fulham Win
5-0,80/1,Fulham v Leeds,Fulham Win
5-1,80/1,Fulham v Leeds,Fulham Win
5-2,100/1,Fulham v Leeds,Fulham Win
6-0,125/1,Fulham v Leeds,Fulham Win
6-1,125/1,Fulham v Leeds,Fulham Win
6-2,150/1,Fulham v Leeds,Fulham Win
7-0,150/1,Fulham v Leeds,Fulham Win
7-1,150/1,Fulham v Leeds,Fulham Win
8-0,150/1,Fulham v Leeds,Fulham Win
9-0,150/1,Fulham v Leeds,Fulham Win
10-0,150/1,Fulham v Leeds,Fulham Win
0-0,9/1,Fulham v Leeds,Draw
1-1,11/2,Fulham v Leeds,Draw
2-2,14/1,Fulham v Leeds,Draw
3-3,60/1,Fulham v Leeds,Draw
4-4,150/1,Fulham v Leeds,Draw
1-0,9/1,Fulham v Leeds,Leeds Win
2-0,18/1,Fulham v Leeds,Leeds Win
2-1,11/1,Fulham v Leeds,Leeds Win
3-0,45/1,Fulham v Leeds,Leeds Win
3-1,28/1,Fulham v Leeds,Leeds Win
3-2,35/1,Fulham v Leeds,Leeds Win
4-0,100/1,Fulham v Leeds,Leeds Win
4-1,80/1,Fulham v Leeds,Leeds Win
4-2,90/1,Fulham v Leeds,Leeds Win
4-3,100/1,Fulham v Leeds,Leeds Win
5-0,150/1,Fulham v Leeds,Leeds Win
5-1,150/1,Fulham v Leeds,Leeds Win
5-2,150/1,Fulham v Leeds,Leeds Win
6-0,150/1,Fulham v Leeds,Leeds Win
6-1,150/1,Fulham v Leeds,Leeds Win
6-2,150/1,Fulham v Leeds,Leeds Win
7-0,150/1,Fulham v Leeds,Leeds Win
7-1,150/1,Fulham v Leeds,Leeds Win
8-0,150/1,Fulham v Leeds,Leeds Win
9-0,150/1,Fulham v Leeds,Leeds Win
1-0,11/2,Newcastle v Wolves,Newcastle Win
2-0,11/2,Newcastle v Wolves,Newcastle Win
2-1,13/2,Newcastle v Wolves,Newcastle Win
3-0,8/1,Newcastle v Wolves,Newcastle Win
3-1,11/1,Newcastle v Wolves,Newcastle Win
3-2,22/1,Newcastle v Wolves,Newcastle Win
4-0,14/1,Newcastle v Wolves,Newcastle Win
4-1,20/1,Newcastle v Wolves,Newcastle Win
4-2,45/1,Newcastle v Wolves,Newcastle Win
4-3,100/1,Newcastle v Wolves,Newcastle Win
5-0,33/1,Newcastle v Wolves,Newcastle Win
5-1,40/1,Newcastle v Wolves,Newcastle Win
5-2,80/1,Newcastle v Wolves,Newcastle Win
6-0,70/1,Newcastle v Wolves,Newcastle Win
6-1,80/1,Newcastle v Wolves,Newcastle Win
6-2,125/1,Newcastle v Wolves,Newcastle Win
7-0,125/1,Newcastle v Wolves,Newcastle Win
7-1,125/1,Newcastle v Wolves,Newcastle Win
8-0,150/1,Newcastle v Wolves,Newcastle Win
9-0,150/1,Newcastle v Wolves,Newcastle Win
10-0,150/1,Newcastle v Wolves,Newcastle Win
0-0,11/1,Newcastle v Wolves,Draw
1-1,15/2,Newcastle v Wolves,Draw
2-2,18/1,Newcastle v Wolves,Draw
3-3,70/1,Newcastle v Wolves,Draw
4-4,150/1,Newcastle v Wolves,Draw
1-0,16/1,Newcastle v Wolves,Wolves Win
2-0,40/1,Newcastle v Wolves,Wolves Win
2-1,18/1,Newcastle v Wolves,Wolves Win
3-0,100/1,Newcastle v Wolves,Wolves Win
3-1,66/1,Newcastle v Wolves,Wolves Win
3-2,55/1,Newcastle v Wolves,Wolves Win
4-0,150/1,Newcastle v Wolves,Wolves Win
4-1,125/1,Newcastle v Wolves,Wolves Win
4-2,125/1,Newcastle v Wolves,Wolves Win
4-3,150/1,Newcastle v Wolves,Wolves Win
5-0,150/1,Newcastle v Wolves,Wolves Win
5-1,150/1,Newcastle v Wolves,Wolves Win
5-2,150/1,Newcastle v Wolves,Wolves Win
6-0,150/1,Newcastle v Wolves,Wolves Win
6-1,150/1,Newcastle v Wolves,Wolves Win
6-2,150/1,Newcastle v Wolves,Wolves Win
7-0,150/1,Newcastle v Wolves,Wolves Win
7-1,150/1,Newcastle v Wolves,Wolves Win
8-0,150/1,Newcastle v Wolves,Wolves Win
1-0,10/1,West Ham v Tottenham,West Ham Win
2-0,16/1,West Ham v Tottenham,West Ham Win
2-1,10/1,West Ham v Tottenham,West Ham Win
3-0,35/1,West Ham v Tottenham,West Ham Win
3-1,25/1,West Ham v Tottenham,West Ham Win
3-2,28/1,West Ham v Tottenham,West Ham Win
4-0,90/1,West Ham v Tottenham,West Ham Win
4-1,66/1,West Ham v Tottenham,West Ham Win
4-2,70/1,West Ham v Tottenham,West Ham Win
4-3,100/1,West Ham v Tottenham,West Ham Win
5-0,150/1,West Ham v Tottenham,West Ham Win
5-1,125/1,West Ham v Tottenham,West Ham Win
5-2,125/1,West Ham v Tottenham,West Ham Win
6-0,150/1,West Ham v Tottenham,West Ham Win
6-1,150/1,West Ham v Tottenham,West Ham Win
6-2,150/1,West Ham v Tottenham,West Ham Win
7-0,150/1,West Ham v Tottenham,West Ham Win
7-1,150/1,West Ham v Tottenham,West Ham Win
8-0,150/1,West Ham v Tottenham,West Ham Win
9-0,150/1,West Ham v Tottenham,West Ham Win
10-0,150/1,West Ham v Tottenham,West Ham Win
0-0,11/1,West Ham v Tottenham,Draw
1-1,11/2,West Ham v Tottenham,Draw
2-2,11/1,West Ham v Tottenham,Draw
3-3,45/1,West Ham v Tottenham,Draw
4-4,125/1,West Ham v Tottenham,Draw
1-0,15/2,West Ham v Tottenham,Tottenham Win
2-0,9/1,West Ham v Tottenham,Tottenham Win
2-1,7/1,West Ham v Tottenham,Tottenham Win
3-0,16/1,West Ham v Tottenham,Tottenham Win
3-1,14/1,West Ham v Tottenham,Tottenham Win
3-2,20/1,West Ham v Tottenham,Tottenham Win
4-0,35/1,West Ham v Tottenham,Tottenham Win
4-1,28/1,West Ham v Tottenham,Tottenham Win
4-2,45/1,West Ham v Tottenham,Tottenham Win
4-3,80/1,West Ham v Tottenham,Tottenham Win
5-0,80/1,West Ham v Tottenham,Tottenham Win
5-1,70/1,West Ham v Tottenham,Tottenham Win
5-2,90/1,West Ham v Tottenham,Tottenham Win
6-0,125/1,West Ham v Tottenham,Tottenham Win
6-1,125/1,West Ham v Tottenham,Tottenham Win
6-2,150/1,West Ham v Tottenham,Tottenham Win
7-0,150/1,West Ham v Tottenham,Tottenham Win
7-1,150/1,West Ham v Tottenham,Tottenham Win
8-0,150/1,West Ham v Tottenham,Tottenham Win
9-0,150/1,West Ham v Tottenham,Tottenham Win
10-0,150/1,West Ham v Tottenham,Tottenham Win
1-0,12/1,Brentford v Chelsea,Brentford Win
2-0,20/1,Brentford v Chelsea,Brentford Win
2-1,11/1,Brentford v Chelsea,Brentford Win
3-0,45/1,Brentford v Chelsea,Brentford Win
3-1,28/1,Brentford v Chelsea,Brentford Win
3-2,33/1,Brentford v Chelsea,Brentford Win
4-0,100/1,Brentford v Chelsea,Brentford Win
4-1,80/1,Brentford v Chelsea,Brentford Win
4-2,80/1,Brentford v Chelsea,Brentford Win
4-3,100/1,Brentford v Chelsea,Brentford Win
5-0,150/1,Brentford v Chelsea,Brentford Win
5-1,125/1,Brentford v Chelsea,Brentford Win
5-2,150/1,Brentford v Chelsea,Brentford Win
6-0,150/1,Brentford v Chelsea,Brentford Win
6-1,150/1,Brentford v Chelsea,Brentford Win
6-2,150/1,Brentford v Chelsea,Brentford Win
7-0,150/1,Brentford v Chelsea,Brentford Win
7-1,150/1,Brentford v Chelsea,Brentford Win
8-0,150/1,Brentford v Chelsea,Brentford Win
9-0,150/1,Brentford v Chelsea,Brentford Win
0-0,11/1,Brentford v Chelsea,Draw
1-1,6/1,Brentford v Chelsea,Draw
2-2,12/1,Brentford v Chelsea,Draw
3-3,45/1,Brentford v Chelsea,Draw
4-4,125/1,Brentford v Chelsea,Draw
1-0,7/1,Brentford v Chelsea,Chelsea Win
2-0,8/1,Brentford v Chelsea,Chelsea Win
2-1,13/2,Brentford v Chelsea,Chelsea Win
3-0,14/1,Brentford v Chelsea,Chelsea Win
3-1,12/1,Brentford v Chelsea,Chelsea Win
3-2,20/1,Brentford v Chelsea,Chelsea Win
4-0,28/1,Brentford v Chelsea,Chelsea Win
4-1,28/1,Brentford v Chelsea,Chelsea Win
4-2,45/1,Brentford v Chelsea,Chelsea Win
4-3,80/1,Brentford v Chelsea,Chelsea Win
5-0,66/1,Brentford v Chelsea,Chelsea Win
5-1,60/1,Brentford v Chelsea,Chelsea Win
5-2,90/1,Brentford v Chelsea,Chelsea Win
6-0,125/1,Brentford v Chelsea,Chelsea Win
6-1,100/1,Brentford v Chelsea,Chelsea Win
6-2,125/1,Brentford v Chelsea,Chelsea Win
7-0,150/1,Brentford v Chelsea,Chelsea Win
7-1,150/1,Brentford v Chelsea,Chelsea Win
8-0,150/1,Brentford v Chelsea,Chelsea Win
9-0,150/1,Brentford v Chelsea,Chelsea Win
10-0,150/1,Brentford v Chelsea,Chelsea Win
1-0,25/1,Burnley v Liverpool,Burnley Win
2-0,50/1,Burnley v Liverpool,Burnley Win
2-1,22/1,Burnley v Liverpool,Burnley Win
3-0,100/1,Burnley v Liverpool,Burnley Win
3-1,70/1,Burnley v Liverpool,Burnley Win
3-2,55/1,Burnley v Liverpool,Burnley Win
4-0,150/1,Burnley v Liverpool,Burnley Win
4-1,125/1,Burnley v Liverpool,Burnley Win
4-2,125/1,Burnley v Liverpool,Burnley Win
4-3,125/1,Burnley v Liverpool,Burnley Win
5-0,150/1,Burnley v Liverpool,Burnley Win
5-1,150/1,Burnley v Liverpool,Burnley Win
5-2,150/1,Burnley v Liverpool,Burnley Win
6-0,150/1,Burnley v Liverpool,Burnley Win
6-1,150/1,Burnley v Liverpool,Burnley Win
6-2,150/1,Burnley v Liverpool,Burnley Win
7-0,150/1,Burnley v Liverpool,Burnley Win
7-1,150/1,Burnley v Liverpool,Burnley Win
8-0,150/1,Burnley v Liverpool,Burnley Win
0-0,16/1,Burnley v Liverpool,Draw
1-1,17/2,Burnley v Liverpool,Draw
2-2,16/1,Burnley v Liverpool,Draw
3-3,60/1,Burnley v Liverpool,Draw
4-4,150/1,Burnley v Liverpool,Draw
1-0,15/2,Burnley v Liverpool,Liverpool Win
2-0,6/1,Burnley v Liverpool,Liverpool Win
2-1,13/2,Burnley v Liverpool,Liverpool Win
3-0,15/2,Burnley v Liverpool,Liverpool Win
3-1,9/1,Burnley v Liverpool,Liverpool Win
3-2,18/1,Burnley v Liverpool,Liverpool Win
4-0,12/1,Burnley v Liverpool,Liverpool Win
4-1,14/1,Burnley v Liverpool,Liverpool Win
4-2,33/1,Burnley v Liverpool,Liverpool Win
4-3,70/1,Burnley v Liverpool,Liverpool Win
5-0,22/1,Burnley v Liverpool,Liverpool Win
5-1,28/1,Burnley v Liverpool,Liverpool Win
5-2,60/1,Burnley v Liverpool,Liverpool Win
6-0,50/1,Burnley v Liverpool,Liverpool Win
6-1,60/1,Burnley v Liverpool,Liverpool Win
6-2,100/1,Burnley v Liverpool,Liverpool Win
7-0,90/1,Burnley v Liverpool,Liverpool Win
7-1,100/1,Burnley v Liverpool,Liverpool Win
8-0,150/1,Burnley v Liverpool,Liverpool Win
9-0,150/1,Burnley v Liverpool,Liverpool Win
10-0,150/1,Burnley v Liverpool,Liverpool Win
