gk
-0.010973155948728086
0.06708933542590094
-0.20066127104952802
0.07154160173677833
0.00839723354839309
-0.10763227761404769
-0.08563448746272645
-0.09386148208847346
-0.08477556734242074
0.07860131088758555
-0.04710761194102117
0.06289408449135972
0.076222797174676
0.08854701511007351
0.09846996811689838
0.07516161279226835
0.04641949391394755
0.08093607396064247
0.14493011828320415
0.15221979729264196
0.08575144213223589
0.08346748986823209
0.08650226486238849
0.05856521649014696
0.09633821121064753
0.07086345308195065
0.06421621875378132
0.07013280934233458
0.14492042329533075
0.14424344138551962
0.13608696960249575
0.11105119604707261
0.13323301243317157
0.14786893989435426
0.05369740897412066
0.07136256110472547
0.06549513269493194
0.06270070405380108
-0.07771834127925342
-0.06371452246864208
-0.06196431585496491
-0.04328848084358126
-0.06963902221444125
-0.05538660636259449
-0.0286294221363822
-0.035805507398718225
0.10615267943498603
-0.06733117809528592
-0.0408589521126002
-0.07059330870372071
-0.04734659145812109
-0.03093539103624494
-0.21194006228249643
-0.1986559068702914
-0.18646104172501868
-0.18548940772303069
-0.05964227766191553
-0.08127992345741329
0.12710421610082934
-0.023585092534263958
0.0015126847649355375
-0.011197580107973646
0.007715577367709702
-0.008107985101101571
-0.0679121680493934
-0.20198523196844387
-0.1847146120691148
