assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,1.0,0.0,1.8,194.0,0.01,0.01,0.0,1.59,8.0,2.0,0.0,1.8,16.4,2024-08-18,83.0,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,15846.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,False,1.0,0.0,0.0,0.0,87.0,Brentford,Crystal Palace,2.0,1.0,26609.0,2024.0,666811.0,0.0,0.0,0.0,0.0,0.0,0.0987855121493339,0.0987855121493339,Crystal Palace,3.0,4.0,1.0,1.9,DEF
0.0,0.0,1.0,0.0,1.1,194.0,0.0,0.12,0.12,1.13,14.0,2.0,0.0,1.0,4.8,2024-08-24,80.0,False,19.0,0.0,0.0,0.0,0.0,2.0,0.0,17278.0,1.0,2.0,0.0,4.0,1.0,-1199.0,898.0,2097.0,45.0,True,0.0,0.0,1.0,0.1370308995246887,82.0,Crystal Palace,West Ham,0.0,2.0,26613.0,2024.0,667917.0,0.0,0.0,0.0,0.0,0.1370308995246887,0.3966957628726959,0.3966957628726959,Crystal Palace,2.0,3.0,2.0,0.5,DEF
0.0,0.0,10.0,0.0,0.4,194.0,0.0,0.0,0.0,2.27,23.0,1.0,0.0,1.7,14.4,2024-09-01,90.0,False,6.0,0.0,0.0,0.0,0.0,3.0,0.0,16958.0,1.0,1.0,1.0,2.0,2.0,-1342.0,751.0,2093.0,45.0,False,0.0,0.0,0.0,0.0,90.0,Chelsea,Crystal Palace,1.0,1.0,26630.0,2024.0,672442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,3.0,4.0,3.0,1.0,DEF
0.0,0.0,23.0,1.0,0.3,194.0,0.0,0.0,0.0,1.7,43.0,0.0,0.0,2.2,21.2,2024-09-21,90.0,False,14.0,0.0,0.0,0.0,0.0,5.0,0.0,17577.0,1.0,0.0,0.0,0.0,6.0,-1262.0,312.0,1574.0,45.0,True,0.0,0.0,0.0,0.0,90.0,Crystal Palace,Manchester United,0.0,0.0,26649.0,2024.0,675929.0,0.0,0.0,0.0,0.0,0.0,0.3506368994712829,0.3506368994712829,Crystal Palace,3.0,3.0,5.0,2.2,DEF
0.0,0.0,3.0,0.0,0.3,194.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.1,0.6,2024-11-23,1.0,False,2.0,0.0,0.0,0.0,0.0,12.0,0.0,10978.0,0.0,2.0,2.0,0.0,1.0,-6.0,195.0,201.0,44.0,False,0.0,0.0,0.0,0.0,1.0,Aston Villa,Crystal Palace,2.0,2.0,26716.0,2024.0,688451.0,0.0,0.0,0.0,0.0,0.0,0.0217104684561491,0.0217104684561491,Crystal Palace,3.0,4.0,12.0,0.3,DEF
0.0,0.0,3.0,0.0,0.3,194.0,0.0,0.0,0.0,0.01,136.0,0.0,0.0,0.3,2.6,2024-12-03,9.0,False,10.0,0.0,0.0,0.0,0.0,14.0,0.0,10986.0,0.0,1.0,0.0,0.0,1.0,-50.0,111.0,161.0,44.0,False,0.0,0.0,0.0,0.0,6.0,Ipswich,Crystal Palace,0.0,1.0,26737.0,2024.0,691350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,3.0,2.0,14.0,0.5,DEF
0.0,0.0,-6.0,0.0,1.1,194.0,0.01,0.01,0.0,2.87,163.0,5.0,0.0,2.1,19.8,2024-12-21,90.0,False,1.0,0.0,0.0,0.0,0.0,17.0,0.0,10864.0,1.0,5.0,1.0,0.0,0.0,-95.0,93.0,188.0,44.0,True,0.0,0.0,0.0,0.0,90.0,Crystal Palace,Arsenal,1.0,5.0,26765.0,2024.0,695481.0,0.0,0.0,0.0,0.0,0.0,0.0632628351449966,0.0632628351449966,Crystal Palace,4.0,3.0,17.0,-0.2,DEF
0.0,0.0,6.0,0.0,0.8,194.0,0.0,0.0,0.0,0.94,183.0,1.0,0.0,1.5,12.6,2024-12-29,90.0,False,17.0,0.0,0.0,0.0,0.0,19.0,0.0,10894.0,1.0,1.0,2.0,2.0,2.0,9.0,241.0,232.0,44.0,True,0.0,0.0,0.0,0.0,90.0,Crystal Palace,Southampton,2.0,1.0,26784.0,2024.0,696642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,2.0,3.0,19.0,1.0,DEF
0.0,0.0,11.0,0.0,0.4,194.0,0.0,0.06,0.06,1.24,194.0,1.0,0.0,3.6,18.2,2025-01-04,90.0,False,6.0,0.0,0.0,0.0,0.0,20.0,0.0,10911.0,1.0,1.0,1.0,17.0,2.0,-46.0,229.0,275.0,44.0,True,0.0,0.0,1.0,0.0338753275573253,90.0,Crystal Palace,Chelsea,1.0,1.0,26795.0,2024.0,697163.0,0.0,0.0,0.0,0.0,0.0338753275573253,0.3340852856636047,0.3340852856636047,Crystal Palace,4.0,3.0,20.0,0.3,DEF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,
