assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,4.0,0.0,4.9,418.0,0.02,0.02,0.0,1.07,12.0,0.0,0.0,1.2,7.2,2024-08-25,32.0,False,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1018843.0,0.0,1.0,1.0,0.0,1.0,-267155.0,15134.0,282289.0,59.0,False,0.0,0.0,0.0,0.0,29.0,Bournemouth,Newcastle United,1.0,1.0,26620.0,2024.0,668728.0,0.0,0.0,0.0,0.0,0.0,0.6358006596565247,0.6358006596565247,Newcastle United,3.0,3.0,2.0,1.0,DEF
0.0,0.0,2.0,0.0,5.2,418.0,0.02,0.02,0.0,0.15,40.0,0.0,0.0,0.7,1.8,2024-09-15,26.0,False,20.0,0.0,0.0,0.0,0.0,4.0,0.0,699073.0,0.0,2.0,1.0,0.0,1.0,-161927.0,15384.0,177311.0,58.0,False,0.0,0.0,0.0,0.0,24.0,Wolverhampton Wanderers,Newcastle United,1.0,2.0,26641.0,2024.0,674638.0,0.0,0.0,0.0,0.0,0.0,0.081285685300827,0.081285685300827,Newcastle United,3.0,2.0,4.0,1.0,DEF
0.0,0.0,7.0,0.0,12.3,418.0,0.02,0.02,0.0,1.69,44.0,2.0,0.0,2.1,8.8,2024-09-21,73.0,False,9.0,0.0,0.0,0.0,0.0,5.0,0.0,654754.0,1.0,1.0,3.0,0.0,1.0,-55805.0,10908.0,66713.0,58.0,False,0.0,0.0,0.0,0.0,75.0,Fulham,Newcastle United,3.0,1.0,26646.0,2024.0,675730.0,0.0,0.0,0.0,0.0,0.0,0.2490691393613815,0.2490691393613815,Newcastle United,3.0,3.0,5.0,1.3,DEF
0.0,0.0,5.0,0.0,7.2,418.0,0.04,0.07,0.03,0.67,58.0,1.0,0.0,2.6,10.0,2024-09-28,77.0,False,13.0,0.0,0.0,0.0,0.0,6.0,0.0,589856.0,1.0,1.0,1.0,9.0,2.0,-69028.0,4131.0,73159.0,57.0,True,0.0,0.0,1.0,0.0600954256951808,79.0,Newcastle United,Manchester City,1.0,1.0,26652.0,2024.0,677433.0,0.0,0.0,0.0,0.0,0.0600954256951808,0.265186458826065,0.205091044306755,Newcastle United,4.0,4.0,6.0,0.5,DEF
0.0,2.0,28.0,1.0,36.1,418.0,0.12,0.12,0.0,0.63,67.0,0.0,0.0,5.5,16.8,2024-10-05,70.0,False,8.0,0.0,0.0,0.0,0.0,7.0,0.0,538639.0,1.0,0.0,0.0,2.0,8.0,-55975.0,6018.0,61993.0,57.0,False,0.0,0.0,0.0,0.0,77.0,Everton,Newcastle United,0.0,0.0,26669.0,2024.0,679742.0,0.1524757146835327,0.0,2.0,0.0,0.0,0.1870548725128173,0.1870548725128173,Newcastle United,3.0,3.0,7.0,2.6,DEF
0.0,0.0,2.0,0.0,1.1,418.0,0.01,0.01,0.0,0.0,119.0,0.0,0.0,0.1,0.0,2024-11-25,6.0,False,19.0,0.0,0.0,0.0,0.0,12.0,0.0,358366.0,0.0,2.0,0.0,0.0,1.0,-13460.0,581.0,14041.0,56.0,True,0.0,0.0,0.0,0.0,3.0,Newcastle United,West Ham,0.0,2.0,26713.0,2024.0,689562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle United,2.0,4.0,12.0,0.1,DEF
0.0,0.0,0.0,0.0,0.9,418.0,0.0,0.0,0.0,0.66,142.0,1.0,0.0,0.2,0.8,2024-12-07,7.0,False,4.0,0.0,0.0,0.0,0.0,15.0,0.0,353764.0,0.0,2.0,4.0,0.0,1.0,-7649.0,1754.0,9403.0,56.0,False,0.0,0.0,0.0,0.0,4.0,Brentford,Newcastle United,4.0,2.0,26743.0,2024.0,692245.0,0.0,0.0,0.0,0.0,0.0,0.0689212381839752,0.0689212381839752,Newcastle United,3.0,4.0,15.0,0.4,DEF
0.0,0.0,9.0,0.0,7.2,418.0,0.02,0.02,0.0,0.0,157.0,0.0,0.0,1.4,6.6,2024-12-14,26.0,False,11.0,0.0,0.0,0.0,0.0,16.0,0.0,359878.0,0.0,0.0,4.0,0.0,1.0,2723.0,7944.0,5221.0,56.0,True,0.0,0.0,0.0,0.0,23.0,Newcastle United,Leicester,4.0,0.0,26760.0,2024.0,693641.0,0.0,0.0,0.0,0.0,0.0,0.0802507027983665,0.0802507027983665,Newcastle United,2.0,4.0,16.0,0.6,DEF
0.0,0.0,11.0,0.0,3.4,418.0,0.15,0.15,0.0,0.17,166.0,0.0,0.0,1.0,6.6,2024-12-21,26.0,False,10.0,0.0,0.0,0.0,0.0,17.0,0.0,368627.0,0.0,4.0,0.0,0.0,1.0,5785.0,11786.0,6001.0,56.0,False,0.0,0.0,0.0,0.0,21.0,Ipswich,Newcastle United,0.0,4.0,26771.0,2024.0,695350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle United,3.0,2.0,17.0,0.7,DEF
0.0,0.0,18.0,1.0,4.0,418.0,0.03,0.03,0.0,0.16,177.0,0.0,0.0,1.4,8.4,2024-12-26,77.0,False,2.0,0.0,0.0,0.0,0.0,18.0,0.0,367374.0,1.0,0.0,3.0,2.0,5.0,-2455.0,7028.0,9483.0,56.0,True,1.0,0.0,0.0,0.0,83.0,Newcastle United,Aston Villa,3.0,0.0,26778.0,2024.0,696206.0,0.0,0.0,0.0,0.0,0.0,1.0220117568969729,1.0220117568969729,Newcastle United,3.0,4.0,18.0,1.3,DEF
